,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,13,73.5,7:30 PM,ENMAX Centre,181,Kennesaw St,120,Kent St,Kennesaw St.,Kent St.,5.5,0.5238,True,-5.5,0.5238,False,0,0.833,11.6,5.8,0,1.0,-4.0,6.5,6,0.6,6.3,1.3,0,0.0,24.0,-10.5,Kennesaw St,5.5,0.5238,0,0.75,-3.8,4.9,Kent St,-5.5,0.5238,0,0.75,8.5,3.5,Kennesaw St.,Kent St.,5.5,-5.5,0,0.483,-5.9,-0.5,0,0.475,-12.3,-1.0,810,0.526,5.1,0.6,346,0.5,10.9,0.3,5.5,177,0.466,-13.0,-0.9,-5.5,0,0.52,7.4,0.1,Kennesaw St.,Kent St.,5.5,-5.5,0,0.457,-4.2,-1.0,0,0.444,-11.9,-1.4,307,0.512,4.2,0.1,133,0.504,10.6,-0.1,5.5,152,0.431,-13.4,-1.6,-5.5,0,0.506,6.0,-0.7,136.0,137.0,137.0,136.0,Kennesaw St.,Kent St.,True
11,17,67.1,5:00 PM,Jon M. Huntsman Center,260,E Washingtn,37,Utah,Eastern Washington,Utah,22.5,0.5283,True,-22.5,0.5192,False,0,0.286,-9.4,0.6,0,0.25,-13.5,-0.1,6,1.0,29.8,7.2,0,1.0,36.8,+8.1,E Washingtn,22.5,0.5283,0,0.333,-10.3,2.3,Utah,-22.5,0.5192,0,1.0,36.8,8.1,Eastern Washington,Utah,22.5,-22.5,0,0.524,1.1,0.6,0,0.52,-5.7,0.4,802,0.523,5.2,0.4,378,0.575,12.5,2.0,22.5,360,0.51,-8.2,0.5,-22.5,0,0.542,10.9,0.9,Eastern Washington,Utah,22.5,-22.5,0,0.559,4.3,1.5,0,0.575,-2.8,1.5,326,0.514,5.7,0.4,165,0.582,14.2,3.1,22.5,135,0.56,-6.9,1.4,-22.5,0,0.571,13.3,2.3,82.0,327.0,327.0,82.0,Eastern Washington,Utah,False
12,20,66.0,10:00 PM,Maples Pavilion,257,Cal Poly,70,Stanford,Cal Poly SLO,Stanford,14.5,0.5192,True,-14.5,0.5283,False,0,0.714,0.0,6.1,0,0.8,-8.0,7.4,7,0.714,13.1,1.0,0,0.8,19.4,+2.3,Cal Poly,14.5,0.5192,0,0.833,-6.0,7.6,Stanford,-14.5,0.5283,0,0.667,15.0,0.6,Cal Poly SLO,Stanford,14.5,-14.5,0,0.467,-3.4,-0.6,0,0.481,-8.9,-0.5,850,0.522,5.2,0.3,402,0.541,10.9,0.8,14.5,494,0.481,-8.7,-0.1,-14.5,0,0.539,10.1,0.5,Cal Poly SLO,Stanford,14.5,-14.5,0,0.44,-5.9,-1.5,0,0.486,-10.6,-0.7,324,0.492,1.5,-0.3,159,0.545,7.7,1.2,14.5,229,0.473,-9.7,-0.6,-14.5,0,0.524,8.4,-0.2,37.0,286.0,286.0,37.0,Cal Poly SLO,Stanford,False
13,21,64.8,12:00 PM,Trask Coliseum,228,Colgate,131,Sam Hous St,Colgate,Sam Houston St.,2.5,0.5455,True,-2.5,0.5238,False,0,0.429,-4.1,-4.1,0,0.4,-8.0,-2.5,6,0.333,0.6,-2.8,0,0.0,27.0,--,Colgate,2.5,0.5455,0,0.5,-8.5,-0.1,Sam Hous St,-2.5,0.5238,0,0.5,7.5,2.4,Colgate,Sam Houston St.,2.5,-2.5,0,0.551,0.2,1.3,0,0.557,-4.9,1.3,253,0.555,4.9,1.0,73,0.597,14.2,2.1,2.5,77,0.568,-8.1,1.8,-2.5,0,0.608,9.3,2.3,Colgate,Sam Houston St.,2.5,-2.5,0,0.549,4.6,1.2,0,0.542,-0.5,0.9,212,0.57,6.3,1.4,68,0.612,16.3,2.3,2.5,60,0.552,-7.2,1.7,-2.5,0,0.615,9.6,2.4,55.0,263.0,263.0,55.0,Colgate,Sam Houston St.,False
14,22,64.4,5:00 PM,Carnesecca Arena,278,Harvard,24,St Johns,Harvard,St. John'S,25.0,0.5283,True,-25.0,0.5192,False,0,0.286,-6.4,-3.8,0,0.0,-15.3,-11.0,7,0.714,15.9,3.6,0,0.75,22.5,+4.5,Harvard,25.0,0.5283,0,0.2,-9.2,-4.6,St Johns,-25.0,0.5192,0,0.667,18.7,3.9,Harvard,St. John'S,25.0,-25.0,0,0.474,1.6,-0.3,0,0.473,-2.4,-0.2,795,0.497,1.4,-0.1,400,0.478,5.8,-0.5,25.0,254,0.522,-7.0,0.8,-25.0,0,0.481,8.2,-0.6,Harvard,St. John'S,25.0,-25.0,0,0.475,2.6,-0.5,0,0.479,-1.6,-0.6,325,0.494,1.8,0.0,162,0.5,7.3,0.3,25.0,95,0.564,-4.7,1.4,-25.0,0,0.509,10.1,0.0,108.0,281.0,281.0,108.0,Harvard,St. John'S,False
15,23,63.3,4:00 PM,Capital One Arena,244,Albany,117,Georgetown,Albany,Georgetown,14.5,0.5122,True,-14.5,0.5349,False,0,0.6,11.0,3.3,0,0.5,3.0,5.8,6,0.333,11.5,-1.3,0,0.333,11.5,-1.3,Albany,14.5,0.5122,0,0.667,2.7,5.2,Georgetown,-14.5,0.5349,0,0.4,18.0,2.0,Albany,Georgetown,14.5,-14.5,0,0.5,-0.4,0.2,0,0.557,-4.3,1.1,791,0.48,3.9,-0.3,378,0.424,8.6,-1.6,14.5,154,0.523,-7.2,1.2,-14.5,0,0.461,8.1,-0.9,Albany,Georgetown,14.5,-14.5,0,0.468,1.4,-0.5,0,0.552,-1.9,1.2,319,0.446,-0.6,-0.8,177,0.385,3.2,-2.2,14.5,124,0.484,-7.1,0.7,-14.5,0,0.402,8.8,-1.5,6.0,101.0,101.0,6.0,Albany,Georgetown,True
16,24,61.2,7:00 PM,Savage Arena,240,Oakland,134,Toledo,Oakland,Toledo,7.5,0.5192,True,-7.5,0.5283,False,0,0.5,-11.6,-4.9,0,0.667,-25.7,-2.8,7,0.571,2.3,-2.1,0,1.0,9.0,+2.0,Oakland,7.5,0.5192,0,0.667,-25.7,-2.8,Toledo,-7.5,0.5283,0,0.667,4.3,-1.8,Oakland,Toledo,7.5,-7.5,0,0.528,1.0,-0.1,0,0.561,-4.5,0.6,793,0.511,2.4,0.2,343,0.515,8.6,1.0,7.5,205,0.569,-8.2,0.4,-7.5,0,0.529,8.1,0.7,Oakland,Toledo,7.5,-7.5,0,0.54,1.5,-0.1,0,0.565,-3.0,0.8,320,0.533,6.2,0.6,138,0.507,11.9,0.9,7.5,139,0.606,-7.5,1.0,-7.5,0,0.515,8.0,0.3,221.0,302.0,302.0,221.0,Oakland,Toledo,False
17,26,59.2,4:00 PM,Freedom Hall Civic Center,236,Austin Peay,163,E Tenn St,Austin Peay,East Tennesee St.,9.0,0.5283,True,-9.0,0.5192,False,0,0.5,-1.4,4.2,0,0.333,-12.7,2.7,5,0.4,12.1,2.5,0,0.333,14.2,-3.3,Austin Peay,9.0,0.5283,0,0.6,-5.0,6.0,E Tenn St,-9.0,0.5192,0,0.333,7.3,-3.3,Austin Peay,East Tennesee St.,9.0,-9.0,0,0.497,0.7,0.0,0,0.478,-6.3,-0.6,466,0.533,4.0,0.5,183,0.494,10.8,-0.6,9.0,364,0.486,-8.7,-0.5,-9.0,0,0.523,8.1,0.3,Austin Peay,East Tennesee St.,9.0,-9.0,0,0.497,-0.2,-0.3,0,0.476,-8.1,-1.5,302,0.52,5.6,0.5,127,0.46,11.2,-0.9,9.0,177,0.509,-8.9,-0.5,-9.0,0,0.5,8.2,-0.2,18.0,81.0,81.0,18.0,,,
18,29,53.8,4:30 PM,Mullett Arena,189,Weber St,249,Pepperdine,Weber St.,Pepperdine,-4.0,0.5238,False,4.0,0.5238,True,0,0.5,9.3,-6.9,0,0.333,-21.0,-11.8,7,0.333,-8.4,-1.3,0,0.5,2.0,-4.0,Pepperdine,4.0,0.5238,0,0.25,-12.6,-0.2,Weber St,-4.0,0.5238,0,0.0,3.0,0.0,Weber St.,Pepperdine,-4.0,4.0,0,0.525,4.5,0.3,0,0.521,-2.9,0.0,788,0.487,-1.9,-0.5,331,0.465,2.2,-1.5,4.0,443,0.5,-9.4,0.0,-4.0,0,0.521,7.7,0.4,Weber St.,Pepperdine,-4.0,4.0,0,0.474,5.1,-1.0,0,0.492,-2.5,-1.2,311,0.477,-2.7,-0.9,138,0.471,2.1,-1.3,4.0,174,0.465,-10.6,-0.8,-4.0,0,0.465,6.0,-1.0,349.0,232.0,349.0,232.0,Weber St.,Pepperdine,False
19,30,53.6,2:00 PM,Convocation Center,255,Rob Morris,184,Ohio,Robert Morris,Ohio,10.0,0.5122,True,-10.0,0.5349,False,0,0.714,6.4,2.9,0,0.667,-7.3,4.3,7,0.143,-5.3,-6.6,0,0.0,6.0,-3.5,Rob Morris,10.0,0.5122,0,0.667,-7.3,4.3,Ohio,-10.0,0.5349,0,0.2,-0.6,-5.5,Robert Morris,Ohio,10.0,-10.0,0,0.53,0.1,-0.1,0,0.557,-4.2,0.1,786,0.512,2.7,0.0,351,0.559,9.3,1.1,10.0,165,0.54,-8.4,0.2,-10.0,0,0.516,7.2,0.1,Robert Morris,Ohio,10.0,-10.0,0,0.529,-1.4,-0.3,0,0.551,-6.2,-0.2,302,0.487,2.9,-0.3,138,0.559,9.5,1.0,10.0,142,0.536,-8.3,0.1,-10.0,0,0.506,6.8,-0.3,248.0,222.0,222.0,248.0,Robert Morris,Ohio,True
20,31,52.9,7:00 PM,Nutter Center,273,Air Force,156,Wright St,Air Force,Wright St.,9.0,0.5283,True,-9.0,0.5192,False,0,0.429,-0.6,-2.7,0,1.0,-9.0,6.5,6,0.667,5.3,4.3,0,0.0,32.5,--,Air Force,9.0,0.5283,0,0.5,-8.5,0.8,Wright St,-9.0,0.5192,0,0.0,0.0,0.0,Air Force,Wright St.,9.0,-9.0,0,0.502,-1.1,-0.1,0,0.514,-8.4,-0.1,765,0.511,2.5,0.4,345,0.518,8.5,0.8,9.0,442,0.506,-9.4,-0.1,-9.0,0,0.496,6.9,0.2,Air Force,Wright St.,9.0,-9.0,0,0.469,-3.8,-1.3,0,0.479,-10.4,-1.4,316,0.494,5.2,0.7,138,0.482,11.1,1.2,9.0,198,0.485,-10.1,-1.1,-9.0,0,0.481,7.8,0.3,1.0,357.0,357.0,1.0,Air Force,Wright St.,True
21,33,50.9,2:00 PM,Mullett Arena,206,N Mex State,248,Bowling Grn,New Mexico St.,Bowling Green,-3.5,0.5238,False,3.5,0.5238,True,0,0.4,1.5,-2.5,0,0.667,-5.3,2.7,7,0.333,4.0,3.5,0,0.333,22.0,+11.5,Bowling Grn,3.5,0.5238,0,0.333,-8.0,1.4,N Mex State,-3.5,0.5238,0,0.333,0.3,-4.0,New Mexico St.,Bowling Green,-3.5,3.5,0,0.493,5.4,0.1,0,0.483,-1.9,-0.2,764,0.485,0.3,-0.5,339,0.482,5.7,-0.8,3.5,419,0.484,-6.7,-0.1,-3.5,0,0.511,8.6,0.1,New Mexico St.,Bowling Green,-3.5,3.5,0,0.507,7.7,-0.1,0,0.475,0.5,-1.2,299,0.473,0.7,-1.2,135,0.431,5.0,-2.3,3.5,151,0.51,-6.2,-0.3,-3.5,0,0.517,9.1,0.2,198.0,28.0,198.0,28.0,New Mexico St.,Bowling Green,True
