Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Maryland,7-3-0,70.0%,30.0%,6.1,3-1-0,75.0%,25.0%,3.4,1-1-0,50.0%,50.0%,+4.0,1-0-0,100.0%,0.0%,+6.0,6-2-0,75.0%,25.0%,7.3,1-0-0,100.0%,0.0%,16.5,1-0-0,100.0%,0.0%,16.5,6-3-0,66.7%,33.3%,4.9,5-3-0,62.5%,37.5%,+4.1,,,,,,,,,3-0-0,100.0%,0.0%,+12.7,1-2-0,33.3%,66.7%,3.2,6-2-0,75.0%,25.0%,+6.6
Cal Poly,7-3-0,70.0%,30.0%,9.4,4-2-0,66.7%,33.3%,14.2,1-1-0,50.0%,50.0%,-2.5,3-1-0,75.0%,25.0%,+11.1,3-2-0,60.0%,40.0%,7.8,5-2-0,71.4%,28.6%,8.2,6-3-0,66.7%,33.3%,9.4,1-0-0,100.0%,0.0%,9.5,2-1-0,66.7%,33.3%,+12.2,,,,,2-0-0,100.0%,0.0%,+19.0,1-0-0,100.0%,0.0%,+9.5,2-1-0,66.7%,33.3%,-0.2,4-2-0,66.7%,33.3%,+10.2
S Methodist,7-3-0,70.0%,30.0%,3.4,3-2-0,60.0%,40.0%,5.7,2-0-0,100.0%,0.0%,+16.5,2-0-0,100.0%,0.0%,+10.0,4-3-0,57.1%,42.9%,-0.4,0-1-0,0.0%,100.0%,-6.5,1-0-0,100.0%,0.0%,5.5,6-3-0,66.7%,33.3%,3.1,6-1-0,85.7%,14.3%,+8.6,0-1-0,0.0%,100.0%,-23.5,,,,,1-1-0,50.0%,50.0%,-9.3,3-0-0,100.0%,0.0%,7.8,5-2-0,71.4%,28.6%,+3.4
Fordham,7-3-0,70.0%,30.0%,3.9,5-1-0,83.3%,16.7%,2.6,2-1-0,66.7%,33.3%,-4.3,2-2-0,50.0%,50.0%,-2.8,4-1-0,80.0%,20.0%,8.9,2-1-0,66.7%,33.3%,-1.5,2-2-0,50.0%,50.0%,-2.6,5-1-0,83.3%,16.7%,8.2,4-1-0,80.0%,20.0%,+7.2,1-0-0,100.0%,0.0%,7.5,,,,,0-1-0,0.0%,100.0%,-1.5,2-1-0,66.7%,33.3%,8.2,4-2-0,66.7%,33.3%,+7.3
New Mexico,7-3-0,70.0%,30.0%,5.4,4-1-0,80.0%,20.0%,9.6,2-1-0,66.7%,33.3%,+8.7,1-1-0,50.0%,50.0%,-6.8,5-2-0,71.4%,28.6%,6.2,0-1-0,0.0%,100.0%,-7.0,0-2-0,0.0%,100.0%,-11.8,7-1-0,87.5%,12.5%,9.6,4-1-0,80.0%,20.0%,+9.5,1-0-0,100.0%,0.0%,0.5,,,,,0-1-0,0.0%,100.0%,-7.0,3-1-0,75.0%,25.0%,3.1,4-2-0,66.7%,33.3%,+4.5
Ark Pine Bl,6-3-0,66.7%,33.3%,8.6,1-1-0,50.0%,50.0%,4.0,3-0-0,100.0%,0.0%,+12.5,4-3-0,57.1%,42.9%,+6.4,1-0-0,100.0%,0.0%,21.0,5-3-0,62.5%,37.5%,8.6,6-3-0,66.7%,33.3%,8.6,,,,,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+5.0,2-0-0,100.0%,0.0%,+12.8,3-2-0,60.0%,40.0%,8.8,2-3-0,40.0%,60.0%,+7.0
Miss State,6-3-0,66.7%,33.3%,4.8,4-1-0,80.0%,20.0%,9.3,3-2-0,60.0%,40.0%,+1.4,0-1-0,0.0%,100.0%,-2.5,5-2-0,71.4%,28.6%,5.2,1-0-0,100.0%,0.0%,5.5,,,,,6-3-0,66.7%,33.3%,4.8,3-2-0,60.0%,40.0%,+5.0,1-0-0,100.0%,0.0%,18.5,,,,,2-2-0,50.0%,50.0%,-0.8,,,,,2-1-0,66.7%,33.3%,+6.0
Arizona St,6-3-0,66.7%,33.3%,1.4,1-2-0,33.3%,66.7%,-7.2,1-1-0,50.0%,50.0%,-16.8,1-0-0,100.0%,0.0%,+15.0,5-2-0,71.4%,28.6%,5.6,1-0-0,100.0%,0.0%,11.5,4-1-0,80.0%,20.0%,6.3,2-2-0,50.0%,50.0%,-4.8,2-2-0,50.0%,50.0%,-4.8,0-1-0,0.0%,100.0%,-7.5,1-0-0,100.0%,0.0%,+11.5,2-0-0,100.0%,0.0%,+4.8,3-1-0,75.0%,25.0%,6.1,4-1-0,80.0%,20.0%,+8.4
California,6-3-0,66.7%,33.3%,10.7,3-2-0,60.0%,40.0%,12.5,2-1-0,66.7%,33.3%,+19.5,1-1-0,50.0%,50.0%,+2.8,4-2-0,66.7%,33.3%,11.5,1-2-0,33.3%,66.7%,6.8,1-2-0,33.3%,66.7%,6.8,5-1-0,83.3%,16.7%,12.6,5-1-0,83.3%,16.7%,+12.6,,,,,,,,,1-1-0,50.0%,50.0%,+0.8,2-0-0,100.0%,0.0%,16.0,4-2-0,66.7%,33.3%,+6.3
Auburn,6-3-0,66.7%,33.3%,4.7,2-1-0,66.7%,33.3%,5.5,3-1-0,75.0%,25.0%,+12.0,1-0-0,100.0%,0.0%,+7.5,5-2-0,71.4%,28.6%,5.8,1-0-0,100.0%,0.0%,15.5,2-0-0,100.0%,0.0%,8.5,4-3-0,57.1%,42.9%,3.6,2-2-0,50.0%,50.0%,+2.1,1-1-0,50.0%,50.0%,-1.0,,,,,2-1-0,66.7%,33.3%,+9.8,2-1-0,66.7%,33.3%,-1.3,2-1-0,66.7%,33.3%,-1.3
N Carolina,6-3-0,66.7%,33.3%,6.4,3-1-0,75.0%,25.0%,12.4,3-1-0,75.0%,25.0%,+6.4,2-2-0,50.0%,50.0%,+1.9,3-1-0,75.0%,25.0%,9.5,2-0-0,100.0%,0.0%,12.3,1-1-0,50.0%,50.0%,4.8,5-2-0,71.4%,28.6%,6.9,2-2-0,50.0%,50.0%,-1.9,1-1-0,50.0%,50.0%,8.3,,,,,2-1-0,66.7%,33.3%,+4.3,1-1-0,50.0%,50.0%,-2.3,2-1-0,66.7%,33.3%,+5.3
WI-Grn Bay,6-3-1,66.7%,33.3%,6.5,5-1-0,83.3%,16.7%,11.1,2-1-0,66.7%,33.3%,+3.8,4-3-0,57.1%,42.9%,+3.9,1-0-1,100.0%,0.0%,13.8,5-0-1,100.0%,0.0%,12.5,4-0-1,100.0%,0.0%,12.3,2-3-0,40.0%,60.0%,0.7,1-3-0,25.0%,75.0%,-2.5,,,,,,,,,0-1-0,0.0%,100.0%,-3.0,1-1-1,50.0%,50.0%,0.5,4-2-1,66.7%,33.3%,+7.6
Alab A&M,4-2-0,66.7%,33.3%,1.7,3-0-0,100.0%,0.0%,15.2,0-1-0,0.0%,100.0%,-25.5,2-2-0,50.0%,50.0%,-5.6,2-0-0,100.0%,0.0%,16.3,1-1-0,50.0%,50.0%,-5.0,3-2-0,60.0%,40.0%,-3.7,1-0-0,100.0%,0.0%,28.5,3-1-0,75.0%,25.0%,+5.0,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+28.5,0-0-0,0.0%,0.0%,--,1-2-0,33.3%,66.7%,-11.8,2-1-0,66.7%,33.3%,-2.0
Samford,6-3-0,66.7%,33.3%,8.2,2-1-0,66.7%,33.3%,1.0,2-0-0,100.0%,0.0%,+29.5,1-0-0,100.0%,0.0%,+47.0,5-3-0,62.5%,37.5%,3.3,3-1-0,75.0%,25.0%,10.9,0-1-0,0.0%,100.0%,-6.0,6-2-0,75.0%,25.0%,9.9,3-2-0,60.0%,40.0%,+6.0,1-0-0,100.0%,0.0%,3.0,1-2-0,33.3%,66.7%,+2.0,2-0-0,100.0%,0.0%,+29.5,2-2-0,50.0%,50.0%,2.9,2-1-0,66.7%,33.3%,+1.8
W Carolina,4-2-0,66.7%,33.3%,-5.3,1-2-0,33.3%,66.7%,-14.8,2-0-0,100.0%,0.0%,+4.0,3-0-0,100.0%,0.0%,+6.5,1-2-0,33.3%,66.7%,-17.0,3-1-0,75.0%,25.0%,-6.4,3-1-0,75.0%,25.0%,-6.4,1-1-0,50.0%,50.0%,-3.0,1-1-0,50.0%,50.0%,-3.0,,,,,,,,,3-0-0,100.0%,0.0%,+4.3,,,,,2-2-0,50.0%,50.0%,-9.9
Memphis,6-3-0,66.7%,33.3%,3.2,2-2-0,50.0%,50.0%,-1.9,3-2-0,60.0%,40.0%,-3.3,1-0-0,100.0%,0.0%,+3.5,4-3-0,57.1%,42.9%,3.1,0-1-0,0.0%,100.0%,-3.5,2-3-0,40.0%,60.0%,2.8,4-0-0,100.0%,0.0%,3.6,4-0-0,100.0%,0.0%,+3.6,1-1-0,50.0%,50.0%,-3.8,,,,,3-1-0,75.0%,25.0%,-2.9,1-0-0,100.0%,0.0%,47.5,2-0-0,100.0%,0.0%,+26.3
NC Central,6-3-0,66.7%,33.3%,4.7,3-1-0,75.0%,25.0%,7.4,1-2-0,33.3%,66.7%,+6.5,5-1-0,83.3%,16.7%,+7.8,1-1-0,50.0%,50.0%,0.5,2-2-0,50.0%,50.0%,1.9,5-3-0,62.5%,37.5%,1.9,1-0-0,100.0%,0.0%,27.5,1-1-0,50.0%,50.0%,+12.0,2-0-0,100.0%,0.0%,3.8,1-0-0,100.0%,0.0%,+6.0,1-2-0,33.3%,66.7%,+1.2,2-0-0,100.0%,0.0%,4.8,2-1-0,66.7%,33.3%,+3.2
IPFW,6-3-0,66.7%,33.3%,6.4,1-2-0,33.3%,66.7%,-6.2,2-0-0,100.0%,0.0%,+17.3,3-1-0,75.0%,25.0%,+6.8,3-2-0,60.0%,40.0%,6.2,2-2-0,50.0%,50.0%,5.3,1-1-0,50.0%,50.0%,12.3,5-2-0,71.4%,28.6%,4.8,3-0-0,100.0%,0.0%,+11.8,0-1-0,0.0%,100.0%,-22.0,,,,,3-0-0,100.0%,0.0%,+15.8,2-1-0,66.7%,33.3%,9.7,4-2-0,66.7%,33.3%,+7.6
Rutgers,6-3-0,66.7%,33.3%,8.7,2-2-0,50.0%,50.0%,6.0,2-2-0,50.0%,50.0%,-0.9,2-1-0,66.7%,33.3%,+7.3,4-1-0,80.0%,20.0%,12.1,0-2-0,0.0%,100.0%,-4.8,2-1-0,66.7%,33.3%,7.2,4-2-0,66.7%,33.3%,9.5,3-1-0,75.0%,25.0%,+8.9,1-0-0,100.0%,0.0%,22.5,1-0-0,100.0%,0.0%,+23.0,3-1-0,75.0%,25.0%,+7.9,1-0-0,100.0%,0.0%,23.0,2-1-0,66.7%,33.3%,+12.2
Charl South,8-4-0,66.7%,33.3%,0.6,3-1-0,75.0%,25.0%,5.9,1-0-0,100.0%,0.0%,+12.0,5-3-0,62.5%,37.5%,-1.9,2-1-0,66.7%,33.3%,3.5,5-2-0,71.4%,28.6%,4.4,6-3-0,66.7%,33.3%,-0.1,2-1-0,66.7%,33.3%,2.5,2-1-0,66.7%,33.3%,-8.0,0-1-0,0.0%,100.0%,-3.5,,,,,1-1-0,50.0%,50.0%,-16.3,4-2-0,66.7%,33.3%,2.7,7-3-0,70.0%,30.0%,-0.2
Kentucky,6-3-0,66.7%,33.3%,2.8,1-1-0,50.0%,50.0%,-9.8,3-0-0,100.0%,0.0%,+9.2,1-0-0,100.0%,0.0%,+12.0,4-3-0,57.1%,42.9%,1.4,0-1-0,0.0%,100.0%,-23.0,1-1-0,50.0%,50.0%,0.8,5-2-0,71.4%,28.6%,3.4,5-1-0,83.3%,16.7%,+7.8,,,,,,,,,4-0-0,100.0%,0.0%,+13.4,1-2-0,33.3%,66.7%,-2.8,3-3-0,50.0%,50.0%,-0.3
Bucknell,7-4-0,63.6%,36.4%,5.6,2-1-0,66.7%,33.3%,10.2,2-0-0,100.0%,0.0%,+13.3,4-2-0,66.7%,33.3%,+8.6,2-2-0,50.0%,50.0%,-1.5,4-1-0,80.0%,20.0%,12.0,5-1-0,83.3%,16.7%,9.0,2-3-0,40.0%,60.0%,1.6,3-2-0,60.0%,40.0%,+1.5,,,,,1-1-0,50.0%,50.0%,-7.0,3-0-0,100.0%,0.0%,+12.7,2-3-0,40.0%,60.0%,-1.3,4-3-0,57.1%,42.9%,+7.1
NJIT,7-4-0,63.6%,36.4%,-2.1,2-1-0,66.7%,33.3%,-5.0,0-2-0,0.0%,100.0%,-26.3,6-3-0,66.7%,33.3%,-0.1,1-0-0,100.0%,0.0%,7.0,6-1-0,85.7%,14.3%,2.1,7-4-0,63.6%,36.4%,-2.1,,,,,0-3-0,0.0%,100.0%,-18.0,1-0-0,100.0%,0.0%,16.5,1-0-0,100.0%,0.0%,+5.5,1-2-0,33.3%,66.7%,-12.5,4-1-0,80.0%,20.0%,5.9,5-2-0,71.4%,28.6%,+1.1
Lehigh,5-3-0,62.5%,37.5%,4.4,1-1-0,50.0%,50.0%,3.0,1-2-0,33.3%,66.7%,+4.7,2-2-0,50.0%,50.0%,+0.8,3-0-0,100.0%,0.0%,11.5,3-3-0,50.0%,50.0%,3.8,2-3-0,40.0%,60.0%,-0.1,3-0-0,100.0%,0.0%,11.8,2-0-0,100.0%,0.0%,+6.0,,,,,1-0-0,100.0%,0.0%,+13.5,1-1-0,50.0%,50.0%,+8.3,3-1-0,75.0%,25.0%,3.1,3-1-0,75.0%,25.0%,+1.9
San Jose St,5-3-1,62.5%,37.5%,1.7,4-2-1,66.7%,33.3%,3.9,1-2-1,33.3%,66.7%,-8.4,3-0-1,100.0%,0.0%,+7.3,2-2-0,50.0%,50.0%,1.8,3-0-0,100.0%,0.0%,11.7,3-2-1,60.0%,40.0%,1.7,2-1-0,66.7%,33.3%,1.7,0-2-0,0.0%,100.0%,-21.5,1-1-0,50.0%,50.0%,9.8,1-0-0,100.0%,0.0%,+16.0,1-1-0,50.0%,50.0%,-6.3,,,,,2-0-0,100.0%,0.0%,+6.5
Stetson,5-3-0,62.5%,37.5%,5.0,4-2-0,66.7%,33.3%,4.8,3-1-0,75.0%,25.0%,+10.0,4-3-0,57.1%,42.9%,+4.9,1-0-0,100.0%,0.0%,5.5,1-2-0,33.3%,66.7%,-8.3,4-3-0,57.1%,42.9%,4.9,1-0-0,100.0%,0.0%,5.5,2-0-0,100.0%,0.0%,+12.0,1-1-0,50.0%,50.0%,7.0,,,,,1-1-0,50.0%,50.0%,+5.5,,,,,1-1-0,50.0%,50.0%,-7.0
Marist,5-3-0,62.5%,37.5%,3.1,2-1-0,66.7%,33.3%,-0.2,4-1-0,80.0%,20.0%,+8.2,1-1-0,50.0%,50.0%,-11.5,3-2-0,60.0%,40.0%,7.1,4-0-0,100.0%,0.0%,11.3,3-0-0,100.0%,0.0%,8.5,2-3-0,40.0%,60.0%,-0.1,1-3-0,25.0%,75.0%,-5.0,,,,,1-0-0,100.0%,0.0%,+19.5,3-2-0,60.0%,40.0%,+5.1,,,,,0-2-0,0.0%,100.0%,-17.8
Louisiana,5-3-0,62.5%,37.5%,3.9,3-1-0,75.0%,25.0%,6.9,2-3-0,40.0%,60.0%,-5.1,5-1-0,83.3%,16.7%,+7.3,0-1-0,0.0%,100.0%,-3.5,0-1-0,0.0%,100.0%,-3.5,3-3-0,50.0%,50.0%,4.3,2-0-0,100.0%,0.0%,3.0,2-2-0,50.0%,50.0%,-5.5,1-0-0,100.0%,0.0%,5.0,1-0-0,100.0%,0.0%,+27.0,1-2-0,33.3%,66.7%,-7.0,1-0-0,100.0%,0.0%,25.0,1-0-0,100.0%,0.0%,+25.0
Abl Christian,5-3-0,62.5%,37.5%,-1.0,3-2-0,60.0%,40.0%,-0.1,2-1-0,66.7%,33.3%,-0.3,1-1-0,50.0%,50.0%,-5.0,4-2-0,66.7%,33.3%,0.3,4-1-0,80.0%,20.0%,0.6,4-0-0,100.0%,0.0%,5.0,1-3-0,25.0%,75.0%,-7.0,0-2-0,0.0%,100.0%,-9.0,1-0-0,100.0%,0.0%,2.5,,,,,1-0-0,100.0%,0.0%,+7.0,1-1-0,50.0%,50.0%,-7.3,2-2-0,50.0%,50.0%,-2.4
TX-Pan Am,5-3-0,62.5%,37.5%,4.6,1-2-0,33.3%,66.7%,-8.2,3-1-0,75.0%,25.0%,+5.1,2-0-0,100.0%,0.0%,+25.5,2-3-0,40.0%,60.0%,-3.9,3-0-0,100.0%,0.0%,17.3,3-0-0,100.0%,0.0%,17.3,2-3-0,40.0%,60.0%,-3.0,1-2-0,33.3%,66.7%,-2.2,0-1-0,0.0%,100.0%,-12.0,2-1-0,66.7%,33.3%,+9.5,2-1-0,66.7%,33.3%,+5.0,2-0-0,100.0%,0.0%,23.3,0-0-0,0.0%,0.0%,--
Albany,5-3-0,62.5%,37.5%,3.8,2-2-0,50.0%,50.0%,1.3,1-1-0,50.0%,50.0%,+1.5,2-0-0,100.0%,0.0%,+13.3,3-2-0,60.0%,40.0%,4.2,3-1-0,75.0%,25.0%,7.1,4-2-0,66.7%,33.3%,4.0,1-1-0,50.0%,50.0%,3.0,1-1-0,50.0%,50.0%,-5.5,1-1-0,50.0%,50.0%,6.3,,,,,1-0-0,100.0%,0.0%,+20.5,2-1-0,66.7%,33.3%,1.5,3-1-0,75.0%,25.0%,+3.6
Mt St Marys,5-3-0,62.5%,37.5%,6.1,1-2-0,33.3%,66.7%,-14.8,2-1-0,66.7%,33.3%,+6.2,3-0-0,100.0%,0.0%,+32.2,2-3-0,40.0%,60.0%,-9.5,3-2-0,60.0%,40.0%,1.3,3-2-0,60.0%,40.0%,1.3,2-1-0,66.7%,33.3%,14.2,2-1-0,66.7%,33.3%,+14.2,,,,,1-0-0,100.0%,0.0%,+56.5,2-0-0,100.0%,0.0%,+25.5,2-1-0,66.7%,33.3%,14.2,2-2-0,50.0%,50.0%,-6.5
Stony Brook,5-3-0,62.5%,37.5%,2.8,3-2-0,60.0%,40.0%,2.5,1-1-0,50.0%,50.0%,+7.8,2-3-0,40.0%,60.0%,-2.1,2-0-0,100.0%,0.0%,8.5,3-2-0,60.0%,40.0%,2.3,5-3-0,62.5%,37.5%,2.8,,,,,2-0-0,100.0%,0.0%,+5.8,,,,,,,,,1-1-0,50.0%,50.0%,+3.8,1-0-0,100.0%,0.0%,2.5,4-2-0,66.7%,33.3%,+1.2
Illinois St,5-3-0,62.5%,37.5%,8.0,2-2-0,50.0%,50.0%,1.9,3-1-0,75.0%,25.0%,+14.1,3-1-0,75.0%,25.0%,+15.9,2-1-0,66.7%,33.3%,3.0,2-0-0,100.0%,0.0%,25.3,5-1-0,83.3%,16.7%,13.5,0-2-0,0.0%,100.0%,-8.5,1-2-0,33.3%,66.7%,-1.3,1-0-0,100.0%,0.0%,21.5,0-1-0,0.0%,100.0%,-11.5,3-0-0,100.0%,0.0%,+21.7,0-1-0,0.0%,100.0%,-8.5,1-1-0,50.0%,50.0%,-1.3
N Colorado,5-3-0,62.5%,37.5%,8.8,3-0-0,100.0%,0.0%,26.0,1-0-0,100.0%,0.0%,+7.0,2-1-0,66.7%,33.3%,+1.3,3-2-0,60.0%,40.0%,13.3,3-2-0,60.0%,40.0%,3.6,3-3-0,50.0%,50.0%,2.0,2-0-0,100.0%,0.0%,29.3,2-0-0,100.0%,0.0%,+29.3,,,,,0-2-0,0.0%,100.0%,-4.8,1-1-0,50.0%,50.0%,+0.3,1-2-0,33.3%,66.7%,-2.7,4-1-0,80.0%,20.0%,+14.6
SE Missouri,5-3-0,62.5%,37.5%,-0.3,2-0-0,100.0%,0.0%,6.3,3-1-0,75.0%,25.0%,+1.1,3-1-0,75.0%,25.0%,-3.3,1-2-0,33.3%,66.7%,1.2,3-2-0,60.0%,40.0%,-3.2,5-3-0,62.5%,37.5%,-0.3,,,,,2-0-0,100.0%,0.0%,+12.3,0-1-0,0.0%,100.0%,-11.0,,,,,2-1-0,66.7%,33.3%,+5.2,1-2-0,33.3%,66.7%,-10.2,2-1-0,66.7%,33.3%,+1.3
Norfolk St,5-3-0,62.5%,37.5%,0.8,1-1-0,50.0%,50.0%,3.0,2-0-0,100.0%,0.0%,+8.3,1-2-0,33.3%,66.7%,-2.8,4-1-0,80.0%,20.0%,3.0,3-3-0,50.0%,50.0%,-2.4,3-2-0,60.0%,40.0%,0.6,2-1-0,66.7%,33.3%,1.2,2-0-0,100.0%,0.0%,+10.5,,,,,1-0-0,100.0%,0.0%,+19.0,2-1-0,66.7%,33.3%,+2.3,2-1-0,66.7%,33.3%,-2.2,2-3-0,40.0%,60.0%,-5.8
Beth-Cook,5-3-0,62.5%,37.5%,-4.5,2-0-0,100.0%,0.0%,4.5,2-0-0,100.0%,0.0%,+4.3,3-2-0,60.0%,40.0%,-5.5,1-1-0,50.0%,50.0%,-8.0,3-2-0,60.0%,40.0%,-5.2,5-2-0,71.4%,28.6%,-3.4,0-1-0,0.0%,100.0%,-12.5,0-1-0,0.0%,100.0%,-12.5,1-0-0,100.0%,0.0%,1.5,,,,,2-1-0,66.7%,33.3%,-0.3,1-2-0,33.3%,66.7%,-14.7,2-3-0,40.0%,60.0%,-9.2
Montana,5-3-0,62.5%,37.5%,2.4,3-2-0,60.0%,40.0%,3.4,2-1-0,66.7%,33.3%,+7.0,2-0-0,100.0%,0.0%,+17.3,3-3-0,50.0%,50.0%,-2.5,3-1-0,75.0%,25.0%,8.1,4-2-0,66.7%,33.3%,3.8,1-1-0,50.0%,50.0%,-1.8,2-2-0,50.0%,50.0%,-3.3,0-1-0,0.0%,100.0%,-11.5,1-0-0,100.0%,0.0%,+4.0,0-1-0,0.0%,100.0%,-13.5,2-0-0,100.0%,0.0%,8.0,2-1-0,66.7%,33.3%,+2.0
Toledo,5-3-0,62.5%,37.5%,0.6,5-1-0,83.3%,16.7%,3.1,3-1-0,75.0%,25.0%,+7.6,1-1-0,50.0%,50.0%,0.0,3-2-0,60.0%,40.0%,0.3,2-1-0,66.7%,33.3%,3.0,1-0-0,100.0%,0.0%,3.5,4-3-0,57.1%,42.9%,0.2,1-1-0,50.0%,50.0%,-4.5,1-1-0,50.0%,50.0%,-11.0,,,,,0-0-0,0.0%,0.0%,--,0-2-0,0.0%,100.0%,-6.8,1-1-0,50.0%,50.0%,-1.8
Central Ark,5-3-0,62.5%,37.5%,1.0,0-2-0,0.0%,100.0%,-14.3,2-1-0,66.7%,33.3%,-4.0,4-1-0,80.0%,20.0%,+6.4,1-1-0,50.0%,50.0%,-3.3,3-3-0,50.0%,50.0%,-4.0,3-3-0,50.0%,50.0%,-0.3,2-0-0,100.0%,0.0%,4.8,2-0-0,100.0%,0.0%,+16.0,,,,,1-0-0,100.0%,0.0%,+11.5,3-0-0,100.0%,0.0%,+12.2,2-1-0,66.7%,33.3%,0.0,2-2-0,50.0%,50.0%,+2.1
Middle Tenn,5-3-0,62.5%,37.5%,6.1,3-2-0,60.0%,40.0%,6.7,1-2-0,33.3%,66.7%,-1.8,1-1-0,50.0%,50.0%,+3.0,4-2-0,66.7%,33.3%,7.1,1-2-0,33.3%,66.7%,-5.5,4-2-0,66.7%,33.3%,7.1,1-1-0,50.0%,50.0%,3.0,1-1-0,50.0%,50.0%,+3.0,1-0-0,100.0%,0.0%,38.0,1-0-0,100.0%,0.0%,+4.5,0-1-0,0.0%,100.0%,-10.5,2-0-0,100.0%,0.0%,12.8,2-1-0,66.7%,33.3%,+3.8
Maine,5-3-1,62.5%,37.5%,0.6,3-0-1,100.0%,0.0%,6.8,3-2-0,60.0%,40.0%,+0.2,2-0-1,100.0%,0.0%,+3.5,2-3-0,40.0%,60.0%,-4.8,4-2-0,66.7%,33.3%,2.3,3-3-0,50.0%,50.0%,-0.6,2-0-1,100.0%,0.0%,2.8,0-0-1,0.0%,0.0%,0.0,2-0-0,100.0%,0.0%,4.3,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,+13.5,0-3-0,0.0%,100.0%,-16.3,0-1-1,0.0%,100.0%,-2.3
Alabama St,5-3-0,62.5%,37.5%,7.6,4-0-0,100.0%,0.0%,20.3,2-1-0,66.7%,33.3%,+11.7,1-3-0,25.0%,75.0%,-3.0,3-0-0,100.0%,0.0%,12.7,3-3-0,50.0%,50.0%,8.0,3-3-0,50.0%,50.0%,8.0,2-0-0,100.0%,0.0%,6.3,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,14.8,0-1-0,0.0%,100.0%,-3.5,0-1-0,0.0%,100.0%,-16.5,1-2-0,33.3%,66.7%,-1.3,1-1-0,50.0%,50.0%,-0.3
Oklahoma St,5-3-0,62.5%,37.5%,3.9,3-1-0,75.0%,25.0%,14.5,2-2-0,50.0%,50.0%,-4.6,0-2-0,0.0%,100.0%,-14.0,4-1-0,80.0%,20.0%,9.8,1-1-0,50.0%,50.0%,2.5,2-1-0,66.7%,33.3%,6.7,3-2-0,60.0%,40.0%,2.2,2-1-0,66.7%,33.3%,+2.0,0-1-0,0.0%,100.0%,-4.0,1-0-0,100.0%,0.0%,+23.0,1-2-0,33.3%,66.7%,-9.5,1-0-0,100.0%,0.0%,1.5,2-0-0,100.0%,0.0%,+15.3
Weber St,5-3-0,62.5%,37.5%,5.0,1-2-0,33.3%,66.7%,-8.8,2-0-0,100.0%,0.0%,+25.3,4-0-0,100.0%,0.0%,+16.6,1-3-0,25.0%,75.0%,-6.6,3-1-0,75.0%,25.0%,1.9,3-1-0,75.0%,25.0%,10.1,2-2-0,50.0%,50.0%,-0.1,2-0-0,100.0%,0.0%,+26.3,0-1-0,0.0%,100.0%,-19.5,,,,,1-0-0,100.0%,0.0%,+8.0,3-1-0,75.0%,25.0%,14.6,3-2-0,60.0%,40.0%,+1.8
American,5-3-0,62.5%,37.5%,2.4,2-2-0,50.0%,50.0%,2.5,0-2-0,0.0%,100.0%,-19.8,2-2-0,50.0%,50.0%,0.0,3-0-0,100.0%,0.0%,13.2,3-1-0,75.0%,25.0%,3.9,4-3-0,57.1%,42.9%,1.7,1-0-0,100.0%,0.0%,7.5,1-1-0,50.0%,50.0%,-5.3,1-0-0,100.0%,0.0%,23.0,1-0-0,100.0%,0.0%,+7.5,0-1-0,0.0%,100.0%,-19.5,3-0-0,100.0%,0.0%,9.7,3-1-0,75.0%,25.0%,+7.1
LA Tech,5-3-0,62.5%,37.5%,3.1,2-1-0,66.7%,33.3%,6.0,2-0-0,100.0%,0.0%,+20.3,1-1-0,50.0%,50.0%,-8.0,4-2-0,66.7%,33.3%,6.8,2-1-0,66.7%,33.3%,1.3,2-0-0,100.0%,0.0%,11.8,3-3-0,50.0%,50.0%,0.2,1-0-0,100.0%,0.0%,+3.5,1-1-0,50.0%,50.0%,-1.0,,,,,1-0-0,100.0%,0.0%,+20.5,2-2-0,50.0%,50.0%,-3.5,2-2-0,50.0%,50.0%,-3.5
