Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,92.2,5:00 PM,Imperial Arena,46,Oklahoma,78,Providence,Oklahoma,Oklahoma,Providence,Providence,-2,−112,False,+2,−108,True,Oklahoma,2-2-0,50.0%,24.5,-1.6,0,0,0.0,0.0,Providence,2-3-0,40.0%,16.8,-4.4,2-3-0,40.0%,16.8,-4.4,Providence,+2,−108,0,0,0.0,0.0,Oklahoma,-2,−112,2-2-0,50.0%,24.5,-1.6
12,91.0,9:30 PM,Acrisure Arena,58,S Methodist,80,Wash State,SMU,Southern Methodist,Washington State,Washington St.,-5,−112,False,+5,−108,True,S Methodist,2-5-0,28.6%,14.7,0.0,0-1-0,0.0%,-11.0,-12.5,Wash State,4-3-0,57.1%,11.1,2.1,3-1-0,75.0%,15.5,+4.8,Wash State,+5,−108,0-1-0,0.0%,-10.0,-4.5,S Methodist,-5,−112,2-4-0,33.3%,18.0,0.6
13,90.8,7:30 PM,Imperial Arena,114,Davidson,20,Arizona,Davidson,Davidson,Arizona,Arizona,+16,−112,True,-16,−108,False,Davidson,3-0-0,100.0%,20.0,2.8,1-0-0,100.0%,6.0,0.5,Arizona,1-3-0,25.0%,14.5,-3.9,1-2-0,33.3%,24.3,+1.3,Davidson,+16,−112,0,0,0.0,0.0,Arizona,-16,−108,1-3-0,25.0%,14.5,-3.9
14,86.5,6:00 PM,Suncoast Credit Union Arena,113,Va Tech,73,S Carolina,Virginia Tech,Virginia Tech,South Carolina,South Carolina,+5,−112,True,-5,−108,False,Va Tech,1-5-0,16.7%,0.7,-7.3,0,0,0.0,0.0,S Carolina,2-4-0,33.3%,5.3,-3.2,2-2-0,50.0%,14.3,-1.8,Va Tech,+5,−112,0-2-0,0.0%,-17.0,-8.3,S Carolina,-5,−108,2-2-0,50.0%,14.3,-1.8
15,79.8,7:30 PM,Pete Hanna Center,132,Utah Valley,120,Samford,Utah Valley,Utah Valley,Samford,Samford,+4,−112,True,-4,−108,False,Utah Valley,2-2-0,50.0%,12.6,3.4,1-1-0,50.0%,-2.0,-1.3,Samford,2-3-0,40.0%,15.6,0.1,1-1-0,50.0%,29.5,-1.8,Utah Valley,+4,−112,1-0-0,100.0%,2.0,9.0,Samford,-4,−108,1-3-0,25.0%,4.8,-2.1
16,77.8,7:00 PM,Addition Financial Arena,177,Wi-Milwkee,72,Ucf,Milwaukee,Milwaukee,UCF,Central Florida,+13,−112,True,-13,−108,False,Wi-Milwkee,3-3-0,50.0%,7.4,0.2,1-2-0,33.3%,-9.0,-3.5,Ucf,2-4-0,33.3%,0.7,-3.9,2-2-0,50.0%,6.8,-1.6,Wi-Milwkee,+13,−112,1-2-0,33.3%,-9.0,-3.5,Ucf,-13,−108,1-2-0,33.3%,8.0,-5.3
17,75.6,8:00 PM,Chaifetz Arena,146,Mass Lowell,142,Saint Louis,UMass Lowell,Massachusetts Lowell,Saint Louis,Saint Louis,+10.5,−108,True,-10.5,−112,False,Mass Lowell,2-2-1,50.0%,10.1,-4.7,1-1-0,50.0%,-32.0,-12.5,Saint Louis,1-3-0,25.0%,7.8,-6.0,1-1-0,50.0%,23.7,+1.5,Mass Lowell,+10.5,−108,1-1-0,50.0%,-32.0,-12.5,Saint Louis,-10.5,−112,1-1-0,50.0%,10.0,1.5
18,75.3,7:00 PM,JMA Wireless Dome,186,Cornell,93,Syracuse,Cornell,Cornell,Syracuse,Syracuse,+9.5,−108,True,-9.5,−112,False,Cornell,2-3-0,40.0%,7.2,-3.0,1-1-0,50.0%,0.0,0.3,Syracuse,2-3-0,40.0%,1.2,-3.6,0-3-0,0.0%,5.0,-10.3,Cornell,+9.5,−108,1-1-0,50.0%,-7.0,-4.8,Syracuse,-9.5,−112,0-3-0,0.0%,5.0,-10.3
19,72.9,4:30 PM,Xfinity Center,232,Bucknell,24,Maryland,Bucknell,Bucknell,Maryland,Maryland,+25,−110,True,-25,−110,False,Bucknell,5-2-0,71.4%,0.4,1.6,3-0-0,100.0%,-3.3,6.2,Maryland,3-3-0,50.0%,27.2,7.0,3-2-0,60.0%,32.4,+9.4,Bucknell,+25,−110,3-0-0,100.0%,-4.0,7.8,Maryland,-25,−110,3-3-0,50.0%,27.2,7.0
20,71.7,7:00 PM,Fifth Third Arena,240,Alabama St,7,Cincinnati,Alabama State,Alabama St.,Cincinnati,Cincinnati,+28.5,−110,True,-28.5,−110,False,Alabama St,3-1-1,75.0%,4.2,2.5,1-1-1,50.0%,-15.3,-1.7,Cincinnati,4-1-0,80.0%,31.6,9.1,2-1-0,66.7%,39.7,+9.0,Alabama St,+28.5,−110,1-1-1,50.0%,-15.3,-1.7,Cincinnati,-28.5,−110,4-1-0,80.0%,31.6,9.1
21,71.4,7:30 PM,Dollar Loan Center,136,Nc-Grnsboro,182,Tx El Paso,,UNC Greensboro,UTEP,Texas-El Paso,N/A,N/A,False,+1,−115,True,Nc-Grnsboro,4-1-0,80.0%,8.0,3.5,2-0-0,100.0%,-12.0,3.8,Tx El Paso,2-2-0,50.0%,10.2,-2.9,0-0-0,0.0%,33.5,--,Tx El Paso,+1,−115,1-1-0,50.0%,-13.0,-9.8,Nc-Grnsboro,N/A,N/A,2-1-0,66.7%,9.0,3.3
22,70.8,7:00 PM,William B. Finneran Pavilion,236,Rider,63,Villanova,Rider,Rider,Villanova,Villanova,+17.5,−108,True,-17.5,−112,False,Rider,4-2-0,66.7%,-5.5,2.5,4-2-0,66.7%,-5.5,2.5,Villanova,3-4-0,42.9%,9.3,-1.5,2-2-0,50.0%,20.8,+2.3,Rider,+17.5,−108,3-2-0,60.0%,-8.8,2.6,Villanova,-17.5,−112,2-4-0,33.3%,11.0,-2.6
23,70.2,4:00 PM,Trask Coliseum,127,Sam Hous St,192,App State,Sam Houston,Sam Houston St.,Appalachian State,Appalachian St.,-6.5,−110,False,+6.5,−110,True,Sam Hous St,2-2-0,50.0%,3.2,0.9,2-2-0,50.0%,-2.8,0.9,App State,1-3-0,25.0%,4.8,-8.5,1-2-0,33.3%,13.8,-6.2,App State,+6.5,−110,0-1-0,0.0%,-31.0,-15.5,Sam Hous St,-6.5,−110,2-0-0,100.0%,21.0,15.0
24,70.0,6:30 PM,Pinnacle Bank Arena,234,South Dakota,54,Nebraska,,South Dakota,Nebraska,Nebraska,N/A,N/A,False,-23,−108,False,South Dakota,3-2-0,60.0%,14.1,-0.1,2-1-0,66.7%,-8.0,-3.2,Nebraska,2-3-0,40.0%,11.8,-0.2,0-3-0,0.0%,17.0,-7.7,Nebraska,-23,−108,2-0-0,100.0%,4.0,11.0,South Dakota,N/A,N/A,2-2-0,50.0%,4.3,-0.3
25,69.1,12:00 PM,Germain Arena,211,E Kentucky,115,La Tech,Eastern Kentucky,Eastern Kentucky,Louisiana Tech,Louisiana Tech,+3.5,−125,True,-3.5,−105,False,E Kentucky,4-1-0,80.0%,7.2,8.3,3-0-0,100.0%,3.7,12.7,La Tech,2-1-1,66.7%,16.5,5.0,0-0-0,0.0%,32.5,--,E Kentucky,+3.5,−125,3-0-0,100.0%,-1.3,11.3,La Tech,-3.5,−105,1-1-1,50.0%,6.3,1.2
26,67.0,1:00 PM,TD Arena,197,N Kentucky,143,Col Charlestn,Northern Kentucky,Northern Kentucky,Charleston,Charleston,+7,−112,True,-7,−108,False,N Kentucky,1-4-0,20.0%,-5.2,-1.7,0-2-0,0.0%,-17.0,-3.0,Col Charlestn,4-2-0,66.7%,-2.7,-6.8,2-1-0,66.7%,-1.0,-5.2,N Kentucky,+7,−112,0-3-0,0.0%,-16.7,-2.8,Col Charlestn,-7,−108,4-1-0,80.0%,4.4,-1.3
27,65.4,6:00 PM,Hard Rock Hotel Riviera Maya,178,Tulane,185,Belmont,Tulane,Tulane,Belmont,Belmont,-1,−108,False,+1,−112,True,Tulane,3-3-0,50.0%,11.9,-2.1,0-1-0,0.0%,-8.0,-3.0,Belmont,3-2-0,60.0%,4.3,-1.6,1-1-0,50.0%,10.3,-2.0,Belmont,+1,−112,1-0-0,100.0%,1.0,7.5,Tulane,-1,−108,3-2-0,60.0%,11.4,-1.9
28,65.1,2:00 PM,Dale F. Halton Arena,199,E Tenn St,161,Charlotte,ETSU,East Tennesee St.,Charlotte,Charlotte,+2.5,−108,True,-2.5,−112,False,E Tenn St,1-3-0,25.0%,10.8,-2.6,0-1-0,0.0%,-6.0,-0.5,Charlotte,1-4-0,20.0%,0.0,-4.2,1-3-0,25.0%,7.3,-1.5,E Tenn St,+2.5,−108,0-1-0,0.0%,-6.0,-0.5,Charlotte,-2.5,−112,1-3-0,25.0%,7.3,-1.5
29,64.5,2:00 PM,McKenzie Arena,163,Bryant,201,Chattanooga,Bryant,Bryant,Chattanooga,Chattanooga,+5.5,−110,True,-5.5,−110,False,Bryant,2-4-0,33.3%,8.6,-2.8,1-3-0,25.0%,2.0,-1.8,Chattanooga,2-4-0,33.3%,0.3,-3.3,1-1-0,50.0%,13.7,-0.5,Bryant,+5.5,−110,0-1-0,0.0%,-15.0,-7.5,Chattanooga,-5.5,−110,1-3-0,25.0%,5.0,-3.3
30,63.1,12:00 AM,Acrisure Arena,263,Fresno St,80,Wash State,Fresno State,Fresno St.,Washington State,Washington St.,N/A,N/A,False,+5,−108,True,Fresno St,3-2-1,60.0%,-2.2,-0.9,2-1-0,66.7%,-6.7,-1.0,Wash State,4-3-0,57.1%,11.1,2.1,3-1-0,75.0%,15.5,+4.8,Wash State,+5,−108,0-1-0,0.0%,-10.0,-4.5,Fresno St,N/A,N/A,0-1-1,0.0%,9.0,-1.5
31,63.0,7:00 PM,Trask Coliseum,230,Colgate,135,Nc-Wilmgton,Colgate,Colgate,UNCW,UNC Wilmington,+8,−105,True,N/A,N/A,False,Colgate,2-3-0,40.0%,-4.0,-5.8,1-3-0,25.0%,-13.3,-8.4,Nc-Wilmgton,2-1-0,66.7%,11.5,1.3,1-0-0,100.0%,30.0,+2.5,Colgate,+8,−105,1-1-0,50.0%,-12.5,-0.3,Nc-Wilmgton,N/A,N/A,1-1-0,50.0%,6.0,-1.3
32,62.7,8:30 PM,Hard Rock Hotel Riviera Maya,215,Wyoming,165,Loyola Mymt,Wyoming,Wyoming,Loyola Maryland-1,Loyola Marymount,+3.5,−112,True,N/A,N/A,False,Wyoming,3-2-0,60.0%,2.0,-4.5,0-1-0,0.0%,-47.0,-28.5,Loyola Mymt,2-2-0,50.0%,6.4,-2.9,0-2-0,0.0%,8.0,-14.3,Wyoming,+3.5,−112,1-1-0,50.0%,-23.0,-12.5,Loyola Mymt,N/A,N/A,0-1-0,0.0%,-4.0,-14.5
33,61.5,9:00 PM,Dahlberg Arena/Robin Selvig Court,155,Cal St Nrdge,228,Montana,CSUN,CSU Northridge,Montana,Montana,+1,−110,True,-1,−110,False,Cal St Nrdge,4-1-0,80.0%,17.5,8.4,2-1-0,66.7%,6.0,6.5,Montana,1-4-0,20.0%,2.3,-5.2,0-2-0,0.0%,23.5,-4.3,Cal St Nrdge,+1,−110,0-1-0,0.0%,-14.0,-6.0,Montana,-1,−110,0-2-0,0.0%,6.5,-4.3
34,60.2,4:00 PM,Thompson-Boling Arena at Food City Center,305,Tn Martin,5,Tennessee,,Tenn-Martin,Tennessee,Tennessee,N/A,N/A,False,-39,−108,False,Tn Martin,3-2-0,60.0%,3.2,1.8,3-1-0,75.0%,-5.5,6.0,Tennessee,5-1-0,83.3%,24.2,8.0,2-1-0,66.7%,28.7,+1.2,Tennessee,-39,−108,1-0-0,100.0%,22.0,24.5,Tn Martin,N/A,N/A,0-1-0,0.0%,-12.0,-15.0
35,55.4,4:00 PM,Lavietes Pavilion,149,U Mass,271,Harvard,Massachusetts,Massachusetts,Harvard,Harvard,N/A,N/A,False,+3.5,−110,True,U Mass,2-4-0,33.3%,-5.2,-6.6,1-0-0,100.0%,-6.0,3.0,Harvard,2-4-0,33.3%,-6.2,-3.6,2-0-0,100.0%,12.0,+11.3,Harvard,+3.5,−110,1-3-0,25.0%,-9.5,-4.5,U Mass,N/A,N/A,1-2-0,33.3%,6.0,-2.2
36,54.1,11:59 PM,Acrisure Arena,167,Cal Baptist,263,Fresno St,California Baptist,California Baptist,Fresno State,Fresno St.,N/A,N/A,False,N/A,N/A,False,Cal Baptist,2-5-0,28.6%,2.7,-3.4,0,0,0.0,0.0,Fresno St,3-2-1,60.0%,-2.2,-0.9,0-1-1,0.0%,9.0,-1.5,Fresno St,N/A,N/A,3-1-0,75.0%,-7.8,-0.6,Cal Baptist,N/A,N/A,1-5-0,16.7%,3.5,-5.3
37,53.7,3:00 PM,Hard Rock Hotel Riviera Maya,190,Gard-Webb,247,Beth-Cook,,Gardner-Webb,Bethune-Cookman,Bethune-Cookman,N/A,N/A,False,+3.5,−110,True,Gard-Webb,5-1-0,83.3%,-5.0,3.3,4-0-0,100.0%,-8.8,5.4,Beth-Cook,3-3-0,50.0%,-8.3,5.3,1-0-0,100.0%,13.0,+9.0,Beth-Cook,+3.5,−110,2-3-0,40.0%,-12.6,4.5,Gard-Webb,N/A,N/A,1-1-0,50.0%,2.5,-0.8
38,53.3,12:00 PM,Florida State College at Jacksonville South Campus,314,Detroit,86,Rhode Island,Detroit Mercy,Detroit Mercy,Rhode Island,Rhode Island,+20.5,−115,True,-20.5,−115,False,Detroit,4-2-0,66.7%,-1.4,5.0,3-0-0,100.0%,-7.0,12.8,Rhode Island,2-2-0,50.0%,27.2,13.4,2-2-0,50.0%,27.2,+13.4,Detroit,+20.5,−115,3-2-0,60.0%,-11.0,5.1,Rhode Island,-20.5,−115,2-2-0,50.0%,26.0,13.4
38,53.3,9:00 PM,Fiserv Forum,340,Stonehill,14,Marquette,,Stonehill,Marquette,Marquette,N/A,N/A,False,-34.5,−110,False,Stonehill,2-5-0,28.6%,-2.6,4.4,0-3-0,0.0%,-22.7,-2.8,Marquette,5-1-0,83.3%,16.7,4.7,3-1-0,75.0%,21.3,+4.1,Marquette,-34.5,−110,1-0-0,100.0%,4.0,6.5,Stonehill,N/A,N/A,0-2-0,0.0%,0.5,-2.0
38,53.3,5:00 PM,Florida State College at Jacksonville South Campus,212,Tx-Arlington,226,Austin Peay,UT Arlington,Texas-Arlington,Austin Peay,Austin Peay,-4.5,−108,False,+4.5,−112,True,Tx-Arlington,1-3-0,25.0%,3.3,-5.0,1-1-0,50.0%,-6.5,2.0,Austin Peay,3-2-0,60.0%,0.0,6.0,1-0-0,100.0%,13.0,+8.5,Austin Peay,+4.5,−112,3-1-0,75.0%,-3.8,8.8,Tx-Arlington,-4.5,−108,0-1-0,0.0%,-15.0,-16.5
41,51.6,2:30 PM,Florida State College at Jacksonville South Campus,229,Tulsa,225,Georgia St,Tulsa,Tulsa,Georgia State,Georgia St.,-3.5,−105,False,+3.5,−115,True,Tulsa,2-4-0,33.3%,1.4,-8.7,0-2-0,0.0%,-20.5,-17.5,Georgia St,3-2-0,60.0%,1.2,-2.4,2-0-0,100.0%,19.7,+6.3,Georgia St,+3.5,−115,1-1-0,50.0%,-20.0,-5.5,Tulsa,-3.5,−105,2-3-0,40.0%,6.4,-5.1
42,50.8,2:00 PM,Paul and Alejandra Foster Pavilion,352,New Orleans,17,Baylor,New Orleans,New Orleans,Baylor,Baylor,N/A,N/A,False,N/A,N/A,False,New Orleans,3-3-0,50.0%,-10.7,0.1,2-1-0,66.7%,-9.7,9.7,Baylor,3-3-0,50.0%,8.8,1.6,2-0-0,100.0%,50.0,+26.3,Baylor,N/A,N/A,0-2-0,0.0%,-26.5,-21.0,New Orleans,N/A,N/A,1-1-0,50.0%,-9.0,-12.0
43,50.0,7:30 PM,McCamish Pavilion,313,Charl South,123,Ga Tech,,Charleston Southern,Georgia Tech,Georgia Tech,N/A,N/A,False,-20,−108,False,Charl South,2-5-0,28.6%,-6.3,-0.8,1-2-0,33.3%,-20.0,-1.5,Ga Tech,1-4-0,20.0%,-0.2,-9.2,1-4-0,20.0%,-0.2,-9.2,Ga Tech,-20,−108,0-2-0,0.0%,-15.5,-11.0,Charl South,N/A,N/A,1-1-0,50.0%,23.5,8.3
44,49.8,6:30 PM,Mizzou Arena,351,Lindenwood,41,Missouri,,Lindenwood,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,Lindenwood,1-4-0,20.0%,0.2,-3.8,0-3-0,0.0%,-20.0,-5.5,Missouri,3-3-0,50.0%,28.3,7.8,3-2-0,60.0%,35.6,+10.2,Missouri,N/A,N/A,0-1-0,0.0%,-8.0,-4.5,Lindenwood,N/A,N/A,0,0,0.0,0.0
45,48.0,7:00 PM,Cam Henderson Center,264,S Car State,206,Marshall,South Carolina State,South Carolina State,Marshall,Marshall,+10,−105,True,-10,−115,False,S Car State,4-3-0,57.1%,15.1,14.8,1-3-0,25.0%,-8.0,-0.9,Marshall,2-2-0,50.0%,4.6,-2.0,2-1-0,66.7%,14.5,+2.2,S Car State,+10,−105,0-3-0,0.0%,-14.7,-4.7,Marshall,-10,−115,2-0-0,100.0%,17.5,7.8
46,47.3,6:00 PM,Germain Arena,222,Richmond,256,Ball St,Richmond,Richmond,Ball State,Ball St.,-4,−108,False,+4,−112,True,Richmond,1-5-0,16.7%,2.3,-6.9,0-2-0,0.0%,-10.5,-11.8,Ball St,2-3-0,40.0%,4.6,-5.5,0-2-0,0.0%,2.0,-19.3,Ball St,+4,−112,2-1-0,66.7%,-3.7,3.7,Richmond,-4,−108,0-4-0,0.0%,0.8,-7.8
47,40.7,12:30 PM,Hard Rock Hotel Riviera Maya,265,North Dakota,255,Se Louisiana,North Dakota,North Dakota,Southeastern Louisiana,Southeastern Louisiana,-1,−112,False,N/A,N/A,False,North Dakota,3-2-0,60.0%,-2.3,0.6,2-1-0,66.7%,-13.0,2.3,Se Louisiana,4-1-0,80.0%,0.5,4.8,0-0-0,0.0%,38.0,--,Se Louisiana,N/A,N/A,3-1-0,75.0%,-9.5,5.8,North Dakota,-1,−112,0-1-0,0.0%,-12.0,-15.5
48,40.6,10:00 PM,Haas Pavilion,354,Mercyhurst,130,California,0,0,California,California,N/A,N/A,False,-23.5,−108,False,Mercyhurst,3-1-1,75.0%,4.1,0.3,2-1-1,66.7%,-15.0,-2.6,California,2-3-1,40.0%,5.8,-1.4,1-2-1,33.3%,11.5,-2.9,California,-23.5,−108,1-1-0,50.0%,-5.5,1.5,Mercyhurst,N/A,N/A,0,0,0.0,0.0
49,38.9,2:00 PM,Hooper Eblen Center,193,Presbyterian,328,Tn Tech,Presbyterian,Presbyterian,,Tennessee Tech,-2,−112,False,N/A,N/A,False,Presbyterian,6-1-0,85.7%,10.0,8.6,3-1-0,75.0%,-8.3,3.4,Tn Tech,2-3-0,40.0%,-3.7,1.8,0-1-0,0.0%,9.0,-3.5,Tn Tech,N/A,N/A,2-1-0,66.7%,-13.7,5.2,Presbyterian,-2,−112,1-0-0,100.0%,10.0,8.0
50,36.9,4:00 PM,Clune Arena,274,Sac State,268,Air Force,Sacramento State,Sacramento State,Air Force,Air Force,+8,−112,True,-8,−108,False,Sac State,3-1-1,75.0%,5.8,9.1,2-0-1,100.0%,-7.7,3.7,Air Force,3-3-0,50.0%,-0.3,-1.8,2-3-0,40.0%,1.4,-3.4,Sac State,+8,−112,2-1-1,66.7%,-8.3,1.3,Air Force,-8,−108,2-2-0,50.0%,3.8,-3.0
51,36.7,1:00 PM,Trojan Arena,250,Merrimack,290,Utsa,Merrimack,Merrimack,UTSA,Texas-San Antonio,+1,−108,True,-1,−112,False,Merrimack,2-3-1,40.0%,-12.5,-1.3,1-2-1,33.3%,-19.5,-6.0,Utsa,0-3-0,0.0%,-4.5,-10.7,0-1-0,0.0%,4.5,-27.5,Merrimack,+1,−108,2-3-1,40.0%,-12.5,-1.3,Utsa,-1,−112,0-1-0,0.0%,-17.0,-27.5
52,34.8,2:00 PM,Zidian Family Arena at Beeghly Center,318,W Michigan,227,Youngs St,Western Michigan,Western Michigan,Youngstown State,Youngstown St.,+9,−108,True,-9,−112,False,W Michigan,1-3-1,25.0%,2.7,-1.7,0-1-1,0.0%,-12.0,-1.3,Youngs St,3-3-0,50.0%,-7.5,-4.5,0,0,0.0,0,W Michigan,+9,−108,0-2-1,0.0%,-9.3,-1.3,Youngs St,-9,−112,2-1-0,66.7%,1.7,-3.7
53,33.9,2:00 PM,Pizzitola Sports Center,321,Stony Brook,233,Brown,Stony Brook,Stony Brook,Brown,Brown,+8.5,−112,True,-8.5,−108,False,Stony Brook,1-4-0,20.0%,-11.7,-10.9,1-3-0,25.0%,-24.0,-10.4,Brown,2-4-0,33.3%,5.5,-1.0,2-2-0,50.0%,6.8,-0.4,Stony Brook,+8.5,−112,1-4-0,20.0%,-23.6,-10.9,Brown,-8.5,−108,2-4-0,33.3%,5.5,-1.0
54,33.6,4:00 PM,Athletics-Recreation Center,336,N Illinois,216,Valparaiso,Northern Illinois,Northern Illinois,Valparaiso,Valparaiso,+9.5,−112,True,-9.5,−108,False,N Illinois,2-3-0,40.0%,-3.8,-8.4,1-2-0,33.3%,-25.7,-10.7,Valparaiso,2-2-0,50.0%,15.6,1.0,2-1-0,66.7%,24.5,+4.5,N Illinois,+9.5,−112,2-3-0,40.0%,-18.2,-8.4,Valparaiso,-9.5,−108,2-1-0,66.7%,11.0,4.5
