Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
21,55.7,2:00 PM,Allen County War Memorial Coliseum,285,Rob Morris,120,Ipfw,Robert Morris,Robert Morris,Purdue Fort Wayne,Purdue Fort Wayne,+9,−110,True,-9,−110,False,Rob Morris,117-106-2,52.5%,-1.5,-0.4,70-58-0,54.7%,-6.3,-0.2,Ipfw,152-142-4,51.7%,4.0,0.3,63-59-2,51.6%,12.3,0.7,Rob Morris,+9,−110,75-66-2,53.2%,-8.3,0.0,Ipfw,-9,−110,73-79-1,48.0%,5.7,-0.7
22,55.4,6:00 PM,James H. Hilton Coliseum,330,Jackson St,7,Iowa St,Jackson State,Jackson State,Iowa State,Iowa State,+35.5,−108,True,-35.5,−112,False,Jackson St,104-99-3,51.2%,-3.2,0.1,73-58-2,55.7%,-8.7,0.7,Iowa St,170-152-5,52.8%,5.0,0.8,82-70-2,54.0%,11.9,1.3,Jackson St,+35.5,−108,69-54-3,56.1%,-12.0,0.9,Iowa St,-35.5,−112,99-84-2,54.1%,12.0,1.0
23,50.9,1:00 PM,Addition Financial Arena,331,Tarleton St,75,Ucf,Tarleton State,Tarleton State,UCF,Central Florida,+25,−112,True,-25,−108,False,Tarleton St,57-56-1,50.4%,3.1,0.7,30-30-0,50.0%,-7.9,0.4,Ucf,161-146-3,52.4%,2.0,0.7,83-73-3,53.2%,6.8,1.1,Tarleton St,+25,−112,35-37-0,48.6%,-8.1,0.9,Ucf,-25,−108,87-70-3,55.4%,9.3,1.2
24,50.4,2:00 PM,Carilion Clinic Court at the Dedmon Center,254,Bucknell,198,Radford,Bucknell,Bucknell,,Radford,+6,−108,True,N/A,N/A,False,Bucknell,118-114-1,50.9%,0.9,-0.1,65-56-1,53.7%,-3.6,0.6,Radford,107-112-6,48.9%,2.1,0.1,30-49-1,38.0%,8.0,-2.5,Bucknell,+6,−108,60-58-1,50.9%,-8.2,0.2,Radford,N/A,N/A,55-68-2,44.7%,4.0,-1.9
25,49.2,4:00 PM,Humphrey Coliseum,359,Prairie View,20,Miss State,Prairie View,Prairie View A&M,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Prairie View,99-99-8,50.0%,-2.5,0.2,59-61-2,49.2%,-9.0,-0.4,Miss State,171-151-6,53.1%,4.0,0.8,89-67-3,57.1%,9.6,1.5,Miss State,N/A,N/A,69-63-2,52.3%,-5.1,0.8,Prairie View,N/A,N/A,42-45-5,48.3%,7.7,-0.1
26,47.0,1:00 PM,Hynes Athletics Center,176,St Peters,297,Iona,Saint Peters,Saint Peter'S,Iona,Iona,+1,−112,True,-1,−108,False,St Peters,169-137-2,55.2%,0.7,1.0,85-66-1,56.3%,-3.4,1.1,Iona,151-163-6,48.1%,3.7,-0.1,46-64-4,41.8%,7.9,-0.6,St Peters,+1,−112,92-56-1,62.2%,-4.6,2.5,Iona,-1,−108,109-120-5,47.6%,6.8,-0.4
27,41.6,5:00 PM,Credit Union 1 Arena,321,Dartmouth,179,Il-Chicago,Dartmouth,Dartmouth,UIC,Illinois-Chicago,+10.5,−110,True,N/A,N/A,False,Dartmouth,97-112-11,46.4%,-2.0,-0.4,55-62-7,47.0%,-7.3,-0.3,Il-Chicago,157-151-6,51.0%,-2.0,-0.1,77-66-2,53.9%,3.3,0.3,Dartmouth,+10.5,−110,74-78-10,48.7%,-7.9,0.1,Il-Chicago,N/A,N/A,53-46-3,53.5%,5.8,0.1
28,39.2,2:00 PM,M&T Bank Arena,277,Sacred Hrt,251,Quinnipiac,Sacred Heart,Sacred Heart,Quinnipiac,Quinnipiac,+5,−112,True,-5,−108,False,Sacred Hrt,101-109-2,48.1%,-1.0,-0.1,59-63-1,48.4%,-5.5,-0.4,Quinnipiac,136-150-9,47.6%,-0.7,-0.2,57-72-3,44.2%,3.2,-0.4,Sacred Hrt,+5,−112,53-62-1,46.1%,-7.8,-0.1,Quinnipiac,-5,−108,57-73-5,43.9%,3.5,-1.5
29,38.3,2:00 PM,First Community Arena at the Vadalabene Center,271,Ball St,257,Siu Edward,Ball State,Ball St.,SIUE,SIU Edwardsville,+3,−108,True,N/A,N/A,False,Ball St,134-160-1,45.6%,2.1,-0.2,66-70-0,48.5%,-3.4,0.6,Siu Edward,130-149-5,46.6%,-3.9,-0.9,55-58-1,48.7%,2.4,-0.6,Ball St,+3,−108,71-72-0,49.7%,-5.1,1.2,Siu Edward,N/A,N/A,32-38-1,45.7%,3.6,-1.2
30,37.8,1:00 PM,Gallagher Center,234,Merrimack,301,Niagara,Merrimack,Merrimack,Niagara,Niagara,-2,−110,False,+2,−110,True,Merrimack,77-69-3,52.7%,0.4,0.2,43-34-3,55.8%,-4.3,1.1,Niagara,152-148-2,50.7%,-3.0,0.0,57-65-0,46.7%,1.5,-0.3,Niagara,+2,−110,109-95-2,53.4%,-6.4,0.9,Merrimack,-2,−110,43-35-0,55.1%,5.5,0.1
31,35.7,3:00 PM,Chaifetz Arena,361,Chicago St,158,Saint Louis,Chicago State,Chicago St.,Saint Louis,Saint Louis,+26.5,−112,True,-26.5,−108,False,Chicago St,96-116-3,45.3%,-13.2,-2.1,55-66-2,45.5%,-20.3,-2.4,Saint Louis,153-156-2,49.5%,0.5,-0.8,84-76-2,52.5%,5.9,-0.3,Chicago St,+26.5,−112,91-107-2,46.0%,-18.2,-1.7,Saint Louis,-26.5,−108,78-76-2,50.7%,6.9,-1.1
32,34.8,2:00 PM,Draddy Gymnasium,241,Marist,311,Manhattan,Marist,Marist,Manhattan,Manhattan,-2,−112,False,+2,−108,True,Marist,139-147-6,48.6%,-4.0,0.0,74-65-3,53.2%,-6.0,0.5,Manhattan,150-145-6,50.9%,-3.6,-0.7,63-60-3,51.2%,0.2,-0.6,Manhattan,+2,−108,104-94-4,52.5%,-7.3,-0.3,Marist,-2,−112,33-43-1,43.4%,3.6,-0.4
32,34.8,3:00 PM,Insight Credit Union Arena at Edmunds Center,204,Mercer,338,Stetson,,Mercer,Stetson,Stetson,N/A,N/A,False,+3.5,−115,True,Mercer,145-150-5,49.2%,2.5,-0.3,72-66-2,52.2%,-3.5,0.3,Stetson,108-95-7,53.2%,-2.5,0.7,38-41-2,48.1%,5.5,0.4,Stetson,+3.5,−115,82-66-6,55.4%,-8.4,1.2,Mercer,N/A,N/A,71-74-3,49.0%,5.8,-0.3
34,33.9,2:00 PM,Knott Arena,288,Fairfield,266,Mt St Marys,Fairfield,Fairfield,,Mount St. Mary's,+2.5,−112,True,N/A,N/A,False,Fairfield,148-155-6,48.8%,-1.5,-0.6,73-67-2,52.1%,-4.8,-0.1,Mt St Marys,102-113-3,47.4%,-1.3,0.1,39-45-1,46.4%,5.4,0.0,Fairfield,+2.5,−112,88-84-3,51.2%,-6.6,-0.1,Mt St Marys,N/A,N/A,40-48-1,45.5%,4.1,-0.7
35,20.0,1:00 PM,Lundholm Gymnasium,272,Harvard,358,N Hampshire,Harvard,Harvard,New Hampshire,New Hampshire,-8.5,−108,False,+8.5,−112,True,Harvard,115-127-2,47.5%,2.6,-0.4,58-63-2,47.9%,-1.6,-0.5,N Hampshire,100-105-4,48.8%,0.7,-0.5,43-51-3,45.7%,8.2,-0.7,N Hampshire,+8.5,−112,59-59-1,50.0%,-8.5,0.7,Harvard,-8.5,−108,61-85-1,41.8%,5.3,-1.7
36,15.2,1:00 PM,Koessler Athletic Center,299,Siena,356,Canisius,Siena,Siena,Canisius,Canisius,-4.5,−112,False,+4.5,−108,True,Siena,139-145-7,48.9%,-1.7,-0.5,66-72-2,47.8%,-4.9,-0.8,Canisius,144-146-8,49.7%,-1.2,-0.4,56-62-2,47.5%,2.9,-1.0,Canisius,+4.5,−108,88-80-6,52.4%,-5.7,0.6,Siena,-4.5,−112,57-70-4,44.9%,4.3,-1.4
37,14.9,1:00 PM,Hytche Athletic Center,300,Wagner,360,Maryland Es,Wagner,Wagner,UMES,Maryland-Eastern Shore,-4.5,−112,False,N/A,N/A,False,Wagner,95-109-2,46.6%,1.2,-0.8,49-67-1,42.2%,-4.5,-0.8,Maryland Es,89-82-4,52.1%,-6.8,-0.7,23-20-2,53.5%,6.3,-0.3,Maryland Es,N/A,N/A,73-72-3,50.3%,-15.6,-1.1,Wagner,-4.5,−112,48-49-1,49.5%,5.3,-1.6
38,--,2:00 PM,Chace Athletic Center,0,Northern Vermont-Johnson,165,Bryant,0,0,Bryant,Bryant,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Bryant,96-115-3,45.5%,-1.3,-0.7,43-45-1,48.9%,5.5,-0.1,Bryant,N/A,N/A,42-60-2,41.2%,-9.8,-1.0,Northern Vermont-Johnson,N/A,N/A,0,0,0.0,0.0
38,--,6:30 PM,Joan Perry Brock Center,0,Mary Baldwin,203,Longwood,0,0,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Longwood,110-98-3,52.9%,-0.8,1.0,47-31-2,60.3%,6.4,2.0,Longwood,N/A,N/A,54-50-2,51.9%,-7.2,2.1,Mary Baldwin,N/A,N/A,0,0,0.0,0.0
