Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
24,50.4,2:00 PM,Carilion Clinic Court at the Dedmon Center,254,Bucknell,198,Radford,Bucknell,Bucknell,,Radford,+6,−108,True,N/A,N/A,False,Bucknell,139-141-2,49.6%,1.9,0.0,75-63-1,54.4%,-3.2,0.9,Radford,119-127-6,48.4%,0.1,-0.1,32-52-1,38.1%,7.0,-2.5,Bucknell,+6,−108,72-71-1,50.4%,-7.7,0.4,Radford,N/A,N/A,59-74-2,44.4%,4.0,-2.0
25,49.2,4:00 PM,Humphrey Coliseum,359,Prairie View,20,Miss State,Prairie View,Prairie View A&M,Mississippi State,Mississippi State,N/A,N/A,False,N/A,N/A,False,Prairie View,116-109-8,51.6%,-5.5,0.4,63-65-2,49.2%,-12.8,-0.2,Miss State,406-368-26,52.5%,4.0,0.5,197-162-12,54.9%,10.0,1.0,Miss State,N/A,N/A,179-155-11,53.6%,-6.0,0.6,Prairie View,N/A,N/A,45-48-5,48.4%,7.4,-0.2
26,47.0,1:00 PM,Hynes Athletics Center,176,St Peters,297,Iona,Saint Peters,Saint Peter'S,Iona,Iona,+1,−112,True,-1,−108,False,St Peters,329-300-14,52.3%,-2.4,0.5,183-134-7,57.7%,-5.6,1.4,Iona,338-369-15,47.8%,3.2,0.2,116-146-9,44.3%,7.4,-0.6,St Peters,+1,−112,207-178-11,53.8%,-6.9,0.9,Iona,-1,−108,221-239-12,48.0%,7.4,-0.1
27,41.6,5:00 PM,Credit Union 1 Arena,321,Dartmouth,179,Il-Chicago,Dartmouth,Dartmouth,UIC,Illinois-Chicago,+10.5,−110,True,N/A,N/A,False,Dartmouth,232-264-19,46.8%,-4.8,-0.6,136-139-9,49.5%,-9.3,0.2,Il-Chicago,408-364-17,52.9%,-1.3,-0.1,189-153-8,55.3%,4.1,0.1,Dartmouth,+10.5,−110,190-203-15,48.4%,-9.9,-0.2,Il-Chicago,N/A,N/A,157-124-8,55.9%,6.1,0.0
28,39.2,2:00 PM,M&T Bank Arena,277,Sacred Hrt,251,Quinnipiac,Sacred Heart,Sacred Heart,Quinnipiac,Quinnipiac,+5,−112,True,-5,−108,False,Sacred Hrt,108-116-2,48.2%,-3.2,-0.3,63-65-1,49.2%,-7.1,-0.5,Quinnipiac,155-173-9,47.3%,-0.4,-0.4,63-83-3,43.2%,3.6,-0.5,Sacred Hrt,+5,−112,60-66-1,47.6%,-8.2,-0.2,Quinnipiac,-5,−108,66-86-5,43.4%,3.5,-1.6
29,38.3,2:00 PM,First Community Arena at the Vadalabene Center,271,Ball St,257,Siu Edward,Ball State,Ball St.,SIUE,SIU Edwardsville,+3,−108,True,N/A,N/A,False,Ball St,348-393-13,47.0%,1.1,-0.5,172-176-5,49.4%,-4.4,0.1,Siu Edward,168-184-5,47.7%,-5.7,-0.4,71-73-1,49.3%,1.3,-0.2,Ball St,+3,−108,188-197-3,48.8%,-6.4,0.4,Siu Edward,N/A,N/A,34-43-1,44.2%,3.2,-1.5
30,37.8,1:00 PM,Gallagher Center,234,Merrimack,301,Niagara,Merrimack,Merrimack,Niagara,Niagara,-2,−110,False,+2,−110,True,Merrimack,77-69-3,52.7%,0.4,0.2,43-34-3,55.8%,-4.3,1.1,Niagara,353-343-11,50.7%,-0.7,0.0,135-152-5,47.0%,3.4,-0.3,Niagara,+2,−110,205-181-4,53.1%,-6.3,0.8,Merrimack,-2,−110,43-35-0,55.1%,5.5,0.1
31,35.7,3:00 PM,Chaifetz Arena,361,Chicago St,158,Saint Louis,Chicago State,Chicago St.,Saint Louis,Saint Louis,+26.5,−112,True,-26.5,−108,False,Chicago St,107-127-4,45.7%,-11.0,-1.8,62-75-3,45.3%,-18.0,-2.2,Saint Louis,411-380-10,52.0%,1.9,0.0,213-176-5,54.8%,7.3,0.5,Chicago St,+26.5,−112,100-117-3,46.1%,-18.4,-1.6,Saint Louis,-26.5,−108,205-192-8,51.6%,7.6,-0.3
32,34.8,2:00 PM,Draddy Gymnasium,241,Marist,311,Manhattan,Marist,Marist,Manhattan,Manhattan,-2,−112,False,+2,−108,True,Marist,320-327-13,49.5%,-3.1,0.0,162-143-7,53.1%,-6.3,0.5,Manhattan,347-328-15,51.4%,-0.6,-0.2,140-147-6,48.8%,3.4,-0.9,Manhattan,+2,−108,200-171-7,53.9%,-6.8,0.2,Marist,-2,−112,100-110-3,47.6%,4.5,-0.7
32,34.8,3:00 PM,Insight Credit Union Arena at Edmunds Center,204,Mercer,338,Stetson,,Mercer,Stetson,Stetson,N/A,N/A,False,+3.5,−115,True,Mercer,176-171-5,50.7%,0.5,-0.1,84-75-2,52.8%,-5.4,0.3,Stetson,121-109-7,52.6%,-3.8,0.2,40-43-2,48.2%,3.5,0.3,Stetson,+3.5,−115,92-76-6,54.8%,-9.2,0.7,Mercer,N/A,N/A,85-88-3,49.1%,6.1,-0.5
34,33.9,2:00 PM,Knott Arena,288,Fairfield,266,Mt St Marys,Fairfield,Fairfield,,Mount St. Mary's,+2.5,−112,True,N/A,N/A,False,Fairfield,336-353-18,48.8%,-0.7,-0.5,171-157-11,52.1%,-4.1,0.4,Mt St Marys,118-130-3,47.6%,-2.6,-0.2,42-46-1,47.7%,3.4,0.2,Fairfield,+2.5,−112,181-183-9,49.7%,-6.7,0.2,Mt St Marys,N/A,N/A,44-51-1,46.3%,3.7,-1.4
35,20.0,1:00 PM,Lundholm Gymnasium,272,Harvard,358,N Hampshire,Harvard,Harvard,New Hampshire,New Hampshire,-8.5,−108,False,+8.5,−112,True,Harvard,269-299-7,47.4%,1.6,-0.3,139-155-4,47.3%,-2.5,-0.1,N Hampshire,110-114-4,49.1%,-3.5,-0.6,45-51-3,46.9%,2.6,-0.5,N Hampshire,+8.5,−112,67-67-1,50.0%,-8.7,0.4,Harvard,-8.5,−108,138-175-2,44.1%,6.5,-1.1
36,15.2,1:00 PM,Koessler Athletic Center,299,Siena,356,Canisius,Siena,Siena,Canisius,Canisius,-4.5,−112,False,+4.5,−108,True,Siena,345-343-21,50.2%,0.5,0.2,165-158-3,51.1%,-2.8,0.5,Canisius,330-325-21,50.4%,-2.1,-0.6,130-151-4,46.3%,1.7,-1.5,Canisius,+4.5,−108,212-178-18,54.4%,-6.9,0.6,Siena,-4.5,−112,149-169-15,46.9%,6.2,-0.6
37,14.9,1:00 PM,Hytche Athletic Center,300,Wagner,360,Maryland Es,Wagner,Wagner,UMES,Maryland-Eastern Shore,-4.5,−112,False,N/A,N/A,False,Wagner,109-120-3,47.6%,0.4,-0.8,55-72-1,43.3%,-4.4,-0.8,Maryland Es,101-95-4,51.5%,-9.0,-0.8,23-20-2,53.5%,0.4,-0.3,Maryland Es,N/A,N/A,85-85-3,50.0%,-15.4,-1.1,Wagner,-4.5,−112,55-55-2,50.0%,5.3,-1.5
38,--,2:00 PM,Chace Athletic Center,0,Northern Vermont-Johnson,165,Bryant,0,0,Bryant,Bryant,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Bryant,103-125-4,45.2%,-3.5,-0.9,43-48-2,47.3%,2.8,-0.4,Bryant,N/A,N/A,49-66-3,42.6%,-10.7,-1.1,Northern Vermont-Johnson,N/A,N/A,0,0,0.0,0.0
38,--,6:30 PM,Joan Perry Brock Center,0,Mary Baldwin,203,Longwood,0,0,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Longwood,115-105-3,52.3%,-4.5,1.1,47-33-2,58.8%,4.9,1.8,Longwood,N/A,N/A,59-57-2,50.9%,-7.4,2.3,Mary Baldwin,N/A,N/A,0,0,0.0,0.0
