Rank,Hotness Score,Matchup,Time,Location
99,7.5,#331 Central Ark  at  #363 Ark Pine Bl,7:00 PM,H.O. Clemmons Arena (K. L. Johnson Complex)
100,--,St. Andrews Presbyterian  at  #203 NC-Asheville,2:00 PM,Kimmel Arena
100,--,Lehman College  at  #342 F Dickinson,1:00 PM,Bogota Savings Bank Center
100,--,Merchant Marine Academy  at  #168 Columbia,2:00 PM,Schiller Court in Francis S. Levien Gymnasium
100,--,Defiance  at  #169 Toledo,2:00 PM,Savage Arena
100,--,SUNY-Brockport  at  #142 Akron,3:00 PM,James A. Rhodes Arena
100,--,Brescia  at  #327 Bellarmine,3:00 PM,Knights Hall
100,--,Le Tourneau  at  #92 McNeese St,4:00 PM,Legacy Center
100,--,Montreat  at  #320 TN Martin,5:00 PM,Kathleen and Tom Elam Center
100,--,Life Pacific  at  #95 Grd Canyon,8:00 PM,Global Credit Union Arena at GCU
