,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,11,88.5,7:00 PM,Acrisure Arena,94,Grd Canyon,70,Stanford,Grand Canyon,Stanford,-1.0,0.5283,False,1.0,0.5192,True,0,0.0,2.4,-12.1,0,0.0,0.0,0.0,6,0.833,16.5,2.5,5,0.8,19.4,+2.3,Stanford,1.0,0.5192,0,1.0,2.0,3.5,Grd Canyon,-1.0,0.5283,0,0.0,2.4,-12.1,Grand Canyon,Stanford,-1.0,1.0,0,0.519,6.0,0.7,0,0.482,-2.0,-0.4,849,0.522,5.2,0.3,402,0.541,10.9,0.8,1.0,295,0.495,-6.2,0.0,-1.0,0,0.519,11.1,1.0,Grand Canyon,Stanford,-1.0,1.0,0,0.515,6.8,0.6,0,0.474,-1.0,-0.5,323,0.494,1.5,-0.3,159,0.545,7.7,1.2,1.0,147,0.454,-7.3,-0.5,-1.0,0,0.523,11.2,1.0,106.0,286.0,106.0,286.0,Grand Canyon,Stanford,False
11,13,87.6,7:30 PM,John Gray Gymnasium,49,Boise St,119,Boston Col,Boise St.,Boston College,-8.0,0.5283,False,8.0,0.5192,True,0,0.4,16.0,0.5,0,0.0,-11.0,-13.0,6,0.5,6.7,1.7,3,0.667,11.0,+1.8,Boston Col,8.0,0.5192,0,0.5,-11.0,-4.8,Boise St,-8.0,0.5283,0,0.4,12.2,0.5,Boise St.,Boston College,-8.0,8.0,0,0.509,4.6,0.7,0,0.535,-1.4,1.2,771,0.503,0.0,0.0,364,0.458,3.9,-1.4,8.0,462,0.517,-7.1,0.7,-8.0,0,0.494,8.6,0.4,Boise St.,Boston College,-8.0,8.0,0,0.534,7.3,1.4,0,0.561,1.2,1.4,309,0.475,-2.9,-0.2,152,0.477,1.5,-0.5,8.0,218,0.472,-8.1,0.3,-8.0,0,0.515,10.0,1.1,25.0,26.0,25.0,26.0,Boise St.,Boston College,True
12,14,80.3,11:30 PM,T-Mobile Arena,142,Seattle,105,Furman,Seattle,Furman,-1.0,0.5192,False,1.0,0.5283,True,0,0.25,5.6,-1.6,0,0.333,0.7,-1.2,4,1.0,29.0,5.1,2,1.0,37.8,+2.0,Furman,1.0,0.5283,0,1.0,2.0,4.5,Seattle,-1.0,0.5192,0,0.0,-4.3,-8.8,Seattle,Furman,-1.0,1.0,0,0.507,1.1,0.6,0,0.496,-6.1,0.3,627,0.515,2.2,0.3,250,0.553,9.5,0.6,1.0,316,0.463,-8.9,-0.3,-1.0,0,0.54,9.2,1.3,Seattle,Furman,-1.0,1.0,0,0.5,3.1,0.6,0,0.454,-5.7,-0.6,290,0.568,7.6,1.3,119,0.624,15.1,2.0,1.0,86,0.536,-6.8,0.6,-1.0,0,0.552,9.8,1.8,273.0,95.0,273.0,95.0,,,
13,16,79.2,9:30 PM,Acrisure Arena,184,Cal Baptist,51,S Methodist,California Baptist,Southern Methodist,10.0,0.5238,True,-10.0,0.5238,False,0,0.167,3.5,-5.3,0,0.0,0.0,0.0,6,0.333,16.8,1.4,5,0.4,22.4,+4.2,Cal Baptist,10.0,0.5238,0,0.0,0.0,0.0,S Methodist,-10.0,0.5238,0,0.4,21.2,2.4,California Baptist,Southern Methodist,10.0,-10.0,0,0.464,4.2,-0.4,0,0.515,-5.0,0.3,720,0.489,3.5,-0.4,349,0.476,8.9,0.0,10.0,72,0.507,-7.2,-0.2,-10.0,0,0.491,8.3,-0.3,California Baptist,Southern Methodist,10.0,-10.0,0,0.464,4.7,-0.4,0,0.515,-4.4,0.3,300,0.483,6.8,-0.2,155,0.5,13.0,0.8,10.0,72,0.507,-7.2,-0.2,-10.0,0,0.5,10.7,0.4,36.0,257.0,257.0,36.0,,,
14,17,76.5,1:30 PM,Ocean Center,193,Fordham,61,San Francisco,Fordham,San Francisco,11.0,0.5192,True,-11.0,0.5283,False,0,0.333,0.1,-3.8,0,0.333,-11.0,-3.8,6,0.5,12.5,2.2,4,0.75,23.5,+7.9,Fordham,11.0,0.5192,0,0.333,-16.7,-1.5,San Francisco,-11.0,0.5283,0,0.5,19.8,3.1,Fordham,San Francisco,11.0,-11.0,0,0.458,-5.1,-0.7,0,0.443,-11.3,-0.9,769,0.493,1.7,0.2,354,0.449,6.8,-0.5,11.0,523,0.456,-10.5,-0.6,-11.0,0,0.483,8.0,0.2,Fordham,San Francisco,11.0,-11.0,0,0.472,-2.1,-0.2,0,0.49,-8.3,0.3,318,0.474,4.7,0.4,153,0.431,9.0,-0.5,11.0,194,0.484,-7.9,0.3,-11.0,0,0.475,9.8,0.7,93.0,267.0,267.0,93.0,Fordham,San Francisco,True
15,18,76.3,5:00 PM,John Gray Gymnasium,132,S Dakota St,148,Missouri St,South Dakota State,Missouri St.,-1.0,0.5283,False,1.0,0.5192,True,0,0.667,11.7,5.9,0,0.0,0.0,0.0,5,1.0,7.5,9.1,2,1.0,14.7,+8.8,Missouri St,1.0,0.5192,0,1.0,1.5,9.1,S Dakota St,-1.0,0.5283,0,0.5,7.0,1.5,South Dakota State,Missouri St.,-1.0,1.0,0,0.553,3.8,1.3,0,0.55,-4.0,0.5,803,0.499,2.9,0.2,369,0.506,8.5,0.6,1.0,334,0.503,-5.8,0.3,-1.0,0,0.566,10.3,1.5,South Dakota State,Missouri St.,-1.0,1.0,0,0.556,7.2,1.3,0,0.547,-0.7,0.0,310,0.49,2.0,-0.3,138,0.493,7.3,-0.4,1.0,141,0.5,-6.5,-0.2,-1.0,0,0.548,10.1,1.3,253.0,180.0,253.0,180.0,South Dakota State,Missouri St.,False
16,23,64.0,9:00 PM,Brick Breeden Fieldhouse,202,Abl Christian,167,Montana St,Abilene Christian,Montana St.,4.0,0.5238,True,-4.0,0.5238,False,0,0.5,11.7,-3.4,0,0.0,-6.0,-1.5,5,0.6,7.0,2.7,1,1.0,39.0,+12.5,Abl Christian,4.0,0.5238,0,0.0,-6.0,-1.5,Montana St,-4.0,0.5238,0,0.5,9.5,3.5,Abilene Christian,Montana St.,4.0,-4.0,0,0.516,3.5,0.5,0,0.456,-7.3,-0.9,658,0.491,0.5,-0.5,270,0.462,7.7,-0.8,4.0,83,0.463,-8.2,-0.5,-4.0,0,0.487,5.2,-1.0,Abilene Christian,Montana St.,4.0,-4.0,0,0.521,4.1,0.7,0,0.46,-5.8,-0.7,299,0.497,0.7,-0.1,117,0.444,7.4,-0.2,4.0,79,0.474,-7.6,-0.2,-4.0,0,0.477,5.6,-0.4,0.0,183.0,183.0,0.0,Abilene Christian,Montana St.,True
17,24,62.7,7:30 PM,Pete Hanna Center,250,N Dakota St,112,Samford,North Dakota State,Samford,11.0,0.5238,True,-11.0,0.5238,False,0,0.25,2.2,-2.4,0,0.333,-7.3,1.0,4,0.5,17.3,1.8,1,1.0,37.7,+3.0,N Dakota St,11.0,0.5238,0,0.333,-7.3,1.0,Samford,-11.0,0.5238,0,0.333,4.7,-0.7,North Dakota State,Samford,11.0,-11.0,0,0.478,4.7,0.4,0,0.465,-2.9,0.0,575,0.489,0.6,-0.5,229,0.467,7.7,-0.1,11.0,167,0.449,-7.4,0.3,-11.0,0,0.477,5.5,-0.7,North Dakota State,Samford,11.0,-11.0,0,0.456,3.1,-0.2,0,0.447,-3.9,-0.3,286,0.505,1.3,0.1,117,0.474,8.6,1.1,11.0,117,0.391,-9.1,-1.4,-11.0,0,0.524,8.3,1.3,192.0,264.0,264.0,192.0,North Dakota State,Samford,False
18,26,61.1,12:00 PM,Germain Arena,223,E Kentucky,166,S Illinois,Eastern Kentucky,Southern Illinois,5.0,0.5349,True,-5.0,0.5122,False,0,0.75,7.6,8.1,0,1.0,3.7,12.7,5,0.5,-0.2,2.2,1,1.0,23.5,+18.0,E Kentucky,5.0,0.5349,0,1.0,-4.5,12.5,S Illinois,-5.0,0.5122,0,1.0,25.0,18.0,Eastern Kentucky,Southern Illinois,5.0,-5.0,0,0.509,0.7,-0.2,0,0.539,-6.6,0.2,814,0.502,1.9,-0.2,363,0.492,7.1,0.1,5.0,321,0.561,-7.9,1.0,-5.0,0,0.502,6.9,-0.1,Eastern Kentucky,Southern Illinois,5.0,-5.0,0,0.497,2.3,-0.4,0,0.507,-5.7,-0.3,303,0.509,1.3,-0.1,139,0.533,6.8,0.3,5.0,143,0.546,-8.0,1.0,-5.0,0,0.543,7.0,0.6,79.0,255.0,255.0,79.0,Eastern Kentucky,Southern Illinois,False
19,27,61.0,6:00 PM,Hard Rock Hotel Riviera Maya,218,Wyoming,174,Tulane,Wyoming,Tulane,2.0,0.5283,True,-2.0,0.5192,False,0,0.5,2.2,-6.5,0,0.0,-47.0,-28.5,5,0.6,14.0,-1.8,4,0.75,18.4,-1.5,Wyoming,2.0,0.5283,0,0.0,-47.0,-28.5,Tulane,-2.0,0.5192,0,0.75,14.5,-1.5,Wyoming,Tulane,2.0,-2.0,0,0.484,0.9,-0.3,0,0.468,-6.9,-1.2,692,0.467,-1.7,-0.9,313,0.448,3.9,-1.2,2.0,405,0.494,-7.9,-0.3,-2.0,0,0.498,6.0,-0.7,Wyoming,Tulane,2.0,-2.0,0,0.482,-0.2,-0.2,0,0.5,-6.9,-0.8,286,0.464,-2.1,-0.6,136,0.433,2.4,-1.2,2.0,180,0.511,-7.6,0.1,-2.0,0,0.458,5.9,-1.7,358.0,305.0,305.0,358.0,Wyoming,Tulane,False
20,32,54.4,7:00 PM,Capital One Arena,285,Wagner,131,Georgetown,Wagner,Georgetown,14.0,0.5122,True,-14.0,0.5349,False,0,0.5,1.5,-1.4,0,0.5,-17.0,-1.4,5,0.2,8.8,-3.6,5,0.2,8.8,-3.6,Wagner,14.0,0.5122,0,0.5,-17.0,-1.4,Georgetown,-14.0,0.5349,0,0.25,16.3,0.0,Wagner,Georgetown,14.0,-14.0,0,0.476,0.5,-0.7,0,0.437,-4.3,-0.7,790,0.479,3.9,-0.3,377,0.423,8.6,-1.6,14.0,116,0.461,-7.9,0.1,-14.0,0,0.459,8.1,-1.0,Wagner,Georgetown,14.0,-14.0,0,0.465,1.2,-0.8,0,0.426,-4.4,-0.7,318,0.444,-0.7,-0.9,176,0.382,3.0,-2.3,14.0,104,0.447,-7.8,0.1,-14.0,0,0.397,8.7,-1.6,345.0,101.0,101.0,345.0,Wagner,Georgetown,True
21,34,52.0,2:30 PM,Florida State College at Jacksonville South Campus,240,Austin Peay,208,Georgia St,Austin Peay,Georgia St.,2.0,0.5238,True,-2.0,0.5238,False,0,0.5,-2.4,4.1,0,0.333,-12.7,2.7,4,0.75,3.8,0.4,2,1.0,19.7,+6.3,Austin Peay,2.0,0.5238,0,0.667,-9.0,7.2,Georgia St,-2.0,0.5238,0,1.0,9.5,6.3,Austin Peay,Georgia St.,2.0,-2.0,0,0.497,0.7,0.0,0,0.478,-6.3,-0.6,554,0.489,2.5,0.0,232,0.5,8.0,0.0,2.0,362,0.486,-8.8,-0.5,-2.0,0,0.512,6.2,-0.1,Austin Peay,Georgia St.,2.0,-2.0,0,0.497,-0.2,-0.3,0,0.476,-8.1,-1.5,294,0.481,4.2,-0.6,121,0.496,11.0,-0.2,2.0,175,0.509,-9.0,-0.6,-2.0,0,0.52,6.0,-0.4,18.0,103.0,103.0,18.0,Austin Peay,Georgia St.,False
