Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
19,72.8,5:00 PM,Florida State College at Jacksonville South Campus,201,Tx-Arlington,91,Murray St,UT Arlington,Texas-Arlington,Murray State,Murray St.,+4.5,−108,True,-4.5,−112,False,Tx-Arlington,198-164-9,54.7%,1.7,0.7,100-83-3,54.6%,-4.5,1.6,Murray St,331-341-19,49.3%,8.0,0.4,146-142-7,50.7%,14.7,0.9,Tx-Arlington,+4.5,−108,102-71-4,59.0%,-6.1,2.5,Murray St,-4.5,−112,241-237-15,50.4%,10.0,0.5
20,66.8,6:30 PM,Ocean Center,233,Radford,106,Ipfw,,Radford,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,-8.5,−112,False,Radford,117-127-5,48.0%,0.1,-0.2,65-59-3,52.4%,-6.2,1.0,Ipfw,224-194-8,53.6%,0.2,0.4,87-83-4,51.2%,9.7,0.1,Ipfw,-8.5,−112,122-87-3,58.4%,-6.2,1.2,Radford,N/A,N/A,58-74-1,43.9%,3.9,-2.0
21,66.3,3:00 PM,Germain Arena,110,La Tech,225,Richmond,Louisiana Tech,Louisiana Tech,Richmond,Richmond,-5,−112,False,+5,−108,True,La Tech,376-336-11,52.8%,4.1,0.3,180-164-7,52.3%,-2.8,-0.1,Richmond,383-387-22,49.7%,2.5,0.2,166-181-12,47.8%,6.8,-0.3,Richmond,+5,−108,169-161-10,51.2%,-5.5,0.9,La Tech,-5,−112,212-186-5,53.3%,8.5,0.4
22,65.5,8:30 PM,Hard Rock Hotel Riviera Maya,191,Loyola Mymt,163,Belmont,Loyola Maryland-1,Loyola Marymount,Belmont,Belmont,N/A,N/A,False,-2,−112,False,Loyola Mymt,347-389-17,47.2%,-4.1,-0.7,165-161-11,50.6%,-8.7,0.5,Belmont,218-199-6,52.3%,5.7,0.6,88-66-3,57.1%,12.1,1.4,Belmont,-2,−112,51-48-2,51.5%,-6.4,0.6,Loyola Mymt,N/A,N/A,106-137-5,43.6%,4.8,-1.6
23,64.0,9:00 PM,Brick Breeden Fieldhouse,202,Abl Christian,167,Montana St,Abilene Christian,Abilene Christian,Montana State,Montana St.,+4,−110,True,-4,−110,False,Abl Christian,99-93-3,51.6%,3.5,0.5,41-49-1,45.6%,-7.3,-0.9,Montana St,315-327-16,49.1%,0.5,-0.5,122-142-6,46.2%,7.7,-0.8,Abl Christian,+4,−110,38-44-1,46.3%,-8.2,-0.5,Montana St,-4,−110,132-139-8,48.7%,5.2,-1.0
24,62.7,7:30 PM,Pete Hanna Center,250,N Dakota St,112,Samford,North Dakota State,North Dakota State,Samford,Samford,+11,−110,True,-11,−110,False,N Dakota St,207-226-4,47.8%,4.7,0.4,98-113-2,46.5%,-2.9,0.0,Samford,276-289-10,48.9%,0.6,-0.5,106-121-2,46.7%,7.7,-0.1,N Dakota St,+11,−110,74-91-2,44.9%,-7.4,0.3,Samford,-11,−110,112-123-0,47.7%,5.5,-0.7
25,61.5,7:00 PM,Donald L. Tucker Center,280,W Carolina,62,Florida St,,Western Carolina,Florida State,Florida State,N/A,N/A,False,N/A,N/A,False,W Carolina,305-331-11,48.0%,-1.8,-0.4,170-164-7,50.9%,-9.4,-0.2,Florida St,395-392-17,50.2%,3.0,-0.3,187-176-11,51.5%,8.7,0.3,Florida St,N/A,N/A,188-169-5,52.7%,-6.6,0.5,W Carolina,N/A,N/A,104-111-5,48.4%,5.6,-0.2
26,61.1,12:00 PM,Germain Arena,223,E Kentucky,166,S Illinois,Eastern Kentucky,Eastern Kentucky,Southern Illinois,Southern Illinois,+5,−115,True,-5,−105,False,E Kentucky,316-305-14,50.9%,0.7,-0.2,173-148-5,53.9%,-6.6,0.2,S Illinois,396-393-25,50.2%,1.9,-0.2,174-180-9,49.2%,7.1,0.1,E Kentucky,+5,−115,176-138-7,56.1%,-7.9,1.0,S Illinois,-5,−105,218-216-16,50.2%,6.9,-0.1
27,61.0,6:00 PM,Hard Rock Hotel Riviera Maya,218,Wyoming,174,Tulane,Wyoming,Wyoming,Tulane,Tulane,+2,−112,True,-2,−108,False,Wyoming,353-377-17,48.4%,0.9,-0.3,141-160-6,46.8%,-6.9,-1.2,Tulane,317-362-13,46.7%,-1.7,-0.9,139-171-3,44.8%,3.9,-1.2,Wyoming,+2,−112,196-201-8,49.4%,-7.9,-0.3,Tulane,-2,−108,110-111-2,49.8%,6.0,-0.7
28,60.6,10:00 PM,The Thunderdome,256,E Washingtn,130,Ucsb,Eastern Washington,Eastern Washington,UC Santa Barbara,UC Santa Barbara,+11.5,−112,True,-11.5,−108,False,E Washingtn,354-321-12,52.4%,1.1,0.6,193-177-7,52.2%,-5.7,0.4,Ucsb,367-359-19,50.6%,3.0,-0.2,146-159-10,47.9%,8.1,-1.1,E Washingtn,+11.5,−112,180-172-7,51.1%,-8.2,0.6,Ucsb,-11.5,−108,217-219-13,49.8%,6.7,-0.5
29,59.0,1:30 PM,Suncoast Credit Union Arena,214,Miami (Oh),190,Mercer,Miami OH,Miami (OH),,Mercer,-3.5,−110,False,N/A,N/A,False,Miami (Oh),377-395-17,48.8%,-0.1,-0.2,180-187-11,49.1%,-5.4,0.0,Mercer,174-171-5,50.4%,0.5,-0.1,67-65-3,50.8%,7.4,0.2,Mercer,N/A,N/A,90-83-2,52.0%,-6.3,0.4,Miami (Oh),-3.5,−110,149-182-4,45.0%,5.0,-1.4
30,58.8,11:00 PM,Dollar Loan Center,124,Nc-Grnsboro,262,San Jose St,,UNC Greensboro,San Jose State,San Jose St.,N/A,N/A,False,N/A,N/A,False,Nc-Grnsboro,317-345-18,47.9%,0.0,0.3,158-164-3,49.1%,-5.8,0.9,San Jose St,339-391-11,46.4%,-6.3,-0.9,142-181-9,44.0%,-1.0,-1.2,San Jose St,N/A,N/A,278-308-8,47.4%,-11.1,-0.7,Nc-Grnsboro,N/A,N/A,145-155-5,48.3%,7.4,-0.1
31,58.3,1:30 PM,John Gray Gymnasium,271,Hampton,126,High Point,,Hampton,High Point,High Point,N/A,N/A,False,-11.5,−115,False,Hampton,132-124-2,51.6%,0.2,0.4,60-56-0,51.7%,-3.9,0.3,High Point,117-125-2,48.4%,0.4,-1.3,52-52-0,50.0%,8.5,-0.4,High Point,-11.5,−115,67-64-2,51.2%,-8.7,-0.8,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7
32,54.4,7:00 PM,Capital One Arena,285,Wagner,131,Georgetown,Wagner,Wagner,Georgetown,Georgetown,+14,−105,True,-14,−115,False,Wagner,108-119-3,47.6%,0.5,-0.7,55-71-1,43.7%,-4.3,-0.7,Georgetown,371-403-16,47.9%,3.9,-0.3,156-213-8,42.3%,8.6,-1.6,Wagner,+14,−105,53-62-1,46.1%,-7.9,0.1,Georgetown,-14,−115,198-233-9,45.9%,8.1,-1.0
33,52.9,8:00 PM,Carver-Hawkeye Arena,333,Sc Upstate,44,Iowa,,South Carolina Upstate,Iowa,Iowa,N/A,N/A,False,-29,−108,False,Sc Upstate,125-114-8,52.3%,-2.8,0.2,71-58-6,55.0%,-9.3,0.8,Iowa,399-418-19,48.8%,4.4,0.1,208-188-9,52.5%,11.3,0.7,Iowa,-29,−108,167-183-6,47.7%,-6.0,0.3,Sc Upstate,N/A,N/A,19-28-5,40.4%,2.5,-2.6
34,52.0,2:30 PM,Florida State College at Jacksonville South Campus,240,Austin Peay,208,Georgia St,Austin Peay,Austin Peay,Georgia State,Georgia St.,+2,−110,True,-2,−110,False,Austin Peay,332-336-21,49.7%,0.7,0.0,160-175-11,47.8%,-6.3,-0.6,Georgia St,266-278-10,48.9%,2.5,0.0,113-113-6,50.0%,8.0,0.0,Austin Peay,+2,−110,172-182-8,48.6%,-8.8,-0.5,Georgia St,-2,−110,156-149-6,51.2%,6.2,-0.1
35,50.9,12:30 PM,Hard Rock Hotel Riviera Maya,195,Gard-Webb,257,Se Louisiana,,Gardner-Webb,Southeastern Louisiana,Southeastern Louisiana,N/A,N/A,False,N/A,N/A,False,Gard-Webb,135-116-2,53.8%,0.4,1.1,81-49-2,62.3%,-6.1,2.2,Se Louisiana,120-93-2,56.3%,-1.3,0.1,33-30-2,52.4%,7.2,-0.6,Se Louisiana,N/A,N/A,81-54-0,60.0%,-9.6,0.4,Gard-Webb,N/A,N/A,55-66-2,45.5%,5.7,-0.5
36,50.6,4:00 PM,McKenzie Arena,279,Tn State,171,Bryant,Tennessee State,Tennessee St.,Bryant,Bryant,+7.5,−108,True,-7.5,−112,False,Tn State,316-315-11,50.1%,-2.6,-0.3,179-166-9,51.9%,-8.6,0.0,Bryant,101-123-4,45.1%,-3.6,-1.0,43-47-2,47.8%,2.9,-0.3,Tn State,+7.5,−108,201-190-9,51.4%,-9.8,0.0,Bryant,-7.5,−112,53-57-1,48.2%,6.3,-0.6
37,49.1,7:00 PM,John Paul Jones Arena,327,Manhattan,107,Virginia,Manhattan,Manhattan,Virginia,Virginia,+16.5,−108,True,-16.5,−112,False,Manhattan,345-327-15,51.3%,-0.6,-0.3,160-157-7,50.5%,-4.2,-0.3,Virginia,388-382-17,50.4%,5.2,-0.3,192-174-6,52.5%,11.3,0.5,Manhattan,+16.5,−108,198-171-7,53.7%,-6.8,0.1,Virginia,-16.5,−112,257-244-11,51.3%,9.8,0.0
38,47.1,9:00 PM,Jon M. Huntsman Center,364,Miss Val St,40,Utah,Mississippi Valley,Mississippi Valley State,Utah,Utah,+42.5,−112,True,-42.5,−108,False,Miss Val St,125-124-1,50.2%,-9.0,-1.3,78-85-1,47.9%,-15.9,-2.4,Utah,406-372-23,52.2%,5.1,0.4,210-156-11,57.4%,12.5,2.0,Miss Val St,+42.5,−112,121-117-1,50.8%,-20.0,-1.2,Utah,-42.5,−108,253-215-9,54.1%,10.8,0.9
39,45.2,10:00 PM,Mott Athletics Center,222,Grambling St,267,Cal Poly,Grambling,Grambling State,Cal Poly,Cal Poly SLO,+5,−112,True,-5,−108,False,Grambling St,104-102-2,50.5%,-6.9,0.9,60-56-1,51.7%,-13.6,1.1,Cal Poly,319-363-21,46.8%,-3.4,-0.6,127-154-6,45.2%,2.3,-1.2,Grambling St,+5,−112,63-60-1,51.2%,-11.0,1.8,Cal Poly,-5,−108,87-106-5,45.1%,3.5,-1.8
40,42.7,7:00 PM,Michael J. Hagan Arena,362,Coppin St,97,St Josephs,Coppin State,Coppin St.,Saint Josephs,Saint Joseph'S,+30,−110,True,-30,−110,False,Coppin St,120-132-4,47.6%,-6.2,-0.9,76-69-4,52.4%,-11.5,-0.5,St Josephs,402-384-20,51.2%,1.6,0.3,156-169-7,48.0%,5.1,-0.4,Coppin St,+30,−110,101-106-3,48.8%,-13.7,-0.4,St Josephs,-30,−110,205-198-8,50.9%,7.5,0.0
41,42.6,4:00 PM,Pete Hanna Center,118,Utah Valley,352,W Georgia,Utah Valley,Utah Valley,0,0,-15,−108,False,N/A,N/A,False,Utah Valley,139-117-2,54.3%,3.3,1.5,67-57-2,54.0%,-4.7,1.1,W Georgia,3-3-0,50.0%,-16.1,-1.0,0-1-0,0.0%,-19.0,-4.5,W Georgia,N/A,N/A,3-3-0,50.0%,-18.2,-1.0,Utah Valley,-15,−108,71-56-1,55.9%,8.1,1.3
42,42.4,3:00 PM,Hard Rock Hotel Riviera Maya,264,Beth-Cook,244,North Dakota,Bethune-Cookman,Bethune-Cookman,North Dakota,North Dakota,+2,−110,True,-2,−110,False,Beth-Cook,93-102-6,47.7%,-3.6,-0.5,40-63-3,38.8%,-10.0,-2.0,North Dakota,172-187-6,47.9%,-1.7,-0.2,63-67-4,48.5%,6.5,-0.6,Beth-Cook,+2,−110,60-69-4,46.5%,-11.1,-0.7,North Dakota,-2,−110,49-60-2,45.0%,4.6,-0.2
43,40.9,7:00 PM,Bogota Savings Bank Center,152,St Peters,344,F Dickinson,Saint Peters,Saint Peter'S,Fairleigh Dickinson,Fairleigh Dickinson,N/A,N/A,False,N/A,N/A,False,St Peters,328-298-14,52.4%,-2.4,0.5,182-133-7,57.8%,-5.6,1.4,F Dickinson,115-123-1,48.3%,-3.2,0.1,34-49-1,41.0%,2.1,-0.7,F Dickinson,N/A,N/A,77-77-0,50.0%,-9.1,0.6,St Peters,N/A,N/A,117-114-3,50.7%,5.1,0.0
44,39.6,8:00 PM,Mitchell Center,328,W Illinois,179,S Alabama,Western Illinois,Western Illinois,South Alabama,South Alabama,+10.5,−108,True,-10.5,−112,False,W Illinois,170-200-5,46.0%,-3.2,-0.9,93-102-2,47.7%,-10.0,-0.7,S Alabama,369-345-13,51.7%,1.3,0.0,163-158-6,50.8%,7.2,-0.1,W Illinois,+10.5,−108,119-135-3,46.9%,-9.3,-0.6,S Alabama,-10.5,−112,166-163-8,50.5%,5.5,-0.6
45,39.1,8:30 PM,Dollar Loan Center,216,Tx El Paso,309,Lg Beach St,UTEP,Texas-El Paso,Long Beach State,Long Beach St.,-7,−108,False,+7,−112,True,Tx El Paso,374-356-17,51.2%,2.8,-0.1,147-148-8,49.8%,-5.1,-0.7,Lg Beach St,386-372-17,50.9%,-1.0,-0.1,142-154-10,48.0%,5.7,-0.2,Lg Beach St,+7,−112,225-205-11,52.3%,-8.9,0.0,Tx El Paso,-7,−108,205-188-8,52.2%,7.3,0.0
46,38.6,11:00 AM,Suncoast Credit Union Arena,312,Siena,211,Jacksonville,Siena,Siena,Jacksonville,Jacksonville,+7.5,−108,True,-7.5,−112,False,Siena,343-342-21,50.1%,0.5,0.2,164-158-3,50.9%,-2.8,0.5,Jacksonville,126-126-5,50.0%,-1.0,0.3,45-48-3,48.4%,6.0,1.0,Siena,+7.5,−108,189-169-6,52.8%,-6.1,0.9,Jacksonville,-7.5,−112,42-49-3,46.2%,6.2,-0.1
47,36.6,12:00 PM,Florida State College at Jacksonville South Campus,241,Tulsa,300,Detroit,Tulsa,Tulsa,Detroit Mercy,Detroit Mercy,-9,−110,False,+9,−110,True,Tulsa,389-369-18,51.3%,3.2,0.1,147-154-8,48.8%,-3.8,-0.4,Detroit,365-393-23,48.2%,0.2,-0.4,157-165-8,48.8%,7.0,0.1,Detroit,+9,−110,193-216-14,47.2%,-8.4,-0.7,Tulsa,-9,−110,221-194-9,53.3%,8.4,0.1
48,35.3,10:30 AM,Ocean Center,361,Chicago St,161,Drexel,Chicago State,Chicago St.,Drexel,Drexel,+15.5,−105,True,-15.5,−115,False,Chicago St,105-126-4,45.5%,-11.0,-1.9,61-74-3,45.2%,-18.0,-2.3,Drexel,321-323-21,49.8%,1.0,-0.1,135-133-11,50.4%,6.2,0.1,Chicago St,+15.5,−105,98-116-3,45.8%,-18.4,-1.7,Drexel,-15.5,−115,152-159-11,48.9%,6.2,-0.4
49,34.6,9:00 PM,Firestone Fieldhouse,302,Cs Fullerton,251,Pepperdine,Cal State Fullerton,CSU Fullerton,Pepperdine,Pepperdine,+3.5,−108,True,-3.5,−112,False,Cs Fullerton,342-362-21,48.6%,-0.5,-0.2,179-168-11,51.6%,-5.3,0.8,Pepperdine,376-397-13,48.6%,-1.9,-0.5,152-174-4,46.6%,2.2,-1.5,Cs Fullerton,+3.5,−108,207-217-15,48.8%,-7.3,0.3,Pepperdine,-3.5,−112,155-176-4,46.8%,5.7,-1.2
50,34.1,11:00 AM,John Gray Gymnasium,215,Duquesne,334,Old Dominion,Duquesne,Duquesne,Old Dominion,Old Dominion,-7.5,−112,False,+7.5,−108,True,Duquesne,339-379-11,47.2%,-1.9,-0.7,147-148-6,49.8%,-7.4,-0.2,Old Dominion,358-423-19,45.8%,3.2,-0.4,168-185-7,47.6%,8.4,0.1,Old Dominion,+7.5,−108,125-167-6,42.8%,-6.2,-0.3,Duquesne,-7.5,−112,126-145-2,46.5%,5.9,-1.3
51,33.3,9:00 PM,Sharp Gymnasium,254,N Arizona,307,E Michigan,Northern Arizona,Northern Arizona,Eastern Michigan,Eastern Michigan,-2,−112,False,+2,−108,True,N Arizona,316-324-14,49.4%,-1.0,-0.5,169-161-8,51.2%,-7.8,-0.1,E Michigan,338-377-8,47.3%,-2.0,-0.7,154-156-6,49.7%,4.9,-0.4,E Michigan,+2,−108,213-266-5,44.5%,-9.4,-1.1,N Arizona,-2,−112,111-113-2,49.6%,5.6,-0.3
52,21.9,6:00 PM,Wolstein Center,358,Njit,253,Cleveland St,,NJIT,Cleveland State,Cleveland St.,N/A,N/A,False,N/A,N/A,False,Njit,105-112-4,48.4%,-3.8,-1.2,62-54-2,53.5%,-10.3,0.3,Cleveland St,359-384-20,48.3%,-0.6,-0.4,159-169-9,48.5%,5.5,-0.3,Cleveland St,N/A,N/A,209-228-9,47.8%,-8.5,-0.4,Njit,N/A,N/A,33-42-1,44.0%,1.9,-3.5
53,20.2,7:00 PM,DeGol Arena,296,Lehigh,337,St Fran (Pa),Lehigh,Lehigh,Saint Francis PA,St. Francis (PA),-3.5,−105,False,+3.5,−115,True,Lehigh,126-123-1,50.6%,0.1,0.0,73-57-0,56.2%,-4.8,0.9,St Fran (Pa),105-110-3,48.8%,-3.9,-0.7,38-40-2,48.7%,2.5,-1.2,St Fran (Pa),+3.5,−115,64-76-1,45.7%,-10.2,-0.7,Lehigh,-3.5,−105,53-59-1,47.3%,5.0,-0.7
