Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
13,64.8,9:00 PM,McCarthey Athletic Center,280,Lg Beach St,1,Gonzaga,Long Beach State,Long Beach St.,Gonzaga,Gonzaga,+34,−110,True,-34,−110,False,Lg Beach St,152-146-6,51.0%,-1.3,-0.3,74-75-1,49.7%,-7.4,-0.4,Gonzaga,181-163-9,52.6%,18.1,1.6,84-63-4,57.1%,25.8,2.1,Lg Beach St,+34,−110,91-77-3,54.2%,-8.8,0.1,Gonzaga,-34,−110,173-151-9,53.4%,18.9,1.8
14,64.0,7:00 PM,Cassell Coliseum,254,Jacksonville,93,Va Tech,Jacksonville,Jacksonville,Virginia Tech,Virginia Tech,+11,−108,True,-11,−112,False,Jacksonville,101-97-3,51.0%,-0.2,0.4,58-55-1,51.3%,-7.8,-0.6,Va Tech,159-151-1,51.3%,4.6,0.5,89-62-0,58.9%,11.9,1.9,Jacksonville,+11,−108,61-60-1,50.4%,-9.1,-0.1,Va Tech,-11,−112,93-83-1,52.8%,11.2,0.7
15,62.9,10:00 PM,Thomas & Mack Center,251,Pepperdine,106,Unlv,Pepperdine,Pepperdine,UNLV,UNLV,+17,−112,True,-17,−108,False,Pepperdine,144-157-6,47.8%,-2.6,-0.9,57-67-2,46.0%,-8.8,-1.5,Unlv,150-157-7,48.9%,2.7,-0.3,81-88-3,47.9%,7.5,-0.3,Pepperdine,+17,−112,78-90-3,46.4%,-10.7,-0.8,Unlv,-17,−108,84-90-3,48.3%,7.7,-0.4
16,60.6,8:00 PM,First Bank & Trust Arena,218,S Mississippi,168,S Dakota St,Southern Mississippi,Southern Miss,South Dakota State,South Dakota State,N/A,N/A,False,-7,−108,False,S Mississippi,136-139-6,49.5%,-2.8,-0.6,59-71-4,45.4%,-10.2,-2.0,S Dakota St,167-136-4,55.1%,7.2,1.2,68-45-1,60.2%,16.4,3.2,S Dakota St,-7,−108,49-36-2,57.7%,-5.3,1.6,S Mississippi,N/A,N/A,43-32-3,57.3%,5.2,-0.1
17,59.7,10:00 PM,Galen Center,284,San Jose St,75,Usc,San Jose State,San Jose St.,USC,Southern California,+19.5,−110,True,-19.5,−110,False,San Jose St,136-153-4,47.1%,-8.0,-1.1,58-69-1,45.7%,-14.7,-1.4,Usc,179-160-0,52.8%,4.3,0.2,86-83-0,50.9%,9.4,0.1,San Jose St,+19.5,−110,112-129-3,46.5%,-12.8,-1.2,Usc,-19.5,−110,119-100-0,54.3%,9.9,0.4
18,59.4,6:30 PM,Cintas Center,301,Siena,44,Xavier,Siena,Siena,Xavier,Xavier,+26,−110,True,-26,−110,False,Siena,136-143-7,48.8%,-1.7,-0.5,64-72-2,47.1%,-4.8,-0.8,Xavier,169-166-7,50.5%,5.3,0.3,84-86-3,49.4%,10.3,0.4,Siena,+26,−110,78-71-3,52.4%,-6.5,0.2,Xavier,-26,−110,112-116-3,49.1%,9.5,-0.2
19,59.2,9:00 PM,Desert Financial Arena,297,Cal Poly,63,Arizona St,Cal Poly,Cal Poly SLO,Arizona State,Arizona State,+16.5,−110,True,-16.5,−110,False,Cal Poly,119-153-8,43.8%,-5.9,-1.6,67-73-5,47.9%,-10.6,-0.8,Arizona St,146-167-10,46.7%,1.0,-0.5,75-79-4,48.7%,7.2,0.5,Cal Poly,+16.5,−110,103-117-7,46.8%,-9.7,-0.7,Arizona St,-16.5,−110,71-92-4,43.6%,8.3,-0.6
20,57.8,7:00 PM,KSU Convocation Center,207,Abl Christian,202,Kennesaw St,Abilene Christian,Abilene Christian,Kennesaw State,Kennesaw St.,+2,−108,True,-2,−112,False,Abl Christian,97-89-3,52.2%,4.1,0.6,40-46-1,46.5%,-5.8,-0.6,Kennesaw St,92-112-4,45.1%,-4.2,-1.0,38-46-2,45.2%,4.5,-0.3,Abl Christian,+2,−108,37-40-1,48.1%,-7.6,-0.2,Kennesaw St,-2,−112,29-27-3,51.8%,7.0,0.7
21,57.0,8:30 PM,Capital One Arena,263,Mt St Marys,148,Georgetown,,Mount St. Mary's,Georgetown,Georgetown,N/A,N/A,False,-13,−112,False,Mt St Marys,99-112-3,46.9%,-1.3,0.1,59-62-2,48.8%,-6.0,0.5,Georgetown,138-173-5,44.4%,-0.8,-0.9,65-106-3,38.0%,2.8,-2.4,Georgetown,-13,−112,84-92-3,47.7%,-8.2,-0.3,Mt St Marys,N/A,N/A,39-48-1,44.8%,4.0,-0.7
22,56.2,8:00 PM,Reynolds Center,250,Ar Lit Rock,165,Tulsa,Little Rock,Little Rock,Tulsa,Tulsa,+11.5,−105,True,-11.5,−115,False,Ar Lit Rock,135-147-5,47.9%,0.2,0.3,61-75-1,44.9%,-5.7,-0.1,Tulsa,138-155-8,47.1%,0.3,-0.6,82-62-6,56.9%,6.7,1.3,Ar Lit Rock,+11.5,−105,74-86-2,46.3%,-7.0,0.3,Tulsa,-11.5,−115,68-64-5,51.5%,8.1,-0.2
23,55.5,6:31 PM,Island Federal Credit Union Arena,100,Yale,303,Stony Brook,Yale,Yale,Stony Brook,Stony Brook,-10,−108,False,+10,−112,True,Yale,132-100-8,56.9%,7.2,1.4,69-53-5,56.6%,1.2,1.3,Stony Brook,117-100-7,53.9%,2.1,0.0,42-44-5,48.8%,7.8,-0.6,Stony Brook,+10,−112,60-51-1,54.1%,-8.0,0.7,Yale,-10,−108,97-61-5,61.4%,10.0,2.3
24,54.4,7:00 PM,Thomas M. Ryan Center,295,Lafayette,108,Rhode Island,Lafayette,UL Lafayette,Rhode Island,Rhode Island,+15.5,−115,True,-15.5,−105,False,Lafayette,101-98-2,50.8%,-3.9,-0.5,63-48-1,56.8%,-6.7,1.4,Rhode Island,143-164-2,46.6%,3.2,-0.4,71-72-1,49.7%,7.4,-0.8,Lafayette,+15.5,−115,70-65-2,51.9%,-8.1,0.1,Rhode Island,-15.5,−105,95-96-1,49.7%,7.5,-0.3
25,52.5,7:00 PM,Robins Center,237,Maine,210,Richmond,Maine,Maine,Richmond,Richmond,+6,−108,True,-6,−112,False,Maine,100-86-4,53.8%,-7.6,-0.2,66-55-1,54.6%,-12.9,-0.5,Richmond,152-156-7,49.4%,2.8,0.1,68-76-4,47.2%,7.1,-0.4,Maine,+6,−108,84-71-4,54.2%,-10.9,0.3,Richmond,-6,−112,87-91-5,48.9%,6.9,-0.4
26,49.8,6:00 PM,McAlister Field House,122,Col Charlestn,315,Citadel,Charleston,Charleston,,The Citadel,-10.5,−112,False,N/A,N/A,False,Col Charlestn,144-158-7,47.7%,4.1,0.1,61-60-2,50.4%,1.0,1.0,Citadel,126-132-9,48.8%,-3.3,-0.8,46-63-3,42.2%,4.4,-1.8,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,Col Charlestn,-10.5,−112,97-104-5,48.3%,7.6,-0.4
27,48.4,8:00 PM,E.A. Diddle Arena,325,Jackson St,119,W Kentucky,Jackson State,Jackson State,Western Kentucky,Western Kentucky,+15.5,−108,True,-15.5,−112,False,Jackson St,102-96-3,51.5%,-2.9,0.1,71-55-2,56.4%,-8.4,0.7,W Kentucky,161-149-3,51.9%,3.5,-0.1,66-65-3,50.4%,9.1,-0.4,Jackson St,+15.5,−108,67-51-3,56.8%,-11.6,1.0,W Kentucky,-15.5,−112,95-100-2,48.7%,6.1,-1.1
28,46.3,8:00 PM,CFSB Center,355,Maryland Es,72,Murray St,UMES,Maryland-Eastern Shore,Murray State,Murray St.,N/A,N/A,False,-23,−110,False,Maryland Es,87-78-4,52.7%,-6.2,-0.5,55-50-2,52.4%,-13.8,-0.3,Murray St,148-145-5,50.5%,8.2,0.6,68-55-1,55.3%,15.8,1.3,Murray St,-23,−110,42-41-3,50.6%,-4.0,1.3,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
29,44.3,7:00 PM,Steinberg Wellness Center,175,Columbia,314,Liu,,Columbia,LIU,LIU,N/A,N/A,False,+8.5,−108,True,Columbia,98-122-6,44.6%,-0.9,-1.0,56-52-3,51.9%,-6.9,0.0,Liu,63-71-3,47.0%,-4.4,-0.5,26-26-1,50.0%,5.4,0.3,Liu,+8.5,−108,40-49-2,44.9%,-12.1,-0.6,Columbia,N/A,N/A,33-42-3,44.0%,6.7,-0.3
30,43.2,7:00 PM,EagleBank Arena,362,Coppin St,90,Geo Mason,Coppin State,Coppin St.,George Mason,George Mason,+25.5,−108,True,-25.5,−112,False,Coppin St,105-105-4,50.0%,-10.7,-0.7,71-61-4,53.8%,-15.2,-0.4,Geo Mason,145-154-5,48.5%,-0.1,0.0,67-76-3,46.9%,4.2,-0.4,Coppin St,+25.5,−108,89-90-3,49.7%,-13.9,-0.4,Geo Mason,-25.5,−112,65-75-3,46.4%,5.7,-0.8
31,40.2,7:00 PM,NIU Convocation Center,236,Elon,283,N Illinois,,Elon University,Northern Illinois,Northern Illinois,N/A,N/A,False,-1,−112,False,Elon,135-144-3,48.4%,-2.1,0.0,78-62-0,55.7%,-7.0,1.1,N Illinois,141-139-5,50.4%,-1.3,-0.1,58-62-3,48.3%,4.9,-0.5,N Illinois,-1,−112,94-88-5,51.7%,-8.1,0.2,Elon,N/A,N/A,33-37-1,47.1%,4.7,0.0
32,36.6,7:00 PM,Ellis T. Johnson Arena,244,Austin Peay,292,Morehead St,Austin Peay,Austin Peay,Morehead State,Morehead St.,-3.5,−110,False,+3.5,−110,True,Austin Peay,142-143-7,49.8%,-0.2,-0.3,69-75-2,47.9%,-8.2,-1.4,Morehead St,156-136-9,53.4%,2.8,0.4,59-51-4,53.6%,11.6,0.3,Morehead St,+3.5,−110,77-66-5,53.9%,-8.3,0.7,Austin Peay,-3.5,−110,53-57-5,48.2%,6.9,0.1
33,32.4,7:00 PM,University Arena in Read Fieldhouse,242,South Dakota,319,W Michigan,,South Dakota,Western Michigan,Western Michigan,N/A,N/A,False,+1.5,−108,True,South Dakota,148-136-4,52.1%,2.1,0.0,68-61-1,52.7%,-5.1,-0.2,W Michigan,133-149-7,47.2%,-2.8,-0.9,58-63-3,47.9%,3.7,-1.0,W Michigan,+1.5,−108,96-101-5,48.7%,-8.4,-0.2,South Dakota,N/A,N/A,74-60-2,55.2%,6.8,0.5
34,27.8,7:00 PM,Worthen Arena,335,Detroit,252,Ball St,Detroit Mercy,Detroit Mercy,Ball State,Ball St.,+11.5,−112,True,-11.5,−108,False,Detroit,140-156-4,47.3%,-3.9,-0.8,75-85-2,46.9%,-10.0,-1.6,Ball St,133-158-1,45.7%,2.1,-0.1,57-75-0,43.2%,7.8,-0.5,Detroit,+11.5,−112,96-109-3,46.8%,-10.1,-1.3,Ball St,-11.5,−108,61-85-1,41.8%,5.1,-1.6
35,24.3,7:00 PM,Corbett Sports Center,343,Morgan St,257,Nc A&T,Morgan State,Morgan St.,,North Carolina A&T,+8,−110,True,N/A,N/A,False,Morgan St,79-101-1,43.9%,-1.9,-1.5,45-54-0,45.5%,-9.6,-1.6,Nc A&T,97-100-2,49.2%,-4.3,-0.3,31-31-0,50.0%,5.5,1.0,Morgan St,+8,−110,56-60-1,48.3%,-10.2,-1.0,Nc A&T,N/A,N/A,24-37-0,39.3%,4.4,-2.0
36,22.6,7:00 PM,Christl Arena,347,F Dickinson,269,Army,Fairleigh Dickinson,Fairleigh Dickinson,Army West Point,Army,+7.5,−112,True,N/A,N/A,False,F Dickinson,102-112-1,47.7%,-2.1,-0.1,63-59-0,51.6%,-7.1,0.1,Army,107-106-5,50.2%,0.0,-0.7,43-50-3,46.2%,4.6,-1.6,F Dickinson,+7.5,−112,64-67-0,48.9%,-8.9,0.3,Army,N/A,N/A,45-55-2,45.0%,2.5,-2.3
37,19.5,10:00 PM,Save Mart Center,354,Prairie View,275,Fresno St,Prairie View,Prairie View A&M,Fresno State,Fresno St.,+13.5,−110,True,-13.5,−110,False,Prairie View,97-97-8,50.0%,-2.2,0.2,57-59-2,49.1%,-8.7,-0.2,Fresno St,144-152-5,48.7%,2.2,0.0,65-71-2,47.8%,7.4,-0.5,Prairie View,+13.5,−110,54-52-3,50.9%,-11.7,0.5,Fresno St,-13.5,−110,71-78-3,47.7%,7.9,-0.4
38,--,7:00 PM,Victor R. Yanitelli Recreation Life Center,0,College Of Saint Elizabeth,169,St Peters,0,0,Saint Peters,Saint Peter'S,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St Peters,168-135-2,55.5%,0.5,1.0,63-61-1,50.8%,4.6,0.2,St Peters,N/A,N/A,91-56-1,61.9%,-4.7,2.5,College Of Saint Elizabeth,N/A,N/A,0,0,0.0,0.0
38,--,10:00 PM,University Credit Union Pavilion,0,Csu Stanislaus,50,St Marys,0,0,Saint Marys,Saint Mary'S,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St Marys,170-146-7,53.8%,10.1,1.1,89-73-4,54.9%,15.2,1.6,St Marys,N/A,N/A,24-32-1,42.9%,-7.8,-1.6,Csu Stanislaus,N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,Timmons Arena,0,Oglethorpe,132,Furman,0,0,Furman,Furman,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Furman,161-123-5,56.7%,7.4,1.3,73-44-2,62.4%,14.7,2.0,Furman,N/A,N/A,45-39-2,53.6%,-6.8,0.6,Oglethorpe,N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,McGuirk Arena,0,Central State (Oh),204,Central Mich,0,0,Central Michigan,Central Michigan,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Mich,140-135-11,50.9%,0.4,0.1,59-56-3,51.3%,8.0,0.0,Central Mich,N/A,N/A,78-82-8,48.8%,-8.9,-0.2,Central State (Oh),N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,DeGol Arena,0,Penn St.-Schuylkill,344,St Fran (Pa),0,0,Saint Francis PA,St. Francis (PA),N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St Fran (Pa),100-104-3,49.0%,-1.0,-0.6,38-40-2,48.7%,6.3,-1.2,St Fran (Pa),N/A,N/A,59-70-1,45.7%,-9.7,-0.6,Penn St.-Schuylkill,N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,Stabler Arena,0,Valley Forge,302,Lehigh,0,0,Lehigh,Lehigh,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Lehigh,101-101-1,50.0%,-0.3,-0.5,37-50-1,42.5%,4.4,-2.3,Lehigh,N/A,N/A,59-53-0,52.7%,-7.9,0.3,Valley Forge,N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,Lundholm Gymnasium,0,Endicott College,352,N Hampshire,0,0,New Hampshire,New Hampshire,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Hampshire,99-102-4,49.3%,0.8,-0.4,43-50-3,46.2%,8.2,-0.7,N Hampshire,N/A,N/A,58-56-1,50.9%,-8.3,0.8,Endicott College,N/A,N/A,0,0,0.0,0.0
38,--,6:00 PM,Hart Center,0,Mitchell College,309,Holy Cross,0,0,Holy Cross,Holy Cross,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Holy Cross,99-126-0,44.0%,-5.3,-0.8,37-60-0,38.1%,-1.9,-2.4,Holy Cross,N/A,N/A,83-94-0,46.9%,-8.8,-0.1,Mitchell College,N/A,N/A,0,0,0.0,0.0
38,--,7:00 PM,Reilly Center,0,Mansfield,111,St Bonavent,0,0,Saint Bonaventure,St. Bonaventure,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,St Bonavent,156-138-10,53.1%,3.9,0.6,74-58-1,56.1%,8.8,1.2,St Bonavent,N/A,N/A,50-50-4,50.0%,-4.9,0.0,Mansfield,N/A,N/A,0,0,0.0,0.0
38,--,3:00 PM,Costello Athletic Center,0,Fisher College,155,Mass Lowell,0,0,UMass Lowell,Massachusetts Lowell,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Mass Lowell,102-101-3,50.3%,1.0,0.2,36-47-3,43.4%,7.4,-0.7,Mass Lowell,N/A,N/A,50-48-1,51.0%,-6.7,1.1,Fisher College,N/A,N/A,0,0,0.0,0.0
