Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,62.8,6:30 PM,Bob Carpenter Center,143,Bryant,231,Delaware,Bryant,Bryant,Delaware,Delaware,-2,−110,False,+2,−110,True,Bryant,1-1-0,50.0%,21.0,1.8,1-0-0,100.0%,23.0,16.5,Delaware,1-2-0,33.3%,-0.7,-1.8,0-2-0,0.0%,-4.0,-9.0,Delaware,+2,−110,1-0-0,100.0%,6.0,12.5,Bryant,-2,−110,1-1-0,50.0%,10.5,1.8
12,59.4,7:00 PM,UNF Arena,235,Nc-Asheville,153,N Florida,UNC Asheville,UNC Asheville,North Florida,North Florida,+6,−108,True,-6,−112,False,Nc-Asheville,1-1-0,50.0%,-31.0,-12.5,1-1-0,50.0%,-31.0,-12.5,N Florida,4-0-0,100.0%,6.5,16.6,1-0-0,100.0%,24.0,+16.5,Nc-Asheville,+6,−108,1-1-0,50.0%,-31.0,-12.5,N Florida,-6,−112,1-0-0,100.0%,24.0,16.5
13,59.3,7:30 PM,Charles Koch Arena,283,Monmouth,80,Wichita St,,Monmouth-NJ,Wichita State,Wichita St.,N/A,N/A,False,-16.5,−112,False,Monmouth,1-3-0,25.0%,-20.8,-9.3,1-2-0,33.3%,-18.0,-4.8,Wichita St,2-1-0,66.7%,11.0,4.8,1-1-0,50.0%,13.0,+4.3,Wichita St,-16.5,−112,0,0,0.0,0.0,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5
14,57.7,7:00 PM,Nido and Mariana Qubein Arena,288,American,96,High Point,American,American U.,High Point,High Point,+16,−108,True,-16,−112,False,American,1-3-0,25.0%,-15.3,-8.1,0-3-0,0.0%,-24.3,-15.3,High Point,2-2-0,50.0%,17.5,0.6,2-2-0,50.0%,17.5,+0.6,American,+16,−108,1-2-0,33.3%,-17.7,-7.5,High Point,-16,−112,2-2-0,50.0%,17.5,0.6
15,55.7,7:00 PM,Petersen Events Center,326,Vmi,21,Pittsburgh,,VMI,Pittsburgh,Pittsburgh,N/A,N/A,False,-32,−108,False,Vmi,3-0-0,100.0%,22.0,10.8,1-0-0,100.0%,5.0,15.5,Pittsburgh,3-1-0,75.0%,24.5,9.1,3-1-0,75.0%,24.5,+9.1,Pittsburgh,-32,−108,0,0,0.0,0.0,Vmi,N/A,N/A,0,0,0.0,0.0
16,52.5,8:00 PM,James H. Hilton Coliseum,344,Iu Indy,14,Iowa St,0,0,Iowa State,Iowa State,N/A,N/A,False,-35.5,−110,False,Iu Indy,1-1-0,50.0%,20.3,5.0,1-0-0,100.0%,-14.0,16.5,Iowa St,0-2-0,0.0%,32.5,-4.0,0-2-0,0.0%,32.5,-4.0,Iowa St,-35.5,−110,0,0,0.0,0.0,Iu Indy,N/A,N/A,0-1-0,0.0%,-3.0,-6.5
17,49.4,8:00 PM,Moody Coliseum,347,Prairie View,59,S Methodist,Prairie View,Prairie View A&M,SMU,Southern Methodist,+28,−108,True,-28,−112,False,Prairie View,1-1-0,50.0%,-5.0,-3.8,1-1-0,50.0%,-18.0,-3.8,S Methodist,1-3-0,25.0%,16.3,0.6,1-2-0,33.3%,25.3,+5.0,Prairie View,+28,−108,1-1-0,50.0%,-18.0,-3.8,S Methodist,-28,−112,1-3-0,25.0%,16.3,0.6
18,48.7,8:00 PM,United Supermarkets Arena,363,Ark Pine Bl,13,Texas Tech,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Texas Tech,Texas Tech,+40,−108,True,-40,−112,False,Ark Pine Bl,1-3-0,25.0%,-16.0,-6.3,1-3-0,25.0%,-30.5,-6.3,Texas Tech,2-1-0,66.7%,33.7,5.3,2-1-0,66.7%,33.7,+5.3,Ark Pine Bl,+40,−108,1-3-0,25.0%,-30.5,-6.3,Texas Tech,-40,−112,2-1-0,66.7%,33.7,5.3
19,41.6,7:00 PM,Ocean Bank Convocation Center (FIU),249,Howard,265,Florida Intl,Howard,Howard,FIU,Florida International,+4,−110,True,-4,−110,False,Howard,2-1-0,66.7%,-5.8,1.0,1-1-0,50.0%,-22.5,0.8,Florida Intl,2-1-0,66.7%,14.3,14.0,1-0-0,100.0%,55.0,+40.5,Howard,+4,−110,1-1-0,50.0%,-22.5,0.8,Florida Intl,-4,−110,1-0-0,100.0%,55.0,40.5
20,40.1,7:00 PM,Charles E. Smith Center,359,Njit,124,Geo Wshgtn,,NJIT,George Washington,George Washington,N/A,N/A,False,-20,−112,False,Njit,1-3-0,25.0%,-17.0,-7.1,0-2-0,0.0%,-24.5,-10.0,Geo Wshgtn,1-2-0,33.3%,16.7,0.8,1-2-0,33.3%,16.7,+0.8,Geo Wshgtn,-20,−112,0,0,0.0,0.0,Njit,N/A,N/A,0,0,0.0,0.0
21,38.1,10:00 PM,Titan Gym,240,Idaho St,291,Cs Fullerton,Idaho State,Idaho State,Cal State Fullerton,CSU Fullerton,+1.5,−108,True,-1.5,−112,False,Idaho St,3-0-0,100.0%,5.8,14.7,3-0-0,100.0%,-0.3,14.7,Cs Fullerton,1-3-0,25.0%,-21.5,-5.8,0,0,0.0,0,Idaho St,+1.5,−108,3-0-0,100.0%,-0.3,14.7,Cs Fullerton,-1.5,−112,0,0,0.0,0.0
22,30.0,7:30 PM,Fant-Ewing Coliseum,273,Se Louisiana,307,Ul Monroe,Southeastern Louisiana,Southeastern Louisiana,ULM,UL Monroe,N/A,N/A,False,+1.5,−108,True,Se Louisiana,2-0-0,100.0%,2.3,8.0,2-0-0,100.0%,-15.5,8.0,Ul Monroe,1-3-0,25.0%,9.0,5.4,1-0-0,100.0%,56.0,+44.5,Ul Monroe,+1.5,−108,0-3-0,0.0%,-22.3,-7.7,Se Louisiana,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,Mitchell Center,0,Spring Hill,200,S Alabama,0,0,South Alabama,South Alabama,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Alabama,3-1-0,75.0%,0.3,3.3,1-1-0,50.0%,2.5,-3.0,S Alabama,N/A,N/A,2-0-0,100.0%,-2.0,9.5,Spring Hill,N/A,N/A,0,0,0.0,0.0
23,--,7:30 PM,Bartow Arena,0,Auburn-Montgomery,85,Uab,0,0,UAB,UAB,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uab,1-3-0,25.0%,4.0,-5.4,1-2-0,33.3%,6.3,-7.0,Uab,N/A,N/A,0-1-0,0.0%,-3.0,-0.5,Auburn-Montgomery,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,First Bank & Trust Arena,0,Mount Marty,175,S Dakota St,0,0,South Dakota State,South Dakota State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Dakota St,1-2-0,33.3%,-0.3,-1.2,0-1-0,0.0%,1.0,-8.5,S Dakota St,N/A,N/A,1-0-0,100.0%,7.0,17.5,Mount Marty,N/A,N/A,0,0,0.0,0.0
23,--,8:00 PM,Swinney Recreation Center,0,Calvary University,196,Kansas City,0,0,,Kansas City,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Kansas City,1-1-0,50.0%,15.5,0.3,0-0-0,0.0%,55.5,--,Kansas City,N/A,N/A,1-1-0,50.0%,-24.5,0.3,Calvary University,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Hytche Athletic Center,0,Gallaudet University,358,Maryland Es,0,0,UMES,Maryland-Eastern Shore,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Maryland Es,3-1-0,75.0%,-8.6,4.6,0-0-0,0.0%,19.0,--,Maryland Es,N/A,N/A,3-1-0,75.0%,-15.5,4.6,Gallaudet University,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Carilion Clinic Court at the Dedmon Center,0,Southern Virginia,236,Radford,0,0,,Radford,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Radford,3-1-0,75.0%,-1.3,5.0,2-0-0,100.0%,12.0,+12.3,Radford,N/A,N/A,2-1-0,66.7%,-5.7,3.7,Southern Virginia,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Georgia State Convocation Center,0,Toccoa Falls,223,Georgia St,0,0,Georgia State,Georgia St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Georgia St,2-1-0,66.7%,-11.7,-2.8,1-0-0,100.0%,5.0,+2.5,Georgia St,N/A,N/A,1-1-0,50.0%,-20.0,-5.5,Toccoa Falls,N/A,N/A,0,0,0.0,0.0
23,--,7:00 PM,Dunn-Oliver Acadome,0,Virginia-Lynchburg,266,Alabama St,0,0,Alabama State,Alabama St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alabama St,1-0-1,100.0%,-13.5,3.0,0,0,0.0,0,Alabama St,N/A,N/A,1-0-1,100.0%,-13.5,3.0,Virginia-Lynchburg,N/A,N/A,0,0,0.0,0.0
23,--,7:30 PM,Thomas Assembly Center,0,Mississippi College,106,La Tech,0,0,Louisiana Tech,Louisiana Tech,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,La Tech,2-0-0,100.0%,17.3,12.5,0-0-0,0.0%,27.0,--,La Tech,N/A,N/A,1-0-0,100.0%,15.0,16.5,Mississippi College,N/A,N/A,0,0,0.0,0.0
