Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,57.4,12:00 PM,Allen Arena,284,Se Missouri,106,Lipscomb,,SE Missouri St.,Lipscomb,Lipscomb,N/A,N/A,False,-15,−108,False,Se Missouri,137-144-7,48.8%,-3.2,-0.1,66-77-5,46.2%,-8.9,-0.3,Lipscomb,131-114-3,53.5%,3.2,0.4,52-55-1,48.6%,10.3,-0.9,Lipscomb,-15,−108,65-40-2,61.9%,-5.9,2.7,Se Missouri,N/A,N/A,34-32-1,51.5%,4.6,0.3
12,55.5,7:30 PM,Stopher Gymnasium,229,Se Louisiana,200,Nicholls,Southeastern Louisiana,Southeastern Louisiana,Nicholls State,Nicholls State,N/A,N/A,False,-3,−105,False,Se Louisiana,111-89-2,55.5%,-1.8,-0.1,65-47-0,58.0%,-8.3,0.4,Nicholls,88-93-1,48.6%,0.8,0.1,24-31-0,43.6%,12.6,0.1,Nicholls,-3,−105,46-42-0,52.3%,-11.4,0.6,Se Louisiana,N/A,N/A,36-38-2,48.7%,4.3,-0.9
13,53.8,1:00 PM,Calihan Hall,115,Ipfw,300,Detroit,Purdue Fort Wayne,Purdue Fort Wayne,Detroit Mercy,Detroit Mercy,-8,−112,False,+8,−108,True,Ipfw,152-141-4,51.9%,4.1,0.3,80-70-1,53.3%,-3.3,0.3,Detroit,144-157-4,47.8%,-3.9,-0.6,63-63-2,50.0%,3.4,0.4,Detroit,+8,−108,100-110-3,47.6%,-9.9,-1.0,Ipfw,-8,−112,73-78-1,48.3%,5.8,-0.6
14,52.1,7:00 PM,McDougald-McLendon Arena,204,Radford,238,Nc Central,,Radford,North Carolina Central,North Carolina Central,N/A,N/A,False,N/A,N/A,False,Radford,107-112-5,48.9%,2.1,0.1,59-53-3,52.7%,-3.4,1.2,Nc Central,114-82-4,58.2%,6.0,1.0,36-25-1,59.0%,20.6,1.8,Nc Central,N/A,N/A,53-40-2,57.0%,-9.6,0.3,Radford,N/A,N/A,55-68-1,44.7%,4.0,-1.9
15,51.5,8:00 PM,UW-Milwaukee Panther Arena,275,Cleveland St,168,Wi-Milwkee,Cleveland State,Cleveland St.,Milwaukee,Milwaukee,+8,−112,True,-8,−108,False,Cleveland St,153-154-8,49.8%,-1.3,-0.1,76-74-3,50.7%,-7.4,-0.2,Wi-Milwkee,142-160-5,47.0%,-0.7,-0.6,57-72-2,44.2%,4.5,-1.0,Cleveland St,+8,−112,97-88-4,52.4%,-8.3,0.1,Wi-Milwkee,-8,−108,51-77-2,39.8%,3.1,-2.5
16,51.2,8:00 PM,Dugan Wellness Center,286,Lamar,153,Tx A&M-Cc,Lamar,Lamar,A&M-Corpus Christi,Texas A&M CC,+8,−108,True,-8,−112,False,Lamar,88-100-4,46.8%,0.6,0.0,41-61-1,40.2%,-8.1,-0.8,Tx A&M-Cc,115-95-1,54.8%,2.6,1.0,41-36-0,53.3%,9.7,0.6,Lamar,+8,−108,54-71-4,43.2%,-9.7,-0.5,Tx A&M-Cc,-8,−112,51-43-1,54.3%,6.6,0.2
17,50.2,9:00 PM,University Credit Union Center,230,Cal Poly,231,Uc Davis,Cal Poly,Cal Poly SLO,UC Davis,UC Davis,+2.5,−110,True,-2.5,−110,False,Cal Poly,122-154-8,44.2%,-5.9,-1.4,70-73-5,49.0%,-10.5,-0.5,Uc Davis,146-134-6,52.1%,1.5,0.5,52-53-3,49.5%,6.8,-0.7,Cal Poly,+2.5,−110,106-117-7,47.5%,-9.6,-0.5,Uc Davis,-2.5,−110,66-69-6,48.9%,4.4,-1.0
18,44.8,8:00 PM,First National Bank Arena,345,Jackson St,114,Arkansas St,Jackson State,Jackson State,Arkansas State,Arkansas St.,+14.5,−105,True,-14.5,−115,False,Jackson St,103-99-3,51.0%,-3.2,0.0,72-58-2,55.4%,-8.7,0.6,Arkansas St,148-138-6,51.8%,-0.5,-0.2,69-54-2,56.1%,5.9,0.3,Jackson St,+14.5,−105,68-54-3,55.7%,-12.0,0.8,Arkansas St,-14.5,−115,51-54-2,48.6%,3.8,-1.6
19,39.2,3:30 PM,Reed Green Coliseum,251,Alabama St,277,S Mississippi,Alabama State,Alabama St.,Southern Mississippi,Southern Miss,+3,−110,True,N/A,N/A,False,Alabama St,97-97-4,50.0%,-5.4,-0.9,57-52-3,52.3%,-11.9,-1.3,S Mississippi,137-142-6,49.1%,-2.9,-0.7,64-51-2,55.7%,5.2,1.7,Alabama St,+3,−110,69-66-4,51.1%,-13.8,-0.8,S Mississippi,N/A,N/A,43-32-3,57.3%,5.2,-0.1
20,37.9,8:00 PM,Alice P. McDermott Convocation Center,266,Nw State,271,Incar Word,Northwestern State,Northwestern St.,UIW,Incarnate Word,+4,−112,True,N/A,N/A,False,Nw State,102-87-5,54.0%,-4.2,0.7,63-45-3,58.3%,-11.0,0.8,Incar Word,82-90-1,47.7%,-4.5,-1.0,29-39-1,42.7%,3.0,-2.2,Nw State,+4,−112,76-65-2,53.9%,-12.4,0.4,Incar Word,N/A,N/A,6-13-0,31.6%,-2.1,-5.7
21,32.6,7:00 PM,Joan Perry Brock Center,361,Maryland Es,183,Longwood,UMES,Maryland-Eastern Shore,Longwood,Longwood,N/A,N/A,False,-19,−108,False,Maryland Es,88-82-4,51.8%,-6.8,-0.8,56-54-2,50.9%,-14.6,-0.8,Longwood,110-97-3,53.1%,-0.8,1.0,47-30-2,61.0%,6.4,2.2,Longwood,-19,−108,54-50-2,51.9%,-7.2,2.1,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
22,19.3,10:00 PM,Titan Gym,340,Lg Beach St,292,Cs Fullerton,Long Beach State,Long Beach St.,Cal State Fullerton,CSU Fullerton,+5.5,−108,True,-5.5,−112,False,Lg Beach St,152-151-6,50.2%,-1.7,-0.5,74-76-1,49.3%,-7.6,-0.4,Cs Fullerton,135-148-8,47.7%,-0.5,0.2,54-60-2,47.4%,5.6,0.0,Lg Beach St,+5.5,−108,91-81-3,52.9%,-9.2,-0.2,Cs Fullerton,-5.5,−112,48-52-2,48.0%,5.1,0.0
23,8.6,8:00 PM,Sharp Gymnasium,346,Tx A&M-Com,348,Hsn Christian,Texas A&M-Commerce,Texas A&M Commerce,Houston Christian,Houston Christian,N/A,N/A,False,-1.5,−112,False,Tx A&M-Com,33-35-2,48.5%,-4.6,-1.1,20-20-2,50.0%,-11.5,0.0,Hsn Christian,94-95-3,49.7%,-4.7,-1.0,33-38-2,46.5%,6.3,-1.0,Hsn Christian,-1.5,−112,77-79-3,49.4%,-13.8,-1.1,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1
24,--,7:00 PM,Swisher Gymnasium,0,Florida Tech,232,Jacksonville,0,0,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Jacksonville,103-99-3,51.0%,-0.2,0.3,39-38-2,50.7%,8.3,1.3,Jacksonville,N/A,N/A,62-61-1,50.4%,-9.3,-0.1,Florida Tech,N/A,N/A,0,0,0.0,0.0
24,--,7:00 PM,UNF Arena,0,Warner University,181,N Florida,0,0,North Florida,North Florida,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Florida,124-100-2,55.4%,0.5,1.2,55-33-1,62.5%,11.8,3.3,N Florida,N/A,N/A,75-56-2,57.3%,-9.5,1.7,Warner University,N/A,N/A,0,0,0.0,0.0
24,--,7:00 PM,Sturrus Sports & Fitness Center,185,Central Mich,0,Aquinas,Central Michigan,Central Michigan,0,0,N/A,N/A,False,N/A,N/A,False,Central Mich,142-135-11,51.3%,0.6,0.2,70-66-7,51.5%,-6.7,0.3,0,0,0,0.0,0.0,0,0,0.0,0.0,Aquinas,N/A,N/A,0,0,0.0,0.0,Central Mich,N/A,N/A,58-53-3,52.3%,5.2,0.2
