,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,16,85.3,5:00 PM,Mohegan Sun Arena,82,Florida St,116,Temple,Florida State,Temple,-4.5,0.5283,False,4.5,0.5192,True,0,0.6,9.0,1.5,0,0.0,0.0,0.0,4,0.25,11.3,3.0,0,0.0,9.5,-3.0,Temple,4.5,0.5192,0,0.0,0.0,0.0,Florida St,-4.5,0.5283,0,0.75,14.5,3.8,Florida State,Temple,-4.5,4.5,0,0.501,2.9,-0.3,0,0.484,-4.8,-0.9,861,0.524,3.1,0.3,382,0.497,6.6,-0.3,4.5,316,0.539,-5.3,1.0,-4.5,0,0.476,7.7,-1.0,Florida State,Temple,-4.5,4.5,0,0.492,4.0,-0.3,0,0.412,-4.1,-1.8,310,0.518,0.7,0.0,140,0.493,4.4,-0.2,4.5,143,0.58,-5.5,1.3,-4.5,0,0.488,8.6,-0.9,92.0,293.0,92.0,293.0,,,
11,17,85.0,8:00 PM,Sports and Fitness Center,124,Geo Wshgtn,81,Kansas St,George Washington,Kansas State,8.5,0.5283,True,-8.5,0.5192,False,0,0.25,17.5,0.4,0,0.0,0.0,0.0,4,0.0,11.0,-14.8,0,0.0,11.0,-14.8,Geo Wshgtn,8.5,0.5283,0,0.0,0.0,0.0,Kansas St,-8.5,0.5192,0,0.0,11.0,-14.8,George Washington,Kansas State,8.5,-8.5,0,0.482,1.0,-0.2,0,0.456,-4.5,-0.6,775,0.509,3.5,0.4,362,0.52,10.0,0.8,8.5,391,0.469,-7.1,-0.2,-8.5,0,0.509,8.4,0.0,George Washington,Kansas State,8.5,-8.5,0,0.453,-0.6,-0.4,0,0.397,-7.0,-1.3,325,0.516,1.9,0.0,157,0.471,6.9,-0.5,8.5,174,0.483,-6.5,0.7,-8.5,0,0.473,7.8,-1.0,100.0,135.0,135.0,100.0,George Washington,Kansas State,True
12,18,84.4,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,148,S Illinois,28,Florida,Southern Illinois,Florida,18.0,0.5192,True,-18.0,0.5283,False,0,0.667,7.5,5.7,0,1.0,-7.0,5.0,5,0.4,19.4,-1.1,0,0.0,23.0,-5.7,S Illinois,18.0,0.5192,0,0.5,-8.5,-0.5,Florida,-18.0,0.5283,0,0.4,19.4,-1.1,Southern Illinois,Florida,18.0,-18.0,0,0.503,2.0,-0.2,0,0.516,-2.9,-0.3,842,0.507,9.4,0.5,363,0.488,15.9,0.7,18.0,350,0.497,-6.2,-0.3,-18.0,0,0.509,10.4,0.4,Southern Illinois,Florida,18.0,-18.0,0,0.51,1.4,0.0,0,0.504,-4.1,-0.2,337,0.47,5.7,-0.1,149,0.439,10.6,-0.5,18.0,141,0.471,-7.2,-0.8,-18.0,0,0.498,9.7,0.0,255.0,89.0,89.0,255.0,Southern Illinois,Florida,True
13,20,83.1,8:00 PM,CFSB Center,133,Utah Valley,75,Murray St,Utah Valley,Murray St.,7.5,0.5283,True,-7.5,0.5192,False,0,0.5,19.3,8.3,0,0.0,-6.0,-11.5,3,0.333,25.0,4.8,0,0.0,47.0,-7.0,Utah Valley,7.5,0.5283,0,0.0,0.0,0.0,Murray St,-7.5,0.5192,0,0.0,18.0,-7.0,Utah Valley,Murray St.,7.5,-7.5,0,0.541,3.3,1.5,0,0.537,-4.7,1.1,690,0.493,8.0,0.4,294,0.509,14.8,0.9,7.5,124,0.529,-6.6,1.8,-7.5,0,0.505,10.0,0.5,Utah Valley,Murray St.,7.5,-7.5,0,0.551,3.2,1.8,0,0.563,-3.5,1.6,299,0.503,8.2,0.6,125,0.548,15.9,1.3,7.5,112,0.541,-5.9,2.0,-7.5,0,0.5,9.3,0.2,330.0,187.0,187.0,330.0,Utah Valley,Murray St.,False
14,21,82.1,10:30 PM,T-Mobile Center,127,Saint Louis,96,Wichita St,Saint Louis,Wichita St.,3.0,0.5238,True,-3.0,0.5238,False,0,0.0,16.7,-2.8,0,0.0,0.0,0.0,4,0.5,9.3,0.4,0,0.333,10.0,-1.5,Saint Louis,3.0,0.5238,0,0.0,-7.0,-5.0,Wichita St,-3.0,0.5238,0,0.5,9.3,0.4,Saint Louis,Wichita St.,3.0,-3.0,0,0.522,1.9,0.1,0,0.492,-5.6,-0.7,787,0.519,6.0,0.5,358,0.504,10.8,0.3,3.0,384,0.529,-6.6,0.6,-3.0,0,0.526,9.7,0.5,Saint Louis,Wichita St.,3.0,-3.0,0,0.5,0.6,-0.7,0,0.442,-6.7,-1.5,317,0.516,7.8,0.3,150,0.51,12.6,0.4,3.0,149,0.497,-8.0,-0.1,-3.0,0,0.507,11.2,0.2,262.0,352.0,352.0,262.0,Saint Louis,Wichita St.,True
15,27,77.0,9:00 PM,Global Credit Union Arena at GCU,171,Norfolk St,100,Grd Canyon,Norfolk State,Grand Canyon,17.5,0.5238,True,-17.5,0.5238,False,0,0.75,17.3,7.0,0,0.667,-3.0,3.2,4,0.0,-1.5,-15.0,0,0.0,1.7,-14.3,Norfolk St,17.5,0.5238,0,0.667,-1.3,7.8,Grd Canyon,-17.5,0.5238,0,0.0,-1.5,-15.0,Norfolk State,Grand Canyon,17.5,-17.5,0,0.537,-0.2,1.1,0,0.546,-6.2,0.5,245,0.521,5.9,0.7,113,0.514,12.2,1.1,17.5,123,0.533,-10.3,0.3,-17.5,0,0.523,11.1,1.0,Norfolk State,Grand Canyon,17.5,-17.5,0,0.536,4.1,1.2,0,0.514,-4.3,0.1,231,0.518,6.8,0.6,112,0.509,12.5,1.1,17.5,92,0.533,-9.7,0.2,-17.5,0,0.526,11.2,1.1,214.0,106.0,106.0,214.0,Norfolk State,Grand Canyon,False
16,35,72.7,2:00 PM,HTC Center,158,Middle Tenn,151,S Florida,Middle Tennessee St.,South Florida,1.5,0.5192,True,-1.5,0.5283,False,0,0.75,13.4,3.4,0,1.0,23.0,27.0,5,0.2,2.2,-4.5,0,0.5,17.5,-4.0,Middle Tenn,1.5,0.5192,0,1.0,12.5,15.5,S Florida,-1.5,0.5283,0,0.333,13.7,-2.8,Middle Tennessee St.,South Florida,1.5,-1.5,0,0.514,2.6,0.3,0,0.485,-3.4,-0.2,771,0.495,-1.4,-0.3,376,0.458,2.3,-1.4,1.5,332,0.5,-7.0,0.1,-1.5,0,0.486,5.5,-1.3,Middle Tennessee St.,South Florida,1.5,-1.5,0,0.51,1.9,0.2,0,0.44,-4.5,-1.3,307,0.512,-3.0,0.0,162,0.453,0.6,-0.9,1.5,161,0.459,-7.4,-0.7,-1.5,0,0.475,6.0,-1.2,174.0,254.0,254.0,174.0,Middle Tennessee St.,South Florida,False
17,37,70.0,7:00 PM,Hinkle Fieldhouse,222,Merrimack,84,Butler,Merrimack,Butler,11.5,0.5192,True,-11.5,0.5283,False,0,0.5,-7.3,4.8,0,0.5,-16.0,1.5,4,0.5,9.0,-3.6,0,0.5,9.0,-3.6,Merrimack,11.5,0.5192,0,0.5,-7.3,4.8,Butler,-11.5,0.5283,0,0.333,8.3,-9.0,Merrimack,Butler,11.5,-11.5,0,0.528,0.6,0.3,0,0.554,-4.1,1.3,840,0.52,5.7,0.7,384,0.524,11.6,1.0,11.5,67,0.508,-8.3,0.5,-11.5,0,0.514,9.9,0.8,Merrimack,Butler,11.5,-11.5,0,0.528,0.6,0.3,0,0.554,-4.1,1.3,324,0.508,3.4,0.0,161,0.525,9.9,0.8,11.5,67,0.508,-8.3,0.5,-11.5,0,0.541,11.0,1.2,169.0,34.0,34.0,169.0,Merrimack,Butler,True
18,38,69.0,7:00 PM,Rose Hill Gymnasium,156,Drexel,179,Fordham,Drexel,Fordham,7.0,0.5238,True,-7.0,0.5238,False,0,1.0,12.8,8.0,0,1.0,-1.0,5.0,4,0.5,4.4,-2.6,0,1.0,27.5,+1.0,Drexel,7.0,0.5238,0,1.0,3.0,8.0,Fordham,-7.0,0.5238,0,0.5,6.5,-4.5,Drexel,Fordham,7.0,-7.0,0,0.498,1.0,-0.1,0,0.511,-2.9,0.1,712,0.459,-5.1,-0.7,332,0.468,0.2,-0.8,7.0,334,0.506,-6.1,0.2,-7.0,0,0.456,5.0,-1.3,Drexel,Fordham,7.0,-7.0,0,0.49,-0.6,0.1,0,0.47,-5.4,-0.4,289,0.475,-2.1,-0.2,150,0.453,2.3,-0.9,7.0,186,0.478,-6.2,0.1,-7.0,0,0.451,5.6,-1.3,74.0,93.0,93.0,74.0,Drexel,Fordham,False
19,40,66.1,8:00 PM,Welsh-Ryan Arena,260,Pepperdine,55,Northwestern,Pepperdine,Northwestern,19.0,0.5283,True,-19.0,0.5192,False,0,0.25,-11.0,-2.6,0,0.0,-19.0,-6.0,5,0.2,12.0,-0.8,0,0.25,16.3,-0.9,Pepperdine,19.0,0.5283,0,0.0,-19.0,-6.0,Northwestern,-19.0,0.5192,0,0.25,16.3,-0.9,Pepperdine,Northwestern,19.0,-19.0,0,0.486,-1.9,-0.5,0,0.484,-7.0,-0.3,759,0.495,-0.1,0.0,377,0.474,5.4,-0.4,19.0,441,0.499,-9.5,0.0,-19.0,0,0.5,8.3,-0.2,Pepperdine,Northwestern,19.0,-19.0,0,0.477,-2.7,-0.9,0,0.456,-8.9,-1.6,316,0.508,2.4,0.4,166,0.478,8.0,0.2,19.0,172,0.462,-10.7,-0.9,-19.0,0,0.51,10.8,0.6,232.0,218.0,218.0,232.0,,,
20,41,63.5,7:30 PM,Mizzou Arena,272,Pacific,57,Missouri,Pacific,Missouri,19.5,0.5283,True,-19.5,0.5192,False,0,0.5,10.2,0.5,0,0.5,-14.5,-2.0,4,0.25,21.5,4.5,0,0.333,31.3,+7.5,Pacific,19.5,0.5283,0,0.667,-5.3,3.5,Missouri,-19.5,0.5192,0,0.333,31.3,7.5,Pacific,Missouri,19.5,-19.5,0,0.479,0.9,-0.3,0,0.477,-4.1,-0.1,796,0.479,3.3,-0.5,381,0.506,10.5,0.5,19.5,369,0.463,-8.6,-0.5,-19.5,0,0.491,9.1,-0.2,Pacific,Missouri,19.5,-19.5,0,0.427,-3.3,-1.3,0,0.439,-8.7,-0.8,315,0.464,-1.0,-0.9,159,0.468,5.0,-0.9,19.5,186,0.442,-10.6,-1.1,-19.5,0,0.439,8.7,-1.4,230.0,179.0,179.0,230.0,Pacific,Missouri,True
21,47,56.0,7:00 PM,Rupp Arena at Central Bank Center,326,Jackson St,13,Kentucky,Jackson State,Kentucky,35.5,0.5283,True,-35.5,0.5192,False,0,0.4,-26.6,-1.2,0,0.4,-26.6,-1.2,4,0.75,25.8,9.4,0,0.667,32.7,+9.0,Jackson St,35.5,0.5283,0,0.4,-26.6,-1.2,Kentucky,-35.5,0.5192,0,0.667,32.7,9.0,Jackson State,Kentucky,35.5,-35.5,0,0.511,-3.0,-0.3,0,0.561,-8.5,0.6,907,0.51,10.1,0.5,411,0.491,15.8,0.1,35.5,144,0.56,-11.8,0.7,-35.5,0,0.504,11.6,0.1,Jackson State,Kentucky,35.5,-35.5,0,0.513,-2.9,0.1,0,0.559,-8.4,0.7,348,0.506,10.6,0.5,176,0.5,16.4,0.6,35.5,122,0.563,-11.7,0.9,-35.5,0,0.497,12.9,0.1,129.0,138.0,138.0,129.0,Jackson State,Kentucky,True
