Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,91.2,9:00 PM,Barclays Center,24,Texas,101,St Josephs,Texas,Texas,Saint Josephs,Saint Joseph'S,-7.5,−108,False,+7.5,−112,True,Texas,159-172-3,48.0%,5.2,0.1,56-46-0,54.9%,-3.3,0.2,St Josephs,157-146-7,51.8%,-1.1,0.0,68-66-2,50.8%,3.1,-0.4,St Josephs,+7.5,−112,92-78-6,54.1%,-6.7,0.7,Texas,-7.5,−108,90-115-2,43.9%,10.0,-0.9
12,89.9,2:00 PM,TD Arena,59,Miami,91,Oklahoma St,Miami FL,Miami-Florida,Oklahoma State,Oklahoma State,-4.5,−112,False,+4.5,−108,True,Miami,162-164-6,49.7%,3.5,-0.5,60-49-1,55.1%,-1.7,1.0,Oklahoma St,149-165-6,47.5%,2.1,0.0,71-85-3,45.5%,6.7,-0.7,Oklahoma St,+4.5,−108,75-80-2,48.4%,-5.5,1.0,Miami,-4.5,−112,88-104-5,45.8%,8.5,-1.5
13,87.9,5:00 PM,TD Arena,88,Seton Hall,83,Vanderbilt,Seton Hall,Seton Hall,Vanderbilt,Vanderbilt,N/A,N/A,False,N/A,N/A,False,Seton Hall,169-151-5,52.8%,3.9,0.5,64-49-2,56.6%,-1.9,1.0,Vanderbilt,165-156-7,51.4%,0.7,0.3,82-89-4,48.0%,5.5,-0.1,Vanderbilt,N/A,N/A,97-86-5,53.0%,-6.9,0.2,Seton Hall,N/A,N/A,90-95-5,48.7%,9.0,0.1
14,87.5,11:30 AM,TD Arena,102,Drake,72,Fla Atlantic,Drake,Drake,Florida Atlantic,Florida Atlantic,+3,−110,True,-3,−110,False,Drake,158-150-6,51.3%,3.3,0.7,48-69-2,41.0%,-4.5,-1.5,Fla Atlantic,147-142-5,50.9%,3.0,0.9,63-54-1,53.9%,9.8,1.9,Drake,+3,−110,69-74-3,48.3%,-6.9,0.2,Fla Atlantic,-3,−110,71-69-2,50.7%,8.2,1.0
15,86.2,8:00 PM,Fertitta Center,143,Hofstra,2,Houston,Hofstra,Hofstra,Houston,Houston,N/A,N/A,False,N/A,N/A,False,Hofstra,159-138-5,53.5%,5.6,0.6,85-51-4,62.5%,2.7,2.2,Houston,181-141-7,56.2%,12.4,2.5,89-59-6,60.1%,18.6,3.8,Houston,N/A,N/A,31-25-0,55.4%,-2.9,3.2,Hofstra,N/A,N/A,108-103-2,51.2%,7.0,-0.1
16,85.3,5:00 PM,Mohegan Sun Arena,82,Florida St,116,Temple,Florida State,Florida State,Temple,Temple,-4.5,−112,False,+4.5,−108,True,Florida St,158-163-7,49.2%,4.0,-0.3,42-60-3,41.2%,-4.1,-1.8,Temple,156-145-9,51.8%,0.7,0.0,67-69-4,49.3%,4.4,-0.2,Temple,+4.5,−108,80-58-5,58.0%,-5.5,1.3,Florida St,-4.5,−112,102-107-7,48.8%,8.6,-0.9
17,85.0,8:00 PM,Sports and Fitness Center,124,Geo Wshgtn,81,Kansas St,George Washington,George Washington,Kansas State,Kansas State,+8.5,−112,True,-8.5,−108,False,Geo Wshgtn,138-167-3,45.3%,-0.6,-0.4,46-70-0,39.7%,-7.0,-1.3,Kansas St,165-155-5,51.6%,1.9,0.0,72-81-4,47.1%,6.9,-0.5,Geo Wshgtn,+8.5,−112,83-89-2,48.3%,-6.5,0.7,Kansas St,-8.5,−108,79-88-4,47.3%,7.8,-1.0
18,84.4,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,148,S Illinois,28,Florida,Southern Illinois,Southern Illinois,Florida,Florida,+18,−108,True,-18,−112,False,S Illinois,148-142-11,51.0%,1.4,0.0,63-62-3,50.4%,-4.1,-0.2,Florida,156-176-5,47.0%,5.7,-0.1,65-83-1,43.9%,10.6,-0.5,S Illinois,+18,−108,64-72-5,47.1%,-7.2,-0.8,Florida,-18,−112,118-119-4,49.8%,9.7,0.0
19,83.2,7:00 PM,KFC Yum! Center,149,Winthrop,56,Louisville,,Winthrop,Louisville,Louisville,N/A,N/A,False,-20.5,−108,False,Winthrop,101-116-3,46.5%,6.6,-0.1,52-52-0,50.0%,0.9,0.5,Louisville,143-160-9,47.2%,3.9,-0.7,78-86-6,47.6%,9.4,-0.6,Louisville,-20.5,−108,53-68-3,43.8%,-9.1,-1.6,Winthrop,N/A,N/A,68-78-2,46.6%,8.4,-0.3
20,83.1,8:00 PM,CFSB Center,133,Utah Valley,75,Murray St,Utah Valley,Utah Valley,Murray State,Murray St.,+7.5,−112,True,-7.5,−108,False,Utah Valley,125-102-2,55.1%,3.2,1.8,63-49-2,56.3%,-3.5,1.6,Murray St,148-146-5,50.3%,8.2,0.6,68-56-1,54.8%,15.9,1.3,Utah Valley,+7.5,−112,60-51-1,54.1%,-5.9,2.0,Murray St,-7.5,−108,105-105-2,50.0%,9.3,0.2
21,82.1,10:30 PM,T-Mobile Center,127,Saint Louis,96,Wichita St,Saint Louis,Saint Louis,Wichita State,Wichita St.,+3,−110,True,-3,−110,False,Saint Louis,152-152-2,50.0%,0.6,-0.7,46-58-0,44.2%,-6.7,-1.5,Wichita St,159-149-9,51.6%,7.8,0.3,74-71-5,51.0%,12.6,0.4,Saint Louis,+3,−110,74-75-0,49.7%,-8.0,-0.1,Wichita St,-3,−110,115-112-5,50.7%,11.2,0.2
22,80.0,5:00 PM,HTC Center,80,Bradley,163,Wright St,Bradley,Bradley,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Bradley,154-154-10,50.0%,1.2,0.6,49-72-4,40.5%,-6.4,-1.6,Wright St,152-158-4,49.0%,5.3,0.7,65-70-3,48.2%,11.1,1.2,Wright St,N/A,N/A,48-45-1,51.6%,-5.1,1.5,Bradley,N/A,N/A,83-68-7,55.0%,8.6,1.6
23,79.5,3:00 PM,Sports and Fitness Center,165,Illinois St,85,Mcneese St,Illinois State,Illinois St.,McNeese,McNeese St.,+10.5,−112,True,-10.5,−108,False,Illinois St,140-166-6,45.8%,0.3,0.0,53-70-2,43.1%,-5.1,-0.1,Mcneese St,84-92-4,47.7%,0.2,-0.5,30-37-0,44.8%,9.7,-1.8,Illinois St,+10.5,−112,72-85-4,45.9%,-6.6,0.4,Mcneese St,-10.5,−108,33-41-0,44.6%,6.6,-1.0
24,79.1,7:30 PM,Purcell Pavilion at the Joyce Center,181,Elon,53,Notre Dame,,Elon University,Notre Dame,Notre Dame,N/A,N/A,False,-16,−108,False,Elon,136-144-3,48.6%,-2.0,0.1,79-62-0,56.0%,-6.8,1.3,Notre Dame,155-160-7,49.2%,4.0,-0.3,70-81-3,46.4%,9.5,-1.2,Notre Dame,-16,−108,76-65-3,53.9%,-4.9,1.2,Elon,N/A,N/A,34-37-1,47.9%,5.0,0.3
25,77.6,7:00 PM,Lenovo Center,188,Wm & Mary,58,Nc State,,William & Mary,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Wm & Mary,141-134-6,51.3%,0.2,-0.3,69-72-3,48.9%,-6.2,-0.5,Nc State,149-170-9,46.7%,3.7,0.3,75-93-3,44.6%,9.1,-0.1,Nc State,N/A,N/A,65-70-6,48.2%,-5.4,0.9,Wm & Mary,N/A,N/A,65-55-3,54.2%,4.5,-0.6
25,77.6,3:30 PM,Ocean Center,120,James Mad,150,Ucsd,James Madison,James Madison,,San Diego,-2.5,−108,False,N/A,N/A,False,James Mad,141-142-6,49.8%,3.0,0.0,70-56-2,55.6%,-1.5,1.5,Ucsd,53-51-2,51.0%,0.5,-0.1,26-19-2,57.8%,7.0,0.2,Ucsd,N/A,N/A,30-31-2,49.2%,-6.3,0.9,James Mad,-2.5,−108,70-68-3,50.7%,6.9,-0.4
27,77.0,9:00 PM,Global Credit Union Arena at GCU,171,Norfolk St,100,Grd Canyon,Norfolk State,Norfolk State,Grand Canyon,Grand Canyon,+17.5,−110,True,-17.5,−110,False,Norfolk St,111-96-4,53.6%,4.1,1.2,54-51-1,51.4%,-4.3,0.1,Grd Canyon,118-110-3,51.8%,6.8,0.6,56-54-2,50.9%,12.5,1.1,Norfolk St,+17.5,−110,49-43-0,53.3%,-9.7,0.2,Grd Canyon,-17.5,−110,81-73-3,52.6%,11.2,1.1
28,76.7,11:00 AM,Ocean Center,144,Il-Chicago,134,La Salle,UIC,Illinois-Chicago,La Salle,La Salle,N/A,N/A,False,-2,−112,False,Il-Chicago,156-149-6,51.2%,-1.9,0.0,68-71-4,48.9%,-7.7,-0.9,La Salle,137-159-7,46.3%,-2.7,-0.7,64-72-4,47.1%,2.0,-0.4,La Salle,-2,−112,84-94-4,47.2%,-7.8,0.2,Il-Chicago,N/A,N/A,53-46-3,53.5%,5.8,0.1
29,76.4,5:30 PM,Ocean Center,154,Jksnville St,117,Toledo,Jacksonville State,Jacksonville St.,Toledo,Toledo,N/A,N/A,False,N/A,N/A,False,Jksnville St,146-133-7,52.3%,2.7,0.6,81-63-6,56.3%,-3.0,1.2,Toledo,170-147-1,53.6%,6.4,0.7,70-68-0,50.7%,11.9,0.9,Toledo,N/A,N/A,46-30-1,60.5%,-2.5,2.2,Jksnville St,N/A,N/A,65-73-2,47.1%,5.7,-1.0
30,74.9,12:30 PM,Sports and Fitness Center,191,Longwood,90,Uab,Longwood,Longwood,UAB,UAB,+8.5,−112,True,-8.5,−108,False,Longwood,109-95-3,53.4%,-0.9,1.0,50-57-1,46.7%,-7.2,0.1,Uab,159-150-8,51.5%,6.2,0.0,80-62-5,56.3%,12.8,0.7,Longwood,+8.5,−112,53-48-2,52.5%,-7.2,2.2,Uab,-8.5,−108,103-105-5,49.5%,7.9,-1.1
31,74.8,9:00 PM,Dee Events Center,64,Uc Irvine,200,Weber St,UC Irvine,UC Irvine,Weber State,Weber St.,-7,−110,False,+7,−110,True,Uc Irvine,163-142-11,53.4%,6.8,0.8,78-72-5,52.0%,0.9,0.9,Weber St,136-152-3,47.2%,5.0,-1.1,49-59-2,45.4%,14.2,-1.1,Weber St,+7,−110,48-54-0,47.1%,-7.6,-1.4,Uc Irvine,-7,−110,118-99-9,54.4%,8.7,0.7
32,74.6,9:00 PM,Moby Arena,193,Uc Riverside,86,Colorado St,UC Riverside,UC Riverside,Colorado State,Colorado St.,+11,−110,True,-11,−110,False,Uc Riverside,141-134-8,51.3%,-0.2,0.3,72-69-5,51.1%,-6.4,-0.2,Colorado St,144-159-5,47.5%,3.5,0.1,63-76-4,45.3%,8.5,-0.1,Uc Riverside,+11,−110,91-84-8,52.0%,-6.7,0.8,Colorado St,-11,−110,85-85-3,50.0%,9.1,0.4
33,73.8,9:00 PM,Bud Walton Arena,220,Ar Lit Rock,35,Arkansas,Little Rock,Little Rock,Arkansas,Arkansas,+21,−108,True,-21,−112,False,Ar Lit Rock,136-147-5,48.1%,0.2,0.3,62-75-1,45.3%,-5.6,0.1,Arkansas,171-164-4,51.0%,5.4,0.1,90-78-3,53.6%,11.9,0.8,Ar Lit Rock,+21,−108,75-86-2,46.6%,-6.8,0.5,Arkansas,-21,−112,115-106-4,52.0%,10.5,0.6
34,73.0,7:30 PM,HTC Center,172,Texas St,132,Princeton,Texas State,Texas State,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Texas St,135-140-10,49.1%,3.5,0.3,67-63-6,51.5%,-2.7,0.4,Princeton,119-115-3,50.9%,6.0,0.8,44-50-0,46.8%,11.6,-0.3,Princeton,N/A,N/A,34-39-2,46.6%,-5.9,0.0,Texas St,N/A,N/A,76-73-5,51.0%,5.7,0.2
35,72.7,2:00 PM,HTC Center,158,Middle Tenn,151,S Florida,Middle Tennessee,Middle Tennessee St.,South Florida,South Florida,+1.5,−108,True,-1.5,−112,False,Middle Tenn,158-152-5,51.0%,1.9,0.2,55-70-4,44.0%,-4.5,-1.3,S Florida,153-146-8,51.2%,-3.0,0.0,72-87-3,45.3%,0.6,-0.9,Middle Tenn,+1.5,−108,73-86-2,45.9%,-7.4,-0.7,S Florida,-1.5,−112,47-52-3,47.5%,6.0,-1.2
36,71.7,6:00 PM,Value City Arena,239,Campbell,17,Ohio St,,Campbell,Ohio State,Ohio St.,N/A,N/A,False,-26,−110,False,Campbell,107-100-3,51.7%,2.1,0.5,55-41-3,57.3%,-4.0,1.3,Ohio St,160-171-5,48.3%,6.0,0.3,90-83-3,52.0%,12.7,1.0,Ohio St,-26,−110,49-63-2,43.8%,-5.8,-0.5,Campbell,N/A,N/A,43-50-1,46.2%,4.5,-0.9
37,70.0,7:00 PM,Hinkle Fieldhouse,222,Merrimack,84,Butler,Merrimack,Merrimack,Butler,Butler,+11.5,−108,True,-11.5,−112,False,Merrimack,75-67-2,52.8%,0.6,0.3,41-33-2,55.4%,-4.1,1.3,Butler,162-157-5,50.8%,3.4,0.0,83-75-3,52.5%,9.9,0.8,Merrimack,+11.5,−108,33-32-2,50.8%,-8.3,0.5,Butler,-11.5,−112,99-84-3,54.1%,11.0,1.2
38,69.0,7:00 PM,Rose Hill Gymnasium,156,Drexel,179,Fordham,Drexel,Drexel,Fordham,Fordham,+7,−110,True,-7,−110,False,Drexel,140-146-8,49.0%,-0.6,0.1,62-70-1,47.0%,-5.4,-0.4,Fordham,135-149-5,47.5%,-2.1,-0.2,68-82-0,45.3%,2.3,-0.9,Drexel,+7,−110,87-95-4,47.8%,-6.2,0.1,Fordham,-7,−110,41-50-1,45.1%,5.6,-1.3
39,66.7,5:00 PM,UW-Milwaukee Panther Arena,176,Wofford,170,St. Thomas,,Wofford,Saint Thomas MN,St. Thomas (MN),N/A,N/A,False,+2,−108,True,Wofford,153-140-3,52.2%,5.1,0.8,75-70-2,51.7%,-2.1,0.5,St. Thomas,51-38-2,57.3%,4.3,1.7,19-14-0,57.6%,14.7,2.9,St. Thomas,+2,−108,23-21-2,52.3%,-6.1,1.9,Wofford,N/A,N/A,88-78-3,53.0%,8.7,0.8
40,66.1,8:00 PM,Welsh-Ryan Arena,260,Pepperdine,55,Northwestern,Pepperdine,Pepperdine,Northwestern,Northwestern,+19,−112,True,-19,−108,False,Pepperdine,144-158-6,47.7%,-2.7,-0.9,57-68-2,45.6%,-8.9,-1.6,Northwestern,156-151-9,50.8%,2.4,0.4,77-84-5,47.8%,8.0,0.2,Pepperdine,+19,−112,78-91-3,46.2%,-10.7,-0.9,Northwestern,-19,−108,76-73-3,51.0%,10.8,0.6
41,63.5,7:30 PM,Mizzou Arena,272,Pacific,57,Missouri,Pacific,Pacific,Missouri,Missouri,+19.5,−112,True,-19.5,−108,False,Pacific,119-160-9,42.7%,-3.3,-1.3,57-73-3,43.9%,-8.7,-0.8,Missouri,143-165-7,46.4%,-1.0,-0.9,72-82-5,46.8%,5.0,-0.9,Pacific,+19.5,−112,80-101-5,44.2%,-10.6,-1.1,Missouri,-19.5,−108,54-69-4,43.9%,8.7,-1.4
42,62.2,5:30 PM,Sports and Fitness Center,262,Louisiana,87,Liberty,Louisiana-Lafayette,Lafayette,Liberty,Liberty,N/A,N/A,False,N/A,N/A,False,Louisiana,143-143-7,50.0%,4.5,-0.2,66-70-2,48.5%,-2.2,-0.8,Liberty,117-109-4,51.8%,7.7,0.0,60-45-3,57.1%,15.4,0.7,Liberty,N/A,N/A,23-23-1,50.0%,-7.4,0.1,Louisiana,N/A,N/A,95-81-4,54.0%,6.9,0.1
43,61.4,10:00 PM,Pauley Pavilion presented by Wescom,297,Cs Fullerton,23,Ucla,Cal State Fullerton,CSU Fullerton,UCLA,UCLA,+26.5,−110,True,-26.5,−110,False,Cs Fullerton,134-146-8,47.9%,-0.4,0.2,65-69-4,48.5%,-5.4,0.8,Ucla,167-169-7,49.7%,6.1,0.2,88-75-3,54.0%,12.7,1.1,Cs Fullerton,+26.5,−110,84-94-6,47.2%,-6.8,0.1,Ucla,-26.5,−110,116-115-6,50.2%,11.4,0.3
44,59.0,11:00 AM,Alico Arena,216,Cs Bakersfld,189,Fla Gulf Cst,CSU Bakersfield,CSU Bakersfield,FGCU,Florida Gulf Coast,+6,−110,True,N/A,N/A,False,Cs Bakersfld,102-112-4,47.7%,1.8,0.6,54-58-2,48.2%,-5.1,1.1,Fla Gulf Cst,104-111-1,48.4%,3.1,-0.2,48-48-1,50.0%,9.0,-0.4,Cs Bakersfld,+6,−110,63-71-3,47.0%,-7.4,0.7,Fla Gulf Cst,N/A,N/A,53-57-1,48.2%,4.8,-1.4
45,57.1,8:00 PM,UW-Milwaukee Panther Arena,218,Portland St,195,Wi-Milwkee,Portland State,Portland St.,Milwaukee,Milwaukee,+5,−112,True,-5,−108,False,Portland St,135-134-8,50.2%,2.4,-0.1,75-63-5,54.4%,-4.4,0.5,Wi-Milwkee,139-158-5,46.8%,-0.8,-0.7,55-71-2,43.7%,4.4,-1.1,Portland St,+5,−112,85-67-6,55.9%,-5.4,1.3,Wi-Milwkee,-5,−108,49-75-2,39.5%,3.1,-2.6
46,56.8,3:30 PM,William R. Johnson Coliseum,240,Presbyterian,178,Youngs St,Presbyterian,Presbyterian,Youngstown State,Youngstown St.,N/A,N/A,False,N/A,N/A,False,Presbyterian,100-91-6,52.4%,-3.5,-0.3,55-52-2,51.4%,-10.9,-0.5,Youngs St,143-145-4,49.7%,-0.1,-0.2,57-63-3,47.5%,6.9,0.1,Youngs St,N/A,N/A,87-85-2,50.6%,-8.9,-0.4,Presbyterian,N/A,N/A,20-23-3,46.5%,4.8,-1.1
47,56.0,7:00 PM,Rupp Arena at Central Bank Center,326,Jackson St,13,Kentucky,Jackson State,Jackson State,Kentucky,Kentucky,+35.5,−112,True,-35.5,−108,False,Jackson St,102-97-3,51.3%,-2.9,0.1,71-56-2,55.9%,-8.4,0.7,Kentucky,173-169-6,50.6%,10.6,0.5,87-87-2,50.0%,16.4,0.6,Jackson St,+35.5,−112,67-52-3,56.3%,-11.7,0.9,Kentucky,-35.5,−108,143-145-5,49.7%,12.9,0.1
48,55.4,1:00 PM,Alico Arena,270,Florida Intl,147,Northeastrn,FIU,Florida International,,Northeastern,+5,−108,True,N/A,N/A,False,Florida Intl,134-139-7,49.1%,-0.6,-0.6,61-66-2,48.0%,-7.2,-1.1,Northeastrn,141-155-8,47.6%,0.8,-0.3,54-61-3,47.0%,4.8,-0.5,Florida Intl,+5,−108,87-79-6,52.4%,-7.5,0.0,Northeastrn,N/A,N/A,82-83-3,49.7%,6.5,0.4
49,55.2,10:00 PM,Gersten Pavilion,264,North Dakota,160,Loyola Mymt,North Dakota,North Dakota,Loyola Maryland-1,Loyola Marymount,+10.5,−110,True,N/A,N/A,False,North Dakota,138-149-4,48.1%,-1.3,0.0,67-82-1,45.0%,-8.3,-0.2,Loyola Mymt,144-142-9,50.4%,-1.5,-0.4,63-75-2,45.7%,3.0,-1.2,North Dakota,+10.5,−110,99-101-3,49.5%,-8.3,0.0,Loyola Mymt,N/A,N/A,56-65-2,46.3%,6.4,-0.7
50,54.5,6:00 PM,James A. Rhodes Arena,267,Lamar,153,Akron,Lamar,Lamar,Akron,Akron,+11,−112,True,-11,−108,False,Lamar,87-98-4,47.0%,0.6,0.0,40-61-1,39.6%,-8.1,-0.9,Akron,152-146-5,51.0%,6.0,0.7,69-57-1,54.8%,13.3,1.4,Lamar,+11,−112,53-69-4,43.4%,-9.9,-0.5,Akron,-11,−108,100-99-3,50.3%,8.2,0.7
51,53.7,5:30 PM,Jon M. Huntsman Center,329,Utah Tech,44,Utah,Utah Tech,Utah Tech,Utah,Utah,+24.5,−112,True,-24.5,−108,False,Utah Tech,55-51-3,51.9%,-2.8,-0.2,25-30-3,45.5%,-10.5,-1.1,Utah,160-153-11,51.1%,5.5,0.4,90-66-7,57.7%,13.9,3.1,Utah Tech,+24.5,−112,40-44-2,47.6%,-10.0,-0.9,Utah,-24.5,−108,110-84-5,56.7%,13.0,2.2
52,51.2,4:30 PM,Ruben Zayas Montanez Coliseum,166,Kansas City,282,American,,Kansas City,American,American U.,N/A,N/A,False,+4.5,−108,True,Kansas City,116-104-4,52.7%,0.4,0.5,54-48-3,52.9%,-8.0,0.3,American,103-110-1,48.4%,-3.0,-0.2,38-54-0,41.3%,1.1,-1.6,American,+4.5,−108,63-56-1,52.9%,-6.9,0.6,Kansas City,N/A,N/A,39-38-0,50.7%,4.1,-1.6
53,47.5,7:00 PM,Georgia State Convocation Center,254,Nc Central,225,Georgia St,North Carolina Central,North Carolina Central,Georgia State,Georgia St.,N/A,N/A,False,-5,−110,False,Nc Central,114-81-4,58.5%,5.7,1.1,54-43-2,55.7%,-5.4,0.1,Georgia St,137-149-7,47.9%,4.1,-0.6,57-59-4,49.1%,11.0,-0.2,Georgia St,-5,−110,34-53-3,39.1%,-7.9,-1.1,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
54,47.4,8:30 PM,Arena-Auditorium,259,Se Louisiana,214,Wyoming,Southeastern Louisiana,Southeastern Louisiana,Wyoming,Wyoming,N/A,N/A,False,-10.5,−108,False,Se Louisiana,108-88-2,55.1%,-1.9,-0.2,63-47-0,57.3%,-8.4,0.3,Wyoming,146-156-7,48.3%,-0.2,-0.2,68-74-4,47.9%,5.1,0.2,Wyoming,-10.5,−108,90-86-4,51.1%,-7.6,0.1,Se Louisiana,N/A,N/A,36-38-2,48.7%,4.3,-0.9
