Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,82.9,12:00 PM,Thomas M. Ryan Center,117,Col Charlestn,110,Rhode Island,Charleston,Charleston,Rhode Island,Rhode Island,+3.5,−112,True,-3.5,−108,False,Col Charlestn,4-1-0,80.0%,4.4,-1.3,1-0-0,100.0%,15.0,3.0,Rhode Island,1-2-0,33.3%,24.5,6.3,1-2-0,33.3%,24.5,+6.3,Col Charlestn,+3.5,−112,0,0,0.0,0.0,Rhode Island,-3.5,−108,1-2-0,33.3%,22.0,6.3,11,82.9,12:00 PM,Thomas M. Ryan Center,117,Col Charlestn,110,Rhode Island,Charleston,Charleston,Rhode Island,Rhode Island,+3.5,−112,True,-3.5,−108,False,Col Charlestn,333-329-13,50.3%,5.2,0.1,157-121-7,56.5%,1.5,1.7,Rhode Island,363-414-13,46.7%,0.7,-0.5,152-198-5,43.4%,4.7,-1.4,Col Charlestn,+3.5,−112,127-99-6,56.2%,-4.6,1.9,Rhode Island,-3.5,−108,177-210-8,45.7%,6.9,-0.9,11,82.9,12:00 PM,Thomas M. Ryan Center,117,Col Charlestn,110,Rhode Island,Charleston,Charleston,Rhode Island,Rhode Island,+3.5,−112,True,-3.5,−108,False,Col Charlestn,145-158-7,47.9%,4.1,0.1,62-60-2,50.8%,1.1,1.0,Rhode Island,143-165-2,46.4%,3.2,-0.4,71-73-1,49.3%,7.5,-0.8,Col Charlestn,+3.5,−112,47-53-2,47.0%,-5.3,0.9,Rhode Island,-3.5,−108,95-97-1,49.5%,7.5,-0.3
12,81.2,5:30 PM,HTC Center,144,Middle Tenn,92,Bradley,Middle Tennessee,Middle Tennessee St.,Bradley,Bradley,+5.5,−108,True,-5.5,−112,False,Middle Tenn,4-1-0,80.0%,12.3,4.3,1-0-0,100.0%,23.0,27.0,Bradley,3-3-0,50.0%,9.5,-0.9,2-1-0,66.7%,19.0,+2.0,Middle Tenn,+5.5,−108,3-0-0,100.0%,10.7,13.0,Bradley,-5.5,−112,3-2-0,60.0%,14.8,2.0,12,81.2,5:30 PM,HTC Center,144,Middle Tenn,92,Bradley,Middle Tennessee,Middle Tennessee St.,Bradley,Bradley,+5.5,−108,True,-5.5,−112,False,Middle Tenn,359-338-12,51.5%,2.6,0.3,148-157-5,48.5%,-3.4,-0.2,Bradley,389-400-22,49.3%,0.5,0.3,202-156-15,56.4%,7.0,1.9,Middle Tenn,+5.5,−108,165-164-4,50.2%,-6.9,0.2,Bradley,-5.5,−112,189-169-13,52.8%,7.2,0.8,12,81.2,5:30 PM,HTC Center,144,Middle Tenn,92,Bradley,Middle Tennessee,Middle Tennessee St.,Bradley,Bradley,+5.5,−108,True,-5.5,−112,False,Middle Tenn,159-152-5,51.1%,1.9,0.2,55-70-4,44.0%,-4.5,-1.3,Bradley,154-155-10,49.8%,1.2,0.6,80-57-5,58.4%,8.3,2.6,Middle Tenn,+5.5,−108,74-86-2,46.3%,-7.3,-0.7,Bradley,-5.5,−112,83-69-7,54.6%,8.5,1.5
13,78.0,1:00 PM,KSU Convocation Center,60,Rutgers,191,Kennesaw St,Rutgers,Rutgers,Kennesaw State,Kennesaw St.,-11.5,−108,False,+11.5,−112,True,Rutgers,1-3-0,25.0%,15.3,-3.6,0,0,0.0,0.0,Kennesaw St,3-0-0,100.0%,20.8,7.2,2-0-0,100.0%,27.0,+7.5,Kennesaw St,+11.5,−112,1-0-0,100.0%,-4.0,6.5,Rutgers,-11.5,−108,1-3-0,25.0%,15.3,-3.6,13,78.0,1:00 PM,KSU Convocation Center,60,Rutgers,191,Kennesaw St,Rutgers,Rutgers,Kennesaw State,Kennesaw St.,-11.5,−108,False,+11.5,−112,True,Rutgers,359-383-10,48.4%,-0.6,-0.5,143-155-3,48.0%,-8.8,-0.7,Kennesaw St,112-121-4,48.1%,-5.9,-0.5,42-50-2,45.7%,1.2,-0.1,Kennesaw St,+11.5,−112,80-93-1,46.2%,-13.2,-1.0,Rutgers,-11.5,−108,123-142-6,46.4%,7.4,-0.8,13,78.0,1:00 PM,KSU Convocation Center,60,Rutgers,191,Kennesaw St,Rutgers,Rutgers,Kennesaw State,Kennesaw St.,-11.5,−108,False,+11.5,−112,True,Rutgers,148-152-5,49.3%,-0.4,-0.3,49-63-1,43.8%,-9.7,-1.7,Kennesaw St,93-112-4,45.4%,-4.2,-1.0,39-46-2,45.9%,4.6,-0.3,Kennesaw St,+11.5,−112,63-85-1,42.6%,-13.6,-1.7,Rutgers,-11.5,−108,58-62-4,48.3%,9.4,-0.6
14,77.8,5:30 PM,Sports and Fitness Center,171,Longwood,90,Mcneese St,Longwood,Longwood,McNeese,McNeese St.,+9,−112,True,-9,−108,False,Longwood,3-2-0,60.0%,9.8,4.5,0-1-0,0.0%,6.0,-1.5,Mcneese St,2-2-0,50.0%,10.8,-1.6,1-0-0,100.0%,30.5,+4.0,Longwood,+9,−112,1-0-0,100.0%,8.0,15.5,Mcneese St,-9,−108,1-2-0,33.3%,2.7,-5.3,14,77.8,5:30 PM,Sports and Fitness Center,171,Longwood,90,Mcneese St,Longwood,Longwood,McNeese,McNeese St.,+9,−112,True,-9,−108,False,Longwood,115-102-3,53.0%,-4.5,1.2,50-60-1,45.5%,-12.8,0.0,Mcneese St,95-104-4,47.7%,-0.6,-0.4,31-38-0,44.9%,8.2,-1.8,Longwood,+9,−112,59-55-2,51.8%,-7.3,2.4,Mcneese St,-9,−108,37-43-0,46.3%,6.6,-0.8,14,77.8,5:30 PM,Sports and Fitness Center,171,Longwood,90,Mcneese St,Longwood,Longwood,McNeese,McNeese St.,+9,−112,True,-9,−108,False,Longwood,110-95-3,53.7%,-0.9,1.1,50-57-1,46.7%,-7.2,0.1,Mcneese St,84-93-4,47.5%,0.3,-0.5,30-37-0,44.8%,9.7,-1.8,Longwood,+9,−112,54-48-2,52.9%,-7.0,2.3,Mcneese St,-9,−108,33-42-0,44.0%,6.6,-1.0
15,75.6,5:00 PM,John Gray Gymnasium,178,Missouri St,105,High Point,Missouri State,Missouri St.,High Point,High Point,+8,−110,True,-8,−110,False,Missouri St,3-0-0,100.0%,9.3,9.2,1-0-0,100.0%,-7.0,10.0,High Point,2-3-0,40.0%,15.4,-0.9,2-3-0,40.0%,15.4,-0.9,Missouri St,+8,−110,2-0-0,100.0%,-1.0,9.3,High Point,-8,−110,2-3-0,40.0%,15.4,-0.9,15,75.6,5:00 PM,John Gray Gymnasium,178,Missouri St,105,High Point,Missouri State,Missouri St.,High Point,High Point,+8,−110,True,-8,−110,False,Missouri St,390-393-18,49.8%,2.9,0.2,162-166-8,49.4%,-3.2,-0.4,High Point,117-123-2,48.8%,0.4,-1.2,52-52-0,50.0%,8.5,-0.4,Missouri St,+8,−110,162-162-8,50.0%,-5.9,0.3,High Point,-8,−110,49-57-0,46.2%,5.4,-1.4,15,75.6,5:00 PM,John Gray Gymnasium,178,Missouri St,105,High Point,Missouri State,Missouri St.,High Point,High Point,+8,−110,True,-8,−110,False,Missouri St,145-153-10,48.7%,2.0,-0.3,58-64-5,47.5%,-3.8,-0.8,High Point,108-105-2,50.7%,1.6,-1.0,50-47-0,51.6%,8.7,-0.1,Missouri St,+8,−110,66-68-5,49.3%,-6.6,-0.3,High Point,-8,−110,48-49-0,49.5%,5.9,-0.9
16,74.7,2:00 PM,Reilly Center,162,Bryant,118,St Bonavent,Bryant,Bryant,Saint Bonaventure,St. Bonaventure,+7.5,−108,True,-7.5,−112,False,Bryant,1-3-0,25.0%,12.6,-3.1,1-2-0,33.3%,7.7,0.2,St Bonavent,4-0-0,100.0%,14.6,3.8,2-0-0,100.0%,18.3,+3.8,Bryant,+7.5,−108,0,0,0.0,0.0,St Bonavent,-7.5,−112,4-0-0,100.0%,12.8,3.8,16,74.7,2:00 PM,Reilly Center,162,Bryant,118,St Bonavent,Bryant,Bryant,Saint Bonaventure,St. Bonaventure,+7.5,−108,True,-7.5,−112,False,Bryant,101-122-4,45.3%,-3.6,-0.9,52-68-2,43.3%,-8.7,-1.1,St Bonavent,374-361-19,50.9%,0.5,-0.1,163-158-6,50.8%,5.3,-0.2,Bryant,+7.5,−108,48-64-3,42.9%,-10.8,-1.1,St Bonavent,-7.5,−112,187-179-11,51.1%,7.0,0.0,16,74.7,2:00 PM,Reilly Center,162,Bryant,118,St Bonavent,Bryant,Bryant,Saint Bonaventure,St. Bonaventure,+7.5,−108,True,-7.5,−112,False,Bryant,94-112-3,45.6%,-1.3,-0.6,48-63-2,43.2%,-6.8,-0.8,St Bonavent,156-138-10,53.1%,4.0,0.6,74-58-1,56.1%,8.9,1.2,Bryant,+7.5,−108,41-58-2,41.4%,-9.9,-1.0,St Bonavent,-7.5,−112,102-86-6,54.3%,7.9,0.7
17,71.2,7:00 PM,Galen Center,224,Grambling St,79,Usc,Grambling,Grambling State,USC,Southern California,+22.5,−112,True,-22.5,−108,False,Grambling St,3-0-0,100.0%,0.5,8.3,3-0-0,100.0%,-16.0,8.3,Usc,1-4-0,20.0%,8.8,-6.9,1-4-0,20.0%,8.8,-6.9,Grambling St,+22.5,−112,3-0-0,100.0%,-16.0,8.3,Usc,-22.5,−108,1-4-0,20.0%,8.8,-6.9,17,71.2,7:00 PM,Galen Center,224,Grambling St,79,Usc,Grambling,Grambling State,USC,Southern California,+22.5,−112,True,-22.5,−108,False,Grambling St,103-102-2,50.2%,-6.9,0.8,59-56-1,51.3%,-13.6,1.0,Usc,420-416-10,50.2%,2.6,0.1,192-215-8,47.2%,7.0,-0.4,Grambling St,+22.5,−112,62-60-1,50.8%,-11.0,1.7,Usc,-22.5,−108,231-234-8,49.7%,8.3,-0.3,17,71.2,7:00 PM,Galen Center,224,Grambling St,79,Usc,Grambling,Grambling State,USC,Southern California,+22.5,−112,True,-22.5,−108,False,Grambling St,96-95-2,50.3%,-2.4,0.8,58-52-1,52.7%,-9.4,1.1,Usc,179-161-0,52.7%,4.4,0.1,86-84-0,50.6%,9.4,0.1,Grambling St,+22.5,−112,56-54-1,50.9%,-10.5,1.6,Usc,-22.5,−108,119-101-0,54.1%,9.9,0.4
18,70.9,1:00 PM,HTC Center,158,S Florida,160,Wright St,South Florida,South Florida,Wright State,Wright St.,-3,−108,False,+3,−112,True,S Florida,1-5-0,16.7%,0.7,-5.1,0-1-0,0.0%,-15.0,-10.0,Wright St,3-2-0,60.0%,6.1,4.8,0-0-0,0.0%,32.5,--,Wright St,+3,−112,3-2-0,60.0%,-4.4,4.8,S Florida,-3,−108,1-3-0,25.0%,8.5,-4.1,18,70.9,1:00 PM,HTC Center,158,S Florida,160,Wright St,South Florida,South Florida,Wright State,Wright St.,-3,−108,False,+3,−112,True,S Florida,374-382-16,49.5%,-1.4,-0.4,164-142-7,53.6%,-6.4,0.6,Wright St,380-364-20,51.1%,2.5,0.4,175-163-7,51.8%,8.5,0.8,Wright St,+3,−112,173-154-8,52.9%,-6.3,0.7,S Florida,-3,−108,137-146-6,48.4%,5.5,-1.3,18,70.9,1:00 PM,HTC Center,158,S Florida,160,Wright St,South Florida,South Florida,Wright State,Wright St.,-3,−108,False,+3,−112,True,S Florida,153-147-8,51.0%,-3.0,0.0,64-45-5,58.7%,-8.0,1.0,Wright St,153-158-4,49.2%,5.2,0.7,65-70-3,48.2%,11.1,1.2,Wright St,+3,−112,49-45-1,52.1%,-5.0,1.5,S Florida,-3,−108,47-53-3,47.0%,5.9,-1.3
19,70.5,2:30 PM,UW-Milwaukee Panther Arena,149,St. Thomas,177,Wi-Milwkee,Saint Thomas MN,St. Thomas (MN),Milwaukee,Milwaukee,+3,−115,True,-3,−105,False,St. Thomas,3-2-0,60.0%,11.6,5.8,2-1-0,66.7%,-3.3,3.8,Wi-Milwkee,2-3-0,40.0%,8.0,-0.1,1-1-0,50.0%,25.0,+5.0,St. Thomas,+3,−115,1-2-0,33.3%,-10.7,-1.7,Wi-Milwkee,-3,−105,1-1-0,50.0%,9.5,5.0,19,70.5,2:30 PM,UW-Milwaukee Panther Arena,149,St. Thomas,177,Wi-Milwkee,Saint Thomas MN,St. Thomas (MN),Milwaukee,Milwaukee,+3,−115,True,-3,−105,False,St. Thomas,52-39-2,57.1%,4.4,1.9,24-22-2,52.2%,-4.9,0.0,Wi-Milwkee,376-359-22,51.2%,0.1,0.0,156-162-7,49.1%,5.4,-0.5,St. Thomas,+3,−115,23-22-2,51.1%,-6.2,1.7,Wi-Milwkee,-3,−105,157-170-11,48.0%,4.9,-1.0,19,70.5,2:30 PM,UW-Milwaukee Panther Arena,149,St. Thomas,177,Wi-Milwkee,Saint Thomas MN,St. Thomas (MN),Milwaukee,Milwaukee,+3,−115,True,-3,−105,False,St. Thomas,52-39-2,57.1%,4.4,1.9,24-22-2,52.2%,-4.9,0.0,Wi-Milwkee,140-159-5,46.8%,-0.7,-0.6,56-72-2,43.8%,4.5,-1.0,St. Thomas,+3,−115,23-22-2,51.1%,-6.2,1.7,Wi-Milwkee,-3,−105,50-76-2,39.7%,3.2,-2.5
20,68.8,8:00 PM,HTC Center,168,Ohio,169,Texas St,Ohio,Ohio,Texas State,Texas State,-3.5,−112,False,+3.5,−108,True,Ohio,1-5-0,16.7%,-4.7,-5.7,0-3-0,0.0%,-14.7,-10.3,Texas St,3-2-0,60.0%,5.3,2.7,1-0-0,100.0%,30.0,+11.5,Texas St,+3.5,−108,2-2-0,50.0%,-7.0,0.5,Ohio,-3.5,−112,1-3-0,25.0%,1.5,-3.9,20,68.8,8:00 PM,HTC Center,168,Ohio,169,Texas St,Ohio,Ohio,Texas State,Texas State,-3.5,−112,False,+3.5,−108,True,Ohio,397-377-11,51.3%,2.7,0.1,160-180-5,47.1%,-3.8,-1.0,Texas St,169-175-10,49.1%,1.0,0.2,54-80-2,40.3%,7.4,-1.7,Texas St,+3.5,−108,82-90-5,47.7%,-6.5,0.5,Ohio,-3.5,−112,232-217-4,51.7%,7.2,0.2,20,68.8,8:00 PM,HTC Center,168,Ohio,169,Texas St,Ohio,Ohio,Texas State,Texas State,-3.5,−112,False,+3.5,−108,True,Ohio,145-152-4,48.8%,3.0,-0.3,52-71-1,42.3%,-4.4,-1.8,Texas St,136-140-10,49.3%,3.5,0.4,48-64-2,42.9%,9.5,-1.0,Texas St,+3.5,−108,58-62-5,48.3%,-5.6,0.7,Ohio,-3.5,−112,89-86-2,50.9%,6.9,-0.2
21,68.5,6:00 PM,Mohegan Sun Arena,84,Yale,232,Delaware,Yale,Yale,Delaware,Delaware,-8.5,−112,False,+8.5,−108,True,Yale,5-1-0,83.3%,14.9,5.8,3-1-0,75.0%,-0.3,0.8,Delaware,3-2-0,60.0%,-1.4,0.0,1-2-0,33.3%,-3.0,-5.2,Delaware,+8.5,−108,3-0-0,100.0%,0.3,6.0,Yale,-8.5,−112,3-1-0,75.0%,15.3,6.6,21,68.5,6:00 PM,Mohegan Sun Arena,84,Yale,232,Delaware,Yale,Yale,Delaware,Delaware,-8.5,−112,False,+8.5,−108,True,Yale,312-248-16,55.7%,2.3,1.1,176-129-12,57.7%,-2.7,1.8,Delaware,310-323-16,49.0%,-0.7,-0.6,120-142-9,45.8%,3.5,-1.3,Delaware,+8.5,−108,198-184-8,51.8%,-7.8,-0.1,Yale,-8.5,−112,165-127-6,56.5%,7.9,0.9,21,68.5,6:00 PM,Mohegan Sun Arena,84,Yale,232,Delaware,Yale,Yale,Delaware,Delaware,-8.5,−112,False,+8.5,−108,True,Yale,134-100-8,57.3%,7.3,1.5,70-53-5,56.9%,1.4,1.4,Delaware,137-145-7,48.6%,-1.6,-0.8,54-65-3,45.4%,2.0,-1.5,Delaware,+8.5,−108,84-81-3,50.9%,-7.9,-0.5,Yale,-8.5,−112,99-61-5,61.9%,10.2,2.4
22,68.2,1:30 PM,John Gray Gymnasium,140,S Dakota St,192,Duquesne,South Dakota State,South Dakota State,Duquesne,Duquesne,-2.5,−108,False,+2.5,−112,True,S Dakota St,2-2-0,50.0%,14.4,3.8,0,0,0.0,0.0,Duquesne,0-4-0,0.0%,-11.0,-10.9,0-2-0,0.0%,-5.5,-10.8,Duquesne,+2.5,−112,0-2-0,0.0%,-16.5,-11.0,S Dakota St,-2.5,−108,1-2-0,33.3%,5.7,-0.8,22,68.2,1:30 PM,John Gray Gymnasium,140,S Dakota St,192,Duquesne,South Dakota State,South Dakota State,Duquesne,Duquesne,-2.5,−108,False,+2.5,−112,True,S Dakota St,240-196-6,55.1%,3.8,1.2,105-86-2,55.0%,-4.0,0.5,Duquesne,339-377-11,47.4%,-1.9,-0.7,151-186-4,44.8%,2.8,-1.2,Duquesne,+2.5,−112,206-226-9,47.7%,-9.0,-0.3,S Dakota St,-2.5,−108,167-129-3,56.4%,10.3,1.4,22,68.2,1:30 PM,John Gray Gymnasium,140,S Dakota St,192,Duquesne,South Dakota State,South Dakota State,Duquesne,Duquesne,-2.5,−108,False,+2.5,−112,True,S Dakota St,168-136-4,55.3%,7.2,1.3,70-58-1,54.7%,-0.7,0.0,Duquesne,141-153-3,48.0%,0.2,-0.7,68-80-1,46.0%,4.2,-1.1,Duquesne,+2.5,−112,67-69-2,49.3%,-6.8,0.3,S Dakota St,-2.5,−108,118-98-2,54.6%,10.1,1.3
23,65.3,8:00 PM,The Pit,261,Tx Southern,54,New Mexico,Texas Southern,Texas Southern,New Mexico,New Mexico,+24,−112,True,-24,−108,False,Tx Southern,1-3-0,25.0%,-7.4,0.3,1-3-0,25.0%,-17.8,0.3,New Mexico,2-3-0,40.0%,8.4,-0.7,0-2-0,0.0%,14.5,-6.0,Tx Southern,+24,−112,1-3-0,25.0%,-17.8,0.3,New Mexico,-24,−108,1-2-0,33.3%,16.0,-3.0,23,65.3,8:00 PM,The Pit,261,Tx Southern,54,New Mexico,Texas Southern,Texas Southern,New Mexico,New Mexico,+24,−112,True,-24,−108,False,Tx Southern,129-141-9,47.8%,-1.8,-0.1,70-74-2,48.6%,-8.2,0.3,New Mexico,406-364-19,52.7%,5.0,0.1,204-169-10,54.7%,11.6,1.0,Tx Southern,+24,−112,63-56-3,52.9%,-12.7,1.3,New Mexico,-24,−108,264-220-11,54.6%,9.4,0.4,23,65.3,8:00 PM,The Pit,261,Tx Southern,54,New Mexico,Texas Southern,Texas Southern,New Mexico,New Mexico,+24,−112,True,-24,−108,False,Tx Southern,118-120-9,49.6%,0.3,0.3,67-66-2,50.4%,-6.4,0.7,New Mexico,150-152-5,49.7%,2.5,-0.4,76-62-4,55.1%,9.3,1.0,Tx Southern,+24,−112,58-47-3,55.2%,-12.7,2.0,New Mexico,-24,−108,86-80-2,51.8%,8.3,-0.3
24,62.5,12:00 PM,Alico Arena,139,Northeastrn,235,Cs Bakersfld,,Northeastern,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,+6,−112,True,Northeastrn,5-1-0,83.3%,8.5,9.0,2-0-0,100.0%,6.0,8.3,Cs Bakersfld,2-2-1,50.0%,9.3,0.8,2-0-0,100.0%,30.7,+9.8,Cs Bakersfld,+6,−112,0-2-1,0.0%,-12.0,-5.2,Northeastrn,N/A,N/A,2-1-0,66.7%,14.0,11.0,24,62.5,12:00 PM,Alico Arena,139,Northeastrn,235,Cs Bakersfld,,Northeastern,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,+6,−112,True,Northeastrn,270-288-14,48.4%,-0.2,-0.3,133-134-5,49.8%,-4.3,0.0,Cs Bakersfld,112-120-4,48.3%,-1.1,0.5,32-41-2,43.8%,6.4,0.1,Cs Bakersfld,+6,−112,70-77-3,47.6%,-7.5,0.7,Northeastrn,N/A,N/A,139-147-7,48.6%,5.9,-0.4,24,62.5,12:00 PM,Alico Arena,139,Northeastrn,235,Cs Bakersfld,,Northeastern,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,+6,−112,True,Northeastrn,142-156-8,47.7%,0.9,-0.3,66-72-3,47.8%,-2.9,-0.4,Cs Bakersfld,102-114-4,47.2%,1.7,0.5,32-40-2,44.4%,9.9,0.2,Cs Bakersfld,+6,−112,63-73-3,46.3%,-7.5,0.6,Northeastrn,N/A,N/A,82-84-3,49.4%,6.4,0.4
25,61.3,3:00 PM,James A. Rhodes Arena,222,Alabama St,165,Akron,Alabama State,Alabama St.,Akron,Akron,+7.5,−108,True,-7.5,−112,False,Alabama St,3-0-1,100.0%,8.8,5.9,1-0-1,100.0%,-13.5,3.0,Akron,1-3-0,25.0%,4.4,-2.8,0-2-0,0.0%,15.3,-3.5,Alabama St,+7.5,−108,1-0-1,100.0%,-13.5,3.0,Akron,-7.5,−112,0-2-0,0.0%,7.5,-3.5,25,61.3,3:00 PM,James A. Rhodes Arena,222,Alabama St,165,Akron,Alabama State,Alabama St.,Akron,Akron,+7.5,−108,True,-7.5,−112,False,Alabama St,112-112-4,50.0%,-2.8,-0.7,59-55-3,51.8%,-9.0,-1.5,Akron,396-370-15,51.7%,5.1,0.3,174-154-7,53.1%,11.8,0.7,Alabama St,+7.5,−108,78-78-4,50.0%,-13.3,-0.8,Akron,-7.5,−112,258-236-12,52.2%,8.2,0.6,25,61.3,3:00 PM,James A. Rhodes Arena,222,Alabama St,165,Akron,Alabama State,Alabama St.,Akron,Akron,+7.5,−108,True,-7.5,−112,False,Alabama St,96-95-4,50.3%,-5.2,-0.9,56-50-3,52.8%,-11.7,-1.3,Akron,152-148-5,50.7%,6.0,0.6,69-59-1,53.9%,13.2,1.4,Alabama St,+7.5,−108,68-64-4,51.5%,-13.6,-0.8,Akron,-7.5,−112,100-101-3,49.8%,8.2,0.7
26,59.7,11:00 AM,John Gray Gymnasium,299,Hampton,41,Boise St,,Hampton,Boise State,Boise St.,N/A,N/A,False,-23,−108,False,Hampton,2-2-0,50.0%,4.2,2.8,2-1-0,66.7%,-9.0,5.2,Boise St,2-1-0,66.7%,20.3,7.8,2-0-0,100.0%,30.7,+18.3,Boise St,-23,−108,0,0,0.0,0.0,Hampton,N/A,N/A,0,0,0.0,0.0,26,59.7,11:00 AM,John Gray Gymnasium,299,Hampton,41,Boise St,,Hampton,Boise State,Boise St.,N/A,N/A,False,-23,−108,False,Hampton,130-124-2,51.2%,0.2,0.3,60-56-0,51.7%,-3.9,0.3,Boise St,388-372-13,51.1%,4.5,0.7,172-174-6,49.7%,10.6,0.4,Boise St,-23,−108,161-147-5,52.3%,-5.2,1.0,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7,26,59.7,11:00 AM,John Gray Gymnasium,299,Hampton,41,Boise St,,Hampton,Boise State,Boise St.,N/A,N/A,False,-23,−108,False,Hampton,111-100-2,52.6%,-1.7,0.5,53-50-0,51.5%,-8.0,0.2,Boise St,165-142-6,53.8%,7.3,1.4,72-61-3,54.1%,14.6,2.0,Boise St,-23,−108,57-42-2,57.6%,-3.0,1.9,Hampton,N/A,N/A,28-19-1,59.6%,6.2,1.7
