,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
22,38,44.5,4:00 PM,Talmadge L. Hill Field House,124,Towson,340,Morgan St,Towson,Morgan St.,-9.5,0.5283,False,9.5,0.5192,True,0,0.75,6.4,-2.4,0,0.667,-9.0,-3.8,5,0.4,2.3,-3.6,2,0.5,11.5,-3.5,Morgan St,9.5,0.5192,0,0.333,-10.0,-3.7,Towson,-9.5,0.5283,0,1.0,5.0,2.8,Towson,Morgan St.,-9.5,9.5,0,0.512,-2.5,0.2,0,0.539,-6.7,0.9,243,0.456,-2.8,-1.4,66,0.477,5.4,-0.4,9.5,148,0.463,-11.2,-1.7,-9.5,0,0.507,5.8,-0.1,Towson,Morgan St.,-9.5,9.5,0,0.514,2.9,0.4,0,0.58,-0.1,1.5,183,0.44,-1.9,-1.5,56,0.429,8.2,-0.9,9.5,119,0.483,-10.2,-1.0,-9.5,0,0.5,6.2,0.1,303.0,185.0,303.0,185.0,Towson,Morgan St.,True
23,39,43.8,5:00 PM,Freedom Hall Civic Center,282,Queens,215,E Tenn St,Queens University Of Charlotte,East Tennesee St.,8.5,0.5192,True,-8.5,0.5283,False,0,0.4,0.2,1.0,0,0.0,-29.0,-8.0,3,0.0,10.0,-5.7,2,0.0,14.0,-8.3,Queens,8.5,0.5192,0,0.0,-29.0,-8.0,E Tenn St,-8.5,0.5283,0,0.0,3.5,-8.3,Queens University Of Charlotte,East Tennesee St.,8.5,-8.5,0,0.524,0.6,0.0,0,0.389,-9.0,-2.0,464,0.531,4.0,0.5,182,0.492,10.8,-0.6,8.5,40,0.436,-9.1,-1.3,-8.5,0,0.521,8.0,0.3,Queens University Of Charlotte,East Tennesee St.,8.5,-8.5,0,0.524,0.7,0.0,0,0.389,-9.0,-2.0,300,0.517,5.5,0.4,126,0.456,11.2,-1.0,8.5,40,0.436,-9.1,-1.3,-8.5,0,0.497,8.2,-0.2,241.0,81.0,81.0,241.0,,,
24,40,43.2,5:00 PM,Allen Arena,334,Jackson St,146,Lipscomb,Jackson State,Lipscomb,16.0,0.5283,True,-16.0,0.5192,False,0,0.333,-30.3,-3.4,0,0.333,-30.3,-3.4,6,0.6,-6.2,-0.4,2,0.5,4.0,-2.0,Jackson St,16.0,0.5283,0,0.333,-30.3,-3.4,Lipscomb,-16.0,0.5192,0,0.5,4.0,-2.0,Jackson State,Lipscomb,16.0,-16.0,0,0.509,-3.0,-0.4,0,0.557,-8.6,0.5,276,0.539,1.1,0.3,119,0.509,8.0,-0.3,16.0,145,0.556,-12.0,0.6,-16.0,0,0.448,5.7,-2.0,Jackson State,Lipscomb,16.0,-16.0,0,0.51,-3.1,0.0,0,0.555,-8.6,0.6,245,0.529,2.9,0.2,107,0.481,10.2,-1.0,16.0,123,0.558,-12.0,0.8,-16.0,0,0.452,5.9,-1.8,129.0,148.0,148.0,129.0,Jackson State,Lipscomb,True
25,41,42.2,12:00 PM,Ruben Zayas Montanez Coliseum,233,Albany,277,American,Albany,American U.,-1.5,0.5238,False,1.5,0.5238,True,0,0.75,13.5,5.4,0,0.5,3.0,5.8,6,0.5,-6.7,-2.9,1,1.0,12.0,+13.5,American,1.5,0.5238,0,0.6,-11.2,-1.5,Albany,-1.5,0.5238,0,1.0,10.0,6.0,Albany,American U.,-1.5,1.5,0,0.502,-0.4,0.2,0,0.557,-4.3,1.1,321,0.491,-1.1,-0.3,134,0.436,3.5,-1.3,1.5,199,0.505,-8.3,-0.2,-1.5,0,0.462,4.0,-1.4,Albany,American U.,-1.5,1.5,0,0.47,1.4,-0.5,0,0.552,-1.9,1.2,215,0.486,-2.9,-0.2,92,0.413,1.1,-1.6,1.5,121,0.533,-6.8,0.7,-1.5,0,0.442,2.8,-2.5,6.0,8.0,6.0,8.0,Albany,American U.,True
26,42,37.9,12:00 PM,Memorial Gym,305,Holy Cross,228,Maine,Holy Cross,Maine,5.0,0.5192,True,-5.0,0.5283,False,0,0.6,3.0,5.6,0,0.667,-10.0,7.2,4,0.75,2.4,2.8,0,0.0,51.0,--,Holy Cross,5.0,0.5192,0,0.75,-5.8,7.8,Maine,-5.0,0.5283,0,0.0,0.0,0.0,Holy Cross,Maine,5.0,-5.0,0,0.453,-1.0,-0.6,0,0.523,-4.5,0.8,217,0.512,-3.1,-0.5,67,0.477,3.4,-0.2,5.0,205,0.485,-8.8,0.1,-5.0,0,0.472,1.2,-3.3,Holy Cross,Maine,5.0,-5.0,0,0.44,-5.2,-0.8,0,0.491,-8.3,0.5,191,0.54,-7.6,-0.2,62,0.5,-0.5,0.3,5.0,177,0.469,-8.8,-0.1,-5.0,0,0.533,2.0,-2.3,112.0,157.0,157.0,112.0,Holy Cross,Maine,True
27,43,37.6,7:00 PM,Dahlberg Arena/Robin Selvig Court,311,Denver,217,Montana,Denver,Montana,11.0,0.5238,True,-11.0,0.5238,False,0,0.75,1.8,4.6,0,0.5,-16.0,3.3,3,0.333,0.6,-5.8,0,0.0,40.5,--,Denver,11.0,0.5238,0,0.667,-10.3,4.0,Montana,-11.0,0.5238,0,0.0,0.0,0.0,Denver,Montana,11.0,-11.0,0,0.493,-1.5,-0.4,0,0.443,-8.5,-1.5,676,0.486,3.4,-0.1,283,0.502,10.1,0.1,11.0,408,0.469,-8.3,-0.6,-11.0,0,0.496,7.2,-0.1,Denver,Montana,11.0,-11.0,0,0.471,-2.7,-0.8,0,0.441,-9.2,-1.4,305,0.483,4.4,-0.1,120,0.509,12.3,0.5,11.0,188,0.481,-8.0,-0.3,-11.0,0,0.505,7.5,0.1,70.0,182.0,182.0,70.0,Denver,Montana,False
28,44,35.8,4:00 PM,Dahlberg Arena/Robin Selvig Court,197,Cal St Nrdge,332,Utah Tech,CSU Northridge,Utah Tech,-8.5,0.5283,False,8.5,0.5192,True,0,0.667,16.5,6.5,0,0.667,6.0,6.5,4,0.0,-10.4,-8.8,1,0.0,9.5,-8.5,Utah Tech,8.5,0.5192,0,0.0,-20.8,-8.8,Cal St Nrdge,-8.5,0.5283,0,1.0,16.0,12.8,CSU Northridge,Utah Tech,-8.5,8.5,0,0.498,-0.9,-0.4,0,0.523,-5.9,0.5,110,0.514,-3.3,-0.3,47,0.575,5.0,0.7,8.5,87,0.471,-10.3,-1.0,-8.5,0,0.486,4.6,-1.3,CSU Northridge,Utah Tech,-8.5,8.5,0,0.49,-4.1,-1.0,0,0.55,-8.1,0.5,110,0.514,-3.0,-0.3,47,0.575,5.0,0.7,8.5,87,0.471,-10.3,-1.0,-8.5,0,0.514,3.4,-1.7,38.0,329.0,38.0,329.0,,,
29,47,34.7,12:00 PM,James A. Rhodes Arena,292,Neb Omaha,262,Lamar,Nebraska Omaha,Lamar,-2.0,0.5238,False,2.0,0.5238,True,0,0.833,-4.0,3.1,0,1.0,-5.2,7.1,4,0.25,4.6,-1.3,1,0.0,29.0,-6.5,Lamar,2.0,0.5238,0,0.25,-12.0,-1.3,Neb Omaha,-2.0,0.5238,0,0.0,0.0,0.0,Nebraska Omaha,Lamar,-2.0,2.0,0,0.51,-3.4,-0.4,0,0.519,-10.2,-0.7,252,0.474,0.1,0.0,84,0.519,8.9,0.4,2.0,167,0.475,-9.9,0.1,-2.0,0,0.459,4.2,-0.7,Nebraska Omaha,Lamar,-2.0,2.0,0,0.509,-3.4,-0.6,0,0.506,-10.1,-1.1,191,0.471,0.6,0.1,70,0.567,10.1,1.3,2.0,128,0.436,-9.8,-0.4,-2.0,0,0.459,4.0,-0.8,206.0,142.0,206.0,142.0,,,
30,49,32.6,2:00 PM,Athletics-Recreation Center,323,E Illinois,239,Valparaiso,Eastern Illinois,Valparaiso,6.5,0.5238,True,-6.5,0.5238,False,0,0.5,-12.4,-1.1,0,0.5,-24.5,-1.1,3,0.333,12.5,-5.8,2,0.5,23.3,-4.0,E Illinois,6.5,0.5238,0,0.5,-24.5,-1.1,Valparaiso,-6.5,0.5238,0,0.5,2.5,-4.0,Eastern Illinois,Valparaiso,6.5,-6.5,0,0.449,-2.3,-0.8,0,0.507,-7.6,0.5,542,0.507,3.2,0.0,232,0.5,9.5,0.0,6.5,448,0.459,-9.3,-0.4,-6.5,0,0.506,7.3,-0.1,Eastern Illinois,Valparaiso,6.5,-6.5,0,0.461,-2.6,-0.6,0,0.52,-8.1,0.9,309,0.51,2.1,-0.2,133,0.489,7.6,-0.5,6.5,204,0.488,-9.3,0.0,-6.5,0,0.534,7.9,0.2,78.0,333.0,333.0,78.0,Eastern Illinois,Valparaiso,True
31,50,26.9,1:00 PM,William H. Detrick Gymnasium,331,Binghamton,260,Central Conn,Binghamton,Central Conn. St.,5.0,0.5122,True,-5.0,0.5349,False,0,0.6,-6.5,-3.1,0,0.333,-27.0,-6.2,4,0.5,4.0,2.1,0,0.0,49.0,--,Binghamton,5.0,0.5122,0,0.5,-21.8,-4.3,Central Conn,-5.0,0.5349,0,0.0,-13.0,-14.5,Binghamton,Central Conn. St.,5.0,-5.0,0,0.5,-4.6,0.2,0,0.521,-9.3,0.6,234,0.459,-2.3,-0.8,89,0.386,2.5,-2.3,5.0,183,0.492,-10.4,0.2,-5.0,0,0.397,1.1,-3.6,Binghamton,Central Conn. St.,5.0,-5.0,0,0.484,-4.5,-0.1,0,0.524,-10.0,0.7,216,0.467,-7.2,-0.8,86,0.4,-1.7,-2.2,5.0,154,0.487,-9.3,0.2,-5.0,0,0.418,1.1,-3.5,24.0,43.0,43.0,24.0,Binghamton,Central Conn. St.,True
