Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,76.3,4:00 PM,Maples Pavilion,190,Uc Davis,60,Stanford,UC Davis,UC Davis,Stanford,Stanford,+13.5,−115,True,-13.5,−105,False,Uc Davis,2-0-0,100.0%,2.7,5.8,2-0-0,100.0%,-1.0,5.8,Stanford,3-0-0,100.0%,25.3,8.2,3-0-0,100.0%,25.3,+8.2,Uc Davis,+13.5,−115,1-0-0,100.0%,-6.0,9.5,Stanford,-13.5,−105,3-0-0,100.0%,25.3,8.2,11,76.3,4:00 PM,Maples Pavilion,190,Uc Davis,60,Stanford,UC Davis,UC Davis,Stanford,Stanford,+13.5,−115,True,-13.5,−105,False,Uc Davis,235-234-10,50.1%,-2.0,-0.1,132-100-3,56.9%,-6.4,1.6,Stanford,431-395-20,52.2%,5.2,0.3,212-180-8,54.1%,10.9,0.9,Uc Davis,+13.5,−115,146-134-3,52.1%,-7.3,0.5,Stanford,-13.5,−105,285-243-12,54.0%,10.1,0.5,11,76.3,4:00 PM,Maples Pavilion,190,Uc Davis,60,Stanford,UC Davis,UC Davis,Stanford,Stanford,+13.5,−115,True,-13.5,−105,False,Uc Davis,145-131-6,52.5%,1.7,0.6,80-56-1,58.8%,-2.0,2.5,Stanford,153-158-9,49.2%,1.5,-0.2,84-70-3,54.6%,7.7,1.3,Uc Davis,+13.5,−115,78-63-0,55.3%,-4.6,2.0,Stanford,-13.5,−105,87-78-3,52.7%,8.5,-0.1
12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Austin Peay,Tennessee,Tennessee,+29,−108,True,-29,−112,False,Austin Peay,2-0-0,100.0%,9.3,14.0,1-0-0,100.0%,2.0,19.5,Tennessee,2-1-0,66.7%,24.3,7.2,1-1-0,50.0%,25.5,-1.5,Austin Peay,+29,−108,2-0-0,100.0%,4.0,14.0,Tennessee,-29,−112,1-1-0,50.0%,25.5,-1.5,12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Austin Peay,Tennessee,Tennessee,+29,−108,True,-29,−112,False,Austin Peay,332-334-21,49.9%,0.7,0.0,160-173-11,48.1%,-6.2,-0.6,Tennessee,427-399-11,51.7%,6.1,0.4,207-179-6,53.6%,12.2,1.3,Austin Peay,+29,−108,172-181-8,48.7%,-8.7,-0.5,Tennessee,-29,−112,271-286-8,48.7%,9.3,-0.3,12,73.6,3:00 PM,Thompson-Boling Arena at Food City Center,230,Austin Peay,6,Tennessee,Austin Peay,Austin Peay,Tennessee,Tennessee,+29,−108,True,-29,−112,False,Austin Peay,142-142-7,50.0%,-0.1,-0.3,69-74-2,48.3%,-8.0,-1.4,Tennessee,166-163-4,50.5%,7.1,0.7,78-79-3,49.7%,13.0,1.0,Austin Peay,+29,−108,88-84-2,51.2%,-8.8,-0.5,Tennessee,-29,−112,117-119-3,49.6%,10.8,0.1
13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Princeton,Merrimack,Merrimack,-5.5,−115,False,+8.5,−120,True,Princeton,1-3-0,25.0%,1.5,-5.4,0-1-0,0.0%,3.0,-4.5,Merrimack,1-1-0,50.0%,-3.5,7.8,1-0-0,100.0%,14.0,+21.5,Merrimack,+8.5,−120,1-1-0,50.0%,-3.5,7.8,Princeton,-5.5,−115,1-3-0,25.0%,1.5,-5.4,13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Princeton,Merrimack,Merrimack,-5.5,−115,False,+8.5,−120,True,Princeton,328-300-9,52.2%,4.6,0.3,175-133-6,56.8%,0.6,0.9,Merrimack,74-66-2,52.9%,0.8,0.3,32-29-0,52.5%,6.4,-0.7,Merrimack,+8.5,−120,32-31-2,50.8%,-8.2,0.5,Princeton,-5.5,−115,204-203-4,50.1%,7.9,-0.2,13,70.0,1:00 PM,Hammel Court,113,Princeton,206,Merrimack,Princeton,Princeton,Merrimack,Merrimack,-5.5,−115,False,+8.5,−120,True,Princeton,118-114-3,50.9%,6.0,0.8,59-50-3,54.1%,2.2,1.8,Merrimack,74-66-2,52.9%,0.8,0.3,32-29-0,52.5%,6.4,-0.7,Merrimack,+8.5,−120,32-31-2,50.8%,-8.2,0.5,Princeton,-5.5,−115,82-75-1,52.2%,8.3,1.1
14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber State,Weber St.,Hawaii,Hawaii,+5,−108,True,-5,−112,False,Weber St,0-2-0,0.0%,8.3,-18.0,0-2-0,0.0%,-29.0,-18.0,Hawaii,2-0-0,100.0%,18.7,6.5,2-0-0,100.0%,18.7,+6.5,Weber St,+5,−108,0-2-0,0.0%,-29.0,-18.0,Hawaii,-5,−112,2-0-0,100.0%,10.5,6.5,14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber State,Weber St.,Hawaii,Hawaii,+5,−108,True,-5,−112,False,Weber St,339-309-11,52.3%,4.5,0.3,158-146-3,52.0%,-2.9,0.0,Hawaii,357-371-9,49.0%,2.6,0.0,200-206-4,49.3%,6.7,-0.1,Weber St,+5,−108,135-124-1,52.1%,-6.8,0.1,Hawaii,-5,−112,192-210-6,47.8%,6.5,-0.7,14,64.6,10:00 PM,SimpliFi Arena at Stan Sheriff Center,192,Weber St,175,Hawaii,Weber State,Weber St.,Hawaii,Hawaii,+5,−108,True,-5,−112,False,Weber St,135-152-3,47.0%,5.0,-1.1,64-67-1,48.9%,-2.5,-1.2,Hawaii,140-139-3,50.2%,4.0,0.3,75-79-1,48.7%,7.0,-0.2,Weber St,+5,−108,47-54-0,46.5%,-7.7,-1.4,Hawaii,-5,−112,86-80-1,51.8%,7.1,-0.1
15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston,Sam Houston St.,Lamar,Lamar,-6.5,−112,False,+6.5,−108,True,Sam Hous St,1-2-0,33.3%,-8.0,-1.0,1-2-0,33.3%,-8.0,-1.0,Lamar,0-1-0,0.0%,22.5,-1.0,0-0-0,0.0%,71.0,--,Lamar,+6.5,−108,0-1-0,0.0%,-26.0,-1.0,Sam Hous St,-6.5,−112,1-0-0,100.0%,29.0,23.5,15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston,Sam Houston St.,Lamar,Lamar,-6.5,−112,False,+6.5,−108,True,Sam Hous St,136-108-6,55.7%,4.9,1.0,63-51-4,55.3%,-3.2,0.6,Lamar,116-128-5,47.5%,0.1,0.0,42-38-3,52.5%,8.9,0.5,Lamar,+6.5,−108,76-83-5,47.8%,-9.9,0.1,Sam Hous St,-6.5,−112,75-47-3,61.5%,9.5,2.5,15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston,Sam Houston St.,Lamar,Lamar,-6.5,−112,False,+6.5,−108,True,Sam Hous St,117-87-5,57.4%,6.3,1.5,61-44-3,58.1%,-2.3,1.2,Lamar,87-97-4,47.3%,0.6,0.1,38-28-3,57.6%,10.2,1.4,Lamar,+6.5,−108,53-68-4,43.8%,-9.8,-0.4,Sam Hous St,-6.5,−112,66-40-3,62.3%,9.9,2.6
16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Harvard,Colorado,Colorado,+14.5,−120,True,-14.5,−110,False,Harvard,1-3-0,25.0%,-6.5,-6.6,0-3-0,0.0%,-13.0,-12.2,Colorado,2-1-0,66.7%,17.3,2.3,2-1-0,66.7%,17.3,+2.3,Harvard,+14.5,−120,0-2-0,0.0%,-13.5,-11.5,Colorado,-14.5,−110,2-1-0,66.7%,17.3,2.3,16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Harvard,Colorado,Colorado,+14.5,−120,True,-14.5,−110,False,Harvard,267-296-7,47.4%,1.6,-0.3,138-153-4,47.4%,-2.4,-0.1,Colorado,386-408-12,48.6%,2.8,0.0,200-173-9,53.6%,9.5,1.1,Harvard,+14.5,−120,129-117-5,52.4%,-7.1,0.8,Colorado,-14.5,−110,219-209-8,51.2%,8.8,0.4,16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Harvard,Colorado,Colorado,+14.5,−120,True,-14.5,−110,False,Harvard,113-124-2,47.7%,2.7,-0.5,57-61-2,48.3%,-1.4,-0.5,Colorado,157-173-8,47.6%,4.6,0.3,89-68-6,56.7%,10.8,1.7,Harvard,+14.5,−120,52-39-1,57.1%,-4.7,1.4,Colorado,-14.5,−110,113-106-6,51.6%,9.4,0.4
17,59.6,3:00 PM,Pete Hanna Center,262,Tx Southern,117,Samford,Texas Southern,Texas Southern,Samford,Samford,+12.5,−112,True,-12.5,−108,False,Tx Southern,1-2-0,33.3%,-5.5,1.3,1-2-0,33.3%,-18.7,1.3,Samford,0-2-0,0.0%,24.3,-2.5,0-0-0,0.0%,49.0,--,Tx Southern,+12.5,−112,1-2-0,33.3%,-18.7,1.3,Samford,-12.5,−108,0-2-0,0.0%,-0.5,-2.5,17,59.6,3:00 PM,Pete Hanna Center,262,Tx Southern,117,Samford,Texas Southern,Texas Southern,Samford,Samford,+12.5,−112,True,-12.5,−108,False,Tx Southern,129-140-9,48.0%,-1.7,-0.1,70-73-2,49.0%,-8.2,0.3,Samford,274-289-10,48.7%,0.6,-0.5,105-121-2,46.5%,7.7,-0.1,Tx Southern,+12.5,−112,63-55-3,53.4%,-12.7,1.4,Samford,-12.5,−108,111-123-0,47.4%,5.5,-0.8,17,59.6,3:00 PM,Pete Hanna Center,262,Tx Southern,117,Samford,Texas Southern,Texas Southern,Samford,Samford,+12.5,−112,True,-12.5,−108,False,Tx Southern,118-119-9,49.8%,0.3,0.3,67-65-2,50.8%,-6.3,0.8,Samford,140-139-5,50.2%,1.2,0.0,54-61-1,47.0%,8.5,1.0,Tx Southern,+12.5,−112,58-46-3,55.8%,-12.6,2.0,Samford,-12.5,−108,64-59-0,52.0%,8.3,1.3
18,57.4,2:30 PM,Rock Hill Sports & Event Center,264,Nc Central,140,Winthrop,North Carolina Central,North Carolina Central,,Winthrop,N/A,N/A,False,N/A,N/A,False,Nc Central,2-2-1,50.0%,-8.4,-0.3,1-1-0,50.0%,-16.5,-0.5,Winthrop,2-2-0,50.0%,13.6,-1.4,1-0-0,100.0%,37.5,+4.0,Winthrop,N/A,N/A,1-0-0,100.0%,-6.0,3.0,Nc Central,N/A,N/A,0-1-0,0.0%,-6.0,-7.5,18,57.4,2:30 PM,Rock Hill Sports & Event Center,264,Nc Central,140,Winthrop,North Carolina Central,North Carolina Central,,Winthrop,N/A,N/A,False,N/A,N/A,False,Nc Central,132-97-4,57.6%,2.3,1.4,62-49-2,55.9%,-8.3,0.5,Winthrop,129-141-4,47.8%,4.5,0.0,41-54-4,43.2%,11.7,-0.6,Winthrop,N/A,N/A,52-54-1,49.1%,-7.7,0.6,Nc Central,N/A,N/A,69-51-2,57.5%,9.3,1.8,18,57.4,2:30 PM,Rock Hill Sports & Event Center,264,Nc Central,140,Winthrop,North Carolina Central,North Carolina Central,,Winthrop,N/A,N/A,False,N/A,N/A,False,Nc Central,113-81-4,58.3%,5.7,1.0,54-43-2,55.7%,-5.4,0.1,Winthrop,101-115-3,46.8%,6.6,-0.1,39-47-3,45.4%,13.3,-0.3,Winthrop,N/A,N/A,32-35-1,47.8%,-7.1,0.7,Nc Central,N/A,N/A,61-41-2,59.8%,8.8,1.8
19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Tarleton State,Baylor,Baylor,+31.5,−112,True,-31.5,−108,False,Tarleton St,1-3-0,25.0%,-13.0,-8.1,0-2-0,0.0%,-27.0,-10.8,Baylor,2-1-0,66.7%,1.3,-3.3,1-0-0,100.0%,37.0,+21.0,Tarleton St,+31.5,−112,0-3-0,0.0%,-27.7,-15.0,Baylor,-31.5,−108,2-0-0,100.0%,21.0,10.8,19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Tarleton State,Baylor,Baylor,+31.5,−112,True,-31.5,−108,False,Tarleton St,55-53-1,50.9%,3.9,1.0,29-29-0,50.0%,-6.4,0.8,Baylor,379-348-15,52.1%,5.3,0.6,164-162-9,50.3%,11.8,0.7,Tarleton St,+31.5,−112,33-34-0,49.3%,-7.1,1.3,Baylor,-31.5,−108,214-198-7,51.9%,10.2,0.5,19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Tarleton State,Baylor,Baylor,+31.5,−112,True,-31.5,−108,False,Tarleton St,55-53-1,50.9%,3.8,1.0,29-29-0,50.0%,-6.6,0.8,Baylor,173-139-7,55.5%,9.1,0.9,79-72-2,52.3%,15.6,1.4,Tarleton St,+31.5,−112,33-34-0,49.3%,-7.1,1.3,Baylor,-31.5,−108,128-100-6,56.1%,12.1,0.8
20,55.9,5:00 PM,Provident Credit Union Event Center,112,Ucsb,284,San Jose St,UC Santa Barbara,UC Santa Barbara,San Jose State,San Jose St.,-6.5,−108,False,+6.5,−112,True,Ucsb,1-1-0,50.0%,31.7,13.3,1-0-0,100.0%,41.0,34.0,San Jose St,0-3-0,0.0%,2.3,-11.8,0-1-0,0.0%,-4.0,-14.5,San Jose St,+6.5,−112,0-1-0,0.0%,-11.0,-6.5,Ucsb,-6.5,−108,1-1-0,50.0%,23.0,13.3,20,55.9,5:00 PM,Provident Credit Union Event Center,112,Ucsb,284,San Jose St,UC Santa Barbara,UC Santa Barbara,San Jose State,San Jose St.,-6.5,−108,False,+6.5,−112,True,Ucsb,367-357-19,50.7%,3.0,-0.2,181-172-8,51.3%,-2.2,0.3,San Jose St,336-391-11,46.2%,-6.3,-0.9,141-181-9,43.8%,-1.0,-1.2,San Jose St,+6.5,−112,275-308-8,47.2%,-11.1,-0.7,Ucsb,-6.5,−108,217-217-13,50.0%,6.7,-0.5,20,55.9,5:00 PM,Provident Credit Union Event Center,112,Ucsb,284,San Jose St,UC Santa Barbara,UC Santa Barbara,San Jose State,San Jose St.,-6.5,−108,False,+6.5,−112,True,Ucsb,143-135-7,51.4%,4.8,-0.2,74-59-2,55.6%,-0.3,0.9,San Jose St,135-153-4,46.9%,-8.0,-1.1,63-68-3,48.1%,-2.6,-0.6,San Jose St,+6.5,−112,111-129-3,46.3%,-12.8,-1.2,Ucsb,-6.5,−108,96-90-6,51.6%,7.0,-0.5
21,55.6,12:00 PM,Rock Hill Sports & Event Center,212,Ga Southern,215,Wm & Mary,Georgia Southern,Georgia Southern,,William & Mary,N/A,N/A,False,N/A,N/A,False,Ga Southern,2-2-1,50.0%,4.8,0.5,0-1-0,0.0%,-8.0,-2.5,Wm & Mary,2-2-0,50.0%,8.8,-1.9,1-0-0,100.0%,29.5,+9.0,Wm & Mary,N/A,N/A,1-0-0,100.0%,-1.0,6.0,Ga Southern,N/A,N/A,1-1-1,50.0%,10.0,-0.5,21,55.6,12:00 PM,Rock Hill Sports & Event Center,212,Ga Southern,215,Wm & Mary,Georgia Southern,Georgia Southern,,William & Mary,N/A,N/A,False,N/A,N/A,False,Ga Southern,309-314-15,49.6%,0.8,-0.2,158-164-6,49.1%,-6.2,-0.6,Wm & Mary,329-341-19,49.1%,-1.4,-0.2,143-140-8,50.5%,4.8,-0.3,Wm & Mary,N/A,N/A,205-218-13,48.5%,-8.5,0.0,Ga Southern,N/A,N/A,126-125-10,50.2%,5.4,-0.4,21,55.6,12:00 PM,Rock Hill Sports & Event Center,212,Ga Southern,215,Wm & Mary,Georgia Southern,Georgia Southern,,William & Mary,N/A,N/A,False,N/A,N/A,False,Ga Southern,142-135-9,51.3%,3.0,0.4,71-72-1,49.7%,-4.1,0.1,Wm & Mary,140-134-6,51.1%,0.1,-0.4,60-49-3,55.1%,7.8,0.0,Wm & Mary,N/A,N/A,75-78-3,49.0%,-8.4,-0.1,Ga Southern,N/A,N/A,64-62-8,50.8%,5.5,0.1
22,47.6,2:00 PM,HTC Center,194,Jksnville St,278,Coastal Car,Jacksonville State,Jacksonville St.,Coastal Carolina,Coastal Carolina,-3.5,−115,False,+3.5,−115,True,Jksnville St,0-2-0,0.0%,21.0,-2.5,0-1-0,0.0%,-6.0,-4.5,Coastal Car,2-0-1,100.0%,-4.0,4.5,0-0-1,0.0%,4.0,0.0,Coastal Car,+3.5,−115,2-0-0,100.0%,-8.0,6.8,Jksnville St,-3.5,−115,0-1-0,0.0%,5.0,-0.5,22,47.6,2:00 PM,HTC Center,194,Jksnville St,278,Coastal Car,Jacksonville State,Jacksonville St.,Coastal Carolina,Coastal Carolina,-3.5,−115,False,+3.5,−115,True,Jksnville St,277-256-15,52.0%,-0.3,0.1,159-114-10,58.2%,-5.6,1.1,Coastal Car,145-137-7,51.4%,1.8,0.1,66-64-4,50.8%,9.2,0.3,Coastal Car,+3.5,−115,89-71-5,55.6%,-5.4,1.1,Jksnville St,-3.5,−115,98-116-5,45.8%,4.9,-1.3,22,47.6,2:00 PM,HTC Center,194,Jksnville St,278,Coastal Car,Jacksonville State,Jacksonville St.,Coastal Carolina,Coastal Carolina,-3.5,−115,False,+3.5,−115,True,Jksnville St,144-133-7,52.0%,2.6,0.5,80-63-6,55.9%,-3.1,1.1,Coastal Car,125-124-7,50.2%,3.3,-0.1,59-57-4,50.9%,9.7,0.6,Coastal Car,+3.5,−115,79-67-5,54.1%,-5.5,0.6,Jksnville St,-3.5,−115,64-73-2,46.7%,5.6,-1.1
23,47.5,2:00 PM,Watsco Center,361,Coppin St,43,Miami,Coppin State,Coppin St.,Miami FL,Miami-Florida,+35.5,−110,True,-35.5,−120,False,Coppin St,2-3-0,40.0%,-22.0,-0.7,2-2-0,50.0%,-24.8,-0.4,Miami,1-1-0,50.0%,32.5,4.8,1-1-0,50.0%,32.5,+4.8,Coppin St,+35.5,−110,2-3-0,40.0%,-22.0,-0.7,Miami,-35.5,−120,1-1-0,50.0%,32.5,4.8,23,47.5,2:00 PM,Watsco Center,361,Coppin St,43,Miami,Coppin State,Coppin St.,Miami FL,Miami-Florida,+35.5,−110,True,-35.5,−120,False,Coppin St,119-131-4,47.6%,-6.1,-0.9,75-68-4,52.5%,-11.4,-0.5,Miami,403-364-19,52.5%,4.2,0.4,170-175-9,49.3%,8.8,-0.3,Coppin St,+35.5,−110,100-105-3,48.8%,-13.5,-0.4,Miami,-35.5,−120,201-218-11,48.0%,7.6,-0.7,23,47.5,2:00 PM,Watsco Center,361,Coppin St,43,Miami,Coppin State,Coppin St.,Miami FL,Miami-Florida,+35.5,−110,True,-35.5,−120,False,Coppin St,104-105-4,49.8%,-10.7,-0.8,70-61-4,53.4%,-15.1,-0.4,Miami,162-162-6,50.0%,3.5,-0.4,71-78-5,47.7%,8.3,-1.1,Coppin St,+35.5,−110,88-90-3,49.4%,-13.8,-0.4,Miami,-35.5,−120,88-102-5,46.3%,8.5,-1.3
24,42.7,3:00 PM,Show Me Center,178,Chattanooga,317,Se Missouri,Chattanooga,Chattanooga,,SE Missouri St.,-8,−110,False,N/A,N/A,False,Chattanooga,2-2-0,50.0%,-7.5,-3.1,1-2-0,33.3%,-14.7,-5.0,Se Missouri,1-1-0,50.0%,6.0,4.8,0-0-0,0.0%,55.0,--,Se Missouri,N/A,N/A,1-1-0,50.0%,-18.5,4.8,Chattanooga,-8,−110,1-1-0,50.0%,4.0,-3.0,24,42.7,3:00 PM,Show Me Center,178,Chattanooga,317,Se Missouri,Chattanooga,Chattanooga,,SE Missouri St.,-8,−110,False,N/A,N/A,False,Chattanooga,319-333-15,48.9%,2.4,-0.5,160-155-6,50.8%,-4.6,0.1,Se Missouri,293-329-19,47.1%,-2.1,-0.3,110-139-5,44.2%,3.6,-1.2,Se Missouri,N/A,N/A,204-229-17,47.1%,-9.3,-0.2,Chattanooga,-8,−110,163-169-10,49.1%,6.0,-0.9,24,42.7,3:00 PM,Show Me Center,178,Chattanooga,317,Se Missouri,Chattanooga,Chattanooga,,SE Missouri St.,-8,−110,False,N/A,N/A,False,Chattanooga,146-145-6,50.2%,4.1,0.1,79-67-1,54.1%,-1.9,0.7,Se Missouri,133-144-7,48.0%,-3.2,-0.2,52-56-2,48.2%,2.6,-0.6,Se Missouri,N/A,N/A,95-112-6,45.9%,-9.1,-0.7,Chattanooga,-8,−110,79-84-6,48.5%,7.2,-0.2
25,41.2,4:00 PM,Hamilton Gymnasium,193,Montana St,316,Denver,Montana State,Montana St.,Denver,Denver,N/A,N/A,False,N/A,N/A,False,Montana St,1-1-0,50.0%,8.7,-2.5,1-1-0,50.0%,-16.0,-2.5,Denver,2-1-0,66.7%,2.0,4.3,1-0-0,100.0%,20.0,+6.5,Denver,N/A,N/A,1-1-0,50.0%,-16.0,3.3,Montana St,N/A,N/A,0,0,0.0,0.0,25,41.2,4:00 PM,Hamilton Gymnasium,193,Montana St,316,Denver,Montana State,Montana St.,Denver,Denver,N/A,N/A,False,N/A,N/A,False,Montana St,313-326-16,49.0%,0.5,-0.5,167-155-9,51.9%,-6.4,-0.4,Denver,329-340-16,49.2%,-1.5,-0.4,159-137-6,53.7%,5.2,0.9,Denver,N/A,N/A,185-211-11,46.7%,-8.3,-0.6,Montana St,N/A,N/A,131-138-8,48.7%,5.2,-1.1,25,41.2,4:00 PM,Hamilton Gymnasium,193,Montana St,316,Denver,Montana State,Montana St.,Denver,Denver,N/A,N/A,False,N/A,N/A,False,Montana St,142-145-9,49.5%,0.6,-0.2,77-65-6,54.2%,-5.5,-0.2,Denver,131-148-5,47.0%,-2.7,-0.8,57-62-1,47.9%,3.4,-0.5,Denver,N/A,N/A,88-96-3,47.8%,-8.1,-0.3,Montana St,N/A,N/A,61-67-4,47.7%,5.6,-0.5
