,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,15,62.2,5:00 PM,Neches Federal Credit Union Arena at the Montagne,126,Sam Hous St,246,Lamar,Sam Houston St.,Lamar,-6.5,0.5283,False,6.5,0.5192,True,0,0.333,-8.0,-1.0,0,0.333,-8.0,-1.0,1,0.0,22.5,-1.0,0,0.0,71.0,--,Lamar,6.5,0.5192,0,0.0,-26.0,-1.0,Sam Hous St,-6.5,0.5283,0,1.0,29.0,23.5,Sam Houston St.,Lamar,-6.5,6.5,0,0.557,4.9,1.0,0,0.553,-3.2,0.6,249,0.475,0.1,0.0,83,0.525,8.9,0.5,6.5,164,0.478,-9.9,0.1,-6.5,0,0.615,9.5,2.5,Sam Houston St.,Lamar,-6.5,6.5,0,0.574,6.3,1.5,0,0.581,-2.3,1.2,188,0.473,0.6,0.1,69,0.576,10.2,1.4,6.5,125,0.438,-9.8,-0.4,-6.5,0,0.623,9.9,2.6,263.0,142.0,263.0,142.0,Sam Houston St.,Lamar,False
11,16,60.1,2:00 PM,CU Events Center,282,Harvard,73,Colorado,Harvard,Colorado,14.5,0.5455,True,-14.5,0.5238,False,0,0.25,-6.5,-6.6,0,0.0,-13.0,-12.2,3,0.667,17.3,2.3,0,0.667,17.3,+2.3,Harvard,14.5,0.5455,0,0.0,-13.5,-11.5,Colorado,-14.5,0.5238,0,0.667,17.3,2.3,Harvard,Colorado,14.5,-14.5,0,0.474,1.6,-0.3,0,0.474,-2.4,-0.1,806,0.486,2.8,0.0,382,0.536,9.5,1.1,14.5,251,0.524,-7.1,0.8,-14.5,0,0.512,8.8,0.4,Harvard,Colorado,14.5,-14.5,0,0.477,2.7,-0.5,0,0.483,-1.4,-0.5,338,0.476,4.6,0.3,163,0.567,10.8,1.7,14.5,92,0.571,-4.7,1.4,-14.5,0,0.516,9.4,0.4,108.0,56.0,56.0,108.0,Harvard,Colorado,True
12,19,56.8,8:00 PM,Paul and Alejandra Foster Pavilion,321,Tarleton St,18,Baylor,Tarleton State,Baylor,31.5,0.5283,True,-31.5,0.5192,False,0,0.25,-13.0,-8.1,0,0.0,-27.0,-10.8,3,0.667,1.3,-3.3,0,1.0,37.0,+21.0,Tarleton St,31.5,0.5283,0,0.0,-27.7,-15.0,Baylor,-31.5,0.5192,0,1.0,21.0,10.8,Tarleton State,Baylor,31.5,-31.5,0,0.509,3.9,1.0,0,0.5,-6.4,0.8,742,0.521,5.3,0.6,335,0.503,11.8,0.7,31.5,67,0.493,-7.1,1.3,-31.5,0,0.519,10.2,0.5,Tarleton State,Baylor,31.5,-31.5,0,0.509,3.8,1.0,0,0.5,-6.6,0.8,319,0.555,9.1,0.9,153,0.523,15.6,1.4,31.5,67,0.493,-7.1,1.3,-31.5,0,0.561,12.1,0.8,292.0,20.0,20.0,292.0,Tarleton State,Baylor,True
13,22,47.6,2:00 PM,HTC Center,194,Jksnville St,278,Coastal Car,Jacksonville St.,Coastal Carolina,-3.5,0.5349,False,3.5,0.5349,True,0,0.0,21.0,-2.5,0,0.0,-6.0,-4.5,3,1.0,-4.0,4.5,0,0.0,4.0,0.0,Coastal Car,3.5,0.5349,0,1.0,-8.0,6.8,Jksnville St,-3.5,0.5349,0,0.0,5.0,-0.5,Jacksonville St.,Coastal Carolina,-3.5,3.5,0,0.52,-0.3,0.1,0,0.582,-5.6,1.1,289,0.514,1.8,0.1,134,0.508,9.2,0.3,3.5,165,0.556,-5.4,1.1,-3.5,0,0.458,4.9,-1.3,Jacksonville St.,Coastal Carolina,-3.5,3.5,0,0.52,2.6,0.5,0,0.559,-3.1,1.1,256,0.502,3.3,-0.1,120,0.509,9.7,0.6,3.5,151,0.541,-5.5,0.6,-3.5,0,0.467,5.6,-1.1,132.0,53.0,132.0,53.0,Jacksonville St.,Coastal Carolina,False
14,23,47.5,2:00 PM,Watsco Center,361,Coppin St,43,Miami,Coppin St.,Miami-Florida,35.5,0.5238,True,-35.5,0.5455,False,0,0.4,-22.0,-0.7,0,0.5,-24.8,-0.4,2,0.5,32.5,4.8,0,0.5,32.5,+4.8,Coppin St,35.5,0.5238,0,0.4,-22.0,-0.7,Miami,-35.5,0.5455,0,0.5,32.5,4.8,Coppin St.,Miami-Florida,35.5,-35.5,0,0.476,-6.1,-0.9,0,0.525,-11.4,-0.5,786,0.525,4.2,0.4,354,0.493,8.8,-0.3,35.5,208,0.488,-13.5,-0.4,-35.5,0,0.48,7.6,-0.7,Coppin St.,Miami-Florida,35.5,-35.5,0,0.498,-10.7,-0.8,0,0.534,-15.1,-0.4,330,0.5,3.5,-0.4,154,0.477,8.3,-1.1,35.5,181,0.494,-13.8,-0.4,-35.5,0,0.463,8.5,-1.3,60.0,170.0,170.0,60.0,Coppin St.,Miami-Florida,False
15,27,35.0,7:00 PM,Reese Court,315,Cal Poly,231,E Washingtn,Cal Poly SLO,Eastern Washington,4.5,0.5192,True,-4.5,0.5283,False,0,0.667,2.8,5.8,0,0.5,-13.0,4.5,3,0.667,-6.7,7.8,0,1.0,7.0,+15.0,Cal Poly,4.5,0.5192,0,0.667,-7.3,5.8,E Washingtn,-4.5,0.5283,0,0.0,0.0,0.0,Cal Poly SLO,Eastern Washington,4.5,-4.5,0,0.465,-3.4,-0.7,0,0.477,-9.0,-0.6,684,0.527,1.2,0.7,257,0.522,9.6,0.9,4.5,491,0.478,-8.7,-0.1,-4.5,0,0.535,7.2,0.7,Cal Poly SLO,Eastern Washington,4.5,-4.5,0,0.435,-5.9,-1.6,0,0.475,-10.7,-0.9,305,0.566,4.5,1.6,107,0.547,13.8,2.0,4.5,226,0.466,-9.8,-0.7,-4.5,0,0.554,8.3,1.4,37.0,82.0,82.0,37.0,Cal Poly SLO,Eastern Washington,False
16,28,31.1,6:00 PM,Pizzitola Sports Center,319,Sacred Hrt,251,Brown,Sacred Heart,Brown,8.5,0.5192,True,-8.5,0.5283,False,0,0.4,-8.4,1.5,0,0.333,-17.3,0.0,4,0.25,1.8,-3.8,0,0.333,2.7,-3.8,Sacred Hrt,8.5,0.5192,0,0.333,-17.3,0.0,Brown,-8.5,0.5283,0,0.25,1.8,-3.8,Sacred Heart,Brown,8.5,-8.5,0,0.477,-3.3,-0.5,0,0.492,-7.1,-0.6,558,0.5,-2.2,0.1,241,0.459,2.3,-1.1,8.5,123,0.467,-8.6,-0.6,-8.5,0,0.463,4.1,-1.2,Sacred Heart,Brown,8.5,-8.5,0,0.476,-1.1,-0.3,0,0.483,-5.5,-0.4,232,0.491,-0.7,0.0,101,0.418,3.6,-1.6,8.5,112,0.451,-8.3,-0.5,-8.5,0,0.432,3.1,-2.2,261.0,30.0,30.0,261.0,Sacred Heart,Brown,True
17,30,14.5,4:00 PM,UPMC Events Center,357,New Orleans,298,Rob Morris,New Orleans,Robert Morris,9.5,0.5192,True,-9.5,0.5283,False,0,0.5,-14.8,-5.5,0,1.0,-24.0,6.5,4,0.75,4.4,1.0,0,1.0,18.0,+5.3,New Orleans,9.5,0.5192,0,0.5,-20.5,1.0,Rob Morris,-9.5,0.5283,0,1.0,13.0,5.3,New Orleans,Robert Morris,9.5,-9.5,0,0.485,-1.5,-0.8,0,0.512,-9.1,-0.9,269,0.528,0.1,-0.2,104,0.476,5.3,-0.8,9.5,306,0.492,-10.3,-0.8,-9.5,0,0.519,5.4,-0.5,New Orleans,Robert Morris,9.5,-9.5,0,0.495,-1.4,-1.3,0,0.468,-10.3,-2.8,220,0.528,-1.5,-0.3,87,0.488,3.9,-0.7,9.5,114,0.446,-13.5,-3.1,-9.5,0,0.519,4.5,-0.8,210.0,248.0,248.0,210.0,New Orleans,Robert Morris,True
18,31,13.5,2:30 PM,Pizzitola Sports Center,355,N Hampshire,305,Holy Cross,New Hampshire,Holy Cross,5.5,0.5283,True,-5.5,0.5192,False,0,0.0,-13.2,-9.2,0,0.0,-28.7,-8.2,4,0.75,-5.8,7.8,0,0.0,0.0,0,N Hampshire,5.5,0.5283,0,0.0,-23.0,-7.3,Holy Cross,-5.5,0.5192,0,0.0,0.0,0.0,New Hampshire,Holy Cross,5.5,-5.5,0,0.493,-3.4,-0.6,0,0.513,-8.5,-0.4,267,0.455,-1.1,-0.6,106,0.377,3.4,-2.4,5.5,130,0.504,-8.6,0.5,-5.5,0,0.367,2.5,-2.5,New Hampshire,Holy Cross,5.5,-5.5,0,0.49,0.8,-0.5,0,0.519,-5.6,-0.1,224,0.442,-5.3,-0.8,97,0.381,-1.9,-2.4,5.5,114,0.504,-8.3,0.8,-5.5,0,0.356,1.8,-3.2,194.0,112.0,112.0,194.0,,,
19,33,9.3,2:00 PM,Bogota Savings Bank Center,337,Manhattan,352,F Dickinson,Manhattan,Fairleigh Dickinson,-1.5,0.5349,False,1.5,0.5349,True,0,0.5,-3.7,3.0,0,0.0,-30.0,-4.0,3,0.667,-13.3,-0.5,0,0.0,40.0,--,F Dickinson,1.5,0.5349,0,0.667,-31.0,-0.5,Manhattan,-1.5,0.5349,0,0.0,0.0,0.0,Manhattan,Fairleigh Dickinson,-1.5,1.5,0,0.513,-0.6,-0.3,0,0.506,-4.2,-0.3,237,0.483,-3.3,0.1,83,0.402,2.0,-0.8,1.5,152,0.5,-9.1,0.7,-1.5,0,0.485,5.9,-0.8,Manhattan,Fairleigh Dickinson,-1.5,1.5,0,0.507,-3.6,-0.7,0,0.471,-8.3,-1.6,214,0.474,-2.1,-0.1,83,0.402,4.6,-0.8,1.5,130,0.485,-9.0,0.3,-1.5,0,0.483,3.2,-1.5,158.0,85.0,158.0,85.0,Manhattan,Fairleigh Dickinson,True
