Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,88.5,7:00 PM,TD Arena,73,Fla Atlantic,98,Col Charlestn,Florida Atlantic,Florida Atlantic,Charleston,Charleston,N/A,N/A,False,N/A,N/A,False,Fla Atlantic,1-1-0,50.0%,25.7,+12.3,0-1-0,0.0%,-6.0,-1.5,Col Charlestn,2-0-0,100.0%,12.5,+8.0,1-0-0,100.0%,15.0,+10.0,Col Charlestn,N/A,N/A,0,0,0.0,0.0,Fla Atlantic,N/A,N/A,1-0-0,100.0%,33.0,26.0,11,88.5,7:00 PM,TD Arena,73,Fla Atlantic,98,Col Charlestn,Florida Atlantic,Florida Atlantic,Charleston,Charleston,N/A,N/A,False,N/A,N/A,False,Fla Atlantic,241-255-10,48.6%,-1.7,0.3,110-126-8,46.6%,-7.9,-0.4,Col Charlestn,331-328-13,50.2%,5.2,0.2,127-159-4,44.4%,9.5,-1.0,Col Charlestn,N/A,N/A,127-99-6,56.2%,-4.6,1.9,Fla Atlantic,N/A,N/A,98-113-4,46.5%,6.5,0.0,11,88.5,7:00 PM,TD Arena,73,Fla Atlantic,98,Col Charlestn,Florida Atlantic,Florida Atlantic,Charleston,Charleston,N/A,N/A,False,N/A,N/A,False,Fla Atlantic,145-141-5,50.7%,3.0,0.9,59-69-4,46.1%,-4.5,-0.5,Col Charlestn,143-157-7,47.7%,4.1,0.1,64-73-3,46.7%,8.0,0.0,Col Charlestn,N/A,N/A,47-53-2,47.0%,-5.3,0.9,Fla Atlantic,N/A,N/A,70-69-2,50.4%,8.2,1.0
12,87.8,9:00 PM,McCarthey Athletic Center,128,Mass Lowell,3,Gonzaga,UMass Lowell,Massachusetts Lowell,Gonzaga,Gonzaga,N/A,N/A,False,N/A,N/A,False,Mass Lowell,0-1-0,0.0%,31.5,-3.5,0,0,0.0,0.0,Gonzaga,1-1-0,50.0%,23.0,+9.0,1-1-0,50.0%,23.0,+9.0,Gonzaga,N/A,N/A,0,0,0.0,0.0,Mass Lowell,N/A,N/A,0-1-0,0.0%,7.0,-3.5,12,87.8,9:00 PM,McCarthey Athletic Center,128,Mass Lowell,3,Gonzaga,UMass Lowell,Massachusetts Lowell,Gonzaga,Gonzaga,N/A,N/A,False,N/A,N/A,False,Mass Lowell,102-102-3,50.0%,0.5,0.2,61-52-0,54.0%,-4.8,0.7,Gonzaga,454-410-20,52.6%,14.2,1.2,193-164-9,54.1%,21.8,1.5,Gonzaga,N/A,N/A,62-49-0,55.9%,-2.7,2.1,Mass Lowell,N/A,N/A,51-51-2,50.0%,6.5,-0.6,12,87.8,9:00 PM,McCarthey Athletic Center,128,Mass Lowell,3,Gonzaga,UMass Lowell,Massachusetts Lowell,Gonzaga,Gonzaga,N/A,N/A,False,N/A,N/A,False,Mass Lowell,101-100-3,50.3%,1.2,0.3,60-50-0,54.6%,-4.0,0.8,Gonzaga,179-163-9,52.3%,18.0,1.5,83-63-4,56.9%,25.6,1.9,Gonzaga,N/A,N/A,8-12-0,40.0%,-6.1,-2.6,Mass Lowell,N/A,N/A,50-51-2,49.5%,6.4,-0.7
13,87.7,5:00 PM,Baltimore Arena,100,Virginia,75,Villanova,Virginia,Virginia,Villanova,Villanova,N/A,N/A,False,N/A,N/A,False,Virginia,0-2-0,0.0%,13.0,-7.3,0,0,0.0,0.0,Villanova,1-3-0,25.0%,8.0,-7.4,1-2-0,33.3%,13.0,-6.3,Villanova,N/A,N/A,0,0,0.0,0.0,Virginia,N/A,N/A,0-2-0,0.0%,13.0,-7.3,13,87.7,5:00 PM,Baltimore Arena,100,Virginia,75,Villanova,Virginia,Virginia,Villanova,Villanova,N/A,N/A,False,N/A,N/A,False,Virginia,387-380-17,50.5%,5.3,-0.3,144-145-7,49.8%,-2.6,-0.7,Villanova,457-393-12,53.8%,7.0,0.6,194-161-5,54.7%,11.5,0.7,Villanova,N/A,N/A,123-112-5,52.3%,-3.8,1.4,Virginia,N/A,N/A,257-244-11,51.3%,9.8,0.0,13,87.7,5:00 PM,Baltimore Arena,100,Virginia,75,Villanova,Virginia,Virginia,Villanova,Villanova,N/A,N/A,False,N/A,N/A,False,Virginia,172-151-7,53.3%,9.0,-0.2,65-44-3,59.6%,3.4,0.3,Villanova,194-154-5,55.8%,10.1,0.6,78-63-1,55.3%,14.6,0.5,Villanova,N/A,N/A,23-21-2,52.3%,-4.1,-0.2,Virginia,N/A,N/A,147-126-6,53.9%,11.1,0.1
14,87.6,8:00 PM,McCamish Pavilion,74,Georgia,103,Ga Tech,Georgia,Georgia,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Georgia,1-2-0,33.3%,15.3,-4.0,0,0,0.0,0.0,Ga Tech,1-2-0,33.3%,10.0,-8.0,1-2-0,33.3%,10.0,-8.0,Ga Tech,N/A,N/A,0,0,0.0,0.0,Georgia,N/A,N/A,1-2-0,33.3%,15.3,-4.0,14,87.6,8:00 PM,McCamish Pavilion,74,Georgia,103,Ga Tech,Georgia,Georgia,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Georgia,391-389-11,50.1%,0.2,0.1,157-142-3,52.5%,-6.7,0.2,Ga Tech,396-378-9,51.2%,1.5,0.0,192-178-4,51.9%,7.1,-0.4,Ga Tech,N/A,N/A,237-211-7,52.9%,-6.5,0.6,Georgia,N/A,N/A,162-165-6,49.5%,6.9,-0.4,14,87.6,8:00 PM,McCamish Pavilion,74,Georgia,103,Ga Tech,Georgia,Georgia,Georgia Tech,Georgia Tech,N/A,N/A,False,N/A,N/A,False,Georgia,158-160-5,49.7%,-0.5,-0.6,62-50-1,55.4%,-7.1,-0.4,Ga Tech,165-141-4,53.9%,-0.1,0.4,83-74-2,52.9%,4.2,-0.3,Ga Tech,N/A,N/A,107-91-3,54.0%,-6.3,0.8,Georgia,N/A,N/A,64-76-2,45.7%,7.4,-1.2
15,87.4,7:00 PM,Nido and Mariana Qubein Arena,86,Uab,96,High Point,UAB,UAB,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Uab,1-2-0,33.3%,6.3,-7.0,0,0,0.0,0.0,High Point,1-2-0,33.3%,22.3,+0.7,1-2-0,33.3%,22.3,+0.7,High Point,N/A,N/A,0,0,0.0,0.0,Uab,N/A,N/A,1-2-0,33.3%,6.3,-7.0,15,87.4,7:00 PM,Nido and Mariana Qubein Arena,86,Uab,96,High Point,UAB,UAB,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Uab,403-376-16,51.7%,4.7,0.4,162-161-7,50.2%,-1.4,0.3,High Point,116-122-2,48.7%,0.4,-1.2,51-51-0,50.0%,8.5,-0.4,High Point,N/A,N/A,67-64-2,51.2%,-8.7,-0.8,Uab,N/A,N/A,233-230-10,50.3%,8.0,-0.4,15,87.4,7:00 PM,Nido and Mariana Qubein Arena,86,Uab,96,High Point,UAB,UAB,High Point,High Point,N/A,N/A,False,N/A,N/A,False,Uab,159-149-8,51.6%,6.1,0.0,51-62-3,45.1%,-0.3,-0.7,High Point,107-104-2,50.7%,1.6,-1.0,49-46-0,51.6%,8.8,-0.1,High Point,N/A,N/A,59-54-2,52.2%,-8.6,-0.8,Uab,N/A,N/A,103-105-5,49.5%,7.9,-1.1
16,86.1,7:00 PM,Jadwin Gymnasium,92,Loyola-Chi,104,Princeton,Loyola Chicago,Loyola-Chicago,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Loyola-Chi,0-2-0,0.0%,27.0,-8.3,0,0,0.0,0.0,Princeton,1-2-0,33.3%,3.7,-4.8,0-1-0,0.0%,1.0,-11.5,Princeton,N/A,N/A,0,0,0.0,0.0,Loyola-Chi,N/A,N/A,0-2-0,0.0%,14.5,-8.3,16,86.1,7:00 PM,Jadwin Gymnasium,92,Loyola-Chi,104,Princeton,Loyola Chicago,Loyola-Chicago,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Loyola-Chi,367-368-25,49.9%,1.2,0.0,162-165-9,49.5%,-5.2,-0.3,Princeton,328-299-9,52.3%,4.6,0.3,121-133-2,47.6%,10.1,-0.2,Princeton,N/A,N/A,120-96-5,55.6%,-6.0,1.2,Loyola-Chi,N/A,N/A,181-176-9,50.7%,7.3,-0.3,16,86.1,7:00 PM,Jadwin Gymnasium,92,Loyola-Chi,104,Princeton,Loyola Chicago,Loyola-Chicago,Princeton,Princeton,N/A,N/A,False,N/A,N/A,False,Loyola-Chi,163-154-4,51.4%,5.7,0.4,61-52-4,54.0%,-0.6,0.1,Princeton,118-113-3,51.1%,6.1,0.9,44-49-0,47.3%,11.7,-0.2,Princeton,N/A,N/A,34-39-2,46.6%,-5.9,0.0,Loyola-Chi,N/A,N/A,108-107-3,50.2%,9.1,0.2
17,83.5,7:00 PM,Fifth Third Arena,162,Nicholls,12,Cincinnati,Nicholls State,Nicholls State,Cincinnati,Cincinnati,N/A,N/A,False,N/A,N/A,False,Nicholls,2-1-0,66.7%,9.5,+2.5,2-0-0,100.0%,-2.5,9.5,Cincinnati,1-1-0,50.0%,41.0,+8.8,1-1-0,50.0%,41.0,+8.8,Cincinnati,N/A,N/A,0,0,0.0,0.0,Nicholls,N/A,N/A,0-1-0,0.0%,-6.0,-11.5,17,83.5,7:00 PM,Fifth Third Arena,162,Nicholls,12,Cincinnati,Nicholls State,Nicholls State,Cincinnati,Cincinnati,N/A,N/A,False,N/A,N/A,False,Nicholls,96-107-2,47.3%,-3.1,-0.3,54-54-1,50.0%,-10.9,-0.1,Cincinnati,385-424-20,47.6%,8.0,0.2,188-211-11,47.1%,13.8,0.7,Cincinnati,N/A,N/A,104-112-4,48.2%,-5.8,0.2,Nicholls,N/A,N/A,43-50-1,46.2%,6.9,-0.2,17,83.5,7:00 PM,Fifth Third Arena,162,Nicholls,12,Cincinnati,Nicholls State,Nicholls State,Cincinnati,Cincinnati,N/A,N/A,False,N/A,N/A,False,Nicholls,87-91-1,48.9%,0.8,0.1,50-50-1,50.0%,-8.4,0.1,Cincinnati,155-167-6,48.1%,8.2,0.4,84-78-3,51.9%,14.7,1.6,Cincinnati,N/A,N/A,34-38-1,47.2%,-6.1,-0.7,Nicholls,N/A,N/A,41-50-1,45.1%,6.8,-0.4
18,81.3,8:00 PM,FedExForum,163,Ohio,47,Memphis,Ohio,Ohio,Memphis,Memphis,N/A,N/A,False,N/A,N/A,False,Ohio,0-3-0,0.0%,-4.7,-7.7,0-2-0,0.0%,-10.0,-9.8,Memphis,2-0-0,100.0%,7.0,+6.0,1-0-0,100.0%,8.0,+4.5,Memphis,N/A,N/A,1-0-0,100.0%,6.0,7.5,Ohio,N/A,N/A,0-2-0,0.0%,-2.0,-8.0,18,81.3,8:00 PM,FedExForum,163,Ohio,47,Memphis,Ohio,Ohio,Memphis,Memphis,N/A,N/A,False,N/A,N/A,False,Ohio,396-375-11,51.4%,2.8,0.1,160-179-5,47.2%,-3.8,-1.0,Memphis,440-392-20,52.9%,7.8,0.7,218-194-13,52.9%,13.4,1.1,Memphis,N/A,N/A,126-103-4,55.0%,-4.4,1.2,Ohio,N/A,N/A,231-216-4,51.7%,7.2,0.2,18,81.3,8:00 PM,FedExForum,163,Ohio,47,Memphis,Ohio,Ohio,Memphis,Memphis,N/A,N/A,False,N/A,N/A,False,Ohio,144-150-4,49.0%,3.0,-0.2,52-70-1,42.6%,-4.2,-1.8,Memphis,158-154-4,50.6%,5.4,0.4,79-77-2,50.6%,10.9,0.9,Memphis,N/A,N/A,53-51-0,51.0%,-5.1,0.5,Ohio,N/A,N/A,88-85-2,50.9%,7.0,-0.2
19,80.5,9:00 PM,Wintrust Arena,138,Duquesne,107,Depaul,Duquesne,Duquesne,DePaul,DePaul,N/A,N/A,False,N/A,N/A,False,Duquesne,0-2-0,0.0%,-6.0,-5.3,0,0,0.0,0.0,Depaul,2-1-0,66.7%,22.0,+8.3,2-1-0,66.7%,22.0,+8.3,Depaul,N/A,N/A,0,0,0.0,0.0,Duquesne,N/A,N/A,0-1-0,0.0%,-5.0,-9.0,19,80.5,9:00 PM,Wintrust Arena,138,Duquesne,107,Depaul,Duquesne,Duquesne,DePaul,DePaul,N/A,N/A,False,N/A,N/A,False,Duquesne,339-375-11,47.5%,-1.8,-0.6,147-147-6,50.0%,-7.4,-0.1,Depaul,369-406-15,47.6%,-2.8,-0.6,178-214-6,45.4%,1.5,-1.2,Depaul,N/A,N/A,234-265-11,46.9%,-9.6,-0.5,Duquesne,N/A,N/A,126-143-2,46.8%,6.0,-1.3,19,80.5,9:00 PM,Wintrust Arena,138,Duquesne,107,Depaul,Duquesne,Duquesne,DePaul,DePaul,N/A,N/A,False,N/A,N/A,False,Duquesne,141-151-3,48.3%,0.3,-0.6,51-47-1,52.0%,-5.3,-0.1,Depaul,140-161-8,46.5%,-4.2,-0.8,76-88-3,46.3%,0.0,-1.1,Depaul,N/A,N/A,95-111-7,46.1%,-9.9,-0.7,Duquesne,N/A,N/A,68-81-1,45.6%,5.6,-1.8
20,77.9,7:00 PM,Conte Forum,116,Temple,151,Boston Col,Temple,Temple,Boston College,Boston College,N/A,N/A,False,N/A,N/A,False,Temple,1-2-0,33.3%,16.0,+5.5,0,0,0.0,0.0,Boston Col,0-2-0,0.0%,-8.0,-10.8,0-1-0,0.0%,9.0,-7.5,Boston Col,N/A,N/A,0-1-0,0.0%,-25.0,-14.0,Temple,N/A,N/A,1-2-0,33.3%,16.0,5.5,20,77.9,7:00 PM,Conte Forum,116,Temple,151,Boston Col,Temple,Temple,Boston College,Boston College,N/A,N/A,False,N/A,N/A,False,Temple,441-400-19,52.4%,3.1,0.3,187-152-8,55.2%,0.1,0.7,Boston Col,374-371-22,50.2%,0.0,-0.1,161-193-8,45.5%,3.9,-1.4,Boston Col,N/A,N/A,230-216-15,51.6%,-7.1,0.7,Temple,N/A,N/A,270-254-11,51.5%,7.9,-0.2,20,77.9,7:00 PM,Conte Forum,116,Temple,151,Boston Col,Temple,Temple,Boston College,Boston College,N/A,N/A,False,N/A,N/A,False,Temple,156-144-9,52.0%,0.7,0.0,63-48-5,56.8%,-3.1,0.2,Boston Col,142-159-4,47.2%,-3.1,-0.3,70-79-1,47.0%,1.3,-0.6,Boston Col,N/A,N/A,100-113-4,47.0%,-8.2,0.2,Temple,N/A,N/A,73-85-4,46.2%,5.8,-1.2
21,74.6,7:00 PM,Bon Secours Wellness Arena,154,Tulane,140,Furman,Tulane,Tulane,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Tulane,2-0-0,100.0%,27.7,+8.3,0,0,0.0,0.0,Furman,2-0-0,100.0%,23.0,+2.8,1-0-0,100.0%,33.5,+1.0,Furman,N/A,N/A,1-0-0,100.0%,2.0,4.5,Tulane,N/A,N/A,2-0-0,100.0%,24.5,8.3,21,74.6,7:00 PM,Bon Secours Wellness Arena,154,Tulane,140,Furman,Tulane,Tulane,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Tulane,316-360-13,46.8%,-1.7,-0.8,138-142-8,49.3%,-8.3,-0.2,Furman,317-300-8,51.4%,2.1,0.2,135-110-4,55.1%,9.3,0.6,Furman,N/A,N/A,145-168-3,46.3%,-8.9,-0.3,Tulane,N/A,N/A,109-110-2,49.8%,6.0,-0.6,21,74.6,7:00 PM,Bon Secours Wellness Arena,154,Tulane,140,Furman,Tulane,Tulane,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Tulane,129-148-6,46.6%,-2.1,-0.5,54-47-3,53.5%,-7.1,1.1,Furman,160-123-5,56.5%,7.4,1.3,72-44-2,62.1%,14.8,1.9,Furman,N/A,N/A,45-39-2,53.6%,-6.8,0.6,Tulane,N/A,N/A,48-57-1,45.7%,5.9,-1.5
22,74.2,8:45 PM,CB&S Bank Arena at Flowers Hall,120,Samford,170,N Alabama,Samford,Samford,North Alabama,North Alabama,N/A,N/A,False,N/A,N/A,False,Samford,0-1-0,0.0%,32.0,-4.5,0-1-0,0.0%,-2.0,-4.5,N Alabama,3-0-0,100.0%,23.3,+14.5,2-0-0,100.0%,27.0,+11.3,N Alabama,N/A,N/A,1-0-0,100.0%,16.0,21.0,Samford,N/A,N/A,0-1-0,0.0%,-2.0,-4.5,22,74.2,8:45 PM,CB&S Bank Arena at Flowers Hall,120,Samford,170,N Alabama,Samford,Samford,North Alabama,North Alabama,N/A,N/A,False,N/A,N/A,False,Samford,274-288-10,48.8%,0.6,-0.5,147-141-7,51.0%,-5.8,-0.8,N Alabama,82-81-3,50.3%,-1.0,0.3,32-29-1,52.5%,10.2,0.4,N Alabama,N/A,N/A,56-54-3,50.9%,-9.1,0.8,Samford,N/A,N/A,111-122-0,47.6%,5.5,-0.8,22,74.2,8:45 PM,CB&S Bank Arena at Flowers Hall,120,Samford,170,N Alabama,Samford,Samford,North Alabama,North Alabama,N/A,N/A,False,N/A,N/A,False,Samford,140-138-5,50.4%,1.2,0.0,71-68-3,51.1%,-6.0,-1.1,N Alabama,82-81-3,50.3%,-0.4,0.3,32-29-1,52.5%,10.2,0.4,N Alabama,N/A,N/A,56-54-3,50.9%,-9.1,0.8,Samford,N/A,N/A,64-58-0,52.5%,8.3,1.3
23,68.8,8:00 PM,Dean E. Smith Center,256,American,13,N Carolina,American,American U.,North Carolina,North Carolina,N/A,N/A,False,N/A,N/A,False,American,1-2-0,33.3%,-3.0,-1.7,0-2-0,0.0%,-10.5,-9.3,N Carolina,1-1-0,50.0%,5.5,-4.5,0-1-0,0.0%,14.0,-14.0,N Carolina,N/A,N/A,1-0-0,100.0%,-3.0,5.0,American,N/A,N/A,0-1-0,0.0%,-8.0,-10.0,23,68.8,8:00 PM,Dean E. Smith Center,256,American,13,N Carolina,American,American U.,North Carolina,North Carolina,N/A,N/A,False,N/A,N/A,False,American,154-161-3,48.9%,-1.1,-0.3,85-80-2,51.5%,-4.9,0.3,N Carolina,473-434-18,52.2%,9.3,0.5,212-181-6,53.9%,14.4,0.4,N Carolina,N/A,N/A,76-97-4,43.9%,-5.8,0.0,American,N/A,N/A,53-63-0,45.7%,4.4,-0.8,23,68.8,8:00 PM,Dean E. Smith Center,256,American,13,N Carolina,American,American U.,North Carolina,North Carolina,N/A,N/A,False,N/A,N/A,False,American,102-109-1,48.3%,-2.8,-0.1,62-54-1,53.5%,-6.0,0.9,N Carolina,185-168-11,52.4%,8.7,0.6,78-70-4,52.7%,13.4,0.2,N Carolina,N/A,N/A,26-33-2,44.1%,-4.2,0.4,American,N/A,N/A,38-52-0,42.2%,3.8,-1.5
24,67.2,5:00 PM,Rock Hill Sports & Event Center,209,Wm & Mary,133,Winthrop,,William & Mary,,Winthrop,N/A,N/A,False,N/A,N/A,False,Wm & Mary,1-1-0,50.0%,15.7,-3.3,0-1-0,0.0%,-12.0,-15.5,Winthrop,2-0-0,100.0%,23.0,+3.5,1-0-0,100.0%,37.5,+4.0,Winthrop,N/A,N/A,1-0-0,100.0%,-6.0,3.0,Wm & Mary,N/A,N/A,1-1-0,50.0%,-0.5,-3.3,24,67.2,5:00 PM,Rock Hill Sports & Event Center,209,Wm & Mary,133,Winthrop,,William & Mary,,Winthrop,N/A,N/A,False,N/A,N/A,False,Wm & Mary,328-340-19,49.1%,-1.4,-0.2,166-173-10,49.0%,-6.9,0.0,Winthrop,129-139-4,48.1%,4.6,0.1,41-54-4,43.2%,11.7,-0.6,Winthrop,N/A,N/A,52-54-1,49.1%,-7.7,0.6,Wm & Mary,N/A,N/A,118-118-6,50.0%,4.3,-0.8,24,67.2,5:00 PM,Rock Hill Sports & Event Center,209,Wm & Mary,133,Winthrop,,William & Mary,,Winthrop,N/A,N/A,False,N/A,N/A,False,Wm & Mary,139-133-6,51.1%,0.1,-0.4,69-72-3,48.9%,-6.2,-0.5,Winthrop,101-113-3,47.2%,6.7,0.0,39-47-3,45.4%,13.3,-0.3,Winthrop,N/A,N/A,32-35-1,47.8%,-7.1,0.7,Wm & Mary,N/A,N/A,65-54-3,54.6%,4.6,-0.6
25,65.4,10:00 PM,Pauley Pavilion presented by Wescom,275,Lehigh,25,Ucla,Lehigh,Lehigh,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Lehigh,2-1-0,66.7%,-17.7,-4.8,2-1-0,66.7%,-17.7,-4.8,Ucla,2-1-0,66.7%,19.3,+1.7,2-0-0,100.0%,33.0,+8.8,Ucla,N/A,N/A,0,0,0.0,0.0,Lehigh,N/A,N/A,0,0,0.0,0.0,25,65.4,10:00 PM,Pauley Pavilion presented by Wescom,275,Lehigh,25,Ucla,Lehigh,Lehigh,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Lehigh,126-122-1,50.8%,0.1,0.1,73-56-0,56.6%,-4.7,1.0,Ucla,437-429-16,50.5%,5.7,0.2,222-204-6,52.1%,11.0,0.4,Ucla,N/A,N/A,138-133-3,50.9%,-5.2,0.6,Lehigh,N/A,N/A,53-59-1,47.3%,5.0,-0.7,25,65.4,10:00 PM,Pauley Pavilion presented by Wescom,275,Lehigh,25,Ucla,Lehigh,Lehigh,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Lehigh,101-100-1,50.3%,-0.2,-0.4,63-49-0,56.3%,-3.8,1.0,Ucla,166-168-7,49.7%,6.0,0.2,87-74-3,54.0%,12.5,1.1,Ucla,N/A,N/A,50-52-1,49.0%,-5.5,0.2,Lehigh,N/A,N/A,41-47-1,46.6%,3.9,-1.5
26,63.2,8:00 PM,The Palestra,118,St Josephs,244,U Penn,Saint Josephs,Saint Joseph'S,,Pensylvania,N/A,N/A,False,N/A,N/A,False,St Josephs,1-2-0,33.3%,2.7,-7.2,0,0,0.0,0.0,U Penn,0-3-0,0.0%,0.7,-9.2,0-1-0,0.0%,3.0,-16.5,U Penn,N/A,N/A,0,0,0.0,0.0,St Josephs,N/A,N/A,0-2-0,0.0%,0.5,-16.0,26,63.2,8:00 PM,The Palestra,118,St Josephs,244,U Penn,Saint Josephs,Saint Joseph'S,,Pensylvania,N/A,N/A,False,N/A,N/A,False,St Josephs,400-383-20,51.1%,1.6,0.3,179-153-10,53.9%,-1.6,1.0,U Penn,321-328-16,49.5%,1.6,0.0,139-162-9,46.2%,5.1,-0.6,U Penn,N/A,N/A,146-156-5,48.3%,-8.6,-0.2,St Josephs,N/A,N/A,204-198-8,50.8%,7.5,0.0,26,63.2,8:00 PM,The Palestra,118,St Josephs,244,U Penn,Saint Josephs,Saint Joseph'S,,Pensylvania,N/A,N/A,False,N/A,N/A,False,St Josephs,155-146-7,51.5%,-1.1,-0.1,61-59-5,50.8%,-5.5,0.2,U Penn,120-117-4,50.6%,0.7,-0.4,60-47-1,56.1%,5.4,0.1,U Penn,N/A,N/A,54-64-3,45.8%,-8.3,-0.8,St Josephs,N/A,N/A,62-62-1,50.0%,5.9,-0.9
