Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
Villanova,4-0-0,100.0%,0.0%,+14.4,3-0-0,100.0%,0.0%,17.2,1-0-0,100.0%,0.0%,+10.5,1-0-0,100.0%,0.0%,+6.0,2-0-0,100.0%,0.0%,+20.5,1-0-0,100.0%,0.0%,18.0,,,,,4-0-0,100.0%,0.0%,14.4,3-0-0,100.0%,0.0%,+13.2,,,,,2-0-0,100.0%,0.0%,+14.5,,,,,1-0-0,100.0%,0.0%,6.0,1-0-0,100.0%,0.0%,+18.0
N Colorado,1-0-0,100.0%,0.0%,+26.0,1-0-0,100.0%,0.0%,26.0,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+26.0,1-0-0,100.0%,0.0%,26.0,1-0-0,100.0%,0.0%,26.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+26.0
Wm & Mary,2-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,18.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+1.0,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,18.0,,,,,2-0-0,100.0%,0.0%,9.5,1-0-0,100.0%,0.0%,+1.0,,,,,,,,,1-0-0,100.0%,0.0%,+1.0,,,,,2-0-0,100.0%,0.0%,+9.5
S Methodist,3-0-0,100.0%,0.0%,+14.2,2-0-0,100.0%,0.0%,20.8,1-0-0,100.0%,0.0%,+16.0,,,,,2-0-0,100.0%,0.0%,+13.3,,,,,,,,,3-0-0,100.0%,0.0%,14.2,3-0-0,100.0%,0.0%,+14.2,,,,,,,,,,,,,1-0-0,100.0%,0.0%,1.0,2-0-0,100.0%,0.0%,+13.3
Niagara,2-0-0,100.0%,0.0%,+13.8,2-0-0,100.0%,0.0%,13.8,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,+12.0,2-0-0,100.0%,0.0%,13.8,2-0-0,100.0%,0.0%,13.8,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+13.8
Radford,3-0-0,100.0%,0.0%,+16.5,2-0-0,100.0%,0.0%,15.3,1-0-0,100.0%,0.0%,+12.5,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,+19.0,1-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,15.3,1-0-0,100.0%,0.0%,19.0,2-0-0,100.0%,0.0%,+18.5,,,,,,,,,1-0-0,100.0%,0.0%,+19.0,,,,,2-0-0,100.0%,0.0%,+18.5
Samford,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,6.5,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,6.5,,,,,1-0-0,100.0%,0.0%,6.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+6.5
Mt St Marys,2-0-0,100.0%,0.0%,+18.8,1-0-0,100.0%,0.0%,0.5,1-0-0,100.0%,0.0%,+37.0,1-0-0,100.0%,0.0%,+37.0,1-0-0,100.0%,0.0%,+0.5,2-0-0,100.0%,0.0%,18.8,2-0-0,100.0%,0.0%,18.8,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,+37.0,,,,,1-0-0,100.0%,0.0%,+0.5
Maryland ES,3-0-0,100.0%,0.0%,+21.8,3-0-0,100.0%,0.0%,21.8,1-0-0,100.0%,0.0%,+18.0,1-0-0,100.0%,0.0%,+30.5,1-0-0,100.0%,0.0%,+17.0,3-0-0,100.0%,0.0%,21.8,3-0-0,100.0%,0.0%,21.8,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+23.8
S Illinois,1-0-0,100.0%,0.0%,+24.0,1-0-0,100.0%,0.0%,24.0,1-0-0,100.0%,0.0%,+24.0,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,24.0,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
St Marys,3-0-0,100.0%,0.0%,+19.7,2-0-0,100.0%,0.0%,20.3,2-0-0,100.0%,0.0%,+18.5,,,,,2-0-0,100.0%,0.0%,+20.3,,,,,,,,,3-0-0,100.0%,0.0%,19.7,3-0-0,100.0%,0.0%,+19.7,,,,,,,,,1-0-0,100.0%,0.0%,+18.5,,,,,1-0-0,100.0%,0.0%,+22.0
UC Davis,2-0-0,100.0%,0.0%,+7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,+4.0,1-0-0,100.0%,0.0%,+10.5,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,7.3,1-0-0,100.0%,0.0%,4.0,1-0-0,100.0%,0.0%,10.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+10.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,10.5,,,,
UTSA,1-0-0,100.0%,0.0%,+1.5,,,,,1-0-0,100.0%,0.0%,+1.5,,,,,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,1.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,+1.5,,,,,,,,
NC-Wilmgton,1-0-0,100.0%,0.0%,+23.5,1-0-0,100.0%,0.0%,23.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,1-0-0,100.0%,0.0%,23.5,1-0-0,100.0%,0.0%,+23.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+23.5
N Arizona,1-0-0,100.0%,0.0%,+8.5,1-0-0,100.0%,0.0%,8.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+8.5,1-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,8.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+8.5
TX A&M-CC,2-0-0,100.0%,0.0%,+19.3,2-0-0,100.0%,0.0%,19.3,1-0-0,100.0%,0.0%,+17.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+21.0,1-0-0,100.0%,0.0%,17.5,2-0-0,100.0%,0.0%,19.3,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+21.0
TN Tech,2-0-0,100.0%,0.0%,+13.0,1-0-0,100.0%,0.0%,20.0,2-0-0,100.0%,0.0%,+13.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+6.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,6.0,1-0-0,100.0%,0.0%,+6.0,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,6.0,0-0-0,0.0%,0.0%,--
Dartmouth,2-0-0,100.0%,0.0%,+12.8,1-0-0,100.0%,0.0%,10.0,1-0-0,100.0%,0.0%,+15.5,,,,,2-0-0,100.0%,0.0%,+12.8,,,,,,,,,2-0-0,100.0%,0.0%,12.8,2-0-0,100.0%,0.0%,+12.8,,,,,,,,,1-0-0,100.0%,0.0%,+15.5,,,,,1-0-0,100.0%,0.0%,+10.0
Marist,2-0-0,100.0%,0.0%,+11.0,1-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,+11.0,1-0-0,100.0%,0.0%,+9.5,,,,,2-0-0,100.0%,0.0%,11.0,2-0-0,100.0%,0.0%,11.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+9.5,,,,,,,,
S Dakota St,2-0-0,100.0%,0.0%,+10.8,2-0-0,100.0%,0.0%,10.8,1-0-0,100.0%,0.0%,+8.5,,,,,1-0-0,100.0%,0.0%,+13.0,,,,,1-0-0,100.0%,0.0%,8.5,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+13.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+13.0
Saint Louis,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,5.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,
IU Indy,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,15.5,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+15.5,1-0-0,100.0%,0.0%,15.5,1-0-0,100.0%,0.0%,15.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+15.5
Toledo,3-0-0,100.0%,0.0%,+4.5,3-0-0,100.0%,0.0%,4.5,2-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+9.5,1-0-0,100.0%,0.0%,+0.5,2-0-0,100.0%,0.0%,6.5,1-0-0,100.0%,0.0%,3.5,2-0-0,100.0%,0.0%,5.0,1-0-0,100.0%,0.0%,+0.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+0.5
Ohio,2-0-1,100.0%,0.0%,+10.0,1-0-1,100.0%,0.0%,8.5,1-0-1,100.0%,0.0%,+8.5,0-0-1,0.0%,0.0%,0.0,1-0-0,100.0%,0.0%,+13.0,2-0-0,100.0%,0.0%,15.0,1-0-0,100.0%,0.0%,17.0,1-0-1,100.0%,0.0%,6.5,0-0-1,0.0%,0.0%,0.0,,,,,,,,,,,,,1-0-0,100.0%,0.0%,13.0,1-0-0,100.0%,0.0%,+13.0
Loyola-Chi,2-0-0,100.0%,0.0%,+12.5,2-0-0,100.0%,0.0%,12.5,1-0-0,100.0%,0.0%,+13.5,,,,,1-0-0,100.0%,0.0%,+11.5,,,,,,,,,2-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,+12.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+11.5
Siena,3-0-0,100.0%,0.0%,+13.2,2-0-0,100.0%,0.0%,16.0,1-0-0,100.0%,0.0%,+2.5,,,,,2-0-0,100.0%,0.0%,+18.5,1-0-0,100.0%,0.0%,29.5,3-0-0,100.0%,0.0%,13.2,,,,,2-0-0,100.0%,0.0%,+5.0,,,,,,,,,1-0-0,100.0%,0.0%,+7.5,,,,,2-0-0,100.0%,0.0%,+18.5
Mercer,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,1.5,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,1.5,1-0-0,100.0%,0.0%,1.5,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+1.5
N Dakota St,3-0-0,100.0%,0.0%,+16.2,2-0-0,100.0%,0.0%,16.8,0-0-0,0.0%,0.0%,--,2-0-0,100.0%,0.0%,+21.3,1-0-0,100.0%,0.0%,+6.0,2-0-0,100.0%,0.0%,21.3,2-0-0,100.0%,0.0%,21.3,1-0-0,100.0%,0.0%,6.0,1-0-0,100.0%,0.0%,+6.0,,,,,1-0-0,100.0%,0.0%,+15.0,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,15.0,2-0-0,100.0%,0.0%,+16.8
Fla Atlantic,2-0-0,100.0%,0.0%,+24.3,2-0-0,100.0%,0.0%,24.3,1-0-0,100.0%,0.0%,+9.5,,,,,1-0-0,100.0%,0.0%,+39.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,9.5,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+39.0
Wisconsin,3-0-0,100.0%,0.0%,+4.2,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,,,,,2-0-0,100.0%,0.0%,+3.5,,,,,,,,,3-0-0,100.0%,0.0%,4.2,3-0-0,100.0%,0.0%,+4.2,,,,,,,,,,,,,2-0-0,100.0%,0.0%,3.5,2-0-0,100.0%,0.0%,+3.5
SE Missouri,2-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,+6.3,1-0-0,100.0%,0.0%,+5.5,,,,,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,6.3,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,0-0-0,0.0%,0.0%,--
Rob Morris,2-0-0,100.0%,0.0%,+6.3,2-0-0,100.0%,0.0%,6.3,1-0-0,100.0%,0.0%,+2.0,1-0-0,100.0%,0.0%,+10.5,,,,,2-0-0,100.0%,0.0%,6.3,2-0-0,100.0%,0.0%,6.3,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+10.5
Montana St,2-0-0,100.0%,0.0%,+4.0,,,,,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,+6.5,,,,,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,4.0,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+1.5,1-0-0,100.0%,0.0%,6.5,,,,
Rhode Island,2-0-0,100.0%,0.0%,+11.5,2-0-0,100.0%,0.0%,11.5,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-0,100.0%,0.0%,+17.5,,,,,,,,,2-0-0,100.0%,0.0%,11.5,2-0-0,100.0%,0.0%,+11.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+17.5
Elon,1-0-0,100.0%,0.0%,+12.5,1-0-0,100.0%,0.0%,12.5,1-0-0,100.0%,0.0%,+12.5,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,12.5,1-0-0,100.0%,0.0%,12.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,
Sam Hous St,3-0-0,100.0%,0.0%,+17.2,3-0-0,100.0%,0.0%,17.2,2-0-0,100.0%,0.0%,+15.3,1-0-0,100.0%,0.0%,+8.5,1-0-0,100.0%,0.0%,+21.0,3-0-0,100.0%,0.0%,17.2,2-0-0,100.0%,0.0%,21.5,1-0-0,100.0%,0.0%,8.5,,,,,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+21.0
Col Charlestn,2-0-0,100.0%,0.0%,+12.8,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+24.0,,,,,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,2-0-0,100.0%,0.0%,12.8,1-0-0,100.0%,0.0%,+1.5,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+1.5
Akron,2-0-0,100.0%,0.0%,+12.5,1-0-0,100.0%,0.0%,6.5,1-0-0,100.0%,0.0%,+6.5,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+18.5,2-0-0,100.0%,0.0%,12.5,2-0-0,100.0%,0.0%,12.5,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,18.5,1-0-0,100.0%,0.0%,+18.5
SC Upstate,3-0-0,100.0%,0.0%,+14.8,1-0-0,100.0%,0.0%,15.5,2-0-0,100.0%,0.0%,+13.8,1-0-0,100.0%,0.0%,+12.0,1-0-0,100.0%,0.0%,+17.0,3-0-0,100.0%,0.0%,14.8,3-0-0,100.0%,0.0%,14.8,,,,,0-0-0,0.0%,0.0%,--,,,,,1-0-0,100.0%,0.0%,+17.0,1-0-0,100.0%,0.0%,+12.0,1-0-0,100.0%,0.0%,17.0,,,,
IL-Chicago,2-0-0,100.0%,0.0%,+23.3,1-0-0,100.0%,0.0%,31.5,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+23.3,1-0-0,100.0%,0.0%,15.0,2-0-0,100.0%,0.0%,23.3,,,,,1-0-0,100.0%,0.0%,+31.5,,,,,,,,,1-0-0,100.0%,0.0%,+15.0,,,,,2-0-0,100.0%,0.0%,+23.3
TX-Arlington,2-0-0,100.0%,0.0%,+29.5,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,+39.0,1-0-0,100.0%,0.0%,+20.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,20.0,1-0-0,100.0%,0.0%,+20.0,,,,,,,,,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,39.0,1-0-0,100.0%,0.0%,+39.0
Cornell,2-0-0,100.0%,0.0%,+9.8,1-0-0,100.0%,0.0%,6.5,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+9.8,1-0-0,100.0%,0.0%,13.0,2-0-0,100.0%,0.0%,9.8,,,,,1-0-0,100.0%,0.0%,+6.5,,,,,,,,,1-0-0,100.0%,0.0%,+13.0,,,,,2-0-0,100.0%,0.0%,+9.8
Portland St,2-0-0,100.0%,0.0%,+21.3,1-0-0,100.0%,0.0%,38.5,2-0-0,100.0%,0.0%,+21.3,0-0-0,0.0%,0.0%,--,1-0-0,100.0%,0.0%,+4.0,2-0-0,100.0%,0.0%,21.3,1-0-0,100.0%,0.0%,38.5,1-0-0,100.0%,0.0%,4.0,0-0-0,0.0%,0.0%,--,,,,,,,,,1-0-0,100.0%,0.0%,+4.0,,,,,0-0-0,0.0%,0.0%,--
Utah Valley,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,,,,,1-0-0,100.0%,0.0%,+5.5,,,,,,,,,1-0-0,100.0%,0.0%,5.5,1-0-0,100.0%,0.0%,+5.5,,,,,,,,,0-0-0,0.0%,0.0%,--,,,,,,,,
Georgia,3-0-0,100.0%,0.0%,+12.2,2-0-0,100.0%,0.0%,14.3,2-0-0,100.0%,0.0%,+14.0,,,,,2-0-0,100.0%,0.0%,+8.3,,,,,,,,,3-0-0,100.0%,0.0%,12.2,3-0-0,100.0%,0.0%,+12.2,,,,,1-0-0,100.0%,0.0%,+8.5,1-0-0,100.0%,0.0%,+8.0,,,,,,,,
Holy Cross,2-0-0,100.0%,0.0%,+11.5,2-0-0,100.0%,0.0%,11.5,1-0-0,100.0%,0.0%,+5.5,1-0-0,100.0%,0.0%,+17.5,,,,,2-0-0,100.0%,0.0%,11.5,2-0-0,100.0%,0.0%,11.5,,,,,,,,,,,,,,,,,,,,,,,,,1-0-0,100.0%,0.0%,+17.5
Yale,3-0-0,100.0%,0.0%,+23.2,3-0-0,100.0%,0.0%,23.2,1-0-0,100.0%,0.0%,+6.5,1-0-0,100.0%,0.0%,+31.5,1-0-0,100.0%,0.0%,+31.5,2-0-0,100.0%,0.0%,31.5,1-0-0,100.0%,0.0%,31.5,2-0-0,100.0%,0.0%,19.0,1-0-0,100.0%,0.0%,+6.5,,,,,0-0-0,0.0%,0.0%,--,0-0-0,0.0%,0.0%,--,,,,,2-0-0,100.0%,0.0%,+31.5
Wash State,3-0-0,100.0%,0.0%,+16.3,2-0-0,100.0%,0.0%,24.3,1-0-0,100.0%,0.0%,+38.5,,,,,2-0-0,100.0%,0.0%,+5.3,,,,,,,,,3-0-0,100.0%,0.0%,16.3,3-0-0,100.0%,0.0%,+16.3,,,,,,,,,,,,,1-0-0,100.0%,0.0%,0.5,2-0-0,100.0%,0.0%,+5.3
Dayton,3-0-0,100.0%,0.0%,+3.3,2-0-0,100.0%,0.0%,4.0,2-0-0,100.0%,0.0%,+4.0,,,,,2-0-0,100.0%,0.0%,+1.3,,,,,,,,,3-0-0,100.0%,0.0%,3.3,3-0-0,100.0%,0.0%,+3.3,,,,,,,,,,,,,1-0-0,100.0%,0.0%,2.0,1-0-0,100.0%,0.0%,+2.0
