Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
27,60.1,7:00 PM,Lenovo Center,290,Coastal Car,60,Nc State,Coastal Carolina,Coastal Carolina,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Coastal Car,1-0-1,100.0%,0.0,+4.3,1-0-0,100.0%,-4.0,8.5,Nc State,1-1-0,50.0%,20.0,-2.8,1-1-0,50.0%,20.0,-2.8,Nc State,N/A,N/A,0,0,0.0,0.0,Coastal Car,N/A,N/A,0-0-1,0.0%,4.0,0.0,27,60.1,7:00 PM,Lenovo Center,290,Coastal Car,60,Nc State,Coastal Carolina,Coastal Carolina,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Coastal Car,144-137-7,51.3%,1.8,0.0,59-55-3,51.8%,-6.3,-0.1,Nc State,392-405-23,49.2%,3.8,0.3,185-212-13,46.6%,9.5,-0.3,Nc State,N/A,N/A,187-184-11,50.4%,-6.0,0.8,Coastal Car,N/A,N/A,55-62-2,47.0%,4.5,-1.3,27,60.1,7:00 PM,Lenovo Center,290,Coastal Car,60,Nc State,Coastal Carolina,Coastal Carolina,North Carolina State,NC State,N/A,N/A,False,N/A,N/A,False,Coastal Car,124-124-7,50.0%,3.4,-0.1,53-52-3,50.5%,-4.1,-0.3,Nc State,148-169-9,46.7%,3.6,0.3,74-92-3,44.6%,9.0,-0.2,Nc State,N/A,N/A,65-70-6,48.2%,-5.4,0.9,Coastal Car,N/A,N/A,45-53-2,45.9%,4.6,-1.0
28,59.8,8:00 PM,Reynolds Center,230,Oral Roberts,162,Tulsa,,Oral Roberts,Tulsa,Tulsa,N/A,N/A,False,N/A,N/A,False,Oral Roberts,0-1-0,0.0%,16.5,-7.5,0-1-0,0.0%,-23.0,-7.5,Tulsa,1-0-0,100.0%,18.5,+1.5,1-0-0,100.0%,18.5,+1.5,Tulsa,N/A,N/A,0,0,0.0,0.0,Oral Roberts,N/A,N/A,0,0,0.0,0.0,28,59.8,8:00 PM,Reynolds Center,230,Oral Roberts,162,Tulsa,,Oral Roberts,Tulsa,Tulsa,N/A,N/A,False,N/A,N/A,False,Oral Roberts,188-217-9,46.4%,3.6,0.0,92-107-4,46.2%,-2.9,0.0,Tulsa,389-365-18,51.6%,3.3,0.1,191-160-9,54.4%,9.1,+0.6,Tulsa,N/A,N/A,161-168-9,48.9%,-6.6,0.2,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2,28,59.8,8:00 PM,Reynolds Center,230,Oral Roberts,162,Tulsa,,Oral Roberts,Tulsa,Tulsa,N/A,N/A,False,N/A,N/A,False,Oral Roberts,132-147-6,47.3%,2.0,0.1,63-83-4,43.2%,-6.0,-0.7,Tulsa,138-153-8,47.4%,0.3,-0.5,82-61-6,57.3%,6.7,+1.3,Tulsa,N/A,N/A,68-88-3,43.6%,-7.7,-0.8,Oral Roberts,N/A,N/A,63-63-2,50.0%,8.0,0.7
29,59.5,7:00 PM,Joan Perry Brock Center,192,Wi-Milwkee,206,Longwood,Milwaukee,Milwaukee,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Wi-Milwkee,0-1-0,0.0%,18.5,-12.5,0-1-0,0.0%,-19.0,-12.5,Longwood,1-0-0,100.0%,14.5,+8.5,1-0-0,100.0%,14.5,+8.5,Longwood,N/A,N/A,0,0,0.0,0.0,Wi-Milwkee,N/A,N/A,0,0,0.0,0.0,29,59.5,7:00 PM,Joan Perry Brock Center,192,Wi-Milwkee,206,Longwood,Milwaukee,Milwaukee,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Wi-Milwkee,374-357-22,51.2%,0.1,0.0,193-162-13,54.4%,-4.8,0.5,Longwood,113-100-3,53.1%,-4.6,1.2,46-31-2,59.7%,4.7,+2.1,Longwood,N/A,N/A,58-55-2,51.3%,-7.4,2.3,Wi-Milwkee,N/A,N/A,156-169-11,48.0%,4.9,-1.1,29,59.5,7:00 PM,Joan Perry Brock Center,192,Wi-Milwkee,206,Longwood,Milwaukee,Milwaukee,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,Wi-Milwkee,138-157-5,46.8%,-0.8,-0.7,72-64-3,52.9%,-5.7,-0.2,Longwood,108-93-3,53.7%,-1.0,1.1,46-29-2,61.3%,6.0,+2.2,Longwood,N/A,N/A,53-48-2,52.5%,-7.2,2.2,Wi-Milwkee,N/A,N/A,49-75-2,39.5%,3.1,-2.6
30,58.3,7:00 PM,Pete Mathews Coliseum,216,Georgia St,195,Jksnville St,Georgia State,Georgia St.,Jacksonville State,Jacksonville St.,N/A,N/A,False,N/A,N/A,False,Georgia St,1-1-0,50.0%,-15.0,-4.5,0-1-0,0.0%,-35.0,-11.5,Jksnville St,0-1-0,0.0%,29.0,-4.5,0-0-0,0.0%,64.0,--,Jksnville St,N/A,N/A,0-1-0,0.0%,-6.0,-4.5,Georgia St,N/A,N/A,1-0-0,100.0%,5.0,2.5,30,58.3,7:00 PM,Pete Mathews Coliseum,216,Georgia St,195,Jksnville St,Georgia State,Georgia St.,Jacksonville State,Jacksonville St.,N/A,N/A,False,N/A,N/A,False,Georgia St,264-278-10,48.7%,2.5,0.0,117-139-3,45.7%,-3.0,-0.5,Jksnville St,277-255-15,52.1%,-0.3,0.1,95-117-4,44.8%,5.4,-1.2,Jksnville St,N/A,N/A,174-133-10,56.7%,-7.1,1.3,Georgia St,N/A,N/A,155-149-6,51.0%,6.2,-0.1,30,58.3,7:00 PM,Pete Mathews Coliseum,216,Georgia St,195,Jksnville St,Georgia State,Georgia St.,Jacksonville State,Jacksonville St.,N/A,N/A,False,N/A,N/A,False,Georgia St,136-149-7,47.7%,4.0,-0.7,59-76-2,43.7%,-2.6,-1.4,Jksnville St,144-132-7,52.2%,2.6,0.5,49-58-0,45.8%,8.8,-0.7,Jksnville St,N/A,N/A,78-59-5,56.9%,-6.0,2.1,Georgia St,N/A,N/A,101-94-4,51.8%,6.0,-0.4
31,56.8,7:00 PM,XL Center,323,Le Moyne,7,Connecticut,Le Moyne,Le Moyne,UConn,Connecticut,N/A,N/A,False,N/A,N/A,False,Le Moyne,1-1-0,50.0%,2.7,-0.8,1-0-0,100.0%,-4.0,18.0,Connecticut,2-0-0,100.0%,37.5,+1.5,2-0-0,100.0%,37.5,+1.5,Connecticut,N/A,N/A,0,0,0.0,0.0,Le Moyne,N/A,N/A,0,0,0.0,0.0,31,56.8,7:00 PM,XL Center,323,Le Moyne,7,Connecticut,Le Moyne,Le Moyne,UConn,Connecticut,N/A,N/A,False,N/A,N/A,False,Le Moyne,18-12-1,60.0%,-1.3,3.9,11-8-1,57.9%,-11.3,2.9,Connecticut,440-403-11,52.2%,8.7,0.5,195-179-7,52.1%,14.7,+0.3,Connecticut,N/A,N/A,104-93-3,52.8%,-4.4,1.0,Le Moyne,N/A,N/A,6-3-0,66.7%,13.1,8.4,31,56.8,7:00 PM,XL Center,323,Le Moyne,7,Connecticut,Le Moyne,Le Moyne,UConn,Connecticut,N/A,N/A,False,N/A,N/A,False,Le Moyne,18-12-1,60.0%,1.3,3.9,11-8-1,57.9%,-8.8,2.9,Connecticut,176-150-5,54.0%,7.3,0.9,79-70-4,53.0%,13.2,+0.6,Connecticut,N/A,N/A,43-49-2,46.7%,-7.1,-1.1,Le Moyne,N/A,N/A,6-3-0,66.7%,13.1,8.4
32,53.6,7:00 PM,Matthews Arena,249,Harvard,187,Northeastrn,Harvard,Harvard,,Northeastern,N/A,N/A,False,N/A,N/A,False,Harvard,1-2-0,33.3%,-1.3,-2.2,0-2-0,0.0%,-8.5,-8.3,Northeastrn,2-0-0,100.0%,2.5,+7.5,1-0-0,100.0%,-3.0,+4.5,Northeastrn,N/A,N/A,2-0-0,100.0%,2.5,7.5,Harvard,N/A,N/A,1-1-0,50.0%,0.5,-1.8,32,53.6,7:00 PM,Matthews Arena,249,Harvard,187,Northeastrn,Harvard,Harvard,,Northeastern,N/A,N/A,False,N/A,N/A,False,Harvard,267-295-7,47.5%,1.7,-0.2,138-152-4,47.6%,-2.3,-0.1,Northeastrn,267-287-14,48.2%,-0.3,-0.3,94-115-7,45.0%,4.3,-1.1,Northeastrn,N/A,N/A,127-132-7,49.0%,-6.6,0.1,Harvard,N/A,N/A,138-174-2,44.2%,6.5,-1.1,32,53.6,7:00 PM,Matthews Arena,249,Harvard,187,Northeastrn,Harvard,Harvard,,Northeastern,N/A,N/A,False,N/A,N/A,False,Harvard,113-123-2,47.9%,2.8,-0.4,57-60-2,48.7%,-1.2,-0.3,Northeastrn,139-155-8,47.3%,0.7,-0.4,53-61-3,46.5%,4.6,-0.7,Northeastrn,N/A,N/A,57-68-5,45.6%,-6.9,-0.9,Harvard,N/A,N/A,61-84-1,42.1%,5.3,-1.6
33,51.7,9:00 PM,CHI Health Center Omaha,343,Hsn Christian,34,Creighton,Houston Christian,Houston Christian,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Hsn Christian,1-0-0,100.0%,-2.0,+2.5,1-0-0,100.0%,-31.0,2.5,Creighton,0-2-0,0.0%,19.5,-13.0,0-2-0,0.0%,19.5,-13.0,Creighton,N/A,N/A,0,0,0.0,0.0,Hsn Christian,N/A,N/A,0,0,0.0,0.0,33,51.7,9:00 PM,CHI Health Center Omaha,343,Hsn Christian,34,Creighton,Houston Christian,Houston Christian,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Hsn Christian,97-104-3,48.3%,-6.4,-1.2,58-49-1,54.2%,-15.1,-0.6,Creighton,441-388-15,53.2%,7.2,0.7,205-181-9,53.1%,13.3,+1.0,Creighton,N/A,N/A,121-102-3,54.3%,-3.2,1.8,Hsn Christian,N/A,N/A,15-16-0,48.4%,2.7,-1.8,33,51.7,9:00 PM,CHI Health Center Omaha,343,Hsn Christian,34,Creighton,Houston Christian,Houston Christian,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Hsn Christian,89-95-3,48.4%,-4.7,-1.1,54-45-1,54.6%,-13.8,-0.5,Creighton,178-155-4,53.5%,6.9,1.0,89-74-2,54.6%,13.6,+1.7,Creighton,N/A,N/A,51-52-2,49.5%,-4.4,0.9,Hsn Christian,N/A,N/A,15-14-0,51.7%,3.7,-0.3
34,50.8,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,342,Sc Upstate,53,Wake Forest,,South Carolina Upstate,Wake Forest,Wake Forest,N/A,N/A,False,N/A,N/A,False,Sc Upstate,1-1-0,50.0%,-5.7,-1.3,1-1-0,50.0%,-25.0,-1.3,Wake Forest,1-2-0,33.3%,11.0,-8.7,0-2-0,0.0%,15.5,-15.0,Wake Forest,N/A,N/A,1-0-0,100.0%,2.0,4.0,Sc Upstate,N/A,N/A,0,0,0.0,0.0,34,50.8,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,342,Sc Upstate,53,Wake Forest,,South Carolina Upstate,Wake Forest,Wake Forest,N/A,N/A,False,N/A,N/A,False,Sc Upstate,122-113-8,51.9%,-2.8,0.2,69-58-6,54.3%,-9.3,0.6,Wake Forest,371-403-16,47.9%,1.9,-0.1,194-177-13,52.3%,8.1,+1.0,Wake Forest,N/A,N/A,181-208-4,46.5%,-8.2,-0.4,Sc Upstate,N/A,N/A,19-28-5,40.4%,2.5,-2.6,34,50.8,7:00 PM,Lawrence Joel Veterans Memorial Coliseum,342,Sc Upstate,53,Wake Forest,,South Carolina Upstate,Wake Forest,Wake Forest,N/A,N/A,False,N/A,N/A,False,Sc Upstate,103-96-6,51.8%,-2.5,0.1,59-53-5,52.7%,-9.5,0.5,Wake Forest,149-153-6,49.3%,0.5,0.2,78-69-5,53.1%,5.8,+0.9,Wake Forest,N/A,N/A,78-89-1,46.7%,-8.1,-0.5,Sc Upstate,N/A,N/A,15-22-4,40.5%,2.1,-2.4
35,48.2,8:00 PM,Pinnacle Bank Arena,349,F Dickinson,68,Nebraska,Fairleigh Dickinson,Fairleigh Dickinson,Nebraska,Nebraska,N/A,N/A,False,N/A,N/A,False,F Dickinson,1-1-0,50.0%,-9.0,-1.8,1-1-0,50.0%,-33.5,-1.8,Nebraska,0-2-0,0.0%,12.5,-10.5,0-2-0,0.0%,12.5,-10.5,Nebraska,N/A,N/A,0,0,0.0,0.0,F Dickinson,N/A,N/A,0,0,0.0,0.0,35,48.2,8:00 PM,Pinnacle Bank Arena,349,F Dickinson,68,Nebraska,Fairleigh Dickinson,Fairleigh Dickinson,Nebraska,Nebraska,N/A,N/A,False,N/A,N/A,False,F Dickinson,113-122-1,48.1%,-3.3,0.1,70-61-0,53.4%,-7.2,0.7,Nebraska,361-374-12,49.1%,0.5,-0.1,195-158-8,55.2%,7.6,+0.8,Nebraska,N/A,N/A,207-237-7,46.6%,-8.5,-0.5,F Dickinson,N/A,N/A,37-44-1,45.7%,4.1,-0.5,35,48.2,8:00 PM,Pinnacle Bank Arena,349,F Dickinson,68,Nebraska,Fairleigh Dickinson,Fairleigh Dickinson,Nebraska,Nebraska,N/A,N/A,False,N/A,N/A,False,F Dickinson,100-112-1,47.2%,-2.1,-0.1,62-59-0,51.2%,-7.0,0.1,Nebraska,153-156-4,49.5%,-0.3,-0.1,85-72-3,54.1%,5.6,0.0,Nebraska,N/A,N/A,87-98-2,47.0%,-8.6,-0.3,F Dickinson,N/A,N/A,37-44-1,45.7%,4.1,-0.5
36,43.4,7:00 PM,Sojka Pavilion,287,Mt St Marys,208,Bucknell,,Mount St. Mary's,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Mt St Marys,0-1-0,0.0%,1.0,-10.0,0-1-0,0.0%,-34.0,-10.0,Bucknell,3-0-0,100.0%,-3.3,+6.2,0,0,0.0,0,Bucknell,N/A,N/A,2-0-0,100.0%,-8.0,7.8,Mt St Marys,N/A,N/A,0,0,0.0,0.0,36,43.4,7:00 PM,Sojka Pavilion,287,Mt St Marys,208,Bucknell,,Mount St. Mary's,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Mt St Marys,113-129-3,46.7%,-2.6,-0.2,68-73-2,48.2%,-6.9,0.0,Bucknell,136-137-2,49.8%,1.9,0.2,51-60-0,46.0%,7.8,-0.9,Bucknell,N/A,N/A,70-70-1,50.0%,-7.6,0.4,Mt St Marys,N/A,N/A,42-51-1,45.2%,3.6,-1.4,36,43.4,7:00 PM,Sojka Pavilion,287,Mt St Marys,208,Bucknell,,Mount St. Mary's,Bucknell,Bucknell,N/A,N/A,False,N/A,N/A,False,Mt St Marys,97-112-3,46.4%,-1.3,0.1,58-62-2,48.3%,-6.0,0.5,Bucknell,115-110-1,51.1%,1.0,0.1,44-48-0,47.8%,6.1,-0.9,Bucknell,N/A,N/A,58-57-1,50.4%,-8.1,0.2,Mt St Marys,N/A,N/A,38-48-1,44.2%,3.9,-0.7
37,35.9,7:00 PM,Global Credit Union Arena at GCU,254,Howard,292,Tn State,Howard,Howard,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,Howard,1-1-0,50.0%,-9.0,+0.8,1-1-0,50.0%,-22.5,0.8,Tn State,1-1-0,50.0%,2.3,+5.8,0-0-0,0.0%,30.0,--,Tn State,N/A,N/A,1-1-0,50.0%,-11.5,5.8,Howard,N/A,N/A,0,0,0.0,0.0,37,35.9,7:00 PM,Global Credit Union Arena at GCU,254,Howard,292,Tn State,Howard,Howard,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,Howard,95-128-4,42.6%,-6.5,-1.1,41-65-2,38.7%,-12.6,-2.2,Tn State,314-314-11,50.0%,-2.7,-0.3,117-130-2,47.4%,4.0,-0.6,Tn State,N/A,N/A,200-189-9,51.4%,-9.9,0.0,Howard,N/A,N/A,29-41-2,41.4%,6.3,-0.5,37,35.9,7:00 PM,Global Credit Union Arena at GCU,254,Howard,292,Tn State,Howard,Howard,Tennessee State,Tennessee St.,N/A,N/A,False,N/A,N/A,False,Howard,84-107-4,44.0%,-2.3,-0.4,37-57-2,39.4%,-9.6,-1.7,Tn State,124-139-6,47.2%,-0.5,-0.5,55-51-2,51.9%,6.5,-0.1,Tn State,N/A,N/A,69-78-5,46.9%,-9.4,-0.3,Howard,N/A,N/A,28-41-2,40.6%,6.2,-0.6
38,26.7,5:00 PM,Leede Arena,296,Albany,301,Dartmouth,Albany NY,Albany,Dartmouth,Dartmouth,N/A,N/A,False,N/A,N/A,False,Albany,0-1-0,0.0%,6.0,-6.5,0-1-0,0.0%,-8.0,-6.5,Dartmouth,1-0-0,100.0%,43.5,+2.5,1-0-0,100.0%,43.5,+2.5,Dartmouth,N/A,N/A,0,0,0.0,0.0,Albany,N/A,N/A,0,0,0.0,0.0,38,26.7,5:00 PM,Leede Arena,296,Albany,301,Dartmouth,Albany NY,Albany,Dartmouth,Dartmouth,N/A,N/A,False,N/A,N/A,False,Albany,120-122-5,49.6%,-0.5,0.1,67-54-5,55.4%,-4.4,1.0,Dartmouth,230-261-19,46.8%,-4.7,-0.5,90-117-9,43.5%,0.5,-1.2,Dartmouth,N/A,N/A,189-201-15,48.5%,-9.9,-0.2,Albany,N/A,N/A,41-49-2,45.6%,3.9,-1.5,38,26.7,5:00 PM,Leede Arena,296,Albany,301,Dartmouth,Albany NY,Albany,Dartmouth,Dartmouth,N/A,N/A,False,N/A,N/A,False,Albany,91-106-4,46.2%,1.2,-0.6,57-47-4,54.8%,-2.0,1.0,Dartmouth,95-109-11,46.6%,-1.9,-0.3,40-45-4,47.1%,4.8,+0.3,Dartmouth,N/A,N/A,73-76-10,49.0%,-7.8,0.1,Albany,N/A,N/A,33-43-2,43.4%,2.7,-2.6
39,24.1,7:30 PM,The Field House,263,Southern,347,Tx A&M-Com,Southern University,Southern,Texas A&M-Commerce,Texas A&M Commerce,N/A,N/A,False,N/A,N/A,False,Southern,1-1-0,50.0%,-14.5,0.0,1-1-0,50.0%,-14.5,0.0,Tx A&M-Com,2-1-0,66.7%,-20.7,+3.2,0,0,0.0,0,Tx A&M-Com,N/A,N/A,2-1-0,66.7%,-20.7,3.2,Southern,N/A,N/A,0,0,0.0,0.0,39,24.1,7:30 PM,The Field House,263,Southern,347,Tx A&M-Com,Southern University,Southern,Texas A&M-Commerce,Texas A&M Commerce,N/A,N/A,False,N/A,N/A,False,Southern,114-105-4,52.1%,-1.0,0.3,58-61-4,48.7%,-8.1,0.0,Tx A&M-Com,30-33-2,47.6%,-3.9,-1.1,9-12-0,42.9%,8.3,-2.8,Tx A&M-Com,N/A,N/A,25-20-2,55.6%,-10.2,0.1,Southern,N/A,N/A,54-50-0,51.9%,6.6,0.2,39,24.1,7:30 PM,The Field House,263,Southern,347,Tx A&M-Com,Southern University,Southern,Texas A&M-Commerce,Texas A&M Commerce,N/A,N/A,False,N/A,N/A,False,Southern,101-95-3,51.5%,0.1,0.5,52-58-3,47.3%,-8.0,-0.3,Tx A&M-Com,30-33-2,47.6%,-3.8,-1.1,9-12-0,42.9%,8.3,-2.8,Tx A&M-Com,N/A,N/A,25-20-2,55.6%,-10.2,0.1,Southern,N/A,N/A,51-47-0,52.0%,6.7,0.6
40,23.3,8:00 PM,LeRoy A. Ufkes Court at Western Hall,322,Wi-Grn Bay,294,W Illinois,Green Bay,Green Bay,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,1-1-0,50.0%,-13.5,-3.0,1-0-0,100.0%,-13.0,4.5,W Illinois,1-1-0,50.0%,-4.5,+3.5,0,0,0.0,0,W Illinois,N/A,N/A,1-1-0,50.0%,-4.5,3.5,Wi-Grn Bay,N/A,N/A,0,0,0.0,0.0,40,23.3,8:00 PM,LeRoy A. Ufkes Court at Western Hall,322,Wi-Grn Bay,294,W Illinois,Green Bay,Green Bay,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,377-359-20,51.2%,0.2,0.1,180-179-12,50.1%,-6.4,-0.3,W Illinois,170-197-5,46.3%,-3.2,-0.8,69-85-2,44.8%,4.1,-0.9,W Illinois,N/A,N/A,119-134-3,47.0%,-9.3,-0.5,Wi-Grn Bay,N/A,N/A,176-150-8,54.0%,6.5,0.4,40,23.3,8:00 PM,LeRoy A. Ufkes Court at Western Hall,322,Wi-Grn Bay,294,W Illinois,Green Bay,Green Bay,Western Illinois,Western Illinois,N/A,N/A,False,N/A,N/A,False,Wi-Grn Bay,154-148-5,51.0%,-1.0,0.1,78-78-2,50.0%,-7.6,0.0,W Illinois,116-136-5,46.0%,-2.3,-1.2,47-59-2,44.3%,5.9,-1.0,W Illinois,N/A,N/A,85-96-3,47.0%,-9.7,-1.0,Wi-Grn Bay,N/A,N/A,63-45-2,58.3%,7.3,0.9
41,22.5,6:30 PM,Freedom Hall,306,S Indiana,316,Bellarmine,Southern Indiana,Southern Indiana,,Bellarmine,N/A,N/A,False,N/A,N/A,False,S Indiana,1-2-0,33.3%,-7.3,+1.8,1-1-0,50.0%,-8.0,4.3,Bellarmine,1-1-0,50.0%,-12.0,-6.5,0-1-0,0.0%,-5.0,-15.5,Bellarmine,N/A,N/A,1-0-0,100.0%,-19.0,2.5,S Indiana,N/A,N/A,0,0,0.0,0.0,41,22.5,6:30 PM,Freedom Hall,306,S Indiana,316,Bellarmine,Southern Indiana,Southern Indiana,,Bellarmine,N/A,N/A,False,N/A,N/A,False,S Indiana,23-37-2,38.3%,-1.6,-1.2,15-18-1,45.5%,-7.2,0.4,Bellarmine,52-54-3,49.1%,-0.2,-0.6,15-25-1,37.5%,8.6,-3.3,Bellarmine,N/A,N/A,34-32-1,51.5%,-8.2,0.8,S Indiana,N/A,N/A,3-16-1,15.8%,-1.4,-7.4,41,22.5,6:30 PM,Freedom Hall,306,S Indiana,316,Bellarmine,Southern Indiana,Southern Indiana,,Bellarmine,N/A,N/A,False,N/A,N/A,False,S Indiana,23-37-2,38.3%,-1.6,-1.2,15-18-1,45.5%,-7.2,0.4,Bellarmine,52-54-3,49.1%,0.5,-0.6,15-25-1,37.5%,8.6,-3.3,Bellarmine,N/A,N/A,34-32-1,51.5%,-8.2,0.8,S Indiana,N/A,N/A,3-16-1,15.8%,-1.4,-7.4
