Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,89.4,8:30 PM,Imperial Arena,4,Gonzaga,119,Davidson,Gonzaga,Gonzaga,Davidson,Davidson,-19.5,−110,False,+19.5,−110,True,Gonzaga,5-2-0,71.4%,24.1,6.3,1-0-0,100.0%,13.0,2.0,Davidson,4-1-0,80.0%,9.7,1.5,2-0-0,100.0%,24.7,+4.0,Davidson,+19.5,−110,1-1-0,50.0%,-11.0,-0.5,Gonzaga,-19.5,−110,5-2-0,71.4%,24.1,6.3,11,89.4,8:30 PM,Imperial Arena,4,Gonzaga,119,Davidson,Gonzaga,Gonzaga,Davidson,Davidson,-19.5,−110,False,+19.5,−110,True,Gonzaga,458-411-20,52.7%,14.2,1.2,141-140-7,50.2%,9.3,1.3,Davidson,374-326-14,53.4%,6.4,0.5,152-132-4,53.5%,14.2,0.5,Davidson,+19.5,−110,106-106-6,50.0%,-7.1,0.0,Gonzaga,-19.5,−110,394-361-20,52.2%,15.5,1.1,11,89.4,8:30 PM,Imperial Arena,4,Gonzaga,119,Davidson,Gonzaga,Gonzaga,Davidson,Davidson,-19.5,−110,False,+19.5,−110,True,Gonzaga,183-164-9,52.7%,18.1,1.5,48-46-3,51.1%,15.1,2.7,Davidson,163-141-3,53.6%,5.3,0.5,69-60-1,53.5%,12.1,1.2,Davidson,+19.5,−110,45-50-2,47.4%,-6.5,-0.8,Gonzaga,-19.5,−110,175-152-9,53.5%,18.9,1.8
12,89.3,11:59 PM,Acrisure Arena,101,Usc,52,New Mexico,USC,Southern California,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Usc,1-6-0,14.3%,2.9,-10.9,0,0,0.0,0.0,New Mexico,3-4-0,42.9%,10.0,-0.6,1-2-0,33.3%,20.0,-2.0,New Mexico,N/A,N/A,1-1-0,50.0%,-3.0,2.8,Usc,N/A,N/A,1-5-0,16.7%,9.2,-7.6,12,89.3,11:59 PM,Acrisure Arena,101,Usc,52,New Mexico,USC,Southern California,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Usc,420-418-10,50.1%,2.6,0.0,164-146-2,52.9%,-3.0,0.3,New Mexico,407-365-19,52.7%,5.0,0.1,205-169-10,54.8%,11.7,1.0,New Mexico,N/A,N/A,136-141-8,49.1%,-6.8,-0.3,Usc,N/A,N/A,231-235-8,49.6%,8.4,-0.3,12,89.3,11:59 PM,Acrisure Arena,101,Usc,52,New Mexico,USC,Southern California,New Mexico,New Mexico,N/A,N/A,False,N/A,N/A,False,Usc,179-163-0,52.3%,4.3,0.0,60-49-0,55.1%,-2.0,-0.3,New Mexico,151-153-5,49.7%,2.6,-0.4,77-62-4,55.4%,9.5,1.0,New Mexico,N/A,N/A,63-71-3,47.0%,-7.2,-0.6,Usc,N/A,N/A,119-102-0,53.9%,9.9,0.3
13,89.0,7:00 PM,Mullett Arena,59,Northwestern,107,Unlv,Northwestern,Northwestern,UNLV,UNLV,-4,−110,False,+4,−110,True,Northwestern,1-5-1,16.7%,10.9,-1.2,0-1-0,0.0%,-5.0,-0.5,Unlv,1-4-1,20.0%,4.2,-4.0,1-3-1,25.0%,9.4,-2.2,Unlv,+4,−110,0-1-0,0.0%,-22.0,-13.0,Northwestern,-4,−110,1-4-1,20.0%,13.5,-1.3,13,89.0,7:00 PM,Mullett Arena,59,Northwestern,107,Unlv,Northwestern,Northwestern,UNLV,UNLV,-4,−110,False,+4,−110,True,Northwestern,369-377-15,49.5%,-0.1,0.0,150-140-6,51.7%,-8.0,0.5,Unlv,362-353-14,50.6%,4.5,-0.1,189-198-8,48.8%,9.3,-0.5,Unlv,+4,−110,135-127-6,51.5%,-5.8,0.3,Northwestern,-4,−110,143-144-5,49.8%,8.3,-0.3,13,89.0,7:00 PM,Mullett Arena,59,Northwestern,107,Unlv,Northwestern,Northwestern,UNLV,UNLV,-4,−110,False,+4,−110,True,Northwestern,156-152-10,50.7%,2.4,0.4,59-48-3,55.1%,-5.0,1.0,Unlv,151-159-7,48.7%,2.6,-0.4,82-89-3,48.0%,7.5,-0.3,Unlv,+4,−110,65-68-4,48.9%,-7.3,-0.4,Northwestern,-4,−110,76-74-4,50.7%,10.8,0.5
14,88.2,8:00 PM,United Supermarkets Arena,134,N Colorado,24,Texas Tech,Northern Colorado,Northern Colorado,Texas Tech,Texas Tech,+22.5,−112,True,-22.5,−108,False,N Colorado,3-2-0,60.0%,17.4,6.6,2-1-0,66.7%,-1.7,8.0,Texas Tech,2-4-0,33.3%,23.2,-1.5,2-2-0,50.0%,33.8,+2.3,N Colorado,+22.5,−112,3-1-0,75.0%,1.0,9.1,Texas Tech,-22.5,−108,2-4-0,33.3%,23.2,-1.5,14,88.2,8:00 PM,United Supermarkets Arena,134,N Colorado,24,Texas Tech,Northern Colorado,Northern Colorado,Texas Tech,Texas Tech,+22.5,−112,True,-22.5,−108,False,N Colorado,240-238-11,50.2%,0.4,0.2,132-106-7,55.5%,-6.1,1.4,Texas Tech,372-416-8,47.2%,2.9,-0.4,201-186-4,51.9%,10.3,0.7,N Colorado,+22.5,−112,116-104-6,52.7%,-6.9,1.1,Texas Tech,-22.5,−108,204-201-6,50.4%,10.9,0.5,14,88.2,8:00 PM,United Supermarkets Arena,134,N Colorado,24,Texas Tech,Northern Colorado,Northern Colorado,Texas Tech,Texas Tech,+22.5,−112,True,-22.5,−108,False,N Colorado,144-143-7,50.2%,2.5,0.0,80-61-4,56.7%,-2.9,1.9,Texas Tech,158-168-4,48.5%,7.2,0.7,89-78-2,53.3%,14.4,1.6,N Colorado,+22.5,−112,66-63-4,51.2%,-7.2,0.8,Texas Tech,-22.5,−108,108-111-2,49.3%,12.7,0.8
15,88.0,2:00 PM,Acrisure Arena,70,Tx Christian,106,Colorado St,TCU,Texas Christian,Colorado State,Colorado St.,-4,−110,False,+4,−110,True,Tx Christian,1-5-0,16.7%,10.2,-4.8,0-1-0,0.0%,-12.0,-5.0,Colorado St,1-5-0,16.7%,3.3,-7.7,1-3-0,25.0%,10.3,-8.0,Colorado St,+4,−110,0-2-0,0.0%,-10.5,-7.0,Tx Christian,-4,−110,1-4-0,20.0%,14.6,-4.8,15,88.0,2:00 PM,Acrisure Arena,70,Tx Christian,106,Colorado St,TCU,Texas Christian,Colorado State,Colorado St.,-4,−110,False,+4,−110,True,Tx Christian,351-404-12,46.5%,1.5,-0.4,141-149-7,48.6%,-7.1,-0.7,Colorado St,353-379-18,48.2%,2.6,0.2,157-170-10,48.0%,8.5,0.2,Colorado St,+4,−110,158-204-9,43.7%,-7.5,-0.5,Tx Christian,-4,−110,161-180-4,47.2%,9.0,0.0,15,88.0,2:00 PM,Acrisure Arena,70,Tx Christian,106,Colorado St,TCU,Texas Christian,Colorado State,Colorado St.,-4,−110,False,+4,−110,True,Tx Christian,156-165-7,48.6%,3.5,-0.1,47-55-3,46.1%,-6.7,-1.5,Colorado St,144-161-5,47.2%,3.5,0.1,63-77-4,45.0%,8.4,-0.1,Colorado St,+4,−110,54-75-2,41.9%,-7.0,-0.7,Tx Christian,-4,−110,86-93-3,48.0%,10.0,0.0
16,86.9,4:30 PM,Acrisure Arena,90,Santa Clara,100,Washington,Santa Clara,Santa Clara,Washington,Washington,-1.5,−110,False,+1.5,−110,True,Santa Clara,3-4-0,42.9%,3.3,0.3,0-1-0,0.0%,-26.0,-18.5,Washington,1-4-0,20.0%,6.5,-5.0,0-3-0,0.0%,10.8,-8.7,Washington,+1.5,−110,0-1-0,0.0%,-10.0,-3.5,Santa Clara,-1.5,−110,2-3-0,40.0%,6.4,-0.3,16,86.9,4:30 PM,Acrisure Arena,90,Santa Clara,100,Washington,Santa Clara,Santa Clara,Washington,Washington,-1.5,−110,False,+1.5,−110,True,Santa Clara,384-371-19,50.9%,0.4,-0.3,161-143-6,53.0%,-5.1,0.2,Washington,410-419-15,49.5%,2.3,-0.1,198-219-9,47.5%,7.6,-0.1,Washington,+1.5,−110,186-186-8,50.0%,-7.7,-0.5,Santa Clara,-1.5,−110,163-178-6,47.8%,6.6,-1.0,16,86.9,4:30 PM,Acrisure Arena,90,Santa Clara,100,Washington,Santa Clara,Santa Clara,Washington,Washington,-1.5,−110,False,+1.5,−110,True,Santa Clara,152-143-8,51.5%,0.3,0.1,58-45-3,56.3%,-4.9,1.0,Washington,153-165-4,48.1%,0.5,-0.2,73-90-2,44.8%,5.1,-0.8,Washington,+1.5,−110,82-87-2,48.5%,-7.8,-0.6,Santa Clara,-1.5,−110,65-73-2,47.1%,7.7,-0.2
16,86.9,1:00 PM,Wide World of Sports Complex,98,Minnesota,92,Wake Forest,Minnesota,Minnesota,Wake Forest,Wake Forest,+2.5,−108,True,-2.5,−112,False,Minnesota,1-5-1,16.7%,5.6,-4.1,0,0,0.0,0.0,Wake Forest,1-7-0,12.5%,3.6,-11.4,0-5-0,0.0%,11.8,-15.7,Minnesota,+2.5,−108,0-0-1,0.0%,-2.0,0.0,Wake Forest,-2.5,−112,0-5-0,0.0%,11.8,-15.7,16,86.9,1:00 PM,Wide World of Sports Complex,98,Minnesota,92,Wake Forest,Minnesota,Minnesota,Wake Forest,Wake Forest,+2.5,−108,True,-2.5,−112,False,Minnesota,383-413-17,48.1%,2.0,-0.5,124-161-4,43.5%,-7.0,-1.1,Wake Forest,371-408-16,47.6%,1.9,-0.2,194-180-13,51.9%,8.1,0.8,Minnesota,+2.5,−108,187-217-8,46.3%,-7.0,-0.2,Wake Forest,-2.5,−112,188-193-12,49.3%,8.9,0.2,16,86.9,1:00 PM,Wide World of Sports Complex,98,Minnesota,92,Wake Forest,Minnesota,Minnesota,Wake Forest,Wake Forest,+2.5,−108,True,-2.5,−112,False,Minnesota,151-162-7,48.2%,0.7,-0.3,45-61-1,42.5%,-8.3,-1.1,Wake Forest,149-158-6,48.5%,0.4,0.0,78-72-5,52.0%,5.8,0.5,Minnesota,+2.5,−108,76-93-4,45.0%,-7.9,-0.7,Wake Forest,-2.5,−112,70-65-5,51.9%,10.3,0.8
18,86.3,7:00 PM,Cameron Indoor Stadium,142,Seattle,2,Duke,Seattle,Seattle,Duke,Duke,+26.5,−110,True,-26.5,−110,False,Seattle,1-4-0,20.0%,3.8,-2.0,1-2-0,33.3%,0.7,-1.2,Duke,4-2-0,66.7%,22.2,5.4,3-0-0,100.0%,42.3,+11.7,Seattle,+26.5,−110,1-1-0,50.0%,4.0,8.3,Duke,-26.5,−110,3-2-0,60.0%,23.8,3.4,18,86.3,7:00 PM,Cameron Indoor Stadium,142,Seattle,2,Duke,Seattle,Seattle,Duke,Duke,+26.5,−110,True,-26.5,−110,False,Seattle,154-151-1,50.5%,1.1,0.6,56-57-0,49.6%,-6.1,0.3,Duke,482-436-19,52.5%,13.9,0.5,226-184-13,55.1%,20.5,1.3,Seattle,+26.5,−110,66-76-0,46.5%,-7.5,-0.2,Duke,-26.5,−110,442-403-17,52.3%,14.2,0.3,18,86.3,7:00 PM,Cameron Indoor Stadium,142,Seattle,2,Duke,Seattle,Seattle,Duke,Duke,+26.5,−110,True,-26.5,−110,False,Seattle,128-129-1,49.8%,3.0,0.6,44-53-0,45.4%,-5.7,-0.6,Duke,182-167-8,52.2%,12.1,0.3,86-76-4,53.1%,18.7,0.4,Seattle,+26.5,−110,48-64-0,42.9%,-7.7,-0.9,Duke,-26.5,−110,162-149-6,52.1%,13.5,0.0
18,86.3,9:30 PM,ENMAX Centre,115,Kent St,64,Uc Irvine,Kent State,Kent St.,UC Irvine,UC Irvine,+6.5,−112,True,-6.5,−108,False,Kent St,3-1-1,75.0%,9.3,2.8,2-0-1,100.0%,-1.0,5.2,Uc Irvine,4-1-0,80.0%,17.7,9.1,1-0-0,100.0%,24.0,+1.5,Kent St,+6.5,−112,0-0-1,0.0%,-23.0,0.0,Uc Irvine,-6.5,−108,3-1-0,75.0%,14.0,5.5,18,86.3,9:30 PM,ENMAX Centre,115,Kent St,64,Uc Irvine,Kent State,Kent St.,UC Irvine,UC Irvine,+6.5,−112,True,-6.5,−108,False,Kent St,413-371-25,52.7%,5.1,0.6,190-159-9,54.4%,-0.7,0.6,Uc Irvine,384-370-23,50.9%,3.0,0.4,150-150-8,50.0%,8.9,-0.2,Kent St,+6.5,−112,145-124-7,53.9%,-4.3,1.4,Uc Irvine,-6.5,−108,217-214-13,50.4%,7.0,-0.2,18,86.3,9:30 PM,ENMAX Centre,115,Kent St,64,Uc Irvine,Kent State,Kent St.,UC Irvine,UC Irvine,+6.5,−112,True,-6.5,−108,False,Kent St,150-142-14,51.4%,4.2,0.1,64-63-6,50.4%,-2.0,0.0,Uc Irvine,164-143-11,53.4%,6.9,0.8,60-47-4,56.1%,15.4,1.2,Kent St,+6.5,−112,56-51-4,52.3%,-4.7,1.4,Uc Irvine,-6.5,−108,119-100-9,54.3%,8.8,0.7
20,84.6,4:00 PM,Atlantic Union Bank Center,82,Geo Mason,124,James Mad,George Mason,George Mason,James Madison,James Madison,-2,−110,False,+2,−110,True,Geo Mason,4-3-0,57.1%,16.7,4.9,0-2-0,0.0%,-10.0,-5.0,James Mad,3-3-0,50.0%,8.3,-0.7,1-0-0,100.0%,29.0,+7.0,James Mad,+2,−110,0-1-0,0.0%,-4.0,-2.0,Geo Mason,-2,−110,4-2-0,66.7%,22.7,6.6,20,84.6,4:00 PM,Atlantic Union Bank Center,82,Geo Mason,124,James Mad,George Mason,George Mason,James Madison,James Madison,-2,−110,False,+2,−110,True,Geo Mason,388-380-20,50.5%,2.5,0.4,161-152-7,51.4%,-1.7,0.8,James Mad,351-364-16,49.1%,-0.5,-0.6,139-176-4,44.1%,3.8,-1.8,James Mad,+2,−110,204-208-10,49.5%,-7.6,-0.3,Geo Mason,-2,−110,212-210-17,50.2%,7.9,0.2,20,84.6,4:00 PM,Atlantic Union Bank Center,82,Geo Mason,124,James Mad,George Mason,George Mason,James Madison,James Madison,-2,−110,False,+2,−110,True,Geo Mason,147-154-5,48.8%,0.2,0.1,60-53-2,53.1%,-4.0,1.8,James Mad,142-143-6,49.8%,2.9,0.0,60-71-1,45.8%,7.2,-1.2,James Mad,+2,−110,67-70-3,48.9%,-5.7,0.4,Geo Mason,-2,−110,67-75-3,47.2%,6.2,-0.6
21,81.1,9:00 PM,Wide World of Sports Complex,105,St Bonavent,131,N Iowa,Saint Bonaventure,St. Bonaventure,,Northern Iowa,-2.5,−105,False,N/A,N/A,False,St Bonavent,6-0-0,100.0%,11.9,4.0,2-0-0,100.0%,9.0,3.8,N Iowa,3-2-0,60.0%,6.8,-3.1,2-1-0,66.7%,16.8,0.0,N Iowa,N/A,N/A,1-1-0,50.0%,-13.0,-7.8,St Bonavent,-2.5,−105,5-0-0,100.0%,13.2,4.5,21,81.1,9:00 PM,Wide World of Sports Complex,105,St Bonavent,131,N Iowa,Saint Bonaventure,St. Bonaventure,,Northern Iowa,-2.5,−105,False,N/A,N/A,False,St Bonavent,376-361-19,51.0%,0.6,-0.1,159-161-9,49.7%,-4.4,-0.3,N Iowa,388-384-18,50.3%,2.6,-0.1,164-172-10,48.8%,7.8,-0.4,N Iowa,N/A,N/A,179-162-6,52.5%,-5.0,0.9,St Bonavent,-2.5,−105,188-179-11,51.2%,7.0,0.1,21,81.1,9:00 PM,Wide World of Sports Complex,105,St Bonavent,131,N Iowa,Saint Bonaventure,St. Bonaventure,,Northern Iowa,-2.5,−105,False,N/A,N/A,False,St Bonavent,158-138-10,53.4%,4.0,0.6,57-56-6,50.4%,-0.6,-0.3,N Iowa,146-152-11,49.0%,3.1,-0.6,62-62-6,50.0%,8.7,-1.0,N Iowa,N/A,N/A,55-65-2,45.8%,-5.7,-0.4,St Bonavent,-2.5,−105,103-86-6,54.5%,7.9,0.8
22,73.7,7:00 PM,Rupp Arena at Central Bank Center,226,Georgia St,8,Kentucky,Georgia State,Georgia St.,Kentucky,Kentucky,+31,−112,True,-31,−108,False,Georgia St,4-2-0,66.7%,1.4,-0.8,1-1-0,50.0%,-20.0,-5.5,Kentucky,4-2-0,66.7%,28.5,7.8,3-2-0,60.0%,33.2,+7.3,Georgia St,+31,−112,2-1-0,66.7%,-12.3,-1.2,Kentucky,-31,−108,3-2-0,60.0%,33.2,7.3,22,73.7,7:00 PM,Rupp Arena at Central Bank Center,226,Georgia St,8,Kentucky,Georgia State,Georgia St.,Kentucky,Kentucky,+31,−112,True,-31,−108,False,Georgia St,267-279-10,48.9%,2.5,0.0,118-139-3,45.9%,-3.0,-0.5,Kentucky,453-435-21,51.0%,10.2,0.5,198-205-10,49.1%,15.9,0.1,Georgia St,+31,−112,108-126-4,46.2%,-7.8,0.2,Kentucky,-31,−108,370-364-19,50.4%,11.7,0.1,22,73.7,7:00 PM,Rupp Arena at Central Bank Center,226,Georgia St,8,Kentucky,Georgia State,Georgia St.,Kentucky,Kentucky,+31,−112,True,-31,−108,False,Georgia St,139-150-7,48.1%,4.1,-0.6,60-76-2,44.1%,-2.6,-1.4,Kentucky,174-170-6,50.6%,10.8,0.5,88-88-2,50.0%,16.6,0.6,Georgia St,+31,−112,35-53-3,39.8%,-7.8,-1.0,Kentucky,-31,−108,144-146-5,49.7%,13.1,0.1
23,73.6,4:00 PM,Trask Coliseum,130,Sam Hous St,168,Nc-Wilmgton,Sam Houston,Sam Houston St.,UNCW,UNC Wilmington,-2,−108,False,N/A,N/A,False,Sam Hous St,2-3-0,40.0%,2.2,-1.3,2-2-0,50.0%,-2.8,0.9,Nc-Wilmgton,2-2-0,50.0%,6.6,-4.3,1-1-0,50.0%,15.7,-9.3,Nc-Wilmgton,N/A,N/A,1-0-0,100.0%,-18.0,6.5,Sam Hous St,-2,−108,2-1-0,66.7%,13.0,6.7,23,73.6,4:00 PM,Trask Coliseum,130,Sam Hous St,168,Nc-Wilmgton,Sam Houston,Sam Houston St.,UNCW,UNC Wilmington,-2,−108,False,N/A,N/A,False,Sam Hous St,137-109-6,55.7%,4.9,1.0,64-51-4,55.7%,-3.2,0.6,Nc-Wilmgton,381-354-24,51.8%,0.6,0.2,154-139-7,52.6%,7.0,0.3,Nc-Wilmgton,N/A,N/A,197-192-18,50.6%,-7.9,0.1,Sam Hous St,-2,−108,76-48-3,61.3%,9.5,2.4,23,73.6,4:00 PM,Trask Coliseum,130,Sam Hous St,168,Nc-Wilmgton,Sam Houston,Sam Houston St.,UNCW,UNC Wilmington,-2,−108,False,N/A,N/A,False,Sam Hous St,118-88-5,57.3%,6.4,1.4,62-44-3,58.5%,-2.2,1.2,Nc-Wilmgton,144-140-9,50.7%,2.6,0.2,52-54-3,49.1%,9.7,0.3,Nc-Wilmgton,N/A,N/A,72-65-6,52.6%,-6.9,0.4,Sam Hous St,-2,−108,67-41-3,62.0%,9.8,2.6
24,71.1,4:30 PM,Baha Mar Convention Center,102,Arkansas St,202,Indiana St,Arkansas State,Arkansas St.,Indiana State,Indiana St.,-9.5,−108,False,+9.5,−112,True,Arkansas St,3-1-0,75.0%,13.2,4.6,1-0-0,100.0%,-9.0,16.5,Indiana St,2-3-0,40.0%,7.2,-3.2,1-1-0,50.0%,25.3,+3.5,Indiana St,+9.5,−112,1-1-0,50.0%,-11.5,-5.0,Arkansas St,-9.5,−108,2-1-0,66.7%,10.7,0.7,24,71.1,4:30 PM,Baha Mar Convention Center,102,Arkansas St,202,Indiana St,Arkansas State,Arkansas St.,Indiana State,Indiana St.,-9.5,−108,False,+9.5,−112,True,Arkansas St,349-341-16,50.6%,1.2,0.0,168-178-10,48.6%,-5.9,-0.2,Indiana St,394-383-15,50.7%,0.0,0.2,176-159-7,52.5%,5.5,1.0,Indiana St,+9.5,−112,214-211-10,50.4%,-6.7,0.4,Arkansas St,-9.5,−108,147-156-7,48.5%,5.1,-0.6,24,71.1,4:30 PM,Baha Mar Convention Center,102,Arkansas St,202,Indiana St,Arkansas State,Arkansas St.,Indiana State,Indiana St.,-9.5,−108,False,+9.5,−112,True,Arkansas St,148-135-6,52.3%,-0.5,-0.1,68-72-4,48.6%,-7.0,-0.5,Indiana St,155-144-9,51.8%,1.9,0.3,74-53-5,58.3%,7.8,1.7,Indiana St,+9.5,−112,67-69-5,49.3%,-6.6,0.0,Arkansas St,-9.5,−108,51-51-2,50.0%,4.0,-1.4
25,70.8,7:00 PM,Baha Mar Convention Center,153,Hofstra,169,Rice,Hofstra,Hofstra,Rice,Rice,-2,−112,False,+2,−108,True,Hofstra,3-2-0,60.0%,-1.3,1.8,1-2-0,33.3%,-16.7,-2.2,Rice,4-2-0,66.7%,7.0,3.0,2-1-0,66.7%,8.3,-0.2,Rice,+2,−108,2-0-0,100.0%,7.0,13.5,Hofstra,-2,−112,1-0-0,100.0%,14.0,9.5,25,70.8,7:00 PM,Baha Mar Convention Center,153,Hofstra,169,Rice,Hofstra,Hofstra,Rice,Rice,-2,−112,False,+2,−108,True,Hofstra,339-316-20,51.8%,2.9,0.5,171-133-11,56.3%,-0.8,1.4,Rice,329-368-16,47.2%,-2.1,-0.3,143-166-10,46.3%,3.6,-0.3,Rice,+2,−108,222-253-11,46.7%,-9.3,-0.4,Hofstra,-2,−112,180-181-4,49.9%,6.6,-0.1,25,70.8,7:00 PM,Baha Mar Convention Center,153,Hofstra,169,Rice,Hofstra,Hofstra,Rice,Rice,-2,−112,False,+2,−108,True,Hofstra,159-139-5,53.4%,5.5,0.6,85-52-4,62.0%,2.4,2.1,Rice,137-147-8,48.2%,-1.2,0.0,60-65-6,48.0%,3.9,-0.1,Rice,+2,−108,89-96-5,48.1%,-7.9,0.1,Hofstra,-2,−112,108-103-2,51.2%,7.0,-0.1
26,70.5,5:00 PM,Curb Event Center,178,Gard-Webb,147,Belmont,,Gardner-Webb,Belmont,Belmont,N/A,N/A,False,-8,−108,False,Gard-Webb,6-1-0,85.7%,-2.1,4.5,4-0-0,100.0%,-8.8,5.4,Belmont,4-2-0,66.7%,7.0,2.8,1-1-0,50.0%,10.3,-2.0,Belmont,-8,−108,2-0-0,100.0%,12.0,16.3,Gard-Webb,N/A,N/A,2-1-0,66.7%,6.7,3.3,26,70.5,5:00 PM,Curb Event Center,178,Gard-Webb,147,Belmont,,Gardner-Webb,Belmont,Belmont,N/A,N/A,False,-8,−108,False,Gard-Webb,137-116-2,54.2%,0.4,1.1,81-49-2,62.3%,-6.1,2.2,Belmont,219-200-6,52.3%,5.7,0.6,88-66-3,57.1%,12.1,1.4,Belmont,-8,−108,52-48-2,52.0%,-6.1,0.9,Gard-Webb,N/A,N/A,57-66-2,46.3%,5.8,-0.4,26,70.5,5:00 PM,Curb Event Center,178,Gard-Webb,147,Belmont,,Gardner-Webb,Belmont,Belmont,N/A,N/A,False,-8,−108,False,Gard-Webb,118-103-2,53.4%,2.8,0.9,72-43-2,62.6%,-3.8,2.0,Belmont,165-144-6,53.4%,7.7,0.4,73-53-3,57.9%,13.7,1.2,Belmont,-8,−108,35-30-2,53.9%,-5.1,0.9,Gard-Webb,N/A,N/A,51-62-2,45.1%,5.8,-0.4
