Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,71.2,8:00 PM,Reed Arena,241,Lamar,24,Texas A&M,Lamar,Lamar,Texas A&M,Texas A&M-CC,N/A,N/A,False,N/A,N/A,False,Lamar,87-96-4,47.5%,0.7,0.1,40-60-1,40.0%,-8.0,-0.9,Texas A&M,161-153-3,51.3%,3.9,-0.1,72-79-1,47.7%,8.7,-1.1,Texas A&M,N/A,N/A,65-61-1,51.6%,-5.0,1.0,Lamar,N/A,N/A,32-27-0,54.2%,6.7,1.1
12,67.5,9:00 PM,Fiserv Forum,265,Central Mich,12,Marquette,Central Michigan,Central Michigan,Marquette,Marquette,N/A,N/A,False,N/A,N/A,False,Central Mich,138-135-11,50.6%,0.4,-0.1,67-66-7,50.4%,-6.8,0.0,Marquette,167-157-4,51.5%,4.6,0.4,86-85-0,50.3%,10.0,+0.4,Marquette,N/A,N/A,61-58-3,51.3%,-5.5,0.2,Central Mich,N/A,N/A,57-53-3,51.8%,4.9,-0.1
13,65.7,7:00 PM,Mizzou Arena,264,E Washingtn,66,Missouri,Eastern Washington,Eastern Washington,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,E Washingtn,170-131-3,56.5%,4.5,1.5,95-69-2,57.9%,-2.6,1.5,Missouri,142-164-7,46.4%,-1.2,-0.9,71-81-5,46.7%,4.6,-1.1,Missouri,N/A,N/A,85-94-3,47.5%,-8.7,-0.7,E Washingtn,N/A,N/A,93-75-2,55.4%,8.3,1.4
14,62.2,10:00 PM,Pauley Pavilion presented by Wescom,291,Boston U,28,Ucla,Boston University,Boston U,UCLA,UCLA,N/A,N/A,False,N/A,N/A,False,Boston U,105-120-5,46.7%,0.4,-0.6,62-55-5,53.0%,-1.9,1.8,Ucla,165-168-7,49.6%,5.9,0.2,86-74-3,53.8%,12.4,+1.0,Ucla,N/A,N/A,50-52-1,49.0%,-5.5,0.2,Boston U,N/A,N/A,52-63-3,45.2%,3.5,-2.1
15,59.1,7:00 PM,Bon Secours Wellness Arena,253,Jacksonville,140,Furman,Jacksonville,Jacksonville,Furman,Furman,N/A,N/A,False,N/A,N/A,False,Jacksonville,100-96-3,51.0%,-0.2,0.4,58-54-1,51.8%,-7.8,-0.6,Furman,159-123-5,56.4%,7.4,1.3,71-44-2,61.7%,14.8,+2.0,Furman,N/A,N/A,45-39-2,53.6%,-6.8,0.6,Jacksonville,N/A,N/A,39-37-2,51.3%,7.3,1.1
16,58.7,7:00 PM,EagleBank Arena,286,Stony Brook,95,Geo Mason,Stony Brook,Stony Brook,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,Stony Brook,117-99-7,54.2%,2.0,0.1,66-50-2,56.9%,-2.6,0.4,Geo Mason,144-152-5,48.7%,-0.2,0.0,66-75-3,46.8%,4.0,-0.5,Geo Mason,N/A,N/A,79-79-2,50.0%,-6.3,0.7,Stony Brook,N/A,N/A,54-47-6,53.5%,5.9,-0.8
17,57.1,9:30 PM,Friel Court at Beasley Coliseum,294,Idaho,85,Wash State,Idaho,Idaho,Washington State,Washington St.,N/A,N/A,False,N/A,N/A,False,Idaho,136-144-3,48.6%,-2.2,-0.2,66-68-0,49.3%,-7.1,0.9,Wash State,149-166-4,47.3%,-0.7,0.2,81-79-1,50.6%,4.8,+1.3,Wash State,N/A,N/A,85-93-3,47.8%,-8.3,0.0,Idaho,N/A,N/A,32-38-0,45.7%,4.3,-0.8
18,55.6,8:00 PM,F&M Bank Arena,177,Chattanooga,246,Austin Peay,Chattanooga,Chattanooga,Austin Peay,Austin Peay,N/A,N/A,False,N/A,N/A,False,Chattanooga,145-144-6,50.2%,4.1,0.2,79-66-1,54.5%,-1.9,0.8,Austin Peay,141-142-7,49.8%,-0.1,-0.3,57-54-3,51.4%,8.3,+0.6,Austin Peay,N/A,N/A,87-84-2,50.9%,-8.9,-0.6,Chattanooga,N/A,N/A,78-83-6,48.5%,7.2,-0.2
19,54.7,8:00 PM,Lloyd Noble Center,327,Nw State,38,Oklahoma,Northwestern State,Northwestern St.,Oklahoma,Oklahoma,N/A,N/A,False,N/A,N/A,False,Nw State,99-85-5,53.8%,-4.5,0.6,61-44-3,58.1%,-11.0,0.8,Oklahoma,153-164-6,48.3%,4.3,0.2,78-72-2,52.0%,10.9,+1.0,Oklahoma,N/A,N/A,67-62-4,51.9%,-4.2,0.9,Nw State,N/A,N/A,25-21-3,54.4%,6.4,1.5
20,52.9,7:00 PM,Hinkle Fieldhouse,311,W Michigan,101,Butler,Western Michigan,Western Michigan,Butler,Butler,N/A,N/A,False,N/A,N/A,False,W Michigan,132-147-7,47.3%,-2.8,-0.9,66-71-4,48.2%,-9.3,-0.5,Butler,160-157-5,50.5%,3.3,0.0,81-75-3,51.9%,9.9,+0.8,Butler,N/A,N/A,59-72-2,45.0%,-7.7,-1.8,W Michigan,N/A,N/A,34-43-2,44.2%,3.4,-2.5
21,51.8,11:59 PM,SimpliFi Arena at Stan Sheriff Center,263,Pacific,178,Hawaii,Pacific,Pacific,Hawaii,Hawaii,N/A,N/A,False,N/A,N/A,False,Pacific,118-158-9,42.8%,-3.2,-1.2,56-72-3,43.8%,-8.6,-0.7,Hawaii,139-139-3,50.0%,3.9,0.3,74-79-1,48.4%,7.0,-0.3,Hawaii,N/A,N/A,53-58-2,47.8%,-4.6,0.9,Pacific,N/A,N/A,39-55-4,41.5%,5.0,-1.2
22,50.7,7:00 PM,Purcell Pavilion at the Joyce Center,342,Buffalo,57,Notre Dame,Buffalo,Buffalo,Notre Dame,Notre Dame,N/A,N/A,False,N/A,N/A,False,Buffalo,156-140-7,52.7%,4.2,0.7,72-55-3,56.7%,0.2,2.1,Notre Dame,154-158-7,49.4%,3.9,-0.3,70-79-3,47.0%,9.4,-1.1,Notre Dame,N/A,N/A,76-65-3,53.9%,-4.9,1.2,Buffalo,N/A,N/A,93-88-4,51.4%,8.4,0.5
23,48.6,7:00 PM,Xfinity Center,360,Florida A&M,31,Maryland,Florida A&M,Florida A&M,Maryland,Maryland,N/A,N/A,False,N/A,N/A,False,Florida A&M,103-87-0,54.2%,-8.6,0.8,62-52-0,54.4%,-13.7,0.7,Maryland,157-160-8,49.5%,5.5,0.0,79-88-3,47.3%,10.7,-0.6,Maryland,N/A,N/A,59-58-4,50.4%,-4.0,0.7,Florida A&M,N/A,N/A,16-25-0,39.0%,2.9,-3.1
24,47.3,9:30 PM,Icardo Center,240,N Dakota St,235,Cs Bakersfld,North Dakota State,North Dakota State,CSU Bakersfield,CSU Bakersfield,N/A,N/A,False,N/A,N/A,False,N Dakota St,133-158-4,45.7%,3.2,-0.3,62-76-2,44.9%,-3.8,-0.3,Cs Bakersfld,100-112-4,47.2%,1.7,0.5,30-40-2,42.9%,9.9,-0.1,Cs Bakersfld,N/A,N/A,63-71-3,47.0%,-7.4,0.7,N Dakota St,N/A,N/A,85-87-2,49.4%,6.4,0.3
25,45.0,7:00 PM,CB&S Bank Arena at Flowers Hall,299,Tn Martin,187,N Alabama,,Tenn-Martin,North Alabama,North Alabama,N/A,N/A,False,N/A,N/A,False,Tn Martin,134-142-1,48.6%,-0.6,-0.4,70-82-1,46.1%,-7.2,-0.5,N Alabama,81-81-3,50.0%,-0.5,0.2,31-29-1,51.7%,10.1,+0.2,N Alabama,N/A,N/A,56-54-3,50.9%,-9.1,0.8,Tn Martin,N/A,N/A,50-43-1,53.8%,4.3,-0.5
26,42.7,7:00 PM,John Paul Jones Arena,362,Coppin St,96,Virginia,Coppin State,Coppin St.,Virginia,Virginia,N/A,N/A,False,N/A,N/A,False,Coppin St,103-104-4,49.8%,-10.6,-0.8,69-60-4,53.5%,-15.0,-0.4,Virginia,172-150-7,53.4%,9.0,-0.2,77-73-4,51.3%,13.9,-0.1,Virginia,N/A,N/A,25-25-1,50.0%,-5.5,-1.8,Coppin St,N/A,N/A,16-15-1,51.6%,2.4,-2.8
27,39.7,7:00 PM,Cam Henderson Center,306,S Indiana,213,Marshall,Southern Indiana,Southern Indiana,Marshall,Marshall,N/A,N/A,False,N/A,N/A,False,S Indiana,23-36-2,39.0%,-1.4,-1.1,15-17-1,46.9%,-7.0,0.6,Marshall,152-155-4,49.5%,1.7,-0.3,73-70-3,51.1%,7.5,+0.3,Marshall,N/A,N/A,54-75-2,41.9%,-9.1,-1.8,S Indiana,N/A,N/A,3-16-1,15.8%,-1.4,-7.4
28,33.9,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,361,Alcorn St,176,Tulane,Alcorn,Alcorn St.,Tulane,Tulane,N/A,N/A,False,N/A,N/A,False,Alcorn St,94-95-3,49.7%,-4.6,-0.6,62-60-1,50.8%,-12.6,-0.8,Tulane,128-148-6,46.4%,-2.2,-0.5,56-75-2,42.8%,2.2,-1.2,Tulane,N/A,N/A,80-91-5,46.8%,-8.8,0.1,Alcorn St,N/A,N/A,33-31-2,51.6%,6.5,0.5
29,22.6,4:00 PM,Clune Arena,332,Liu,284,Air Force,LIU,LIU,Air Force,Air Force,N/A,N/A,False,N/A,N/A,False,Liu,61-71-3,46.2%,-4.4,-0.7,31-44-2,41.3%,-11.8,-1.9,Air Force,133-150-4,47.0%,-3.9,-1.3,65-72-0,47.5%,1.5,-1.0,Air Force,N/A,N/A,93-99-4,48.4%,-10.1,-1.2,Liu,N/A,N/A,22-22-1,50.0%,5.3,-0.4
30,19.4,6:00 PM,McAlister Field House,312,Stetson,326,Citadel,Stetson,Stetson,,The Citadel,N/A,N/A,False,N/A,N/A,False,Stetson,105-92-7,53.3%,-2.2,0.8,59-46-5,56.2%,-9.3,0.7,Citadel,125-131-9,48.8%,-3.5,-0.9,45-62-3,42.1%,4.2,-1.9,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,Stetson,N/A,N/A,26-27-1,49.1%,4.9,-0.3
31,--,9:30 PM,SimpliFi Arena at Stan Sheriff Center,278,San Jose St,0,Life Pacific,San Jose State,San Jose St.,0,0,N/A,N/A,False,N/A,N/A,False,San Jose St,135-153-4,46.9%,-8.2,-1.1,58-69-1,45.7%,-14.7,-1.4,0,0,0,0.0,0.0,0,0,0.0,0,Life Pacific,N/A,N/A,0,0,0.0,0.0,San Jose St,N/A,N/A,22-23-1,48.9%,4.7,-0.5
31,--,9:00 PM,Holt Arena,0,Southern Oregon,249,Idaho St,0,0,Idaho State,Idaho State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Idaho St,129-141-4,47.8%,-3.1,0.1,42-58-2,42.0%,4.3,-0.5,Idaho St,N/A,N/A,105-109-3,49.1%,-8.2,0.2,Southern Oregon,N/A,N/A,0,0,0.0,0.0
31,--,12:00 PM,Burr Gymnasium,0,Dillard,234,Howard,0,0,Howard,Howard,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Howard,84-107-4,44.0%,-2.4,-0.4,30-36-2,45.5%,6.2,+0.3,Howard,N/A,N/A,55-65-2,45.8%,-10.8,-0.4,Dillard,N/A,N/A,0,0,0.0,0.0
31,--,9:00 PM,Brick Breeden Fieldhouse,0,Northwest Indian College,208,Montana St,0,0,Montana State,Montana St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Montana St,142-145-9,49.5%,0.5,-0.2,50-64-2,43.9%,6.9,-0.3,Montana St,N/A,N/A,80-76-5,51.3%,-7.2,0.1,Northwest Indian College,N/A,N/A,0,0,0.0,0.0
31,--,8:00 PM,Alabama A&M Events Center,0,Arkansas Baptist,319,Alab A&M,0,0,Alabama A&M,Alabama A&M,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Alab A&M,98-94-2,51.0%,-7.9,-0.3,43-27-0,61.4%,1.0,+2.6,Alab A&M,N/A,N/A,80-75-2,51.6%,-11.4,-0.2,Arkansas Baptist,N/A,N/A,0,0,0.0,0.0
31,--,8:00 PM,Great Southern Bank Arena,0,Missouri Southern State,185,Missouri St,0,0,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Missouri St,143-153-10,48.3%,1.9,-0.4,64-68-4,48.5%,7.2,-0.6,Missouri St,N/A,N/A,65-68-5,48.9%,-6.7,-0.4,Missouri Southern State,N/A,N/A,0,0,0.0,0.0
31,--,7:00 PM,Hanner Fieldhouse,0,Augusta,200,Ga Southern,0,0,Georgia Southern,Georgia Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ga Southern,141-134-8,51.3%,3.0,0.4,56-48-7,53.9%,11.1,+1.2,Ga Southern,N/A,N/A,75-72-1,51.0%,-5.9,0.7,Augusta,N/A,N/A,0,0,0.0,0.0
31,--,7:00 PM,Stroh Center,0,Taylor University,270,Bowling Grn,0,0,Bowling Green,Bowling Green,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Bowling Grn,136-152-6,47.2%,0.6,-1.4,55-73-5,43.0%,4.6,-2.6,Bowling Grn,N/A,N/A,75-73-1,50.7%,-6.2,-0.3,Taylor University,N/A,N/A,0,0,0.0,0.0
31,--,7:00 PM,William H. Detrick Gymnasium,0,Northern Vermont-Johnson,220,Central Conn,0,0,Central Connecticut State,Central Conn. St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Conn,100-112-2,47.2%,-7.3,-0.7,34-51-1,40.0%,-2.1,-2.2,Central Conn,N/A,N/A,76-80-2,48.7%,-10.6,0.1,Northern Vermont-Johnson,N/A,N/A,0,0,0.0,0.0
31,--,7:00 PM,Smith-Hammond Middleton Memorial Center,0,Voorhees,293,S Car State,0,0,South Carolina State,South Carolina State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,S Car State,104-88-4,54.2%,-6.4,0.7,30-26-3,53.6%,4.5,+1.9,S Car State,N/A,N/A,85-60-4,58.6%,-12.2,1.7,Voorhees,N/A,N/A,0,0,0.0,0.0
31,--,6:00 PM,Chesapeake Employers Insurance Arena,0,Valley Forge,303,Maryland Bc,0,0,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Maryland Bc,110-97-2,53.1%,-0.1,1.4,47-42-0,52.8%,5.1,+1.0,Maryland Bc,N/A,N/A,58-49-1,54.2%,-6.2,2.2,Valley Forge,N/A,N/A,0,0,0.0,0.0
31,--,7:00 PM,Buccaneer Field House,0,Morris College,309,Charl South,0,0,,Charleston Southern,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Charl South,84-104-4,44.7%,-1.6,-0.9,28-43-1,39.4%,7.8,-1.1,Charl South,N/A,N/A,63-80-4,44.1%,-11.3,-1.2,Morris College,N/A,N/A,0,0,0.0,0.0
