Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
13,89.1,2:15 PM,Moody Coliseum,106,Virginia,48,S Methodist,Virginia,Virginia,SMU,Southern Methodist,+10,−112,True,-10,−108,False,Virginia,2-6-0,25.0%,0.8,-2.8,0-1-0,0.0%,-18.0,-0.5,S Methodist,4-5-0,44.4%,16.6,2.2,3-3-0,50.0%,23.5,+4.8,Virginia,+10,−112,1-3-0,25.0%,-13.8,-2.6,S Methodist,-10,−108,4-4-0,50.0%,19.3,2.9
13,89.1,4:00 PM,CHI Health Center Omaha,108,Unlv,42,Creighton,UNLV,UNLV,Creighton,Creighton,+9.5,−105,True,-9.5,−115,False,Unlv,1-5-1,16.7%,2.9,-3.5,0,0,0.0,0.0,Creighton,2-6-1,25.0%,9.0,-6.1,2-4-0,33.3%,16.5,-4.8,Unlv,+9.5,−105,0-2-0,0.0%,-13.5,-6.8,Creighton,-9.5,−115,1-6-0,14.3%,10.3,-10.2
15,88.2,12:00 PM,Thomas M. Ryan Center,79,Providence,93,Rhode Island,Providence,Providence,Rhode Island,Rhode Island,-2,−110,False,+2,−110,True,Providence,4-5-0,44.4%,8.2,-2.9,0,0,0.0,0.0,Rhode Island,3-4-0,42.9%,19.1,6.0,3-2-0,60.0%,23.7,+11.4,Rhode Island,+2,−110,0,0,0.0,0.0,Providence,-2,−110,2-4-0,33.3%,12.2,-6.4
16,88.1,12:00 PM,Purcell Pavilion at the Joyce Center,97,Syracuse,73,Notre Dame,Syracuse,Syracuse,Notre Dame,Notre Dame,+4.5,−108,True,-4.5,−112,False,Syracuse,3-4-0,42.9%,-1.4,-3.0,0-1-0,0.0%,-26.0,-3.5,Notre Dame,4-4-1,50.0%,3.6,-2.3,1-3-0,25.0%,12.0,-9.0,Syracuse,+4.5,−108,2-1-0,66.7%,-11.7,3.2,Notre Dame,-4.5,−112,2-3-0,40.0%,13.8,-3.6
16,88.1,8:00 PM,CU Events Center,87,Colorado St,85,Colorado,Colorado State,Colorado St.,Colorado,Colorado,+2.5,−112,True,-2.5,−108,False,Colorado St,3-5-0,37.5%,6.6,-2.1,0,0,0.0,0.0,Colorado,4-4-0,50.0%,5.0,0.1,3-2-0,60.0%,16.6,+1.7,Colorado St,+2.5,−112,1-2-0,33.3%,-5.7,-1.7,Colorado,-2.5,−108,3-2-0,60.0%,16.6,1.7
18,87.8,4:30 PM,Wells Fargo Center,57,Villanova,118,Temple,Villanova,Villanova,Temple,Temple,-9.5,−110,False,+9.5,−110,True,Villanova,5-4-0,55.6%,10.8,0.7,0-1-0,0.0%,-7.0,-10.5,Temple,2-5-0,28.6%,5.0,1.2,0-2-0,0.0%,9.5,-3.0,Temple,+9.5,−110,1-1-0,50.0%,-1.0,2.3,Villanova,-9.5,−110,3-4-0,42.9%,12.9,-1.5
19,87.4,2:00 PM,Cassell Coliseum,25,Pittsburgh,128,Va Tech,Pittsburgh,Pittsburgh,Virginia Tech,Virginia Tech,-8.5,−110,False,+8.5,−110,True,Pittsburgh,6-3-0,66.7%,12.9,2.3,1-1-0,50.0%,-16.0,-10.3,Va Tech,1-7-0,12.5%,-2.8,-7.3,1-4-0,20.0%,4.4,-7.5,Va Tech,+8.5,−110,0-4-0,0.0%,-15.0,-7.9,Pittsburgh,-8.5,−110,5-2-0,71.4%,21.1,5.9
20,85.9,6:00 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,103,Usc,91,Washington,USC,Southern California,Washington,Washington,+4,−110,True,-4,−110,False,Usc,1-8-0,11.1%,0.2,-9.1,0,0,0.0,0.0,Washington,3-4-0,42.9%,4.4,-2.1,0-3-0,0.0%,10.8,-8.7,Usc,+4,−110,0-3-0,0.0%,-17.7,-12.2,Washington,-4,−110,1-3-0,25.0%,8.5,-5.4
21,84.8,4:00 PM,Haas Pavilion,86,Stanford,119,California,Stanford,Stanford,California,California,+2,−105,True,-2,−115,False,Stanford,6-3-0,66.7%,11.0,-1.4,1-0-0,100.0%,2.0,3.5,California,4-3-1,57.1%,7.0,0.1,2-2-1,50.0%,14.4,-1.5,Stanford,+2,−105,1-0-0,100.0%,2.0,3.5,California,-2,−115,2-2-1,50.0%,14.4,-1.5
22,83.1,12:00 PM,Bon Secours Wellness Arena,110,Princeton,109,Furman,Princeton,Princeton,Furman,Furman,-1.5,−108,False,+1.5,−112,True,Princeton,5-5-0,50.0%,6.7,-1.0,2-1-0,66.7%,7.3,5.0,Furman,6-1-0,85.7%,16.3,1.5,2-0-0,100.0%,37.8,+2.0,Furman,+1.5,−112,1-1-0,50.0%,-16.5,-4.8,Princeton,-1.5,−108,4-5-0,44.4%,6.6,-2.6
23,81.8,2:00 PM,Colonial Life Arena,153,E Carolina,65,S Carolina,East Carolina,East Carolina,South Carolina,South Carolina,+10.5,−105,True,-10.5,−115,False,E Carolina,3-4-0,42.9%,10.6,-2.3,0,0,0.0,0.0,S Carolina,4-4-0,50.0%,8.0,0.4,2-2-0,50.0%,14.3,-1.8,E Carolina,+10.5,−105,1-0-0,100.0%,1.0,4.5,S Carolina,-10.5,−115,4-2-0,66.7%,14.8,2.5
24,81.3,12:00 PM,Lawrence Joel Veterans Memorial Coliseum,141,Boston Col,90,Wake Forest,Boston College,Boston College,Wake Forest,Wake Forest,+10,−105,True,-10,−115,False,Boston Col,4-5-0,44.4%,1.7,-2.0,0,0,0.0,0.0,Wake Forest,2-8-0,20.0%,2.2,-9.2,0-5-0,0.0%,11.8,-15.7,Boston Col,+10,−105,2-2-0,50.0%,-10.5,-3.9,Wake Forest,-10,−115,1-5-0,16.7%,10.8,-12.6
25,80.9,7:00 PM,Wells Fargo Center,139,La Salle,104,St Josephs,La Salle,La Salle,Saint Josephs,Saint Joseph'S,+6.5,−110,True,-6.5,−110,False,La Salle,5-4-0,55.6%,4.9,1.3,0-2-0,0.0%,-5.5,-7.3,St Josephs,3-5-0,37.5%,4.8,-2.0,1-4-0,20.0%,5.8,-7.2,La Salle,+6.5,−110,0-1-0,0.0%,-14.0,-13.0,St Josephs,-6.5,−110,1-4-0,20.0%,7.8,-7.3
26,79.2,7:00 PM,Charles Koch Arena,150,E Tenn St,98,Wichita St,ETSU,East Tennesee St.,Wichita State,Wichita St.,+8,−110,True,-8,−110,False,E Tenn St,3-4-0,42.9%,10.8,2.8,1-2-0,33.3%,1.3,5.5,Wichita St,3-3-2,50.0%,6.4,-0.4,1-2-1,33.3%,13.5,-1.1,E Tenn St,+8,−110,1-2-0,33.3%,1.3,5.5,Wichita St,-8,−110,3-2-2,60.0%,12.6,3.4
27,78.2,12:30 PM,Joseph J. Gentile Arena,172,S Florida,75,Loyola-Chi,South Florida,South Florida,Loyola Chicago,Loyola-Chicago,+10,−112,True,-10,−108,False,S Florida,1-7-0,12.5%,0.9,-5.6,0-1-0,0.0%,-15.0,-10.0,Loyola-Chi,3-3-0,50.0%,21.1,1.7,2-3-0,40.0%,23.8,+0.6,S Florida,+10,−112,0-2-0,0.0%,-15.0,-7.0,Loyola-Chi,-10,−108,2-3-0,40.0%,18.2,0.6
28,77.9,9:00 PM,Gersten Pavilion,44,Nevada,194,Loyola Mymt,Nevada,Nevada,Loyola Maryland-1,Loyola Marymount,-8,−112,False,N/A,N/A,False,Nevada,6-2-0,75.0%,10.5,2.7,0,0,0.0,0.0,Loyola Mymt,2-4-0,33.3%,0.9,-5.4,0-2-0,0.0%,8.0,-14.3,Loyola Mymt,N/A,N/A,2-2-0,50.0%,-9.0,-4.4,Nevada,-8,−112,6-2-0,75.0%,10.5,2.7
29,76.4,3:30 PM,Curb Event Center,133,Middle Tenn,148,Belmont,Middle Tennessee,Middle Tennessee St.,Belmont,Belmont,+3,−110,True,-3,−110,False,Middle Tenn,5-2-0,71.4%,13.1,4.4,2-0-0,100.0%,15.0,21.0,Belmont,5-3-0,62.5%,6.7,1.9,2-2-0,50.0%,8.4,-1.4,Middle Tenn,+3,−110,4-1-0,80.0%,5.6,9.7,Belmont,-3,−110,3-3-0,50.0%,2.2,-2.8
30,75.8,2:00 PM,McKale Memorial Center,217,S Utah,22,Arizona,Southern Utah,Southern Utah,Arizona,Arizona,+28,−110,True,-28,−110,False,S Utah,4-3-0,57.1%,10.8,1.1,2-1-0,66.7%,-14.7,-2.3,Arizona,2-5-0,28.6%,11.3,-3.4,1-2-0,33.3%,24.3,+1.3,S Utah,+28,−110,1-1-0,50.0%,-24.5,-5.3,Arizona,-28,−110,2-5-0,28.6%,11.3,-3.4
31,75.0,4:00 PM,Don Haskins Center,130,Seattle,160,Tx El Paso,Seattle,Seattle,UTEP,Texas-El Paso,+3.5,−112,True,-3.5,−108,False,Seattle,3-4-0,42.9%,2.3,0.6,2-2-0,50.0%,-5.0,0.4,Tx El Paso,3-2-0,60.0%,9.6,-0.8,0-0-0,0.0%,33.5,--,Seattle,+3.5,−112,2-1-0,66.7%,-4.7,7.2,Tx El Paso,-3.5,−108,1-1-0,50.0%,10.0,4.0
32,74.2,7:00 PM,Schar Center,132,Wofford,165,Elon,,Wofford,,Elon University,N/A,N/A,False,N/A,N/A,False,Wofford,4-4-0,50.0%,4.0,-0.6,1-3-0,25.0%,-16.3,-8.8,Elon,6-1-0,85.7%,8.0,8.8,0-0-0,0.0%,37.0,--,Elon,N/A,N/A,3-0-0,100.0%,-2.7,13.0,Wofford,N/A,N/A,3-2-0,60.0%,8.8,4.4
33,74.0,4:00 PM,Atlantic Union Bank Center,170,Utah Valley,122,James Mad,Utah Valley,Utah Valley,James Madison,James Madison,+5.5,−112,True,-5.5,−108,False,Utah Valley,2-5-0,28.6%,2.6,-2.6,1-3-0,25.0%,-6.5,-2.0,James Mad,4-4-0,50.0%,7.0,-0.2,2-1-0,66.7%,15.8,+3.2,Utah Valley,+5.5,−112,1-2-0,33.3%,-6.7,1.2,James Mad,-5.5,−108,4-2-0,66.7%,4.0,0.7
34,73.6,2:00 PM,John J. Lee Amphitheater,189,Vermont,102,Yale,Vermont,Vermont,Yale,Yale,+8,−108,True,-8,−112,False,Vermont,2-8-0,20.0%,-2.9,-5.9,1-3-0,25.0%,-15.8,-13.0,Yale,5-3-0,62.5%,10.2,2.0,1-0-0,100.0%,40.0,+18.0,Vermont,+8,−108,2-1-0,66.7%,-7.7,0.3,Yale,-8,−112,3-2-0,60.0%,11.0,2.3
35,73.2,12:00 PM,William D. Mullins Memorial Center,149,Mass Lowell,156,U Mass,UMass Lowell,Massachusetts Lowell,Massachusetts,Massachusetts,+2.5,−105,True,N/A,N/A,False,Mass Lowell,3-3-1,50.0%,7.3,-3.2,2-2-0,50.0%,-17.3,-6.0,U Mass,3-6-0,33.3%,-1.7,-6.1,1-3-0,25.0%,8.3,-4.5,Mass Lowell,+2.5,−105,2-1-0,66.7%,-22.3,-6.0,U Mass,N/A,N/A,2-4-0,33.3%,5.7,-3.7
36,71.7,2:00 PM,Trask Coliseum,182,Marshall,131,Nc-Wilmgton,Marshall,Marshall,UNCW,UNC Wilmington,+6.5,−112,True,N/A,N/A,False,Marshall,3-3-1,50.0%,5.9,0.4,0-1-1,0.0%,-21.5,-7.3,Nc-Wilmgton,5-2-0,71.4%,8.9,3.6,3-1-0,75.0%,14.2,+0.9,Marshall,+6.5,−112,0-2-1,0.0%,-17.7,-7.8,Nc-Wilmgton,N/A,N/A,2-2-0,50.0%,3.5,-3.0
37,71.1,9:00 PM,The Pit,224,N Mex State,60,New Mexico,New Mexico State,New Mexico St.,New Mexico,New Mexico,+20.5,−112,True,-20.5,−108,False,N Mex State,2-5-0,28.6%,0.0,-3.9,2-1-0,66.7%,-5.3,2.7,New Mexico,4-5-0,44.4%,9.6,-1.5,1-3-0,25.0%,16.5,-4.8,N Mex State,+20.5,−112,1-1-0,50.0%,-14.0,-0.3,New Mexico,-20.5,−108,3-4-0,42.9%,13.1,-2.7
38,70.7,2:00 PM,EagleBank Arena,221,Tulane,76,Geo Mason,Tulane,Tulane,George Mason,George Mason,+13.5,−110,True,-13.5,−110,False,Tulane,3-5-0,37.5%,6.2,-6.1,0-1-0,0.0%,-8.0,-3.0,Geo Mason,6-3-0,66.7%,16.0,5.4,5-1-0,83.3%,26.5,+9.2,Tulane,+13.5,−110,0-1-0,0.0%,-8.0,-3.0,Geo Mason,-13.5,−110,6-2-0,75.0%,20.4,6.8
39,68.1,2:00 PM,Bud Walton Arena,256,Utsa,34,Arkansas,UTSA,Texas-San Antonio,Arkansas,Arkansas,+20,−108,True,-20,−112,False,Utsa,2-4-0,33.3%,-2.4,-3.6,1-2-0,33.3%,-11.7,3.5,Arkansas,2-6-0,25.0%,15.3,2.5,2-3-0,40.0%,27.4,+6.1,Utsa,+20,−108,1-2-0,33.3%,-11.7,3.5,Arkansas,-20,−112,2-4-0,33.3%,23.3,4.9
40,67.6,10:00 PM,LionTree Arena,228,Cs Bakersfld,100,Ucsd,CSU Bakersfield,CSU Bakersfield,,San Diego,+11,−108,True,N/A,N/A,False,Cs Bakersfld,3-4-1,42.9%,4.2,1.3,0-3-1,0.0%,-14.8,-5.3,Ucsd,6-2-0,75.0%,15.6,6.8,1-2-0,33.3%,22.8,-4.3,Cs Bakersfld,+11,−108,1-4-1,20.0%,-9.0,-1.5,Ucsd,N/A,N/A,1-2-0,33.3%,5.0,-4.3
41,67.4,3:00 PM,Schoenecker Arena,208,Montana,134,St. Thomas,Montana,Montana,Saint Thomas MN,St. Thomas (MN),+5.5,−108,True,-5.5,−112,False,Montana,3-4-0,42.9%,3.1,-1.7,1-2-0,33.3%,-26.0,-5.8,St. Thomas,5-3-0,62.5%,11.1,5.8,1-0-0,100.0%,31.7,+2.0,Montana,+5.5,−108,3-2-0,60.0%,-13.2,-0.7,St. Thomas,-5.5,−112,3-0-0,100.0%,20.7,12.0
42,66.7,8:00 PM,University Credit Union Center,121,Ucsb,223,Uc Davis,UC Santa Barbara,UC Santa Barbara,UC Davis,UC Davis,-2,−112,False,+2,−108,True,Ucsb,3-4-0,42.9%,17.3,1.9,1-1-0,50.0%,23.0,16.3,Uc Davis,4-3-0,57.1%,-5.3,-0.9,1-1-0,50.0%,0.0,-9.5,Uc Davis,+2,−108,2-2-0,50.0%,-11.5,2.6,Ucsb,-2,−112,3-4-0,42.9%,12.7,1.9
43,66.2,8:00 PM,Scheels Center,158,N Colorado,199,N Dakota St,Northern Colorado,Northern Colorado,North Dakota State,North Dakota State,+1.5,−110,True,-1.5,−110,False,N Colorado,3-4-0,42.9%,10.2,1.9,2-2-0,50.0%,-7.5,5.3,N Dakota St,5-3-0,62.5%,4.4,4.4,0-1-0,0.0%,11.7,-12.5,N Colorado,+1.5,−110,3-2-0,60.0%,-4.2,6.7,N Dakota St,-1.5,−110,1-1-0,50.0%,1.5,-4.5
44,66.1,2:00 PM,University of Dayton Arena,258,Lehigh,56,Dayton,Lehigh,Lehigh,Dayton,Dayton,+22.5,−112,True,-22.5,−108,False,Lehigh,4-3-0,57.1%,-3.0,-2.3,2-3-0,40.0%,-20.6,-9.2,Dayton,6-2-0,75.0%,11.6,3.3,3-2-0,60.0%,15.5,-2.1,Lehigh,+22.5,−112,2-2-0,50.0%,-23.3,-7.9,Dayton,-22.5,−108,3-2-0,60.0%,14.4,-2.1
45,65.1,4:30 PM,Dugan Wellness Center,188,Ste F Austin,177,Tx A&M-Cc,SFA,Stephen F. Austin,A&M-Corpus Christi,Texas A&M CC,N/A,N/A,False,-1,−108,False,Ste F Austin,3-3-1,50.0%,4.7,-1.7,2-2-0,50.0%,-5.0,-1.3,Tx A&M-Cc,4-3-0,57.1%,13.2,2.6,2-2-0,50.0%,26.0,+2.5,Tx A&M-Cc,-1,−108,2-1-0,66.7%,-12.3,2.8,Ste F Austin,N/A,N/A,2-1-1,66.7%,4.3,-0.8
46,64.1,8:00 PM,Great Southern Bank Arena,190,Indiana St,176,Missouri St,Indiana State,Indiana St.,Missouri State,Missouri St.,+4.5,−108,True,-4.5,−112,False,Indiana St,4-4-0,50.0%,6.3,-0.7,1-1-0,50.0%,0.0,1.5,Missouri St,6-1-0,85.7%,3.8,4.4,2-0-0,100.0%,14.7,+8.8,Indiana St,+4.5,−108,2-1-0,66.7%,-9.3,-2.0,Missouri St,-4.5,−112,2-0-0,100.0%,7.5,6.0
46,64.1,2:00 PM,Ford Center,114,W Kentucky,245,Evansville,Western Kentucky,Western Kentucky,Evansville,Evansville,-5.5,−112,False,+5.5,−108,True,W Kentucky,3-1-2,75.0%,4.3,2.0,2-0-0,100.0%,-10.5,7.8,Evansville,3-4-0,42.9%,-2.5,-1.6,2-1-0,66.7%,16.5,+4.2,Evansville,+5.5,−108,2-3-0,40.0%,-13.8,-1.1,W Kentucky,-5.5,−112,1-0-2,100.0%,10.0,0.8
48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,Eastern Washington,South Dakota State,South Dakota State,+10,−110,True,-10,−110,False,E Washingtn,3-6-0,33.3%,-7.6,2.0,2-3-0,40.0%,-12.4,2.8,S Dakota St,5-3-0,62.5%,11.4,6.0,1-1-0,50.0%,22.5,+5.0,E Washingtn,+10,−110,3-4-0,42.9%,-10.0,4.0,S Dakota St,-10,−110,3-3-0,50.0%,7.3,3.1
49,60.4,9:00 PM,Brick Breeden Fieldhouse,241,Kansas City,140,Montana St,,Kansas City,Montana State,Montana St.,N/A,N/A,False,-8.5,−108,False,Kansas City,1-5-0,16.7%,16.3,-7.3,1-2-0,33.3%,-23.3,-7.8,Montana St,5-3-0,62.5%,8.4,4.1,2-1-0,66.7%,25.3,+8.3,Montana St,-8.5,−108,2-1-0,66.7%,-11.7,2.2,Kansas City,N/A,N/A,0-4-0,0.0%,-8.0,-11.1
50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno State,Fresno St.,Santa Clara,Santa Clara,+16,−110,True,-16,−110,False,Fresno St,4-3-1,57.1%,-5.0,-1.6,2-1-0,66.7%,-6.7,-1.0,Santa Clara,4-5-0,44.4%,2.6,0.5,1-2-0,33.3%,10.7,+2.0,Fresno St,+16,−110,4-2-0,66.7%,-9.7,-1.7,Santa Clara,-16,−110,2-4-0,33.3%,4.2,-1.8
51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSUN,CSU Northridge,Cal Poly,Cal Poly SLO,-2.5,−105,False,+2.5,−115,True,Cal St Nrdge,5-3-0,62.5%,10.7,4.1,3-2-0,60.0%,2.6,3.6,Cal Poly,6-3-0,66.7%,-0.4,6.3,1-1-0,50.0%,13.3,+2.8,Cal Poly,+2.5,−115,6-2-0,75.0%,-5.0,7.4,Cal St Nrdge,-2.5,−105,4-2-0,66.7%,9.8,5.2
52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Idaho,Oregon State,Oregon St.,+14,−110,True,-14,−110,False,Idaho,3-4-0,42.9%,2.3,0.6,2-2-0,50.0%,-12.3,0.6,Oregon St,6-0-0,100.0%,19.0,11.7,5-0-0,100.0%,22.7,+13.6,Idaho,+14,−110,3-4-0,42.9%,-8.0,0.6,Oregon St,-14,−110,4-0-0,100.0%,25.8,16.1
53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Oakland,Youngstown State,Youngstown St.,+1.5,−110,True,-1.5,−110,False,Oakland,4-2-0,66.7%,-3.3,3.8,3-1-0,75.0%,-11.0,8.3,Youngs St,4-4-0,50.0%,2.9,-4.0,0-1-0,0.0%,28.5,-20.5,Oakland,+1.5,−110,3-1-0,75.0%,-11.0,8.3,Youngs St,-1.5,−110,2-2-0,50.0%,-1.5,-7.9
54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah Tech,Utah State,Utah St.,+24,−108,True,-24,−112,False,Utah Tech,4-5-0,44.4%,-7.7,-1.4,3-3-0,50.0%,-16.7,-2.3,Utah St,3-4-0,42.9%,22.5,4.4,2-2-0,50.0%,32.6,+5.6,Utah Tech,+24,−108,3-5-0,37.5%,-15.3,-3.0,Utah St,-24,−112,2-4-0,33.3%,18.0,3.4
