Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
10,92.1,4:00 PM,CenturyLink Arena Boise,58,Boise St,77,Wash State,Boise State,Boise St.,Washington State,Washington St.,-8.5,−110,False,+8.5,−110,True,Boise St,165-146-6,53.1%,7.3,1.3,69-54-2,56.1%,1.2,1.4,Wash State,153-169-4,47.5%,-0.5,0.3,83-79-1,51.2%,5.0,1.3,Wash State,+8.5,−110,86-95-3,47.5%,-8.2,0.0,Boise St,-8.5,−110,106-102-4,51.0%,10.0,1.0
12,89.7,2:00 PM,Dean E. Smith Center,111,Ga Tech,19,N Carolina,Georgia Tech,Georgia Tech,North Carolina,North Carolina,+17.5,−112,True,-17.5,−108,False,Ga Tech,166-145-4,53.4%,-0.2,0.3,67-51-1,56.8%,-5.9,1.6,N Carolina,187-172-11,52.1%,8.7,0.6,79-71-4,52.7%,13.5,0.2,Ga Tech,+17.5,−112,107-94-3,53.2%,-6.4,0.6,N Carolina,-17.5,−108,160-137-9,53.9%,11.4,0.6
13,89.1,2:15 PM,Moody Coliseum,106,Virginia,48,S Methodist,Virginia,Virginia,SMU,Southern Methodist,+10,−112,True,-10,−108,False,Virginia,174-155-7,52.9%,8.8,-0.2,65-45-3,59.1%,3.3,0.3,S Methodist,143-152-8,48.5%,6.8,-0.2,76-75-5,50.3%,13.0,0.8,Virginia,+10,−112,26-28-1,48.2%,-6.1,-1.9,S Methodist,-10,−108,109-108-6,50.2%,10.8,0.5
13,89.1,4:00 PM,CHI Health Center Omaha,108,Unlv,42,Creighton,UNLV,UNLV,Creighton,Creighton,+9.5,−105,True,-9.5,−115,False,Unlv,151-160-7,48.6%,2.6,-0.4,53-55-3,49.1%,-3.4,-0.4,Creighton,180-159-5,53.1%,6.9,0.9,91-76-2,54.5%,13.6,1.7,Unlv,+9.5,−105,65-69-4,48.5%,-7.3,-0.4,Creighton,-9.5,−115,126-107-2,54.1%,11.4,0.8
15,88.2,12:00 PM,Thomas M. Ryan Center,79,Providence,93,Rhode Island,Providence,Providence,Rhode Island,Rhode Island,-2,−110,False,+2,−110,True,Providence,175-156-5,52.9%,3.6,0.8,63-43-2,59.4%,-1.7,1.9,Rhode Island,145-167-2,46.5%,3.3,-0.4,73-73-1,50.0%,7.7,-0.5,Rhode Island,+2,−110,47-67-1,41.2%,-6.0,-0.7,Providence,-2,−110,85-97-3,46.7%,8.6,-0.6
16,88.1,12:00 PM,Purcell Pavilion at the Joyce Center,97,Syracuse,73,Notre Dame,Syracuse,Syracuse,Notre Dame,Notre Dame,+4.5,−108,True,-4.5,−112,False,Syracuse,156-166-5,48.5%,3.4,0.2,46-57-1,44.7%,-4.1,-0.4,Notre Dame,157-162-8,49.2%,3.8,-0.4,70-82-3,46.1%,9.4,-1.3,Syracuse,+4.5,−108,62-67-4,48.1%,-5.5,0.9,Notre Dame,-4.5,−112,77-96-4,44.5%,8.0,-1.7
16,88.1,8:00 PM,CU Events Center,87,Colorado St,85,Colorado,Colorado State,Colorado St.,Colorado,Colorado,+2.5,−112,True,-2.5,−108,False,Colorado St,146-161-5,47.6%,3.5,0.1,57-54-0,51.4%,-2.4,0.3,Colorado,159-176-8,47.5%,4.5,0.3,90-69-6,56.6%,10.9,1.7,Colorado St,+2.5,−112,55-75-2,42.3%,-7.0,-0.6,Colorado,-2.5,−108,114-107-6,51.6%,9.4,0.4
18,87.8,4:30 PM,Wells Fargo Center,57,Villanova,118,Temple,Villanova,Villanova,Temple,Temple,-9.5,−110,False,+9.5,−110,True,Villanova,198-155-5,56.1%,10.1,0.7,61-53-3,53.5%,4.0,-0.7,Temple,157-147-9,51.6%,0.6,0.0,67-69-4,49.3%,4.4,-0.2,Temple,+9.5,−110,81-59-5,57.9%,-5.5,1.3,Villanova,-9.5,−110,172-133-3,56.4%,12.3,0.8
19,87.4,2:00 PM,Cassell Coliseum,25,Pittsburgh,128,Va Tech,Pittsburgh,Pittsburgh,Virginia Tech,Virginia Tech,-8.5,−110,False,+8.5,−110,True,Pittsburgh,155-159-9,49.4%,1.0,-0.1,52-50-4,51.0%,-5.9,0.9,Va Tech,159-155-1,50.6%,4.4,0.4,89-64-0,58.2%,11.7,1.7,Va Tech,+8.5,−110,63-70-0,47.4%,-6.7,0.0,Pittsburgh,-8.5,−110,74-76-1,49.3%,10.1,0.0
20,85.9,6:00 PM,Alaska Airlines Arena at Hec Edmundson Pavilion,103,Usc,91,Washington,USC,Southern California,Washington,Washington,+4,−110,True,-4,−110,False,Usc,179-165-0,52.0%,4.2,0.0,60-49-0,55.1%,-2.0,-0.3,Washington,155-165-4,48.4%,0.5,-0.2,73-90-2,44.8%,5.1,-0.8,Usc,+4,−110,60-62-0,49.2%,-6.0,-0.4,Washington,-4,−110,71-76-2,48.3%,9.3,0.2
21,84.8,4:00 PM,Haas Pavilion,86,Stanford,119,California,Stanford,Stanford,California,California,+2,−105,True,-2,−115,False,Stanford,156-161-9,49.2%,1.5,-0.3,46-62-5,42.6%,-5.7,-1.8,California,154-169-5,47.7%,-3.1,-1.2,84-87-4,49.1%,2.3,-0.6,Stanford,+2,−105,64-77-6,45.4%,-7.3,-0.5,California,-2,−115,55-67-4,45.1%,7.1,-1.8
22,83.1,12:00 PM,Bon Secours Wellness Arena,110,Princeton,109,Furman,Princeton,Princeton,Furman,Furman,-1.5,−108,False,+1.5,−112,True,Princeton,122-116-3,51.3%,6.1,0.9,61-50-3,55.0%,2.3,2.0,Furman,164-124-5,56.9%,7.5,1.3,73-44-2,62.4%,15.1,2.0,Furman,+1.5,−112,45-40-2,52.9%,-7.1,0.5,Princeton,-1.5,−108,85-77-1,52.5%,8.3,1.1
23,81.8,2:00 PM,Colonial Life Arena,153,E Carolina,65,S Carolina,East Carolina,East Carolina,South Carolina,South Carolina,+10.5,−105,True,-10.5,−115,False,E Carolina,138-143-5,49.1%,-2.9,-0.6,44-59-2,42.7%,-11.8,-2.1,S Carolina,163-149-4,52.2%,1.9,0.1,78-75-0,51.0%,6.8,-0.1,E Carolina,+10.5,−105,94-97-4,49.2%,-9.5,-0.5,S Carolina,-10.5,−115,83-75-2,52.5%,7.9,-0.4
24,81.3,12:00 PM,Lawrence Joel Veterans Memorial Coliseum,141,Boston Col,90,Wake Forest,Boston College,Boston College,Wake Forest,Wake Forest,+10,−105,True,-10,−115,False,Boston Col,146-162-4,47.4%,-2.9,-0.3,50-53-3,48.5%,-9.1,0.0,Wake Forest,150-159-6,48.5%,0.4,0.0,78-72-5,52.0%,5.8,0.5,Boston Col,+10,−105,102-114-4,47.2%,-8.1,0.2,Wake Forest,-10,−115,71-65-5,52.2%,10.2,0.9
25,80.9,7:00 PM,Wells Fargo Center,139,La Salle,104,St Josephs,La Salle,La Salle,Saint Josephs,Saint Joseph'S,+6.5,−110,True,-6.5,−110,False,La Salle,139-161-7,46.3%,-2.7,-0.7,56-65-3,46.3%,-7.4,-1.2,St Josephs,157-149-7,51.3%,-1.0,0.0,68-68-2,50.0%,3.2,-0.5,La Salle,+6.5,−110,84-95-4,46.9%,-7.8,0.1,St Josephs,-6.5,−110,63-64-1,49.6%,6.1,-0.9
26,79.2,7:00 PM,Charles Koch Arena,150,E Tenn St,98,Wichita St,ETSU,East Tennesee St.,Wichita State,Wichita St.,+8,−110,True,-8,−110,False,E Tenn St,155-143-6,52.0%,5.6,0.5,71-62-3,53.4%,-0.4,1.2,Wichita St,160-150-11,51.6%,7.7,0.2,74-71-6,51.0%,12.7,0.4,E Tenn St,+8,−110,62-51-2,54.9%,-4.8,1.7,Wichita St,-8,−110,116-112-7,50.9%,11.2,0.3
27,78.2,12:30 PM,Joseph J. Gentile Arena,172,S Florida,75,Loyola-Chi,South Florida,South Florida,Loyola Chicago,Loyola-Chicago,+10,−112,True,-10,−108,False,S Florida,153-149-8,50.7%,-2.9,-0.1,64-45-5,58.7%,-8.0,1.0,Loyola-Chi,166-155-4,51.7%,5.9,0.5,73-76-0,49.0%,11.7,0.4,S Florida,+10,−112,105-94-5,52.8%,-8.3,0.6,Loyola-Chi,-10,−108,110-108-3,50.5%,9.3,0.3
28,77.9,9:00 PM,Gersten Pavilion,44,Nevada,194,Loyola Mymt,Nevada,Nevada,Loyola Maryland-1,Loyola Marymount,-8,−112,False,N/A,N/A,False,Nevada,183-141-6,56.5%,5.4,1.2,64-56-3,53.3%,-0.7,0.4,Loyola Mymt,145-145-9,50.0%,-1.6,-0.5,63-76-2,45.3%,3.0,-1.3,Loyola Mymt,N/A,N/A,88-77-7,53.3%,-9.0,-0.3,Nevada,-8,−112,131-92-5,58.7%,9.7,1.6
29,76.4,3:30 PM,Curb Event Center,133,Middle Tenn,148,Belmont,Middle Tennessee,Middle Tennessee St.,Belmont,Belmont,+3,−110,True,-3,−110,False,Middle Tenn,160-153-5,51.1%,2.0,0.2,56-70-4,44.4%,-4.4,-1.2,Belmont,166-145-6,53.4%,7.7,0.4,74-54-3,57.8%,13.6,1.2,Middle Tenn,+3,−110,75-87-2,46.3%,-7.2,-0.6,Belmont,-3,−110,131-112-4,53.9%,10.5,0.5
30,75.8,2:00 PM,McKale Memorial Center,217,S Utah,22,Arizona,Southern Utah,Southern Utah,Arizona,Arizona,+28,−110,True,-28,−110,False,S Utah,148-145-4,50.5%,0.5,-0.1,80-69-1,53.7%,-7.1,0.3,Arizona,172-169-8,50.4%,11.2,0.6,84-81-5,50.9%,17.9,2.2,S Utah,+28,−110,91-81-3,52.9%,-8.9,0.0,Arizona,-28,−110,154-148-7,51.0%,13.1,0.6
31,75.0,4:00 PM,Don Haskins Center,130,Seattle,160,Tx El Paso,Seattle,Seattle,UTEP,Texas-El Paso,+3.5,−112,True,-3.5,−108,False,Seattle,130-129-1,50.2%,3.0,0.6,45-53-0,45.9%,-5.8,-0.6,Tx El Paso,137-148-4,48.1%,1.3,-0.7,69-68-1,50.4%,7.1,-0.1,Seattle,+3.5,−112,49-64-0,43.4%,-7.9,-0.8,Tx El Paso,-3.5,−108,68-73-1,48.2%,5.6,-0.9
32,74.2,7:00 PM,Schar Center,132,Wofford,165,Elon,,Wofford,,Elon University,N/A,N/A,False,N/A,N/A,False,Wofford,157-141-3,52.7%,5.2,0.9,76-70-2,52.1%,-2.1,0.5,Elon,139-145-3,48.9%,-1.9,0.1,46-64-2,41.8%,3.3,-1.1,Elon,N/A,N/A,101-104-2,49.3%,-8.0,0.2,Wofford,N/A,N/A,91-79-3,53.5%,8.8,0.9
33,74.0,4:00 PM,Atlantic Union Bank Center,170,Utah Valley,122,James Mad,Utah Valley,Utah Valley,James Madison,James Madison,+5.5,−112,True,-5.5,−108,False,Utah Valley,126-106-2,54.3%,3.0,1.6,64-51-2,55.7%,-3.6,1.5,James Mad,143-144-6,49.8%,2.9,0.0,61-72-1,45.9%,7.1,-1.2,Utah Valley,+5.5,−112,61-53-1,53.5%,-5.9,2.0,James Mad,-5.5,−108,72-69-3,51.1%,6.8,-0.4
34,73.6,2:00 PM,John J. Lee Amphitheater,189,Vermont,102,Yale,Vermont,Vermont,Yale,Yale,+8,−108,True,-8,−112,False,Vermont,118-111-6,51.5%,8.9,0.3,53-48-3,52.5%,3.8,-0.1,Yale,134-102-8,56.8%,7.2,1.4,43-38-3,53.1%,15.7,0.8,Vermont,+8,−108,22-27-1,44.9%,-7.9,-1.1,Yale,-8,−112,99-62-5,61.5%,10.1,2.3
35,73.2,12:00 PM,William D. Mullins Memorial Center,149,Mass Lowell,156,U Mass,UMass Lowell,Massachusetts Lowell,Massachusetts,Massachusetts,+2.5,−105,True,N/A,N/A,False,Mass Lowell,104-102-4,50.5%,1.2,0.2,62-52-0,54.4%,-4.3,0.6,U Mass,146-154-6,48.7%,-0.8,-0.9,74-74-4,50.0%,4.1,-0.4,Mass Lowell,+2.5,−105,51-48-1,51.5%,-6.7,1.2,U Mass,N/A,N/A,65-76-5,46.1%,5.0,-1.8
36,71.7,2:00 PM,Trask Coliseum,182,Marshall,131,Nc-Wilmgton,Marshall,Marshall,UNCW,UNC Wilmington,+6.5,−112,True,N/A,N/A,False,Marshall,155-157-5,49.7%,1.7,-0.3,63-73-1,46.3%,-5.2,-1.7,Nc-Wilmgton,147-140-9,51.2%,2.7,0.3,54-54-3,50.0%,9.8,0.5,Marshall,+6.5,−112,54-76-3,41.5%,-9.2,-1.9,Nc-Wilmgton,N/A,N/A,71-75-3,48.6%,6.4,0.0
37,71.1,9:00 PM,The Pit,224,N Mex State,60,New Mexico,New Mexico State,New Mexico St.,New Mexico,New Mexico,+20.5,−112,True,-20.5,−108,False,N Mex State,114-113-4,50.2%,7.7,-0.2,47-52-2,47.5%,0.5,-1.2,New Mexico,152-154-5,49.7%,2.7,-0.5,77-63-4,55.0%,9.4,0.9,N Mex State,+20.5,−112,38-40-0,48.7%,-7.2,-0.5,New Mexico,-20.5,−108,88-82-2,51.8%,8.3,-0.3
38,70.7,2:00 PM,EagleBank Arena,221,Tulane,76,Geo Mason,Tulane,Tulane,George Mason,George Mason,+13.5,−110,True,-13.5,−110,False,Tulane,130-153-6,45.9%,-2.1,-0.7,54-48-3,52.9%,-7.1,1.0,Geo Mason,149-154-5,49.2%,0.3,0.2,70-76-3,48.0%,4.8,-0.1,Tulane,+13.5,−110,80-92-5,46.5%,-8.8,0.1,Geo Mason,-13.5,−110,69-75-3,47.9%,6.3,-0.5
39,68.1,2:00 PM,Bud Walton Arena,256,Utsa,34,Arkansas,UTSA,Texas-San Antonio,Arkansas,Arkansas,+20,−108,True,-20,−112,False,Utsa,135-143-4,48.6%,-2.1,-0.1,58-73-1,44.3%,-10.0,-1.3,Arkansas,172-167-4,50.7%,5.5,0.2,91-79-3,53.5%,12.3,1.0,Utsa,+20,−108,95-98-2,49.2%,-8.5,0.6,Arkansas,-20,−112,116-108-4,51.8%,10.8,0.8
40,67.6,10:00 PM,LionTree Arena,228,Cs Bakersfld,100,Ucsd,CSU Bakersfield,CSU Bakersfield,,San Diego,+11,−108,True,N/A,N/A,False,Cs Bakersfld,103-116-4,47.0%,1.6,0.5,54-61-2,47.0%,-5.3,0.9,Ucsd,56-51-2,52.3%,1.6,0.4,26-19-2,57.8%,8.2,0.2,Cs Bakersfld,+11,−108,64-75-3,46.0%,-7.5,0.6,Ucsd,N/A,N/A,23-18-0,56.1%,4.9,-0.8
41,67.4,3:00 PM,Schoenecker Arena,208,Montana,134,St. Thomas,Montana,Montana,Saint Thomas MN,St. Thomas (MN),+5.5,−108,True,-5.5,−112,False,Montana,144-154-11,48.3%,4.5,-0.1,74-72-5,50.7%,-2.2,-0.1,St. Thomas,54-40-2,57.5%,4.6,2.0,20-14-0,58.8%,14.9,2.9,Montana,+5.5,−108,40-54-2,42.6%,-8.9,-1.2,St. Thomas,-5.5,−112,30-17-0,63.8%,7.7,2.0
42,66.7,8:00 PM,University Credit Union Center,121,Ucsb,223,Uc Davis,UC Santa Barbara,UC Santa Barbara,UC Davis,UC Davis,-2,−112,False,+2,−108,True,Ucsb,145-138-7,51.2%,4.9,-0.3,74-60-2,55.2%,-0.2,0.9,Uc Davis,147-134-6,52.3%,1.5,0.5,53-53-3,50.0%,6.9,-0.6,Uc Davis,+2,−108,79-65-0,54.9%,-4.8,1.9,Ucsb,-2,−112,98-93-6,51.3%,7.0,-0.5
43,66.2,8:00 PM,Scheels Center,158,N Colorado,199,N Dakota St,Northern Colorado,Northern Colorado,North Dakota State,North Dakota State,+1.5,−110,True,-1.5,−110,False,N Colorado,144-145-7,49.8%,2.3,0.0,80-62-4,56.3%,-3.0,1.9,N Dakota St,138-160-4,46.3%,3.2,-0.1,48-58-1,45.3%,11.4,-0.4,N Colorado,+1.5,−110,66-64-4,50.8%,-7.3,0.8,N Dakota St,-1.5,−110,86-87-2,49.7%,6.5,0.3
44,66.1,2:00 PM,University of Dayton Arena,258,Lehigh,56,Dayton,Lehigh,Lehigh,Dayton,Dayton,+22.5,−112,True,-22.5,−108,False,Lehigh,103-102-1,50.2%,-0.1,-0.4,63-51-0,55.3%,-4.1,0.7,Dayton,162-160-6,50.3%,7.2,0.9,81-77-3,51.3%,12.5,1.1,Lehigh,+22.5,−112,59-53-0,52.7%,-7.9,0.3,Dayton,-22.5,−108,121-123-4,49.6%,10.1,0.5
45,65.1,4:30 PM,Dugan Wellness Center,188,Ste F Austin,177,Tx A&M-Cc,SFA,Stephen F. Austin,A&M-Corpus Christi,Texas A&M CC,N/A,N/A,False,-1,−108,False,Ste F Austin,87-110-6,44.2%,8.1,-0.6,36-48-4,42.9%,0.8,-1.2,Tx A&M-Cc,115-96-1,54.5%,2.6,0.9,41-37-0,52.6%,9.6,0.5,Tx A&M-Cc,-1,−108,64-51-0,55.7%,-7.5,1.7,Ste F Austin,N/A,N/A,61-70-4,46.6%,8.4,-0.1
46,64.1,8:00 PM,Great Southern Bank Arena,190,Indiana St,176,Missouri St,Indiana State,Indiana St.,Missouri State,Missouri St.,+4.5,−108,True,-4.5,−112,False,Indiana St,157-145-9,52.0%,1.9,0.3,61-63-3,49.2%,-3.4,-0.4,Missouri St,148-154-10,49.0%,2.0,-0.3,66-68-4,49.3%,7.3,-0.4,Indiana St,+4.5,−108,68-69-5,49.6%,-6.5,0.0,Missouri St,-4.5,−112,79-82-5,49.1%,6.8,-0.2
46,64.1,2:00 PM,Ford Center,114,W Kentucky,245,Evansville,Western Kentucky,Western Kentucky,Evansville,Evansville,-5.5,−112,False,+5.5,−108,True,W Kentucky,163-149-4,52.2%,3.5,-0.1,67-61-0,52.3%,-2.4,-0.6,Evansville,143-157-6,47.7%,-2.2,-1.0,68-65-2,51.1%,4.7,0.6,Evansville,+5.5,−108,92-102-3,47.4%,-9.8,-1.5,W Kentucky,-5.5,−112,96-100-3,49.0%,6.2,-1.1
48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,Eastern Washington,South Dakota State,South Dakota State,+10,−110,True,-10,−110,False,E Washingtn,172-136-3,55.8%,4.3,1.5,97-71-2,57.7%,-2.8,1.6,S Dakota St,171-137-4,55.5%,7.2,1.4,69-45-1,60.5%,16.4,3.4,E Washingtn,+10,−110,76-59-1,56.3%,-6.9,1.5,S Dakota St,-10,−110,120-99-2,54.8%,10.1,1.4
49,60.4,9:00 PM,Brick Breeden Fieldhouse,241,Kansas City,140,Montana St,,Kansas City,Montana State,Montana St.,N/A,N/A,False,-8.5,−108,False,Kansas City,116-108-4,51.8%,0.4,0.3,54-49-3,52.4%,-8.1,0.1,Montana St,146-147-9,49.8%,0.8,0.0,52-65-2,44.4%,7.4,-0.1,Montana St,-8.5,−108,81-76-5,51.6%,-7.2,0.2,Kansas City,N/A,N/A,39-42-0,48.2%,3.5,-2.1
50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno State,Fresno St.,Santa Clara,Santa Clara,+16,−110,True,-16,−110,False,Fresno St,147-154-5,48.8%,2.1,0.0,67-61-2,52.3%,-2.6,1.0,Santa Clara,153-144-8,51.5%,0.3,0.2,69-81-3,46.0%,4.1,-1.2,Fresno St,+16,−110,75-73-2,50.7%,-6.3,0.5,Santa Clara,-16,−110,65-74-2,46.8%,7.6,-0.3
51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSUN,CSU Northridge,Cal Poly,Cal Poly SLO,-2.5,−105,False,+2.5,−115,True,Cal St Nrdge,144-149-5,49.2%,-3.9,-0.9,78-64-4,54.9%,-8.1,0.5,Cal Poly,122-155-8,44.0%,-5.9,-1.4,42-66-2,38.9%,-0.7,-2.9,Cal Poly,+2.5,−115,106-118-7,47.3%,-9.6,-0.5,Cal St Nrdge,-2.5,−105,38-36-3,51.4%,3.6,-1.6
52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Idaho,Oregon State,Oregon St.,+14,−110,True,-14,−110,False,Idaho,139-147-3,48.6%,-2.2,-0.2,68-70-0,49.3%,-7.3,0.8,Oregon St,160-151-6,51.5%,-0.8,0.4,88-72-1,55.0%,4.9,1.4,Idaho,+14,−110,106-106-3,50.0%,-8.1,0.2,Oregon St,-14,−110,59-64-1,48.0%,7.8,-0.5
53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Oakland,Youngstown State,Youngstown St.,+1.5,−110,True,-1.5,−110,False,Oakland,172-145-4,54.3%,1.6,0.0,88-67-3,56.8%,-2.8,1.1,Youngs St,144-148-4,49.3%,0.0,-0.3,57-64-3,47.1%,7.1,-0.1,Oakland,+1.5,−110,84-54-2,60.9%,-7.2,1.3,Youngs St,-1.5,−110,54-61-2,47.0%,5.5,-0.6
54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah Tech,Utah State,Utah St.,+24,−108,True,-24,−112,False,Utah Tech,59-53-3,52.7%,-3.1,0.0,28-31-3,47.5%,-10.8,-0.9,Utah St,161-151-5,51.6%,6.9,1.2,81-56-2,59.1%,13.7,2.4,Utah Tech,+24,−108,43-46-2,48.3%,-10.2,-0.8,Utah St,-24,−112,117-87-3,57.4%,11.2,1.9
