,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
22,29,76.4,3:30 PM,Curb Event Center,133,Middle Tenn,148,Belmont,Middle Tennessee St.,Belmont,3.0,0.5238,True,-3.0,0.5238,False,0,0.714,13.1,4.4,0,1.0,15.0,21.0,0,0.625,6.7,1.9,0,0.5,8.4,-1.4,Middle Tenn,3.0,0.5238,0,0.8,5.6,9.7,Belmont,-3.0,0.5238,0,0.5,2.2,-2.8,Middle Tennessee St.,Belmont,3.0,-3.0,0,0.515,2.7,0.3,0,0.487,-3.4,-0.1,0,0.523,5.7,0.6,0,0.571,12.1,1.4,3.0,0,0.502,-6.9,0.2,-3.0,0,0.525,10.8,0.6,Middle Tennessee St.,Belmont,3.0,-3.0,0,0.511,2.0,0.2,0,0.444,-4.4,-1.2,0,0.534,7.7,0.4,0,0.578,13.6,1.2,3.0,0,0.463,-7.2,-0.6,-3.0,0,0.539,10.5,0.5,174.0,22.0,22.0,174.0,,,
23,30,75.8,2:00 PM,McKale Memorial Center,217,S Utah,22,Arizona,Southern Utah,Arizona,28.0,0.5238,True,-28.0,0.5238,False,0,0.571,10.8,1.1,0,0.667,-14.7,-2.3,0,0.286,11.3,-3.4,0,0.333,24.3,+1.3,S Utah,28.0,0.5238,0,0.5,-24.5,-5.3,Arizona,-28.0,0.5238,0,0.286,11.3,-3.4,Southern Utah,Arizona,28.0,-28.0,0,0.487,-1.9,-0.4,0,0.522,-9.0,0.2,0,0.505,9.5,0.5,0,0.491,15.2,0.9,28.0,0,0.489,-10.0,-0.5,-28.0,0,0.492,11.9,0.5,Southern Utah,Arizona,28.0,-28.0,0,0.505,0.5,-0.1,0,0.537,-7.1,0.3,0,0.504,11.2,0.6,0,0.509,17.9,2.2,28.0,0,0.529,-8.9,0.0,-28.0,0,0.51,13.1,0.6,259.0,11.0,11.0,259.0,Southern Utah,Arizona,True
24,33,74.0,4:00 PM,Atlantic Union Bank Center,170,Utah Valley,122,James Mad,Utah Valley,James Madison,5.5,0.5283,True,-5.5,0.5192,False,0,0.286,2.6,-2.6,0,0.25,-6.5,-2.0,0,0.5,7.0,-0.2,0,0.667,15.8,+3.2,Utah Valley,5.5,0.5283,0,0.333,-6.7,1.2,James Mad,-5.5,0.5192,0,0.667,4.0,0.7,Utah Valley,James Madison,5.5,-5.5,0,0.535,3.2,1.3,0,0.532,-4.8,1.1,0,0.491,-0.5,-0.6,0,0.442,3.8,-1.7,5.5,0,0.524,-6.6,1.8,-5.5,0,0.481,5.6,-0.9,Utah Valley,James Madison,5.5,-5.5,0,0.543,3.0,1.6,0,0.557,-3.6,1.5,0,0.498,2.9,0.0,0,0.459,7.1,-1.2,5.5,0,0.535,-5.9,2.0,-5.5,0,0.511,6.8,-0.4,330.0,131.0,131.0,330.0,Utah Valley,James Madison,True
25,34,73.6,2:00 PM,John J. Lee Amphitheater,189,Vermont,102,Yale,Vermont,Yale,8.0,0.5192,True,-8.0,0.5283,False,0,0.2,-2.9,-5.9,0,0.25,-15.8,-13.0,0,0.625,10.2,2.0,0,1.0,40.0,+18.0,Vermont,8.0,0.5192,0,0.667,-7.7,0.3,Yale,-8.0,0.5283,0,0.6,11.0,2.3,Vermont,Yale,8.0,-8.0,0,0.522,6.1,0.8,0,0.512,1.6,0.2,0,0.555,2.3,1.1,0,0.5,8.6,-0.4,8.0,0,0.451,-7.5,0.2,-8.0,0,0.563,7.9,0.9,Vermont,Yale,8.0,-8.0,0,0.515,8.9,0.3,0,0.525,3.8,-0.1,0,0.568,7.2,1.4,0,0.531,15.7,0.8,8.0,0,0.449,-7.9,-1.1,-8.0,0,0.615,10.1,2.3,336.0,360.0,360.0,336.0,Vermont,Yale,True
26,37,71.1,9:00 PM,The Pit,224,N Mex State,60,New Mexico,New Mexico St.,New Mexico,20.5,0.5283,True,-20.5,0.5192,False,0,0.286,0.0,-3.9,0,0.667,-5.3,2.7,0,0.444,9.6,-1.5,0,0.25,16.5,-4.8,N Mex State,20.5,0.5283,0,0.5,-14.0,-0.3,New Mexico,-20.5,0.5192,0,0.429,13.1,-2.7,New Mexico St.,New Mexico,20.5,-20.5,0,0.492,5.4,0.0,0,0.483,-1.9,-0.2,0,0.527,5.0,0.1,0,0.547,11.7,1.0,20.5,0,0.466,-6.6,0.1,-20.5,0,0.545,9.4,0.3,New Mexico St.,New Mexico,20.5,-20.5,0,0.502,7.7,-0.2,0,0.475,0.5,-1.2,0,0.497,2.7,-0.5,0,0.55,9.4,0.9,20.5,0,0.487,-7.2,-0.5,-20.5,0,0.518,8.3,-0.3,198.0,209.0,209.0,198.0,New Mexico St.,New Mexico,False
27,38,70.7,2:00 PM,EagleBank Arena,221,Tulane,76,Geo Mason,Tulane,George Mason,13.5,0.5238,True,-13.5,0.5238,False,0,0.375,6.2,-6.1,0,0.0,-8.0,-3.0,0,0.667,16.0,5.4,0,0.833,26.5,+9.2,Tulane,13.5,0.5238,0,0.0,-8.0,-3.0,Geo Mason,-13.5,0.5238,0,0.75,20.4,6.8,Tulane,George Mason,13.5,-13.5,0,0.465,-1.7,-0.9,0,0.491,-8.3,-0.2,0,0.507,2.6,0.4,0,0.511,7.3,0.5,13.5,0,0.457,-9.5,-0.9,-13.5,0,0.505,7.9,0.2,Tulane,George Mason,13.5,-13.5,0,0.459,-2.1,-0.7,0,0.529,-7.1,1.0,0,0.492,0.3,0.2,0,0.48,4.8,-0.1,13.5,0,0.465,-8.8,0.1,-13.5,0,0.479,6.3,-0.5,305.0,99.0,99.0,305.0,Tulane,George Mason,False
28,41,67.4,3:00 PM,Schoenecker Arena,208,Montana,134,St. Thomas,Montana,St. Thomas (MN),5.5,0.5192,True,-5.5,0.5283,False,0,0.429,3.1,-1.7,0,0.333,-26.0,-5.8,0,0.625,11.1,5.8,0,1.0,31.7,+2.0,Montana,5.5,0.5192,0,0.6,-13.2,-0.7,St. Thomas,-5.5,0.5283,0,1.0,20.7,12.0,Montana,St. Thomas (MN),5.5,-5.5,0,0.486,3.4,-0.1,0,0.491,-2.8,0.1,0,0.575,4.6,2.0,0,0.588,14.9,2.9,5.5,0,0.468,-7.4,-0.3,-5.5,0,0.638,7.7,2.0,Montana,St. Thomas (MN),5.5,-5.5,0,0.483,4.5,-0.1,0,0.507,-2.2,-0.1,0,0.575,4.6,2.0,0,0.588,14.9,2.9,5.5,0,0.426,-8.9,-1.2,-5.5,0,0.638,7.7,2.0,182.0,285.0,285.0,182.0,Montana,St. Thomas (MN),True
29,43,66.2,8:00 PM,Scheels Center,158,N Colorado,199,N Dakota St,Northern Colorado,North Dakota State,1.5,0.5238,True,-1.5,0.5238,False,0,0.429,10.2,1.9,0,0.5,-7.5,5.3,0,0.625,4.4,4.4,0,0.0,11.7,-12.5,N Colorado,1.5,0.5238,0,0.6,-4.2,6.7,N Dakota St,-1.5,0.5238,0,0.5,1.5,-4.5,Northern Colorado,North Dakota State,1.5,-1.5,0,0.5,0.3,0.1,0,0.552,-6.2,1.4,0,0.483,4.7,0.4,0,0.465,13.7,0.3,1.5,0,0.525,-7.0,1.1,-1.5,0,0.498,7.3,0.3,Northern Colorado,North Dakota State,1.5,-1.5,0,0.498,2.3,0.0,0,0.563,-3.0,1.9,0,0.463,3.2,-0.1,0,0.453,11.4,-0.4,1.5,0,0.508,-7.3,0.8,-1.5,0,0.497,6.5,0.3,191.0,192.0,192.0,191.0,Northern Colorado,North Dakota State,True
30,44,66.1,2:00 PM,University of Dayton Arena,258,Lehigh,56,Dayton,Lehigh,Dayton,22.5,0.5283,True,-22.5,0.5192,False,0,0.571,-3.0,-2.3,0,0.4,-20.6,-9.2,0,0.75,11.6,3.3,0,0.6,15.5,-2.1,Lehigh,22.5,0.5283,0,0.5,-23.3,-7.9,Dayton,-22.5,0.5192,0,0.6,14.4,-2.1,Lehigh,Dayton,22.5,-22.5,0,0.508,0.1,0.1,0,0.557,-4.8,0.8,0,0.511,5.4,0.6,0,0.515,10.6,0.6,22.5,0,0.538,-7.9,0.6,-22.5,0,0.505,8.6,0.0,Lehigh,Dayton,22.5,-22.5,0,0.502,-0.1,-0.4,0,0.553,-4.1,0.7,0,0.503,7.2,0.9,0,0.513,12.5,1.1,22.5,0,0.527,-7.9,0.3,-22.5,0,0.496,10.1,0.5,144.0,67.0,67.0,144.0,Lehigh,Dayton,True
31,46,64.1,8:00 PM,Great Southern Bank Arena,190,Indiana St,176,Missouri St,Indiana St.,Missouri St.,4.5,0.5192,True,-4.5,0.5283,False,0,0.5,6.3,-0.7,0,0.5,0.0,1.5,0,0.857,3.8,4.4,0,1.0,14.7,+8.8,Indiana St,4.5,0.5192,0,0.667,-9.3,-2.0,Missouri St,-4.5,0.5283,0,1.0,7.5,6.0,Indiana St.,Missouri St.,4.5,-4.5,0,0.508,0.1,0.2,0,0.502,-5.2,-0.2,0,0.499,2.8,0.2,0,0.506,8.5,0.6,4.5,0,0.505,-6.7,0.4,-4.5,0,0.492,7.1,-0.1,Indiana St.,Missouri St.,4.5,-4.5,0,0.52,1.9,0.3,0,0.492,-3.4,-0.4,0,0.49,2.0,-0.3,0,0.493,7.3,-0.4,4.5,0,0.496,-6.5,0.0,-4.5,0,0.491,6.8,-0.2,123.0,180.0,180.0,123.0,Indiana St.,Missouri St.,False
32,46,64.1,2:00 PM,Ford Center,114,W Kentucky,245,Evansville,Western Kentucky,Evansville,-5.5,0.5283,False,5.5,0.5192,True,0,0.75,4.3,2.0,0,1.0,-10.5,7.8,0,0.429,-2.5,-1.6,0,0.667,16.5,+4.2,Evansville,5.5,0.5192,0,0.4,-13.8,-1.1,W Kentucky,-5.5,0.5283,0,1.0,10.0,0.8,Western Kentucky,Evansville,-5.5,5.5,0,0.51,3.8,0.1,0,0.487,-1.7,0.0,0,0.497,-1.8,-0.8,0,0.517,4.6,0.3,5.5,0,0.489,-9.2,-1.2,-5.5,0,0.495,7.1,-0.5,Western Kentucky,Evansville,-5.5,5.5,0,0.522,3.5,-0.1,0,0.523,-2.4,-0.6,0,0.477,-2.2,-1.0,0,0.511,4.7,0.6,5.5,0,0.474,-9.8,-1.5,-5.5,0,0.49,6.2,-1.1,342.0,84.0,342.0,84.0,Western Kentucky,Evansville,False
33,48,63.2,7:00 PM,First Bank & Trust Arena,238,E Washingtn,125,S Dakota St,Eastern Washington,South Dakota State,10.0,0.5238,True,-10.0,0.5238,False,0,0.333,-7.6,2.0,0,0.4,-12.4,2.8,0,0.625,11.4,6.0,0,0.5,22.5,+5.0,E Washingtn,10.0,0.5238,0,0.429,-10.0,4.0,S Dakota St,-10.0,0.5238,0,0.5,7.3,3.1,Eastern Washington,South Dakota State,10.0,-10.0,0,0.524,1.1,0.7,0,0.522,-5.7,0.4,0,0.552,3.8,1.3,0,0.598,12.3,3.0,10.0,0,0.511,-8.2,0.6,-10.0,0,0.565,10.3,1.5,Eastern Washington,South Dakota State,10.0,-10.0,0,0.558,4.3,1.5,0,0.577,-2.8,1.6,0,0.555,7.2,1.4,0,0.605,16.4,3.4,10.0,0,0.563,-6.9,1.5,-10.0,0,0.548,10.1,1.4,82.0,253.0,253.0,82.0,Eastern Washington,South Dakota State,True
34,50,60.2,7:00 PM,Leavey Center,277,Fresno St,89,Santa Clara,Fresno St.,Santa Clara,16.0,0.5238,True,-16.0,0.5238,False,0,0.571,-5.0,-1.6,0,0.667,-6.7,-1.0,0,0.444,2.6,0.5,0,0.333,10.7,+2.0,Fresno St,16.0,0.5238,0,0.667,-9.7,-1.7,Santa Clara,-16.0,0.5238,0,0.333,4.2,-1.8,Fresno St.,Santa Clara,16.0,-16.0,0,0.478,2.3,-0.2,0,0.524,-3.6,0.3,0,0.509,0.4,-0.3,0,0.476,4.7,-1.1,16.0,0,0.518,-5.8,1.0,-16.0,0,0.477,6.6,-1.0,Fresno St.,Santa Clara,16.0,-16.0,0,0.488,2.1,0.0,0,0.523,-2.6,1.0,0,0.515,0.3,0.2,0,0.46,4.1,-1.2,16.0,0,0.507,-6.3,0.5,-16.0,0,0.468,7.6,-0.3,94.0,269.0,269.0,94.0,Fresno St.,Santa Clara,False
35,51,59.8,8:00 PM,Mott Athletics Center,159,Cal St Nrdge,236,Cal Poly,CSU Northridge,Cal Poly SLO,-2.5,0.5122,False,2.5,0.5349,True,0,0.625,10.7,4.1,0,0.6,2.6,3.6,0,0.667,-0.4,6.3,0,0.5,13.3,+2.8,Cal Poly,2.5,0.5349,0,0.75,-5.0,7.4,Cal St Nrdge,-2.5,0.5122,0,0.667,9.8,5.2,CSU Northridge,Cal Poly SLO,-2.5,2.5,0,0.499,-0.9,-0.4,0,0.523,-5.9,0.5,0,0.467,-3.4,-0.6,0,0.45,2.3,-1.2,2.5,0,0.481,-8.7,0.0,-2.5,0,0.487,4.6,-1.2,CSU Northridge,Cal Poly SLO,-2.5,2.5,0,0.492,-3.9,-0.9,0,0.549,-8.1,0.5,0,0.44,-5.9,-1.4,0,0.389,-0.7,-2.9,2.5,0,0.473,-9.6,-0.5,-2.5,0,0.514,3.6,-1.6,38.0,37.0,38.0,37.0,CSU Northridge,Cal Poly SLO,False
36,52,58.5,5:00 PM,Gill Coliseum,287,Idaho,83,Oregon St,Idaho,Oregon St.,14.0,0.5238,True,-14.0,0.5238,False,0,0.429,2.3,0.6,0,0.5,-12.3,0.6,0,1.0,19.0,11.7,0,1.0,22.7,+13.6,Idaho,14.0,0.5238,0,0.429,-8.0,0.6,Oregon St,-14.0,0.5238,0,1.0,25.8,16.1,Idaho,Oregon St.,14.0,-14.0,0,0.502,-2.6,0.1,0,0.532,-7.9,1.0,0,0.492,-1.3,-0.3,0,0.5,3.9,-0.3,14.0,0,0.532,-8.3,0.8,-14.0,0,0.479,6.4,-1.2,Idaho,Oregon St.,14.0,-14.0,0,0.486,-2.2,-0.2,0,0.493,-7.3,0.8,0,0.515,-0.8,0.4,0,0.55,4.9,1.4,14.0,0,0.5,-8.1,0.2,-14.0,0,0.48,7.8,-0.5,116.0,229.0,229.0,116.0,Idaho,Oregon St.,True
37,53,58.0,2:00 PM,Zidian Family Arena at Beeghly Center,191,Oakland,219,Youngs St,Oakland,Youngstown St.,1.5,0.5238,True,-1.5,0.5238,False,0,0.667,-3.3,3.8,0,0.75,-11.0,8.3,0,0.5,2.9,-4.0,0,0.0,28.5,-20.5,Oakland,1.5,0.5238,0,0.75,-11.0,8.3,Youngs St,-1.5,0.5238,0,0.5,-1.5,-7.9,Oakland,Youngstown St.,1.5,-1.5,0,0.53,1.0,-0.1,0,0.563,-4.4,0.8,0,0.487,-1.3,-0.4,0,0.484,5.4,-0.3,1.5,0,0.571,-8.0,0.6,-1.5,0,0.468,4.6,-0.7,Oakland,Youngstown St.,1.5,-1.5,0,0.543,1.6,0.0,0,0.568,-2.8,1.1,0,0.493,0.0,-0.3,0,0.471,7.1,-0.1,1.5,0,0.609,-7.2,1.3,-1.5,0,0.47,5.5,-0.6,221.0,361.0,361.0,221.0,Oakland,Youngstown St.,True
38,54,57.3,9:00 PM,Dee Glen Smith Spectrum,310,Utah Tech,45,Utah St,Utah Tech,Utah St.,24.0,0.5192,True,-24.0,0.5283,False,0,0.444,-7.7,-1.4,0,0.5,-16.7,-2.3,0,0.429,22.5,4.4,0,0.5,32.6,+5.6,Utah Tech,24.0,0.5192,0,0.375,-15.3,-3.0,Utah St,-24.0,0.5283,0,0.333,18.0,3.4,Utah Tech,Utah St.,24.0,-24.0,0,0.527,-3.4,0.0,0,0.475,-11.2,-0.9,0,0.529,7.7,1.2,0,0.561,13.9,1.9,24.0,0,0.483,-10.2,-0.8,-24.0,0,0.549,10.9,1.4,Utah Tech,Utah St.,24.0,-24.0,0,0.527,-3.1,0.0,0,0.475,-10.8,-0.9,0,0.516,6.9,1.2,0,0.591,13.7,2.4,24.0,0,0.483,-10.2,-0.8,-24.0,0,0.574,11.2,1.9,329.0,328.0,328.0,329.0,Utah Tech,Utah St.,True
39,57,53.9,10:00 PM,Viejas Arena,329,San Diego,43,San Diego St,UC San Diego,San Diego St.,-11.0,0.5283,False,-24.0,0.5192,False,0,0.286,-4.8,-4.6,0,0.0,-37.0,-16.5,0,0.5,10.9,5.7,0,0.0,14.3,-3.8,San Diego St,-24.0,0.5192,0,0.5,-0.5,7.6,San Diego,-11.0,0.5283,0,0.5,2.0,-1.3,UC San Diego,San Diego St.,-11.0,-24.0,0,0.488,-0.7,0.1,0,0.551,-5.3,1.6,0,0.526,5.4,0.6,0,0.532,10.9,0.5,-24.0,0,0.502,-6.5,0.3,-11.0,0,0.449,5.6,-1.0,UC San Diego,San Diego St.,-11.0,-24.0,0,0.458,-2.7,-0.8,0,0.521,-7.3,0.5,0,0.519,8.5,0.7,0,0.546,14.4,1.1,-24.0,0,0.468,-4.5,0.3,-11.0,0,0.425,4.5,-1.6,265.0,266.0,265.0,266.0,,,
40,58,53.6,3:00 PM,Reynolds Center,201,Southern,240,Tulsa,Southern,Tulsa,7.0,0.5283,True,-7.0,0.5192,False,0,0.6,15.3,4.4,0,0.6,-9.0,4.4,0,0.25,-1.6,-9.4,0,0.25,2.2,-10.4,Southern,7.0,0.5283,0,0.75,-10.8,6.8,Tulsa,-7.0,0.5192,0,0.333,4.8,-5.5,Southern,Tulsa,7.0,-7.0,0,0.523,-0.9,0.4,0,0.492,-8.1,0.2,0,0.513,3.2,0.0,0,0.54,9.0,0.5,7.0,0,0.53,-12.7,0.6,-7.0,0,0.532,8.4,0.1,Southern,Tulsa,7.0,-7.0,0,0.518,0.5,0.6,0,0.478,-7.9,-0.1,0,0.466,0.1,-0.8,0,0.562,6.4,1.0,7.0,0,0.52,-12.0,0.7,-7.0,0,0.511,7.9,-0.4,278.0,306.0,306.0,278.0,Southern,Tulsa,False
41,63,50.8,1:00 PM,Calihan Hall,152,Wright St,293,Detroit,Wright St.,Detroit Mercy,-6.0,0.5283,False,6.0,0.5192,True,0,0.625,5.3,3.7,0,0.25,-9.8,-1.4,0,0.778,-0.6,7.6,0,0.667,7.8,+3.0,Detroit,6.0,0.5192,0,0.75,-6.4,7.9,Wright St,-6.0,0.5283,0,1.0,13.0,4.5,Wright St.,Detroit Mercy,-6.0,6.0,0,0.511,2.5,0.4,0,0.485,-3.8,-0.2,0,0.483,0.2,-0.3,0,0.489,6.9,0.1,6.0,0,0.475,-8.4,-0.6,-6.0,0,0.498,7.0,0.2,Wright St.,Detroit Mercy,-6.0,6.0,0,0.494,5.2,0.7,0,0.471,-0.4,0.1,0,0.48,-3.9,-0.6,0,0.504,3.4,0.5,6.0,0,0.479,-9.9,-0.9,-6.0,0,0.484,7.8,0.4,357.0,72.0,357.0,72.0,Wright St.,Detroit Mercy,False
42,65,50.0,3:00 PM,Banterra Center,262,S Indiana,197,S Illinois,Southern Indiana,Southern Illinois,8.5,0.5283,True,-8.5,0.5192,False,0,0.571,4.8,4.6,0,0.5,-8.3,2.8,0,0.429,-0.2,-1.3,0,0.5,8.0,-0.5,S Indiana,8.5,0.5283,0,0.571,-2.9,4.6,S Illinois,-8.5,0.5192,0,0.667,15.7,5.2,Southern Indiana,Southern Illinois,8.5,-8.5,0,0.406,-0.7,-0.7,0,0.457,-7.3,0.5,0,0.501,1.9,-0.2,0,0.49,7.0,0.1,8.5,0,0.511,-6.0,2.2,-8.5,0,0.502,6.9,-0.1,Southern Indiana,Southern Illinois,8.5,-8.5,0,0.406,-0.7,-0.7,0,0.457,-7.3,0.5,0,0.507,1.3,-0.1,0,0.529,6.6,0.2,8.5,0,0.511,-6.0,2.2,-8.5,0,0.543,7.1,0.6,256.0,255.0,255.0,256.0,Southern Indiana,Southern Illinois,False
43,65,50.0,7:00 PM,CEFCU Arena - Home of the Redbirds,285,Pacific,167,Illinois St,Pacific,Illinois St.,7.5,0.5283,True,-7.5,0.5192,False,0,0.5,3.8,-0.8,0,0.5,-18.3,-3.1,0,0.714,6.9,2.6,0,0.5,21.0,-1.3,Pacific,7.5,0.5283,0,0.6,-12.0,0.4,Illinois St,-7.5,0.5192,0,0.0,-2.0,-15.0,Pacific,Illinois St.,7.5,-7.5,0,0.479,0.9,-0.4,0,0.477,-4.2,-0.1,0,0.47,1.2,-0.2,0,0.475,6.8,0.1,7.5,0,0.463,-8.6,-0.5,-7.5,0,0.467,6.1,-0.5,Pacific,Illinois St.,7.5,-7.5,0,0.428,-3.3,-1.3,0,0.439,-8.9,-0.8,0,0.461,0.3,0.0,0,0.489,5.8,0.6,7.5,0,0.443,-10.7,-1.2,-7.5,0,0.448,5.7,-0.5,230.0,120.0,120.0,230.0,Pacific,Illinois St.,True
44,68,48.9,4:00 PM,Convocation Center,294,Morehead St,162,Ohio,Morehead St.,Ohio,13.5,0.5238,True,-13.5,0.5238,False,0,0.571,-6.6,-3.1,0,0.6,-18.0,-2.2,0,0.25,-2.6,-4.9,0,0.5,11.0,+1.5,Morehead St,13.5,0.5238,0,0.6,-18.0,-2.2,Ohio,-13.5,0.5238,0,0.333,2.2,-3.5,Morehead St.,Ohio,13.5,-13.5,0,0.504,1.0,0.2,0,0.5,-6.2,0.2,0,0.513,2.7,0.0,0,0.56,9.3,1.1,13.5,0,0.506,-9.2,0.2,-13.5,0,0.517,7.2,0.1,Morehead St.,Ohio,13.5,-13.5,0,0.537,2.7,0.4,0,0.535,-4.7,0.6,0,0.488,3.0,-0.3,0,0.562,9.6,1.0,13.5,0,0.545,-8.2,0.8,-13.5,0,0.509,6.9,-0.2,184.0,222.0,222.0,184.0,Morehead St.,Ohio,False
45,69,48.8,4:00 PM,Reilly Center,332,Buffalo,94,St Bonavent,Buffalo,St. Bonaventure,17.5,0.5192,True,-17.5,0.5283,False,0,0.714,-1.2,3.6,0,1.0,-10.5,9.4,0,1.0,12.4,5.4,0,1.0,17.5,+5.0,Buffalo,17.5,0.5192,0,0.8,-13.0,4.2,St Bonavent,-17.5,0.5283,0,1.0,13.6,6.0,Buffalo,St. Bonaventure,17.5,-17.5,0,0.511,0.8,0.4,0,0.507,-4.5,0.5,0,0.512,0.6,-0.1,0,0.509,5.3,-0.2,17.5,0,0.506,-7.9,0.5,-17.5,0,0.515,7.1,0.1,Buffalo,St. Bonaventure,17.5,-17.5,0,0.53,4.1,0.7,0,0.577,-0.2,2.3,0,0.537,4.1,0.7,0,0.564,8.9,1.2,17.5,0,0.551,-6.9,1.0,-17.5,0,0.55,8.0,0.9,33.0,279.0,279.0,33.0,Buffalo,St. Bonaventure,False
46,70,48.3,8:00 PM,Lloyd Noble Center,358,Alcorn St,40,Oklahoma,Alcorn St.,Oklahoma,31.5,0.5192,True,-31.5,0.5283,False,0,0.429,-28.6,-3.6,0,0.429,-28.6,-3.6,0,0.625,15.6,1.9,0,0.6,22.6,-0.7,Alcorn St,31.5,0.5192,0,0.429,-28.6,-3.6,Oklahoma,-31.5,0.5283,0,0.5,19.2,-0.8,Alcorn St.,Oklahoma,31.5,-31.5,0,0.476,-5.7,-1.0,0,0.48,-13.0,-1.6,0,0.498,5.9,0.3,0,0.533,12.9,1.2,31.5,0,0.463,-17.3,-1.7,-31.5,0,0.489,9.7,0.0,Alcorn St.,Oklahoma,31.5,-31.5,0,0.5,-5.0,-0.5,0,0.512,-13.1,-0.6,0,0.485,4.5,0.2,0,0.52,11.1,0.9,31.5,0,0.492,-16.3,-1.2,-31.5,0,0.458,10.0,-0.3,7.0,224.0,224.0,7.0,Alcorn St.,Oklahoma,False
