,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,15,63.5,7:00 PM,Purcell Pavilion at the Joyce Center,276,North Dakota,55,Notre Dame,North Dakota,Notre Dame,19.0,0.5238,True,-19.0,0.5238,False,0,0.5,3.7,1.3,0,0.0,-26.0,-9.0,3,0.667,19.7,2.0,0,0.5,19.0,-6.0,North Dakota,19.0,0.5238,0,0.5,-10.0,1.3,Notre Dame,-19.0,0.5238,0,0.667,19.7,2.0,North Dakota,Notre Dame,19.0,-19.0,0,0.476,-1.7,-0.2,0,0.449,-9.2,-0.4,801,0.494,5.1,0.1,0,0.472,10.8,-0.6,19.0,248,0.492,-8.4,0.0,-19.0,0,0.455,8.1,-1.1,North Dakota,Notre Dame,19.0,-19.0,0,0.479,-1.2,0.0,0,0.446,-8.3,-0.3,321,0.494,3.9,-0.3,0,0.467,9.4,-1.2,19.0,202,0.493,-8.2,0.0,-19.0,0,0.45,8.0,-1.6,215.0,219.0,219.0,215.0,North Dakota,Notre Dame,False
11,20,56.4,7:30 PM,Avron B. Fogelman Arena in Devlin Fieldhouse,260,Beth-Cook,153,Tulane,Bethune-Cookman,Tulane,12.0,0.5238,True,-12.0,0.5238,False,0,0.5,-11.8,4.4,0,0.333,-20.0,2.8,3,0.667,18.8,4.5,0,1.0,27.7,+8.3,Beth-Cook,12.0,0.5238,0,0.333,-20.0,2.8,Tulane,-12.0,0.5238,0,1.0,24.5,8.3,Bethune-Cookman,Tulane,12.0,-12.0,0,0.479,-3.6,-0.5,0,0.392,-10.0,-2.0,690,0.467,-1.7,-0.8,0,0.448,3.9,-1.1,12.0,132,0.469,-11.0,-0.7,-12.0,0,0.498,6.0,-0.6,Bethune-Cookman,Tulane,12.0,-12.0,0,0.471,-2.2,-0.6,0,0.383,-9.9,-2.1,284,0.464,-2.1,-0.5,0,0.432,2.4,-1.1,12.0,113,0.473,-11.1,-0.6,-12.0,0,0.457,5.9,-1.5,23.0,305.0,305.0,23.0,Bethune-Cookman,Tulane,True
12,22,55.1,7:00 PM,Stegeman Coliseum,312,Alab A&M,69,Georgia,Alabama A&M,Georgia,25.5,0.5192,True,-25.5,0.5283,False,0,0.0,28.3,-1.5,0,0.0,-10.0,-1.5,4,0.5,13.5,-1.5,0,0.333,15.3,-4.0,Alab A&M,25.5,0.5192,0,0.0,-10.0,-1.5,Georgia,-25.5,0.5283,0,0.5,13.5,-1.5,Alabama A&M,Georgia,25.5,-25.5,0,0.479,-4.5,-0.6,0,0.427,-11.4,-2.3,792,0.502,0.2,0.1,0,0.483,5.6,0.0,25.5,173,0.482,-11.7,-0.6,-25.5,0,0.497,6.9,-0.4,Alabama A&M,Georgia,25.5,-25.5,0,0.508,-7.6,-0.3,0,0.434,-14.1,-2.3,324,0.498,-0.5,-0.6,0,0.459,4.6,-0.8,25.5,158,0.513,-11.4,-0.2,-25.5,0,0.461,7.4,-1.2,3.0,102.0,102.0,3.0,Alabama A&M,Georgia,True
13,25,53.4,7:00 PM,Leo D. Mahoney Arena,157,Drexel,273,Fairfield,Drexel,Fairfield,-1.0,0.5122,False,1.0,0.5349,True,0,1.0,14.5,8.3,0,1.0,-8.0,3.0,3,0.667,1.3,-6.2,0,0.0,49.0,--,Fairfield,1.0,0.5349,0,0.5,-25.0,-11.5,Drexel,-1.0,0.5122,0,0.0,0.0,0.0,Drexel,Fairfield,-1.0,1.0,0,0.498,1.0,-0.1,0,0.51,-2.9,0.1,702,0.488,-0.7,-0.5,0,0.46,2.8,-1.4,1.0,371,0.497,-6.7,0.2,-1.0,0,0.489,6.2,-0.4,Drexel,Fairfield,-1.0,1.0,0,0.488,-0.6,0.1,0,0.466,-5.5,-0.5,304,0.49,-1.5,-0.5,0,0.455,2.1,-1.0,1.0,173,0.512,-6.5,-0.1,-1.0,0,0.5,6.0,0.0,74.0,86.0,74.0,86.0,Drexel,Fairfield,False
14,27,50.7,7:00 PM,Xfinity Center,347,Canisius,36,Maryland,Canisius,Maryland,30.5,0.5238,True,-30.5,0.5238,False,0,0.2,-17.8,-7.5,0,0.333,-20.7,-7.8,4,0.5,22.8,1.8,0,0.5,22.8,+1.8,Canisius,30.5,0.5238,0,0.25,-19.8,-6.4,Maryland,-30.5,0.5238,0,0.5,22.8,1.8,Canisius,Maryland,30.5,-30.5,0,0.504,-2.0,-0.5,0,0.544,-5.4,0.2,815,0.51,7.1,0.0,0,0.52,13.5,0.0,30.5,404,0.544,-6.7,0.7,-30.5,0,0.516,9.8,-0.2,Canisius,Maryland,30.5,-30.5,0,0.497,-0.9,-0.3,0,0.539,-3.9,0.5,327,0.492,5.5,0.0,0,0.468,10.7,-0.6,30.5,170,0.524,-5.3,0.8,-30.5,0,0.485,10.1,-0.5,41.0,162.0,162.0,41.0,Canisius,Maryland,True
15,30,48.7,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,360,Florida A&M,27,Florida,Florida A&M,Florida,35.5,0.5238,True,-35.5,0.5238,False,0,0.667,-35.3,-5.2,0,0.667,-35.3,-5.2,4,0.5,18.3,1.6,0,0.0,22.5,-2.5,Florida A&M,35.5,0.5238,0,0.667,-35.3,-5.2,Florida,-35.5,0.5238,0,0.5,18.3,1.6,Florida A&M,Florida,35.5,-35.5,0,0.547,-6.9,1.0,0,0.542,-13.0,0.5,841,0.507,9.4,0.5,0,0.489,15.9,0.7,35.5,177,0.582,-10.8,1.9,-35.5,0,0.51,10.3,0.5,Florida A&M,Florida,35.5,-35.5,0,0.545,-8.6,0.8,0,0.548,-13.8,0.7,336,0.471,5.6,-0.1,0,0.442,10.5,-0.4,35.5,149,0.584,-11.5,1.8,-35.5,0,0.5,9.6,0.0,90.0,89.0,89.0,90.0,Florida A&M,Florida,False
16,32,47.9,7:00 PM,Amica Mutual Pavilion,341,Delaware St,88,Providence,Delaware State,Providence,21.5,0.5192,True,-21.5,0.5283,False,0,0.0,3.5,-6.8,0,0.0,-22.0,-6.8,4,0.25,13.5,-7.0,0,0.25,13.5,-7.0,Delaware St,21.5,0.5192,0,0.0,-22.0,-6.8,Providence,-21.5,0.5283,0,0.25,13.5,-7.0,Delaware State,Providence,21.5,-21.5,0,0.455,-4.9,-1.4,0,0.42,-11.5,-2.2,806,0.494,2.6,0.4,0,0.474,7.8,0.2,21.5,190,0.482,-14.2,-0.9,-21.5,0,0.456,7.6,-0.7,Delaware State,Providence,21.5,-21.5,0,0.461,-8.7,-1.5,0,0.402,-16.1,-2.7,331,0.528,3.6,0.8,0,0.503,8.4,0.3,21.5,172,0.485,-14.6,-1.1,-21.5,0,0.467,8.6,-0.6,69.0,239.0,239.0,69.0,Delaware State,Providence,True
17,35,44.5,8:00 PM,Bramlage Coliseum,364,Miss Val St,73,Kansas St,Mississippi Valley State,Kansas State,37.5,0.5238,True,-37.5,0.5238,False,0,0.333,-35.0,-11.7,0,0.333,-52.3,-11.7,3,0.0,8.7,-12.2,0,0.0,8.7,-12.2,Miss Val St,37.5,0.5238,0,0.333,-52.3,-11.7,Kansas St,-37.5,0.5238,0,0.0,8.7,-12.2,Mississippi Valley State,Kansas State,37.5,-37.5,0,0.498,-8.9,-1.4,0,0.472,-15.8,-2.6,774,0.509,3.5,0.4,0,0.521,10.0,0.9,37.5,237,0.504,-19.9,-1.3,-37.5,0,0.51,8.4,0.1,Mississippi Valley State,Kansas State,37.5,-37.5,0,0.51,-17.0,-1.2,0,0.479,-22.8,-2.3,324,0.517,1.9,0.1,0,0.474,6.8,-0.3,37.5,205,0.505,-20.1,-1.2,-37.5,0,0.476,7.7,-0.9,177.0,135.0,135.0,177.0,Mississippi Valley State,Kansas State,False
18,37,41.6,7:00 PM,Patrick Gymnasium,340,Buffalo,148,Vermont,Buffalo,Vermont,15.0,0.5238,True,-15.0,0.5238,False,0,0.667,-5.5,3.2,0,1.0,-4.0,13.0,4,0.25,-15.8,-13.0,0,0.0,0.0,0,Buffalo,15.0,0.5238,0,0.667,-10.3,3.2,Vermont,-15.0,0.5238,0,0.0,-8.5,-14.3,Buffalo,Vermont,15.0,-15.0,0,0.51,0.8,0.4,0,0.504,-4.4,0.4,294,0.53,6.1,0.9,0,0.578,11.9,1.8,15.0,370,0.503,-7.8,0.5,-15.0,0,0.563,11.7,1.2,Buffalo,Vermont,15.0,-15.0,0,0.527,4.1,0.7,0,0.57,0.1,2.2,229,0.525,9.0,0.3,0,0.552,15.5,1.4,15.0,119,0.543,-6.8,1.0,-15.0,0,0.549,11.8,0.9,33.0,336.0,336.0,33.0,Buffalo,Vermont,False
19,39,40.0,6:30 PM,Holmes Convocation Center,306,Queens,210,App State,Queens University Of Charlotte,Appalachian St.,9.0,0.5283,True,-9.0,0.5192,False,0,0.333,-2.8,-4.0,0,0.0,-37.5,-10.3,2,0.0,3.0,-18.3,0,0.0,20.0,-21.0,Queens,9.0,0.5283,0,0.0,-37.5,-10.3,App State,-9.0,0.5192,0,0.0,-14.0,-21.0,Queens University Of Charlotte,Appalachian St.,9.0,-9.0,0,0.525,0.4,-0.3,0,0.4,-8.9,-2.0,660,0.508,1.8,0.0,0,0.504,9.3,-0.1,9.0,39,0.447,-9.0,-1.3,-9.0,0,0.498,5.4,-0.9,Queens University Of Charlotte,Appalachian St.,9.0,-9.0,0,0.525,0.6,-0.3,0,0.4,-8.9,-2.0,293,0.502,1.7,0.1,0,0.487,10.1,0.0,9.0,39,0.447,-9.0,-1.3,-9.0,0,0.451,4.4,-1.6,241.0,9.0,9.0,241.0,Queens University Of Charlotte,Appalachian St.,True
20,40,36.9,6:07 PM,Events Center,198,Longwood,330,Binghamton,Longwood,Binghamton,-6.5,0.5192,False,6.5,0.5283,True,0,0.667,11.3,2.8,0,0.0,0.0,0.0,4,0.5,-6.6,-4.3,0,1.0,24.0,+1.5,Binghamton,6.5,0.5283,0,0.333,-27.0,-6.2,Longwood,-6.5,0.5192,0,0.667,11.3,2.8,Longwood,Binghamton,-6.5,6.5,0,0.53,-4.6,1.2,0,0.459,-12.8,0.1,225,0.498,-4.6,0.2,0,0.437,0.4,-0.9,6.5,182,0.489,-10.4,0.2,-6.5,0,0.56,6.7,0.2,Longwood,Binghamton,-6.5,6.5,0,0.537,-0.9,1.1,0,0.472,-7.3,0.1,191,0.481,-4.5,-0.1,0,0.432,1.6,-1.2,6.5,153,0.483,-9.4,0.2,-6.5,0,0.56,6.7,0.2,150.0,24.0,150.0,24.0,Longwood,Binghamton,True
