Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
26,52.1,7:00 PM,KFC Yum! Center,331,Bellarmine,63,Louisville,,Bellarmine,Louisville,Louisville,N/A,N/A,False,-25.5,−110,False,Bellarmine,1-3-0,25.0%,-11.8,-7.6,1-1-0,50.0%,-20.0,-4.3,Louisville,1-1-0,50.0%,13.0,0.8,1-1-0,50.0%,13.0,+0.8,Louisville,-25.5,−110,0,0,0.0,0.0,Bellarmine,N/A,N/A,0-2-0,0.0%,-3.5,-11.0,26,52.1,7:00 PM,KFC Yum! Center,331,Bellarmine,63,Louisville,,Bellarmine,Louisville,Louisville,N/A,N/A,False,-25.5,−110,False,Bellarmine,52-56-3,48.2%,-0.3,-0.7,34-28-1,54.8%,-7.1,0.8,Louisville,420-409-23,50.7%,7.2,0.3,207-212-15,49.4%,12.1,0.0,Louisville,-25.5,−110,111-121-7,47.8%,-7.1,-0.4,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9,26,52.1,7:00 PM,KFC Yum! Center,331,Bellarmine,63,Louisville,,Bellarmine,Louisville,Louisville,N/A,N/A,False,-25.5,−110,False,Bellarmine,52-56-3,48.2%,0.3,-0.7,34-28-1,54.8%,-6.6,0.8,Louisville,142-160-9,47.0%,3.8,-0.7,77-86-6,47.2%,9.2,-0.6,Louisville,-25.5,−110,53-68-3,43.8%,-9.1,-1.6,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9
27,50.7,7:00 PM,Xfinity Center,347,Canisius,36,Maryland,Canisius,Canisius,Maryland,Maryland,+30.5,−110,True,-30.5,−110,False,Canisius,1-4-0,20.0%,-17.8,-7.5,1-2-0,33.3%,-20.7,-7.8,Maryland,2-2-0,50.0%,22.8,1.8,2-2-0,50.0%,22.8,+1.8,Canisius,+30.5,−110,1-3-0,25.0%,-19.8,-6.4,Maryland,-30.5,−110,2-2-0,50.0%,22.8,1.8,27,50.7,7:00 PM,Xfinity Center,347,Canisius,36,Maryland,Canisius,Canisius,Maryland,Maryland,+30.5,−110,True,-30.5,−110,False,Canisius,328-323-21,50.4%,-2.0,-0.5,172-144-15,54.4%,-5.4,0.2,Maryland,407-391-17,51.0%,7.1,0.0,198-183-9,52.0%,13.5,0.0,Canisius,+30.5,−110,210-176-18,54.4%,-6.7,0.7,Maryland,-30.5,−110,268-251-11,51.6%,9.8,-0.2,27,50.7,7:00 PM,Xfinity Center,347,Canisius,36,Maryland,Canisius,Canisius,Maryland,Maryland,+30.5,−110,True,-30.5,−110,False,Canisius,142-144-8,49.7%,-0.9,-0.3,76-65-6,53.9%,-3.9,0.5,Maryland,157-162-8,49.2%,5.5,0.0,79-90-3,46.8%,10.7,-0.6,Canisius,+30.5,−110,86-78-6,52.4%,-5.3,0.8,Maryland,-30.5,−110,97-103-4,48.5%,10.1,-0.5
28,50.3,7:00 PM,Addition Financial Arena,344,Tn Tech,51,Ucf,,Tennessee Tech,UCF,Central Florida,N/A,N/A,False,-25.5,−108,False,Tn Tech,1-3-0,25.0%,-2.2,-1.0,1-0-0,100.0%,-5.0,20.5,Ucf,2-1-0,66.7%,5.3,2.2,2-1-0,66.7%,5.3,+2.2,Ucf,-25.5,−108,1-0-0,100.0%,3.0,9.5,Tn Tech,N/A,N/A,0-2-0,0.0%,2.0,-3.3,28,50.3,7:00 PM,Addition Financial Arena,344,Tn Tech,51,Ucf,,Tennessee Tech,UCF,Central Florida,N/A,N/A,False,-25.5,−108,False,Tn Tech,308-317-19,49.3%,0.2,-0.6,161-171-8,48.5%,-7.6,-0.8,Ucf,275-253-8,52.1%,2.6,0.2,131-118-7,52.6%,7.8,0.5,Ucf,-25.5,−108,131-133-2,49.6%,-7.2,-0.1,Tn Tech,N/A,N/A,124-115-7,51.9%,5.9,-0.4,28,50.3,7:00 PM,Addition Financial Arena,344,Tn Tech,51,Ucf,,Tennessee Tech,UCF,Central Florida,N/A,N/A,False,-25.5,−108,False,Tn Tech,134-140-6,48.9%,-2.7,-0.8,69-78-1,46.9%,-10.4,-1.5,Ucf,160-142-3,53.0%,2.0,0.8,82-71-3,53.6%,6.7,1.2,Ucf,-25.5,−108,74-73-0,50.3%,-6.6,0.2,Tn Tech,N/A,N/A,36-38-2,48.7%,3.3,-1.6
29,50.0,9:00 PM,Wintrust Arena,333,E Illinois,93,Depaul,Eastern Illinois,Eastern Illinois,DePaul,DePaul,+18,−110,True,-18,−110,False,E Illinois,1-2-0,33.3%,-13.3,-4.7,1-2-0,33.3%,-29.7,-4.7,Depaul,3-1-0,75.0%,23.0,11.4,3-1-0,75.0%,23.0,+11.4,E Illinois,+18,−110,1-2-0,33.3%,-29.7,-4.7,Depaul,-18,−110,3-1-0,75.0%,23.0,11.4,29,50.0,9:00 PM,Wintrust Arena,333,E Illinois,93,Depaul,Eastern Illinois,Eastern Illinois,DePaul,DePaul,+18,−110,True,-18,−110,False,E Illinois,284-350-10,44.8%,-2.3,-0.8,171-167-6,50.6%,-7.6,0.5,Depaul,370-406-15,47.7%,-2.8,-0.6,179-214-6,45.6%,1.5,-1.2,E Illinois,+18,−110,201-238-8,45.8%,-9.3,-0.4,Depaul,-18,−110,132-137-4,49.1%,6.9,-0.8,29,50.0,9:00 PM,Wintrust Arena,333,E Illinois,93,Depaul,Eastern Illinois,Eastern Illinois,DePaul,DePaul,+18,−110,True,-18,−110,False,E Illinois,133-157-3,45.9%,-2.5,-0.6,79-74-2,51.6%,-8.1,0.9,Depaul,141-161-8,46.7%,-4.1,-0.7,77-88-3,46.7%,0.2,-0.9,E Illinois,+18,−110,97-103-3,48.5%,-9.3,0.0,Depaul,-18,−110,45-49-1,47.9%,8.0,-0.7
30,48.7,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,360,Florida A&M,27,Florida,Florida A&M,Florida A&M,Florida,Florida,+35.5,−110,True,-35.5,−110,False,Florida A&M,2-1-0,66.7%,-35.3,-5.2,2-1-0,66.7%,-35.3,-5.2,Florida,2-2-0,50.0%,18.3,1.6,0-2-0,0.0%,22.5,-2.5,Florida A&M,+35.5,−110,2-1-0,66.7%,-35.3,-5.2,Florida,-35.5,−110,2-2-0,50.0%,18.3,1.6,30,48.7,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,360,Florida A&M,27,Florida,Florida A&M,Florida A&M,Florida,Florida,+35.5,−110,True,-35.5,−110,False,Florida A&M,123-102-0,54.7%,-6.9,1.0,64-54-0,54.2%,-13.0,0.5,Florida,418-406-17,50.7%,9.4,0.5,176-184-2,48.9%,15.9,0.7,Florida A&M,+35.5,−110,103-74-0,58.2%,-10.8,1.9,Florida,-35.5,−110,324-311-12,51.0%,10.3,0.5,30,48.7,7:00 PM,Exactech Arena at the Stephen C. O'Connell Center,360,Florida A&M,27,Florida,Florida A&M,Florida A&M,Florida,Florida,+35.5,−110,True,-35.5,−110,False,Florida A&M,104-87-0,54.5%,-8.6,0.8,63-52-0,54.8%,-13.8,0.7,Florida,156-175-5,47.1%,5.6,-0.1,65-82-1,44.2%,10.5,-0.4,Florida A&M,+35.5,−110,87-62-0,58.4%,-11.5,1.8,Florida,-35.5,−110,118-118-4,50.0%,9.6,0.0
31,48.0,6:00 PM,Conte Forum,311,Loyola-Md,143,Boston Col,,Loyola MD,Boston College,Boston College,N/A,N/A,False,-12.5,−108,False,Loyola-Md,2-1-0,66.7%,7.5,5.7,1-1-0,50.0%,-4.0,6.8,Boston Col,1-2-0,33.3%,-4.3,-5.7,1-1-0,50.0%,6.0,-1.5,Boston Col,-12.5,−108,1-1-0,50.0%,-11.0,-4.8,Loyola-Md,N/A,N/A,1-0-0,100.0%,18.0,15.5,31,48.0,6:00 PM,Conte Forum,311,Loyola-Md,143,Boston Col,,Loyola MD,Boston College,Boston College,N/A,N/A,False,-12.5,−108,False,Loyola-Md,254-273-7,48.2%,-3.8,-0.4,156-126-4,55.3%,-7.4,0.8,Boston Col,375-371-22,50.3%,0.0,-0.1,162-193-8,45.6%,3.9,-1.4,Boston Col,-12.5,−108,231-216-15,51.7%,-7.1,0.7,Loyola-Md,N/A,N/A,75-101-2,42.6%,4.3,-1.5,31,48.0,6:00 PM,Conte Forum,311,Loyola-Md,143,Boston Col,,Loyola MD,Boston College,Boston College,N/A,N/A,False,-12.5,−108,False,Loyola-Md,85-109-4,43.8%,-3.7,-0.8,51-64-1,44.4%,-8.0,-0.5,Boston Col,143-159-4,47.4%,-3.1,-0.3,71-79-1,47.3%,1.3,-0.6,Boston Col,-12.5,−108,101-113-4,47.2%,-8.1,0.3,Loyola-Md,N/A,N/A,24-35-2,40.7%,4.8,-0.5
32,47.9,7:00 PM,Amica Mutual Pavilion,341,Delaware St,88,Providence,Delaware State,Delaware State,Providence,Providence,+21.5,−108,True,-21.5,−112,False,Delaware St,0-2-0,0.0%,3.5,-6.8,0-2-0,0.0%,-22.0,-6.8,Providence,1-3-0,25.0%,13.5,-7.0,1-3-0,25.0%,13.5,-7.0,Delaware St,+21.5,−108,0-2-0,0.0%,-22.0,-6.8,Providence,-21.5,−112,1-3-0,25.0%,13.5,-7.0,32,47.9,7:00 PM,Amica Mutual Pavilion,341,Delaware St,88,Providence,Delaware State,Delaware State,Providence,Providence,+21.5,−108,True,-21.5,−112,False,Delaware St,101-121-1,45.5%,-4.9,-1.4,50-69-0,42.0%,-11.5,-2.2,Providence,391-400-15,49.4%,2.6,0.4,188-209-6,47.4%,7.8,0.2,Delaware St,+21.5,−108,91-98-1,48.2%,-14.2,-0.9,Providence,-21.5,−112,182-217-10,45.6%,7.6,-0.7,32,47.9,7:00 PM,Amica Mutual Pavilion,341,Delaware St,88,Providence,Delaware State,Delaware State,Providence,Providence,+21.5,−108,True,-21.5,−112,False,Delaware St,88-103-1,46.1%,-8.7,-1.5,43-64-0,40.2%,-16.1,-2.7,Providence,172-154-5,52.8%,3.6,0.8,84-83-2,50.3%,8.4,0.3,Delaware St,+21.5,−108,83-88-1,48.5%,-14.6,-1.1,Providence,-21.5,−112,84-96-3,46.7%,8.6,-0.6
33,46.7,8:00 PM,McLeod Center,322,W Illinois,134,N Iowa,Western Illinois,Western Illinois,,Northern Iowa,+15,−112,True,N/A,N/A,False,W Illinois,1-3-0,25.0%,-5.3,-3.6,1-1-0,50.0%,-4.5,3.5,N Iowa,2-1-0,66.7%,8.8,-3.2,1-1-0,50.0%,13.7,-5.5,W Illinois,+15,−112,1-1-0,50.0%,-4.5,3.5,N Iowa,N/A,N/A,1-1-0,50.0%,-0.5,-5.5,33,46.7,8:00 PM,McLeod Center,322,W Illinois,134,N Iowa,Western Illinois,Western Illinois,,Northern Iowa,+15,−112,True,N/A,N/A,False,W Illinois,170-199-5,46.1%,-3.2,-0.9,93-101-2,47.9%,-10.0,-0.7,N Iowa,387-383-18,50.3%,2.6,-0.1,163-172-10,48.7%,7.8,-0.5,W Illinois,+15,−112,119-134-3,47.0%,-9.3,-0.5,N Iowa,N/A,N/A,201-217-12,48.1%,5.9,-1.0,33,46.7,8:00 PM,McLeod Center,322,W Illinois,134,N Iowa,Western Illinois,Western Illinois,,Northern Iowa,+15,−112,True,N/A,N/A,False,W Illinois,116-138-5,45.7%,-2.3,-1.2,66-71-2,48.2%,-9.6,-1.2,N Iowa,145-151-11,49.0%,3.1,-0.6,61-62-6,49.6%,8.5,-1.0,W Illinois,+15,−112,85-96-3,47.0%,-9.7,-1.0,N Iowa,N/A,N/A,88-85-9,50.9%,6.2,-0.8
34,46.3,8:00 PM,Ed and Rae Schollmaier Arena,363,Alcorn St,57,Tx Christian,Alcorn,Alcorn St.,TCU,Texas Christian,+31,−110,True,-31,−110,False,Alcorn St,0-3-0,0.0%,-33.8,-18.7,0-3-0,0.0%,-33.8,-18.7,Tx Christian,1-3-0,25.0%,13.8,0.5,1-2-0,33.3%,22.3,+2.3,Alcorn St,+31,−110,0-3-0,0.0%,-43.0,-18.7,Tx Christian,-31,−110,1-2-0,33.3%,22.3,2.3,34,46.3,8:00 PM,Ed and Rae Schollmaier Arena,363,Alcorn St,57,Tx Christian,Alcorn,Alcorn St.,TCU,Texas Christian,+31,−110,True,-31,−110,False,Alcorn St,106-119-4,47.1%,-5.6,-1.2,68-76-1,47.2%,-12.9,-1.8,Tx Christian,351-402-12,46.6%,1.5,-0.3,159-206-5,43.6%,7.5,-0.3,Alcorn St,+31,−110,71-85-2,45.5%,-17.1,-1.9,Tx Christian,-31,−110,161-178-4,47.5%,9.0,0.1,34,46.3,8:00 PM,Ed and Rae Schollmaier Arena,363,Alcorn St,57,Tx Christian,Alcorn,Alcorn St.,TCU,Texas Christian,+31,−110,True,-31,−110,False,Alcorn St,94-96-3,49.5%,-4.7,-0.7,62-61-1,50.4%,-12.8,-0.9,Tx Christian,156-163-7,48.9%,3.5,-0.1,78-84-4,48.2%,9.2,0.2,Alcorn St,+31,−110,59-63-1,48.4%,-16.0,-1.4,Tx Christian,-31,−110,86-91-3,48.6%,10.1,0.2
35,44.5,8:00 PM,Bramlage Coliseum,364,Miss Val St,73,Kansas St,Mississippi Valley,Mississippi Valley State,Kansas State,Kansas State,+37.5,−110,True,-37.5,−110,False,Miss Val St,1-2-0,33.3%,-35.0,-11.7,1-2-0,33.3%,-52.3,-11.7,Kansas St,0-3-0,0.0%,8.7,-12.2,0-3-0,0.0%,8.7,-12.2,Miss Val St,+37.5,−110,1-2-0,33.3%,-52.3,-11.7,Kansas St,-37.5,−110,0-3-0,0.0%,8.7,-12.2,35,44.5,8:00 PM,Bramlage Coliseum,364,Miss Val St,73,Kansas St,Mississippi Valley,Mississippi Valley State,Kansas State,Kansas State,+37.5,−110,True,-37.5,−110,False,Miss Val St,123-124-1,49.8%,-8.9,-1.4,76-85-1,47.2%,-15.8,-2.6,Kansas St,386-372-16,50.9%,3.5,0.4,185-170-6,52.1%,10.0,0.9,Miss Val St,+37.5,−110,119-117-1,50.4%,-19.9,-1.3,Kansas St,-37.5,−110,203-195-9,51.0%,8.4,0.1,35,44.5,8:00 PM,Bramlage Coliseum,364,Miss Val St,73,Kansas St,Mississippi Valley,Mississippi Valley State,Kansas State,Kansas State,+37.5,−110,True,-37.5,−110,False,Miss Val St,105-101-1,51.0%,-17.0,-1.2,68-74-1,47.9%,-22.8,-2.3,Kansas St,165-154-5,51.7%,1.9,0.1,72-80-4,47.4%,6.8,-0.3,Miss Val St,+37.5,−110,103-101-1,50.5%,-20.1,-1.2,Kansas St,-37.5,−110,79-87-4,47.6%,7.7,-0.9
36,42.8,7:00 PM,Resch Center,216,Siu Edward,286,Wi-Grn Bay,SIUE,SIU Edwardsville,Green Bay,Green Bay,N/A,N/A,False,-2,−112,False,Siu Edward,4-1-0,80.0%,7.3,9.7,3-1-0,75.0%,-6.8,9.0,Wi-Grn Bay,3-1-0,75.0%,-6.8,2.9,0-1-0,0.0%,-14.0,-10.5,Wi-Grn Bay,-2,−112,3-1-0,75.0%,-6.8,2.9,Siu Edward,N/A,N/A,1-0-0,100.0%,18.0,12.5,36,42.8,7:00 PM,Resch Center,216,Siu Edward,286,Wi-Grn Bay,SIUE,SIU Edwardsville,Green Bay,Green Bay,N/A,N/A,False,-2,−112,False,Siu Edward,168-182-5,48.0%,-5.8,-0.3,84-100-3,45.7%,-12.3,-0.6,Wi-Grn Bay,379-359-20,51.4%,0.2,0.1,170-154-7,52.5%,6.8,0.3,Wi-Grn Bay,-2,−112,201-203-12,49.8%,-8.2,0.0,Siu Edward,N/A,N/A,34-43-1,44.2%,3.2,-1.5,36,42.8,7:00 PM,Resch Center,216,Siu Edward,286,Wi-Grn Bay,SIUE,SIU Edwardsville,Green Bay,Green Bay,N/A,N/A,False,-2,−112,False,Siu Edward,130-147-5,46.9%,-4.0,-0.8,64-81-3,44.1%,-10.0,-1.3,Wi-Grn Bay,156-148-5,51.3%,-1.0,0.1,61-60-3,50.4%,6.1,-0.2,Wi-Grn Bay,-2,−112,93-97-3,49.0%,-8.9,0.1,Siu Edward,N/A,N/A,32-38-1,45.7%,3.6,-1.2
37,41.6,7:00 PM,Patrick Gymnasium,340,Buffalo,148,Vermont,Buffalo,Buffalo,Vermont,Vermont,+15,−110,True,-15,−110,False,Buffalo,2-1-0,66.7%,-5.5,3.2,2-0-0,100.0%,-4.0,13.0,Vermont,1-3-0,25.0%,-15.8,-13.0,0,0,0.0,0,Buffalo,+15,−110,2-1-0,66.7%,-10.3,3.2,Vermont,-15,−110,0-2-0,0.0%,-8.5,-14.3,37,41.6,7:00 PM,Patrick Gymnasium,340,Buffalo,148,Vermont,Buffalo,Buffalo,Vermont,Vermont,+15,−110,True,-15,−110,False,Buffalo,374-360-12,51.0%,0.8,0.4,171-168-6,50.4%,-4.4,0.4,Vermont,152-135-7,53.0%,6.1,0.9,63-46-3,57.8%,11.9,1.8,Buffalo,+15,−110,183-181-6,50.3%,-7.8,0.5,Vermont,-15,−110,116-90-6,56.3%,11.7,1.2,37,41.6,7:00 PM,Patrick Gymnasium,340,Buffalo,148,Vermont,Buffalo,Buffalo,Vermont,Vermont,+15,−110,True,-15,−110,False,Buffalo,157-141-7,52.7%,4.1,0.7,73-55-3,57.0%,0.1,2.2,Vermont,117-106-6,52.5%,9.0,0.3,53-43-3,55.2%,15.5,1.4,Buffalo,+15,−110,63-53-3,54.3%,-6.8,1.0,Vermont,-15,−110,96-79-5,54.9%,11.8,0.9
38,41.0,7:00 PM,The Coliseum,133,Troy,352,W Georgia,,Troy,0,0,N/A,N/A,False,N/A,N/A,False,Troy,2-2-0,50.0%,-2.5,-0.6,1-2-0,33.3%,-6.7,-2.2,W Georgia,2-2-0,50.0%,-20.0,-1.4,0,0,0.0,0,W Georgia,N/A,N/A,2-2-0,50.0%,-20.0,-1.4,Troy,N/A,N/A,2-0-0,100.0%,13.5,4.3,38,41.0,7:00 PM,The Coliseum,133,Troy,352,W Georgia,,Troy,0,0,N/A,N/A,False,N/A,N/A,False,Troy,254-266-11,48.9%,0.3,0.0,128-129-6,49.8%,-5.9,0.3,W Georgia,2-2-0,50.0%,-16.6,-1.4,0,0,0.0,0.0,W Georgia,N/A,N/A,2-2-0,50.0%,-20.0,-1.4,Troy,N/A,N/A,76-101-3,42.9%,3.2,-1.9,38,41.0,7:00 PM,The Coliseum,133,Troy,352,W Georgia,,Troy,0,0,N/A,N/A,False,N/A,N/A,False,Troy,137-148-5,48.1%,1.0,-0.1,72-71-3,50.4%,-5.5,0.6,W Georgia,2-2-0,50.0%,-20.0,-1.4,0,0,0.0,0.0,W Georgia,N/A,N/A,2-2-0,50.0%,-20.0,-1.4,Troy,N/A,N/A,47-61-1,43.5%,3.7,-1.9
39,40.0,6:30 PM,Holmes Convocation Center,306,Queens,210,App State,Queens NC,Queens University Of Charlotte,Appalachian State,Appalachian St.,+9,−112,True,-9,−108,False,Queens,1-2-0,33.3%,-2.8,-4.0,0-2-0,0.0%,-37.5,-10.3,App State,0-2-0,0.0%,3.0,-18.3,0-1-0,0.0%,20.0,-21.0,Queens,+9,−112,0-2-0,0.0%,-37.5,-10.3,App State,-9,−108,0-1-0,0.0%,-14.0,-21.0,39,40.0,6:30 PM,Holmes Convocation Center,306,Queens,210,App State,Queens NC,Queens University Of Charlotte,Appalachian State,Appalachian St.,+9,−112,True,-9,−108,False,Queens,32-29-3,52.5%,0.4,-0.3,14-21-2,40.0%,-8.9,-2.0,App State,327-317-16,50.8%,1.8,0.0,132-130-3,50.4%,9.3,-0.1,Queens,+9,−112,17-21-1,44.7%,-9.0,-1.3,App State,-9,−108,142-143-4,49.8%,5.4,-0.9,39,40.0,6:30 PM,Holmes Convocation Center,306,Queens,210,App State,Queens NC,Queens University Of Charlotte,Appalachian State,Appalachian St.,+9,−112,True,-9,−108,False,Queens,32-29-3,52.5%,0.6,-0.3,14-21-2,40.0%,-8.9,-2.0,App State,143-142-8,50.2%,1.7,0.1,58-61-1,48.7%,10.1,0.0,Queens,+9,−112,17-21-1,44.7%,-9.0,-1.3,App State,-9,−108,51-62-2,45.1%,4.4,-1.6
40,36.9,6:07 PM,Events Center,198,Longwood,330,Binghamton,Longwood,Longwood,Binghamton,Binghamton,-6.5,−108,False,+6.5,−112,True,Longwood,2-1-0,66.7%,11.3,2.8,0,0,0.0,0.0,Binghamton,2-2-0,50.0%,-6.6,-4.3,1-0-0,100.0%,24.0,+1.5,Binghamton,+6.5,−112,1-2-0,33.3%,-27.0,-6.2,Longwood,-6.5,−108,2-1-0,66.7%,11.3,2.8,40,36.9,6:07 PM,Events Center,198,Longwood,330,Binghamton,Longwood,Longwood,Binghamton,Binghamton,-6.5,−108,False,+6.5,−112,True,Longwood,114-101-3,53.0%,-4.6,1.2,50-59-1,45.9%,-12.8,0.1,Binghamton,110-111-4,49.8%,-4.6,0.2,38-49-1,43.7%,0.4,-0.9,Binghamton,+6.5,−112,87-91-4,48.9%,-10.4,0.2,Longwood,-6.5,−108,56-44-1,56.0%,6.7,0.2,40,36.9,6:07 PM,Events Center,198,Longwood,330,Binghamton,Longwood,Longwood,Binghamton,Binghamton,-6.5,−108,False,+6.5,−112,True,Longwood,109-94-3,53.7%,-0.9,1.1,50-56-1,47.2%,-7.3,0.1,Binghamton,90-97-4,48.1%,-4.5,-0.1,35-46-1,43.2%,1.6,-1.2,Binghamton,+6.5,−112,72-77-4,48.3%,-9.4,0.2,Longwood,-6.5,−108,56-44-1,56.0%,6.7,0.2
41,34.4,7:00 PM,Case Gym,289,Wagner,265,Boston U,Wagner,Wagner,Boston University,Boston U,+5.5,−112,True,-5.5,−108,False,Wagner,1-2-0,33.3%,-7.0,-4.0,1-2-0,33.3%,-23.3,-4.0,Boston U,1-3-0,25.0%,-6.3,-1.1,1-1-0,50.0%,10.0,+6.3,Wagner,+5.5,−112,1-2-0,33.3%,-23.3,-4.0,Boston U,-5.5,−108,1-1-0,50.0%,10.0,6.3,41,34.4,7:00 PM,Case Gym,289,Wagner,265,Boston U,Wagner,Wagner,Boston University,Boston U,+5.5,−112,True,-5.5,−108,False,Wagner,107-119-3,47.4%,0.4,-0.8,54-71-1,43.2%,-4.3,-0.8,Boston U,148-145-6,50.5%,1.1,0.0,49-65-0,43.0%,5.1,-2.5,Wagner,+5.5,−112,52-62-1,45.6%,-8.0,0.0,Boston U,-5.5,−108,72-70-3,50.7%,4.7,-0.9,41,34.4,7:00 PM,Case Gym,289,Wagner,265,Boston U,Wagner,Wagner,Boston University,Boston U,+5.5,−112,True,-5.5,−108,False,Wagner,93-108-2,46.3%,1.1,-0.8,48-66-1,42.1%,-4.4,-0.8,Boston U,106-121-5,46.7%,0.4,-0.6,40-59-0,40.4%,3.6,-3.0,Wagner,+5.5,−112,45-57-1,44.1%,-7.9,0.0,Boston U,-5.5,−108,53-63-3,45.7%,3.7,-1.8
