Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,84.1,6:30 PM,Simon Skjodt Assembly Hall,151,Nc-Grnsboro,26,Indiana,,UNC Greensboro,Indiana,Indiana,N/A,N/A,False,-17.5,−108,False,Nc-Grnsboro,2-0-0,100.0%,13.7,2.3,1-0-0,100.0%,-13.0,1.0,Indiana,2-1-0,66.7%,23.3,2.7,2-1-0,66.7%,23.3,+2.7,Indiana,-17.5,−108,0,0,0.0,0.0,Nc-Grnsboro,N/A,N/A,1-0-0,100.0%,9.0,3.5,11,84.1,6:30 PM,Simon Skjodt Assembly Hall,151,Nc-Grnsboro,26,Indiana,,UNC Greensboro,Indiana,Indiana,N/A,N/A,False,-17.5,−108,False,Nc-Grnsboro,315-345-18,47.7%,0.0,0.3,157-164-3,48.9%,-5.8,0.9,Indiana,413-421-16,49.5%,4.6,-0.1,233-187-4,55.5%,11.6,1.2,Indiana,-17.5,−108,149-169-6,46.9%,-6.8,-0.2,Nc-Grnsboro,N/A,N/A,144-155-5,48.2%,7.4,-0.2,11,84.1,6:30 PM,Simon Skjodt Assembly Hall,151,Nc-Grnsboro,26,Indiana,,UNC Greensboro,Indiana,Indiana,N/A,N/A,False,-17.5,−108,False,Nc-Grnsboro,150-149-6,50.2%,5.4,0.9,71-62-1,53.4%,0.2,1.9,Indiana,164-162-5,50.3%,4.7,-0.1,101-75-0,57.4%,11.5,0.8,Indiana,-17.5,−108,58-65-2,47.2%,-6.2,-0.4,Nc-Grnsboro,N/A,N/A,90-97-3,48.1%,8.8,0.2
12,78.5,11:00 AM,Ocean Center,139,James Mad,122,Il-Chicago,James Madison,James Madison,UIC,Illinois-Chicago,-3.5,−112,False,N/A,N/A,False,James Mad,1-2-0,33.3%,10.0,-4.5,0-2-0,0.0%,-9.0,-10.3,Il-Chicago,2-0-0,100.0%,27.3,12.0,1-0-0,100.0%,39.3,+18.0,Il-Chicago,N/A,N/A,2-0-0,100.0%,1.5,12.0,James Mad,-3.5,−112,1-1-0,50.0%,-2.0,-5.8,12,78.5,11:00 AM,Ocean Center,139,James Mad,122,Il-Chicago,James Madison,James Madison,UIC,Illinois-Chicago,-3.5,−112,False,N/A,N/A,False,James Mad,349-363-16,49.0%,-0.5,-0.6,178-153-8,53.8%,-4.9,0.4,Il-Chicago,407-361-17,53.0%,-1.2,-0.1,189-152-8,55.4%,4.2,0.2,Il-Chicago,N/A,N/A,247-231-9,51.7%,-7.7,0.0,James Mad,-3.5,−112,136-149-6,47.7%,5.6,-1.0,12,78.5,11:00 AM,Ocean Center,139,James Mad,122,Il-Chicago,James Madison,James Madison,UIC,Illinois-Chicago,-3.5,−112,False,N/A,N/A,False,James Mad,140-142-6,49.7%,2.9,-0.1,70-56-2,55.6%,-1.5,1.5,Il-Chicago,156-148-6,51.3%,-1.9,0.0,77-65-2,54.2%,3.5,0.4,Il-Chicago,N/A,N/A,102-97-3,51.3%,-7.5,0.4,James Mad,-3.5,−112,69-68-3,50.4%,6.8,-0.5
13,78.4,5:30 PM,HTC Center,92,Bradley,162,Texas St,Bradley,Bradley,Texas State,Texas State,-7,−108,False,+7,−112,True,Bradley,2-2-0,50.0%,10.0,-2.4,0-1-0,0.0%,-17.0,-15.5,Texas St,2-1-0,66.7%,10.8,3.8,1-0-0,100.0%,30.0,+11.5,Texas St,+7,−112,1-1-0,50.0%,-8.5,0.0,Bradley,-7,−108,2-1-0,66.7%,19.0,2.0,13,78.4,5:30 PM,HTC Center,92,Bradley,162,Texas St,Bradley,Bradley,Texas State,Texas State,-7,−108,False,+7,−112,True,Bradley,388-399-22,49.3%,0.5,0.3,142-189-5,42.9%,-6.6,-1.2,Texas St,168-174-10,49.1%,1.0,0.2,54-80-2,40.3%,7.4,-1.7,Texas St,+7,−112,81-89-5,47.7%,-6.5,0.5,Bradley,-7,−108,188-168-13,52.8%,7.2,0.8,13,78.4,5:30 PM,HTC Center,92,Bradley,162,Texas St,Bradley,Bradley,Texas State,Texas State,-7,−108,False,+7,−112,True,Bradley,153-154-10,49.8%,1.1,0.5,49-72-4,40.5%,-6.4,-1.6,Texas St,135-139-10,49.3%,3.6,0.4,48-64-2,42.9%,9.5,-1.0,Texas St,+7,−112,57-61-5,48.3%,-5.7,0.7,Bradley,-7,−108,82-68-7,54.7%,8.5,1.5
14,75.6,7:00 PM,Colonial Life Arena,191,Mercer,69,S Carolina,,Mercer,South Carolina,South Carolina,N/A,N/A,False,-18.5,−108,False,Mercer,0-2-0,0.0%,22.3,-12.8,0-2-0,0.0%,-20.0,-12.8,S Carolina,2-2-0,50.0%,7.3,-2.1,2-1-0,66.7%,15.0,-0.2,S Carolina,-18.5,−108,0-1-0,0.0%,-16.0,-8.0,Mercer,N/A,N/A,0,0,0.0,0.0,14,75.6,7:00 PM,Colonial Life Arena,191,Mercer,69,S Carolina,,Mercer,South Carolina,South Carolina,N/A,N/A,False,-18.5,−108,False,Mercer,172-171-5,50.2%,0.5,-0.1,83-75-2,52.5%,-5.4,0.2,S Carolina,384-394-10,49.4%,1.4,-0.4,169-198-6,46.1%,6.6,-0.9,S Carolina,-18.5,−108,206-200-4,50.7%,-7.1,0.2,Mercer,N/A,N/A,84-88-3,48.8%,6.0,-0.6,14,75.6,7:00 PM,Colonial Life Arena,191,Mercer,69,S Carolina,,Mercer,South Carolina,South Carolina,N/A,N/A,False,-18.5,−108,False,Mercer,141-150-5,48.5%,2.5,-0.4,71-66-2,51.8%,-3.5,0.2,S Carolina,161-147-4,52.3%,1.8,0.1,78-74-0,51.3%,6.8,-0.1,S Carolina,-18.5,−108,78-73-2,51.7%,-6.5,0.5,Mercer,N/A,N/A,70-74-3,48.6%,5.7,-0.3
15,75.3,1:00 PM,Ocean Center,127,La Salle,157,Ucsd,La Salle,La Salle,,San Diego,-2,−108,False,N/A,N/A,False,La Salle,3-1-0,75.0%,13.3,8.6,0-1-0,0.0%,3.0,-1.5,Ucsd,2-2-0,50.0%,2.5,-1.9,1-2-0,33.3%,5.0,-4.3,Ucsd,N/A,N/A,1-0-0,100.0%,-5.0,5.5,La Salle,-2,−108,3-1-0,75.0%,13.3,8.6,15,75.3,1:00 PM,Ocean Center,127,La Salle,157,Ucsd,La Salle,La Salle,,San Diego,-2,−108,False,N/A,N/A,False,La Salle,342-378-20,47.5%,-1.6,-0.2,147-159-6,48.0%,-6.0,-0.3,Ucsd,52-51-2,50.5%,-3.4,-0.2,26-19-2,57.8%,7.0,0.2,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,La Salle,-2,−108,130-140-9,48.2%,5.1,-0.8,15,75.3,1:00 PM,Ocean Center,127,La Salle,157,Ucsd,La Salle,La Salle,,San Diego,-2,−108,False,N/A,N/A,False,La Salle,137-158-7,46.4%,-2.7,-0.6,56-64-3,46.7%,-7.3,-1.1,Ucsd,52-51-2,50.5%,0.5,-0.2,26-19-2,57.8%,7.0,0.2,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,La Salle,-2,−108,52-63-3,45.2%,3.8,-1.8
16,72.3,9:00 PM,The Pit,225,Grambling St,58,New Mexico,Grambling,Grambling State,New Mexico,New Mexico,+19,−110,True,-19,−110,False,Grambling St,2-0-0,100.0%,8.0,11.8,2-0-0,100.0%,-13.0,11.8,New Mexico,2-2-0,50.0%,5.0,-0.5,0-1-0,0.0%,7.0,-10.5,Grambling St,+19,−110,2-0-0,100.0%,-13.0,11.8,New Mexico,-19,−110,1-1-0,50.0%,13.0,-3.8,16,72.3,9:00 PM,The Pit,225,Grambling St,58,New Mexico,Grambling,Grambling State,New Mexico,New Mexico,+19,−110,True,-19,−110,False,Grambling St,102-102-2,50.0%,-6.8,0.8,58-56-1,50.9%,-13.6,1.0,New Mexico,406-363-19,52.8%,5.0,0.1,204-168-10,54.8%,11.6,1.0,Grambling St,+19,−110,61-60-1,50.4%,-10.9,1.7,New Mexico,-19,−110,264-219-11,54.7%,9.4,0.4,16,72.3,9:00 PM,The Pit,225,Grambling St,58,New Mexico,Grambling,Grambling State,New Mexico,New Mexico,+19,−110,True,-19,−110,False,Grambling St,95-95-2,50.0%,-2.4,0.8,57-52-1,52.3%,-9.3,1.1,New Mexico,150-151-5,49.8%,2.5,-0.4,76-61-4,55.5%,9.2,1.0,Grambling St,+19,−110,55-54-1,50.5%,-10.4,1.6,New Mexico,-19,−110,86-79-2,52.1%,8.2,-0.3
17,71.8,7:00 PM,Littlejohn Coliseum,232,Radford,46,Clemson,,Radford,Clemson,Clemson,N/A,N/A,False,-19,−112,False,Radford,3-1-0,75.0%,8.2,5.0,1-1-0,50.0%,-14.5,-2.3,Clemson,1-3-0,25.0%,13.3,-4.3,1-2-0,33.3%,22.0,-2.5,Clemson,-19,−112,0-1-0,0.0%,-13.0,-9.5,Radford,N/A,N/A,1-0-0,100.0%,12.0,9.0,17,71.8,7:00 PM,Littlejohn Coliseum,232,Radford,46,Clemson,,Radford,Clemson,Clemson,N/A,N/A,False,-19,−112,False,Radford,116-126-5,47.9%,0.1,-0.2,65-58-3,52.9%,-6.1,1.0,Clemson,380-378-14,50.1%,4.0,0.2,191-172-5,52.6%,9.3,0.8,Clemson,-19,−112,159-148-10,51.8%,-6.7,0.3,Radford,N/A,N/A,57-74-1,43.5%,3.9,-2.1,17,71.8,7:00 PM,Littlejohn Coliseum,232,Radford,46,Clemson,,Radford,Clemson,Clemson,N/A,N/A,False,-19,−112,False,Radford,104-111-5,48.4%,2.1,0.0,58-52-3,52.7%,-3.4,1.2,Clemson,160-148-6,52.0%,4.6,0.7,85-67-3,55.9%,10.0,1.5,Clemson,-19,−112,61-54-4,53.0%,-4.0,0.9,Radford,N/A,N/A,53-68-1,43.8%,3.9,-2.0
18,71.0,8:00 PM,HTC Center,109,Princeton,205,Wright St,Princeton,Princeton,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Princeton,2-3-0,40.0%,3.4,-3.2,1-1-0,50.0%,7.0,0.5,Wright St,1-2-0,33.3%,5.6,-1.5,0-0-0,0.0%,32.5,--,Wright St,N/A,N/A,1-2-0,33.3%,-12.3,-1.5,Princeton,N/A,N/A,2-3-0,40.0%,3.4,-3.2,18,71.0,8:00 PM,HTC Center,109,Princeton,205,Wright St,Princeton,Princeton,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Princeton,329-300-9,52.3%,4.6,0.3,176-133-6,57.0%,0.7,0.9,Wright St,378-364-20,50.9%,2.5,0.3,175-163-7,51.8%,8.5,0.8,Wright St,N/A,N/A,171-154-8,52.6%,-6.4,0.6,Princeton,N/A,N/A,205-203-4,50.3%,7.9,-0.2,18,71.0,8:00 PM,HTC Center,109,Princeton,205,Wright St,Princeton,Princeton,Wright State,Wright St.,N/A,N/A,False,N/A,N/A,False,Princeton,119-114-3,51.1%,6.0,0.9,60-50-3,54.6%,2.3,1.9,Wright St,151-158-4,48.9%,5.2,0.6,65-70-3,48.2%,11.1,1.2,Wright St,N/A,N/A,47-45-1,51.1%,-5.3,1.2,Princeton,N/A,N/A,83-75-1,52.5%,8.3,1.1
19,69.8,3:30 PM,Ocean Center,164,Jksnville St,166,E Carolina,Jacksonville State,Jacksonville St.,East Carolina,East Carolina,+3,−112,True,-3,−108,False,Jksnville St,1-2-0,33.3%,20.3,3.7,1-1-0,50.0%,6.0,5.8,E Carolina,1-1-0,50.0%,17.3,-2.0,1-1-0,50.0%,17.3,-2.0,Jksnville St,+3,−112,0-1-0,0.0%,-6.0,-4.5,E Carolina,-3,−108,0-1-0,0.0%,4.0,-8.5,19,69.8,3:30 PM,Ocean Center,164,Jksnville St,166,E Carolina,Jacksonville State,Jacksonville St.,East Carolina,East Carolina,+3,−112,True,-3,−108,False,Jksnville St,278-256-15,52.1%,-0.3,0.1,160-114-10,58.4%,-5.5,1.1,E Carolina,302-353-19,46.1%,-1.9,-0.8,144-167-8,46.3%,3.6,-1.1,Jksnville St,+3,−112,174-133-10,56.7%,-7.1,1.3,E Carolina,-3,−108,87-107-6,44.9%,3.8,-1.8,19,69.8,3:30 PM,Ocean Center,164,Jksnville St,166,E Carolina,Jacksonville State,Jacksonville St.,East Carolina,East Carolina,+3,−112,True,-3,−108,False,Jksnville St,145-133-7,52.2%,2.7,0.6,81-63-6,56.3%,-3.0,1.2,E Carolina,136-140-5,49.3%,-3.0,-0.6,76-67-2,53.2%,2.2,-0.4,Jksnville St,+3,−112,78-59-5,56.9%,-6.0,2.1,E Carolina,-3,−108,42-41-1,50.6%,5.9,-0.6
20,69.6,12:00 PM,HTC Center,171,Ohio,160,Middle Tenn,Ohio,Ohio,Middle Tennessee,Middle Tennessee St.,-1.5,−110,False,+1.5,−110,True,Ohio,0-4-0,0.0%,-9.5,-8.6,0-3-0,0.0%,-14.7,-10.3,Middle Tenn,2-1-0,66.7%,16.3,3.2,1-1-0,50.0%,14.0,-8.8,Middle Tenn,+1.5,−110,1-0-0,100.0%,23.0,27.0,Ohio,-1.5,−110,0-2-0,0.0%,-2.0,-8.0,20,69.6,12:00 PM,HTC Center,171,Ohio,160,Middle Tenn,Ohio,Ohio,Middle Tennessee,Middle Tennessee St.,-1.5,−110,False,+1.5,−110,True,Ohio,396-376-11,51.3%,2.7,0.1,160-180-5,47.1%,-3.8,-1.0,Middle Tenn,357-338-12,51.4%,2.6,0.3,166-132-5,55.7%,9.1,1.0,Middle Tenn,+1.5,−110,163-164-4,49.9%,-7.0,0.1,Ohio,-1.5,−110,231-216-4,51.7%,7.2,0.2,20,69.6,12:00 PM,HTC Center,171,Ohio,160,Middle Tenn,Ohio,Ohio,Middle Tennessee,Middle Tennessee St.,-1.5,−110,False,+1.5,−110,True,Ohio,144-151-4,48.8%,3.0,-0.3,52-71-1,42.3%,-4.4,-1.8,Middle Tenn,157-152-5,50.8%,1.9,0.2,75-54-1,58.1%,8.7,1.6,Middle Tenn,+1.5,−110,72-86-2,45.6%,-7.4,-0.7,Ohio,-1.5,−110,88-85-2,50.9%,7.0,-0.2
21,68.1,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,248,Oral Roberts,47,Mississippi,,Oral Roberts,Ole Miss,Mississippi,N/A,N/A,False,-20.5,−112,False,Oral Roberts,1-2-0,33.3%,9.8,-2.2,1-2-0,33.3%,-14.0,-2.2,Mississippi,1-2-1,33.3%,14.3,-5.0,0-2-1,0.0%,14.0,-9.8,Mississippi,-20.5,−112,0,0,0.0,0.0,Oral Roberts,N/A,N/A,0,0,0.0,0.0,21,68.1,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,248,Oral Roberts,47,Mississippi,,Oral Roberts,Ole Miss,Mississippi,N/A,N/A,False,-20.5,−112,False,Oral Roberts,189-218-9,46.4%,3.6,0.1,93-108-4,46.3%,-2.9,0.0,Mississippi,388-387-14,50.1%,3.3,-0.6,188-179-9,51.2%,9.6,-0.2,Mississippi,-20.5,−112,174-174-4,50.0%,-6.4,-0.3,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2,21,68.1,8:00 PM,The Sandy and John Black Pavilion at Ole Miss,248,Oral Roberts,47,Mississippi,,Oral Roberts,Ole Miss,Mississippi,N/A,N/A,False,-20.5,−112,False,Oral Roberts,133-148-6,47.3%,2.0,0.1,64-84-4,43.2%,-6.0,-0.7,Mississippi,161-160-5,50.2%,1.7,-1.1,78-87-3,47.3%,5.9,-1.5,Mississippi,-20.5,−112,74-65-1,53.2%,-5.2,0.7,Oral Roberts,N/A,N/A,63-63-2,50.0%,8.0,0.7
22,66.3,9:30 PM,Spokane Arena,249,E Washingtn,78,Wash State,Eastern Washington,Eastern Washington,Washington State,Washington St.,+11.5,−110,True,-11.5,−110,False,E Washingtn,2-2-0,50.0%,-6.0,3.6,1-1-0,50.0%,-13.5,4.3,Wash State,3-2-0,60.0%,10.4,2.9,3-1-0,75.0%,15.5,+4.8,E Washingtn,+11.5,−110,2-1-0,66.7%,-6.7,7.8,Wash State,-11.5,−110,3-1-0,75.0%,15.5,4.8,22,66.3,9:30 PM,Spokane Arena,249,E Washingtn,78,Wash State,Eastern Washington,Eastern Washington,Washington State,Washington St.,+11.5,−110,True,-11.5,−110,False,E Washingtn,354-319-12,52.6%,1.2,0.7,193-176-7,52.3%,-5.7,0.4,Wash State,372-404-12,47.9%,-0.4,0.1,193-184-2,51.2%,5.0,0.7,E Washingtn,+11.5,−110,180-170-7,51.4%,-8.2,0.6,Wash State,-11.5,−110,157-163-2,49.1%,8.9,0.6,22,66.3,9:30 PM,Spokane Arena,249,E Washingtn,78,Wash State,Eastern Washington,Eastern Washington,Washington State,Washington St.,+11.5,−110,True,-11.5,−110,False,E Washingtn,171-132-3,56.4%,4.5,1.5,96-69-2,58.2%,-2.6,1.6,Wash State,151-167-4,47.5%,-0.6,0.3,83-79-1,51.2%,5.0,1.3,E Washingtn,+11.5,−110,75-56-1,57.3%,-6.8,1.5,Wash State,-11.5,−110,65-72-1,47.5%,9.5,0.7
23,53.7,7:30 PM,William R. Johnson Coliseum,257,Presbyterian,179,Ste F Austin,Presbyterian,Presbyterian,SFA,Stephen F. Austin,+9,−112,True,N/A,N/A,False,Presbyterian,3-1-0,75.0%,8.4,2.6,2-1-0,66.7%,-12.0,0.8,Ste F Austin,0-2-0,0.0%,7.0,-5.8,0-0-0,0.0%,26.5,--,Presbyterian,+9,−112,3-1-0,75.0%,-8.3,2.6,Ste F Austin,N/A,N/A,0,0,0.0,0.0,23,53.7,7:30 PM,William R. Johnson Coliseum,257,Presbyterian,179,Ste F Austin,Presbyterian,Presbyterian,SFA,Stephen F. Austin,+9,−112,True,N/A,N/A,False,Presbyterian,113-107-6,51.4%,-5.1,-0.7,63-61-2,50.8%,-12.2,-0.8,Ste F Austin,96-118-5,44.9%,6.4,-0.4,33-43-1,43.4%,13.4,-0.2,Presbyterian,+9,−112,93-80-3,53.8%,-10.1,-0.3,Ste F Austin,N/A,N/A,67-72-3,48.2%,8.9,0.4,23,53.7,7:30 PM,William R. Johnson Coliseum,257,Presbyterian,179,Ste F Austin,Presbyterian,Presbyterian,SFA,Stephen F. Austin,+9,−112,True,N/A,N/A,False,Presbyterian,99-91-6,52.1%,-3.5,-0.4,54-52-2,50.9%,-11.0,-0.6,Ste F Austin,84-109-5,43.5%,8.1,-0.6,32-43-1,42.7%,15.7,-0.3,Presbyterian,+9,−112,79-67-3,54.1%,-8.9,-0.1,Ste F Austin,N/A,N/A,59-69-3,46.1%,8.5,-0.1
24,53.5,8:30 PM,Crisler Center,338,Tarleton St,22,Michigan,Tarleton State,Tarleton State,Michigan,Michigan,+31,−112,True,-31,−108,False,Tarleton St,1-4-0,20.0%,-23.0,-12.8,0-3-0,0.0%,-39.0,-17.7,Michigan,3-1-0,75.0%,21.3,7.9,3-0-0,100.0%,29.0,+11.8,Tarleton St,+31,−112,0-4-0,0.0%,-36.5,-19.1,Michigan,-31,−108,3-1-0,75.0%,21.3,7.9,24,53.5,8:30 PM,Crisler Center,338,Tarleton St,22,Michigan,Tarleton State,Tarleton State,Michigan,Michigan,+31,−112,True,-31,−108,False,Tarleton St,55-54-1,50.5%,3.3,0.7,29-30-0,49.2%,-7.3,0.3,Michigan,427-404-11,51.4%,3.9,0.5,209-182-4,53.5%,9.6,0.4,Tarleton St,+31,−112,33-35-0,48.5%,-7.9,0.8,Michigan,-31,−108,254-223-6,53.3%,9.6,0.4,24,53.5,8:30 PM,Crisler Center,338,Tarleton St,22,Michigan,Tarleton State,Tarleton State,Michigan,Michigan,+31,−112,True,-31,−108,False,Tarleton St,55-54-1,50.5%,3.3,0.7,29-30-0,49.2%,-7.6,0.3,Michigan,175-164-2,51.6%,5.9,0.7,83-76-2,52.2%,11.1,0.1,Tarleton St,+31,−112,33-35-0,48.5%,-7.9,0.8,Michigan,-31,−108,123-107-1,53.5%,10.3,0.3
25,51.0,8:00 PM,Lloyd Noble Center,342,Tx A&M-Com,49,Oklahoma,Texas A&M-Commerce,Texas A&M Commerce,Oklahoma,Oklahoma,N/A,N/A,False,-27.5,−110,False,Tx A&M-Com,4-1-0,80.0%,-19.0,3.4,3-1-0,75.0%,-24.3,3.0,Oklahoma,1-2-0,33.3%,23.3,-3.2,1-2-0,33.3%,23.3,-3.2,Oklahoma,-27.5,−110,0,0,0.0,0.0,Tx A&M-Com,N/A,N/A,0,0,0.0,0.0,25,51.0,8:00 PM,Lloyd Noble Center,342,Tx A&M-Com,49,Oklahoma,Texas A&M-Commerce,Texas A&M Commerce,Oklahoma,Oklahoma,N/A,N/A,False,-27.5,−110,False,Tx A&M-Com,32-33-2,49.2%,-4.2,-0.9,19-19-2,50.0%,-11.3,0.0,Oklahoma,391-398-14,49.6%,5.8,0.2,191-169-5,53.1%,12.8,1.2,Oklahoma,-27.5,−110,148-147-5,50.2%,-5.4,0.4,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1,25,51.0,8:00 PM,Lloyd Noble Center,342,Tx A&M-Com,49,Oklahoma,Texas A&M-Commerce,Texas A&M Commerce,Oklahoma,Oklahoma,N/A,N/A,False,-27.5,−110,False,Tx A&M-Com,32-33-2,49.2%,-4.1,-0.9,19-19-2,50.0%,-11.4,0.0,Oklahoma,153-166-6,48.0%,4.4,0.1,78-74-2,51.3%,11.0,0.8,Oklahoma,-27.5,−110,67-62-4,51.9%,-4.2,0.9,Tx A&M-Com,N/A,N/A,5-12-0,29.4%,1.5,-4.1
26,50.0,10:00 PM,Haas Pavilion,309,Air Force,123,California,Air Force,Air Force,California,California,+16.5,−110,True,-16.5,−110,False,Air Force,1-3-0,25.0%,-6.8,-10.5,0,0,0.0,0.0,California,2-1-1,66.7%,5.0,1.6,1-0-1,100.0%,15.5,+1.8,Air Force,+16.5,−110,0-1-0,0.0%,-8.0,-5.0,California,-16.5,−110,1-0-1,100.0%,15.5,1.8,26,50.0,10:00 PM,Haas Pavilion,309,Air Force,123,California,Air Force,Air Force,California,California,+16.5,−110,True,-16.5,−110,False,Air Force,333-331-10,50.2%,-1.1,-0.2,150-143-8,51.2%,-8.4,-0.1,California,406-415-17,49.5%,0.9,-0.5,212-212-11,50.0%,6.3,-0.2,Air Force,+16.5,−110,219-215-7,50.5%,-9.4,-0.2,California,-16.5,−110,208-205-12,50.4%,8.0,-0.3,26,50.0,10:00 PM,Haas Pavilion,309,Air Force,123,California,Air Force,Air Force,California,California,+16.5,−110,True,-16.5,−110,False,Air Force,133-152-4,46.7%,-3.9,-1.4,57-63-4,47.5%,-10.4,-1.5,California,152-167-5,47.7%,-3.2,-1.2,83-85-4,49.4%,2.1,-0.5,Air Force,+16.5,−110,93-100-4,48.2%,-10.1,-1.2,California,-16.5,−110,54-65-4,45.4%,6.9,-1.7
