Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,79.3,7:00 PM,CHI Health Center Omaha,186,Kansas City,34,Creighton,,Kansas City,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Kansas City,1-0-0,100.0%,28.3,+2.5,1-0-0,100.0%,-26.0,2.5,Creighton,0-3-0,0.0%,24.7,-8.8,0-3-0,0.0%,24.7,-8.8,Creighton,N/A,N/A,0,0,0.0,0.0,Kansas City,N/A,N/A,0,0,0.0,0.0,11,79.3,7:00 PM,CHI Health Center Omaha,186,Kansas City,34,Creighton,,Kansas City,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Kansas City,169-156-4,52.0%,-2.0,0.0,82-69-3,54.3%,-8.2,0.1,Creighton,441-389-15,53.1%,7.2,0.7,205-182-9,53.0%,13.4,1.0,Creighton,N/A,N/A,121-102-3,54.3%,-3.2,1.8,Kansas City,N/A,N/A,46-53-0,46.5%,3.0,-2.7,11,79.3,7:00 PM,CHI Health Center Omaha,186,Kansas City,34,Creighton,,Kansas City,Creighton,Creighton,N/A,N/A,False,N/A,N/A,False,Kansas City,116-103-4,53.0%,0.2,0.6,54-47-3,53.5%,-7.9,0.3,Creighton,178-156-4,53.3%,7.0,1.0,89-75-2,54.3%,13.7,1.7,Creighton,N/A,N/A,51-52-2,49.5%,-4.4,0.9,Kansas City,N/A,N/A,39-38-0,50.7%,4.1,-1.6
12,78.6,4:00 PM,Williams Arena at Minges Coliseum,88,Geo Mason,166,E Carolina,George Mason,George Mason,East Carolina,East Carolina,N/A,N/A,False,N/A,N/A,False,Geo Mason,2-2-0,50.0%,8.8,+0.8,0-1-0,0.0%,-19.0,-5.5,E Carolina,0-1-0,0.0%,22.7,-8.5,0-1-0,0.0%,22.7,-8.5,E Carolina,N/A,N/A,0,0,0.0,0.0,Geo Mason,N/A,N/A,2-1-0,66.7%,18.0,2.8,12,78.6,4:00 PM,Williams Arena at Minges Coliseum,88,Geo Mason,166,E Carolina,George Mason,George Mason,East Carolina,East Carolina,N/A,N/A,False,N/A,N/A,False,Geo Mason,386-379-20,50.5%,2.5,0.4,161-151-7,51.6%,-1.7,0.8,E Carolina,301-353-19,46.0%,-1.9,-0.8,143-167-8,46.1%,3.6,-1.1,E Carolina,N/A,N/A,214-240-13,47.1%,-8.9,-0.3,Geo Mason,N/A,N/A,210-209-17,50.1%,7.7,0.1,12,78.6,4:00 PM,Williams Arena at Minges Coliseum,88,Geo Mason,166,E Carolina,George Mason,George Mason,East Carolina,East Carolina,N/A,N/A,False,N/A,N/A,False,Geo Mason,145-153-5,48.7%,-0.1,0.0,60-52-2,53.6%,-4.0,1.8,E Carolina,135-140-5,49.1%,-3.0,-0.6,75-67-2,52.8%,2.2,-0.4,E Carolina,N/A,N/A,93-97-4,49.0%,-9.5,-0.5,Geo Mason,N/A,N/A,65-74-3,46.8%,5.7,-0.8
13,76.5,8:00 PM,TU Arena,148,James Mad,129,Towson,James Madison,James Madison,Towson,Towson,N/A,N/A,False,N/A,N/A,False,James Mad,1-1-0,50.0%,14.7,-5.8,0-1-0,0.0%,-14.0,-18.5,Towson,1-1-0,50.0%,7.3,-7.5,0-0-0,0.0%,55.0,--,Towson,N/A,N/A,1-1-0,50.0%,-16.5,-7.5,James Mad,N/A,N/A,1-1-0,50.0%,-2.0,-5.8,13,76.5,8:00 PM,TU Arena,148,James Mad,129,Towson,James Madison,James Madison,Towson,Towson,N/A,N/A,False,N/A,N/A,False,James Mad,349-362-16,49.1%,-0.5,-0.6,178-152-8,53.9%,-4.9,0.4,Towson,310-297-13,51.1%,-2.5,0.1,128-124-4,50.8%,2.4,-0.1,Towson,N/A,N/A,201-188-10,51.7%,-8.8,0.3,James Mad,N/A,N/A,136-149-6,47.7%,5.6,-1.0,13,76.5,8:00 PM,TU Arena,148,James Mad,129,Towson,James Madison,James Madison,Towson,Towson,N/A,N/A,False,N/A,N/A,False,James Mad,140-141-6,49.8%,2.9,-0.1,70-55-2,56.0%,-1.5,1.5,Towson,142-136-7,51.1%,2.9,0.4,56-53-2,51.4%,8.5,0.3,Towson,N/A,N/A,70-61-4,53.4%,-5.0,0.8,James Mad,N/A,N/A,69-68-3,50.4%,6.8,-0.5
14,75.8,2:00 PM,Daskalakis Athletic Center,132,La Salle,153,Drexel,La Salle,La Salle,Drexel,Drexel,N/A,N/A,False,N/A,N/A,False,La Salle,3-0-0,100.0%,16.7,+12.0,0,0,0.0,0.0,Drexel,2-0-0,100.0%,20.3,+11.8,1-0-0,100.0%,34.5,+20.5,Drexel,N/A,N/A,2-0-0,100.0%,4.5,11.8,La Salle,N/A,N/A,3-0-0,100.0%,16.7,12.0,14,75.8,2:00 PM,Daskalakis Athletic Center,132,La Salle,153,Drexel,La Salle,La Salle,Drexel,Drexel,N/A,N/A,False,N/A,N/A,False,La Salle,342-377-20,47.6%,-1.7,-0.2,147-158-6,48.2%,-6.0,-0.3,Drexel,318-322-21,49.7%,1.0,-0.1,134-133-11,50.2%,6.2,0.1,Drexel,N/A,N/A,162-160-10,50.3%,-6.1,0.2,La Salle,N/A,N/A,130-139-9,48.3%,5.1,-0.8,14,75.8,2:00 PM,Daskalakis Athletic Center,132,La Salle,153,Drexel,La Salle,La Salle,Drexel,Drexel,N/A,N/A,False,N/A,N/A,False,La Salle,137-157-7,46.6%,-2.7,-0.6,56-63-3,47.1%,-7.4,-1.1,Drexel,138-146-8,48.6%,-0.6,0.1,59-58-4,50.4%,4.8,0.5,Drexel,N/A,N/A,85-95-4,47.2%,-6.3,0.0,La Salle,N/A,N/A,52-62-3,45.6%,3.8,-1.8
15,75.7,8:00 PM,Chaifetz Arena,158,Loyola Mymt,127,Saint Louis,Loyola Maryland-1,Loyola Marymount,Saint Louis,Saint Louis,N/A,N/A,False,N/A,N/A,False,Loyola Mymt,0-1-0,0.0%,14.0,-14.0,0,0,0.0,0.0,Saint Louis,0-1-0,0.0%,22.0,-5.0,0-0-0,0.0%,51.0,--,Saint Louis,N/A,N/A,0-1-0,0.0%,-7.0,-5.0,Loyola Mymt,N/A,N/A,0,0,0.0,0.0,15,75.7,8:00 PM,Chaifetz Arena,158,Loyola Mymt,127,Saint Louis,Loyola Maryland-1,Loyola Marymount,Saint Louis,Saint Louis,N/A,N/A,False,N/A,N/A,False,Loyola Mymt,346-388-17,47.1%,-4.1,-0.7,164-161-11,50.5%,-8.7,0.5,Saint Louis,410-375-10,52.2%,1.9,0.1,212-173-5,55.1%,7.3,0.6,Saint Louis,N/A,N/A,202-180-2,52.9%,-6.6,0.6,Loyola Mymt,N/A,N/A,106-136-5,43.8%,4.8,-1.6,15,75.7,8:00 PM,Chaifetz Arena,158,Loyola Mymt,127,Saint Louis,Loyola Maryland-1,Loyola Marymount,Saint Louis,Saint Louis,N/A,N/A,False,N/A,N/A,False,Loyola Mymt,143-142-9,50.2%,-1.5,-0.4,64-51-6,55.7%,-6.1,0.8,Saint Louis,152-151-2,50.2%,0.6,-0.7,83-73-2,53.2%,5.8,-0.2,Saint Louis,N/A,N/A,74-75-0,49.7%,-8.0,-0.1,Loyola Mymt,N/A,N/A,56-65-2,46.3%,6.4,-0.7
16,75.1,3:00 PM,First National Bank Arena,177,Ste F Austin,102,Arkansas St,SFA,Stephen F. Austin,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ste F Austin,0-1-0,0.0%,12.7,-11.0,0-1-0,0.0%,-15.0,-11.0,Arkansas St,2-1-0,66.7%,4.3,+6.0,1-1-0,50.0%,11.0,+0.8,Arkansas St,N/A,N/A,1-0-0,100.0%,-9.0,16.5,Ste F Austin,N/A,N/A,0,0,0.0,0.0,16,75.1,3:00 PM,First National Bank Arena,177,Ste F Austin,102,Arkansas St,SFA,Stephen F. Austin,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ste F Austin,96-117-5,45.1%,6.4,-0.4,37-48-4,43.5%,-0.7,-1.1,Arkansas St,348-341-16,50.5%,1.2,0.0,156-132-6,54.2%,8.6,0.5,Arkansas St,N/A,N/A,196-181-9,52.0%,-6.9,0.4,Ste F Austin,N/A,N/A,67-72-3,48.2%,8.9,0.4,16,75.1,3:00 PM,First National Bank Arena,177,Ste F Austin,102,Arkansas St,SFA,Stephen F. Austin,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ste F Austin,84-108-5,43.8%,8.2,-0.6,34-47-4,42.0%,0.9,-1.3,Arkansas St,147-135-6,52.1%,-0.7,-0.1,68-54-2,55.7%,5.6,0.3,Arkansas St,N/A,N/A,96-82-4,53.9%,-6.6,0.7,Ste F Austin,N/A,N/A,59-69-3,46.1%,8.5,-0.1
17,74.7,1:00 PM,JMA Wireless Dome,187,Youngs St,98,Syracuse,Youngstown State,Youngstown St.,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Youngs St,1-1-0,50.0%,-7.0,-0.3,1-1-0,50.0%,-7.0,-0.3,Syracuse,0-2-0,0.0%,3.0,-14.0,0-2-0,0.0%,3.0,-14.0,Syracuse,N/A,N/A,0,0,0.0,0.0,Youngs St,N/A,N/A,1-0-0,100.0%,20.0,14.5,17,74.7,1:00 PM,JMA Wireless Dome,187,Youngs St,98,Syracuse,Youngstown State,Youngstown St.,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Youngs St,290-306-20,48.7%,-1.4,-0.3,154-161-7,48.9%,-7.8,-0.4,Syracuse,422-423-13,49.9%,6.7,0.1,199-224-7,47.0%,11.6,-0.7,Syracuse,N/A,N/A,124-120-6,50.8%,-3.9,1.4,Youngs St,N/A,N/A,88-99-7,47.1%,4.8,-0.5,17,74.7,1:00 PM,JMA Wireless Dome,187,Youngs St,98,Syracuse,Youngstown State,Youngstown St.,Syracuse,Syracuse,N/A,N/A,False,N/A,N/A,False,Youngs St,141-145-4,49.3%,-0.1,-0.2,74-72-1,50.7%,-6.8,-0.5,Syracuse,153-164-5,48.3%,3.5,0.2,81-84-3,49.1%,8.8,0.1,Syracuse,N/A,N/A,60-66-4,47.6%,-5.4,0.8,Youngs St,N/A,N/A,53-59-2,47.3%,5.9,-0.3
18,73.8,6:00 PM,Allen Fieldhouse,228,Oakland,6,Kansas,Oakland,Oakland,Kansas,Kansas,N/A,N/A,False,N/A,N/A,False,Oakland,1-1-0,50.0%,-11.0,-7.5,1-1-0,50.0%,-28.0,-7.5,Kansas,2-1-0,66.7%,13.7,-0.2,1-1-0,50.0%,16.5,-1.3,Kansas,N/A,N/A,0,0,0.0,0.0,Oakland,N/A,N/A,0,0,0.0,0.0,18,73.8,6:00 PM,Allen Fieldhouse,228,Oakland,6,Kansas,Oakland,Oakland,Kansas,Kansas,N/A,N/A,False,N/A,N/A,False,Oakland,246-220-6,52.8%,1.0,-0.1,127-100-3,56.0%,-4.5,0.6,Kansas,468-438-14,51.7%,11.8,0.7,209-194-8,51.9%,17.9,1.3,Kansas,N/A,N/A,51-50-2,50.5%,-3.8,-0.2,Oakland,N/A,N/A,131-132-3,49.8%,7.2,-0.5,18,73.8,6:00 PM,Allen Fieldhouse,228,Oakland,6,Kansas,Oakland,Oakland,Kansas,Kansas,N/A,N/A,False,N/A,N/A,False,Oakland,169-144-4,54.0%,1.6,-0.1,86-67-3,56.2%,-2.9,0.8,Kansas,179-169-5,51.4%,9.1,-0.1,75-75-4,50.0%,14.7,0.2,Kansas,N/A,N/A,22-27-1,44.9%,-6.7,-3.4,Oakland,N/A,N/A,87-89-2,49.4%,6.0,-0.9
19,72.0,10:00 PM,LionTree Arena,173,Seattle,131,Ucsd,Seattle,Seattle,,San Diego,N/A,N/A,False,N/A,N/A,False,Seattle,0-3-0,0.0%,-4.3,-8.8,0-2-0,0.0%,-5.5,-11.8,Ucsd,2-1-0,66.7%,7.7,+4.2,1-1-0,50.0%,14.0,+3.5,Ucsd,N/A,N/A,1-0-0,100.0%,-5.0,5.5,Seattle,N/A,N/A,0-3-0,0.0%,-4.3,-8.8,19,72.0,10:00 PM,LionTree Arena,173,Seattle,131,Ucsd,Seattle,Seattle,,San Diego,N/A,N/A,False,N/A,N/A,False,Seattle,153-150-1,50.5%,1.0,0.5,55-57-0,49.1%,-6.2,0.2,Ucsd,52-50-2,51.0%,-3.4,0.0,26-18-2,59.1%,7.4,0.7,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Seattle,N/A,N/A,87-74-1,54.0%,9.2,1.3,19,72.0,10:00 PM,LionTree Arena,173,Seattle,131,Ucsd,Seattle,Seattle,,San Diego,N/A,N/A,False,N/A,N/A,False,Seattle,127-128-1,49.8%,2.9,0.5,43-53-0,44.8%,-5.9,-0.9,Ucsd,52-50-2,51.0%,0.6,0.0,26-18-2,59.1%,7.4,0.7,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Seattle,N/A,N/A,79-64-1,55.2%,9.8,1.8
20,70.9,6:00 PM,Jack Breslin Student Events Center,240,Bowling Grn,26,Michigan St,Bowling Green,Bowling Green,Michigan State,Michigan St.,N/A,N/A,False,N/A,N/A,False,Bowling Grn,1-2-0,33.3%,16.3,+10.2,0-1-0,0.0%,-9.0,-4.5,Michigan St,2-1-0,66.7%,17.3,+2.7,2-0-0,100.0%,30.0,+5.0,Michigan St,N/A,N/A,0-1-0,0.0%,-8.0,-2.0,Bowling Grn,N/A,N/A,1-0-0,100.0%,64.0,35.5,20,70.9,6:00 PM,Jack Breslin Student Events Center,240,Bowling Grn,26,Michigan St,Bowling Green,Bowling Green,Michigan State,Michigan St.,N/A,N/A,False,N/A,N/A,False,Bowling Grn,363-384-13,48.6%,0.4,-0.5,182-178-5,50.6%,-5.1,0.0,Michigan St,468-413-13,53.1%,8.7,0.5,218-170-4,56.2%,15.5,1.2,Michigan St,N/A,N/A,102-97-3,51.3%,-4.2,0.6,Bowling Grn,N/A,N/A,156-163-8,48.9%,5.3,-0.9,20,70.9,6:00 PM,Jack Breslin Student Events Center,240,Bowling Grn,26,Michigan St,Bowling Green,Bowling Green,Michigan State,Michigan St.,N/A,N/A,False,N/A,N/A,False,Bowling Grn,137-152-6,47.4%,0.8,-1.2,70-65-1,51.9%,-3.8,-0.2,Michigan St,185-160-3,53.6%,8.0,0.4,96-61-1,61.2%,15.3,1.4,Michigan St,N/A,N/A,38-45-1,45.8%,-5.0,-0.3,Bowling Grn,N/A,N/A,59-75-5,44.0%,3.8,-2.3
21,69.0,8:00 PM,Knapp Center,206,Fla Gulf Cst,113,Drake,FGCU,Florida Gulf Coast,Drake,Drake,N/A,N/A,False,N/A,N/A,False,Fla Gulf Cst,1-2-0,33.3%,-11.3,-2.7,1-1-0,50.0%,-12.5,-1.0,Drake,1-0-0,100.0%,33.5,+11.0,1-0-0,100.0%,33.5,+11.0,Drake,N/A,N/A,0,0,0.0,0.0,Fla Gulf Cst,N/A,N/A,0,0,0.0,0.0,21,69.0,8:00 PM,Knapp Center,206,Fla Gulf Cst,113,Drake,FGCU,Florida Gulf Coast,Drake,Drake,N/A,N/A,False,N/A,N/A,False,Fla Gulf Cst,122-125-2,49.4%,0.8,0.0,46-59-1,43.8%,-5.9,-0.7,Drake,378-367-19,50.7%,0.7,0.2,176-155-4,53.2%,7.2,1.0,Drake,N/A,N/A,212-213-16,49.9%,-7.3,0.0,Fla Gulf Cst,N/A,N/A,60-62-1,49.2%,5.0,-1.3,21,69.0,8:00 PM,Knapp Center,206,Fla Gulf Cst,113,Drake,FGCU,Florida Gulf Coast,Drake,Drake,N/A,N/A,False,N/A,N/A,False,Fla Gulf Cst,103-111-1,48.1%,3.2,-0.3,44-51-0,46.3%,-3.1,-0.1,Drake,157-149-6,51.3%,3.3,0.7,76-55-1,58.0%,10.7,2.1,Drake,N/A,N/A,68-74-3,47.9%,-7.0,0.0,Fla Gulf Cst,N/A,N/A,53-57-1,48.2%,4.8,-1.4
22,68.1,2:00 PM,Great Southern Bank Arena,157,Tulsa,185,Missouri St,Tulsa,Tulsa,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,Tulsa,1-1-0,50.0%,15.3,0.0,0,0,0.0,0.0,Missouri St,1-0-0,100.0%,11.0,+10.0,0-0-0,0.0%,29.0,--,Missouri St,N/A,N/A,1-0-0,100.0%,-7.0,10.0,Tulsa,N/A,N/A,1-1-0,50.0%,16.0,0.0,22,68.1,2:00 PM,Great Southern Bank Arena,157,Tulsa,185,Missouri St,Tulsa,Tulsa,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,Tulsa,389-366-18,51.5%,3.3,0.1,147-152-8,49.2%,-3.7,-0.3,Missouri St,388-393-18,49.7%,2.9,0.1,180-178-9,50.3%,8.5,0.5,Missouri St,N/A,N/A,161-162-8,49.9%,-5.9,0.2,Tulsa,N/A,N/A,221-192-9,53.5%,8.5,0.2,22,68.1,2:00 PM,Great Southern Bank Arena,157,Tulsa,185,Missouri St,Tulsa,Tulsa,Missouri State,Missouri St.,N/A,N/A,False,N/A,N/A,False,Tulsa,138-154-8,47.3%,0.3,-0.5,45-66-1,40.5%,-7.1,-2.3,Missouri St,143-153-10,48.3%,2.0,-0.4,64-68-4,48.5%,7.3,-0.6,Missouri St,N/A,N/A,65-68-5,48.9%,-6.7,-0.4,Tulsa,N/A,N/A,68-63-5,51.9%,8.2,-0.2
23,67.7,10:00 PM,Bren Events Center,242,Pepperdine,66,Uc Irvine,Pepperdine,Pepperdine,UC Irvine,UC Irvine,N/A,N/A,False,N/A,N/A,False,Pepperdine,1-1-0,50.0%,-2.5,-1.0,0-1-0,0.0%,-18.0,-9.5,Uc Irvine,2-0-0,100.0%,21.7,+18.8,0-0-0,0.0%,30.0,--,Uc Irvine,N/A,N/A,1-0-0,100.0%,20.0,23.5,Pepperdine,N/A,N/A,1-0-0,100.0%,13.0,7.5,23,67.7,10:00 PM,Bren Events Center,242,Pepperdine,66,Uc Irvine,Pepperdine,Pepperdine,UC Irvine,UC Irvine,N/A,N/A,False,N/A,N/A,False,Pepperdine,376-395-12,48.8%,-1.9,-0.5,168-177-5,48.7%,-7.0,-0.3,Uc Irvine,382-369-23,50.9%,2.9,0.3,149-150-8,49.8%,8.9,-0.2,Uc Irvine,N/A,N/A,163-150-10,52.1%,-6.3,1.2,Pepperdine,N/A,N/A,155-176-4,46.8%,5.7,-1.2,23,67.7,10:00 PM,Bren Events Center,242,Pepperdine,66,Uc Irvine,Pepperdine,Pepperdine,UC Irvine,UC Irvine,N/A,N/A,False,N/A,N/A,False,Pepperdine,144-156-6,48.0%,-2.6,-0.8,57-66-2,46.3%,-8.8,-1.5,Uc Irvine,162-142-11,53.3%,6.8,0.8,59-47-4,55.7%,15.4,1.2,Uc Irvine,N/A,N/A,45-41-2,52.3%,-5.0,1.2,Pepperdine,N/A,N/A,64-66-3,49.2%,5.4,-1.1
24,67.4,5:00 PM,McKillop Court at John M. Belk Arena,215,E Tenn St,122,Davidson,ETSU,East Tennesee St.,Davidson,Davidson,N/A,N/A,False,N/A,N/A,False,E Tenn St,0-1-0,0.0%,15.0,-16.0,0,0,0.0,0.0,Davidson,1-0-0,100.0%,23.5,+0.5,0-0-0,0.0%,41.0,--,Davidson,N/A,N/A,0,0,0.0,0.0,E Tenn St,N/A,N/A,0-1-0,0.0%,-4.0,-16.0,24,67.4,5:00 PM,McKillop Court at John M. Belk Arena,215,E Tenn St,122,Davidson,ETSU,East Tennesee St.,Davidson,Davidson,N/A,N/A,False,N/A,N/A,False,E Tenn St,241-211-10,53.3%,4.0,0.5,113-96-5,54.1%,-2.6,0.8,Davidson,371-325-14,53.3%,6.5,0.5,150-132-4,53.2%,14.2,0.5,Davidson,N/A,N/A,105-105-6,50.0%,-7.1,0.0,E Tenn St,N/A,N/A,134-122-6,52.3%,8.0,0.3,24,67.4,5:00 PM,McKillop Court at John M. Belk Arena,215,E Tenn St,122,Davidson,ETSU,East Tennesee St.,Davidson,Davidson,N/A,N/A,False,N/A,N/A,False,E Tenn St,152-140-6,52.1%,5.6,0.4,70-60-3,53.9%,-0.5,1.1,Davidson,160-140-3,53.3%,5.3,0.5,67-60-1,52.8%,12.0,1.2,Davidson,N/A,N/A,44-49-2,47.3%,-6.4,-0.8,E Tenn St,N/A,N/A,89-89-4,50.0%,8.2,-0.2
25,65.4,5:00 PM,Rock Hill Sports & Event Center,220,Ga Southern,136,Winthrop,Georgia Southern,Georgia Southern,,Winthrop,N/A,N/A,False,N/A,N/A,False,Ga Southern,1-2-1,33.3%,5.5,-1.0,0-1-0,0.0%,-8.0,-2.5,Winthrop,2-1-0,66.7%,17.5,+0.3,1-0-0,100.0%,37.5,+4.0,Winthrop,N/A,N/A,1-0-0,100.0%,-6.0,3.0,Ga Southern,N/A,N/A,1-1-1,50.0%,10.0,-0.5,25,65.4,5:00 PM,Rock Hill Sports & Event Center,220,Ga Southern,136,Winthrop,Georgia Southern,Georgia Southern,,Winthrop,N/A,N/A,False,N/A,N/A,False,Ga Southern,308-314-15,49.5%,0.8,-0.2,158-164-6,49.1%,-6.2,-0.6,Winthrop,129-140-4,48.0%,4.6,0.0,41-54-4,43.2%,11.7,-0.6,Winthrop,N/A,N/A,52-54-1,49.1%,-7.7,0.6,Ga Southern,N/A,N/A,126-125-10,50.2%,5.4,-0.4,25,65.4,5:00 PM,Rock Hill Sports & Event Center,220,Ga Southern,136,Winthrop,Georgia Southern,Georgia Southern,,Winthrop,N/A,N/A,False,N/A,N/A,False,Ga Southern,141-135-9,51.1%,3.0,0.4,71-72-1,49.7%,-4.1,0.1,Winthrop,101-114-3,47.0%,6.6,0.0,39-47-3,45.4%,13.3,-0.3,Winthrop,N/A,N/A,32-35-1,47.8%,-7.1,0.7,Ga Southern,N/A,N/A,64-62-8,50.8%,5.5,0.1
