Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
25,19,6.5,0.5192,-6.5,0.5283,17,0.294,-11.4,-7.5,8,0.0,-20.9,-16.1,17,0.438,-3.6,-4.6,7,0.667,3.6,0.2,6.5,-6.5,1761,0.501,-1.0,0.2,875,0.501,-3.4,0.6,1838,0.51,0.6,0.3,909,0.523,4.0,0.8,6.5,-6.5,845,0.499,-0.5,0.4,417,0.5,-2.3,0.8,864,0.514,0.3,0.4,422,0.526,3.2,0.9,18,11,False
6,11,3.5,0.5238,-3.5,0.5238,18,0.667,8.7,5.0,7,0.571,3.7,4.4,16,0.375,2.0,-3.9,7,0.286,8.0,-0.6,3.5,-3.5,1827,0.496,1.4,0.2,899,0.507,-1.4,0.4,1747,0.468,-1.9,-0.4,872,0.441,0.4,-1.0,3.5,-3.5,891,0.491,0.4,-0.2,430,0.494,-2.1,-0.4,843,0.47,-1.2,-0.1,419,0.447,0.8,-0.7,10,17,False
12,14,2.5,0.5238,-2.5,0.5238,17,0.375,0.2,-3.2,7,0.286,-8.1,-8.1,14,0.5,1.1,0.6,6,0.333,0.2,-2.3,2.5,-2.5,1815,0.49,0.2,-0.5,898,0.503,-2.6,-0.3,1949,0.513,1.8,0.1,962,0.492,4.6,-0.1,2.5,-2.5,908,0.496,2.7,-0.5,443,0.5,0.1,-0.6,909,0.515,0.8,0.2,438,0.473,2.8,-0.7,16,15,False
16,15,3.0,0.5192,-3.0,0.5283,16,0.438,-0.5,-4.3,7,0.286,-5.9,-7.9,16,0.313,-2.4,-2.8,8,0.125,-1.0,-3.3,3.0,-3.0,1880,0.471,0.3,-0.5,923,0.474,-3.1,-0.9,1820,0.501,0.5,-0.1,908,0.482,3.1,-0.5,3.0,-3.0,867,0.473,-1.8,-0.4,417,0.468,-4.8,-0.9,867,0.49,-1.4,-0.7,430,0.474,0.6,-1.1,13,23,True
18,28,-3.0,0.5192,3.0,0.5283,17,0.529,0.6,3.3,6,0.333,-9.7,-2.5,16,0.5,-9.1,-1.8,7,0.429,-9.9,-4.3,-3.0,3.0,1911,0.522,3.7,0.5,948,0.506,0.6,0.3,1801,0.505,1.0,0.1,889,0.525,5.0,0.7,-3.0,3.0,863,0.507,1.0,0.2,427,0.498,-1.8,0.0,867,0.514,2.1,0.5,423,0.522,5.4,0.9,26,28,False
26,30,-4.5,0.5238,4.5,0.5238,18,0.444,-6.5,-0.9,10,0.5,-3.7,2.8,15,0.286,-14.4,-4.2,7,0.286,-13.0,-3.1,-4.5,4.5,1797,0.499,-0.5,0.0,898,0.516,-2.5,0.8,1774,0.474,-2.5,-0.3,880,0.468,0.7,0.0,-4.5,4.5,838,0.489,-1.9,-0.4,418,0.5,-3.2,0.5,851,0.475,-2.2,-0.5,419,0.493,0.8,0.2,4,29,False
1,7,-2.0,0.5283,2.0,0.5192,17,0.588,11.2,2.8,7,0.714,11.9,5.4,17,0.588,7.8,4.1,7,0.571,6.9,1.1,-2.0,2.0,1840,0.525,1.0,0.3,908,0.526,-2.1,0.2,1869,0.517,2.3,0.3,937,0.536,5.7,0.7,-2.0,2.0,870,0.522,1.1,0.3,426,0.519,-1.7,-0.2,953,0.508,5.2,0.0,480,0.526,8.1,0.5,20,9,True
4,6,-4.0,0.5238,4.0,0.5238,17,0.5,6.4,1.4,10,0.5,2.8,-0.1,18,0.529,5.7,2.3,9,0.556,11.8,3.3,-4.0,4.0,1751,0.507,-2.1,0.2,875,0.524,-4.2,0.7,1870,0.515,2.1,0.2,923,0.486,4.9,-0.1,-4.0,4.0,840,0.504,-2.3,0.5,419,0.528,-4.0,1.0,884,0.514,0.7,0.5,432,0.489,3.0,0.1,19,6,True
17,11,3.5,0.5238,-3.5,0.5238,18,0.353,0.3,-4.2,8,0.5,-1.0,-4.2,17,0.353,1.5,-4.2,8,0.25,6.3,-1.6,3.5,-3.5,1736,0.493,-2.4,-0.4,864,0.519,-5.0,0.0,1748,0.468,-1.9,-0.4,873,0.44,0.4,-1.0,3.5,-3.5,827,0.501,-2.4,-0.4,409,0.544,-3.7,0.6,844,0.47,-1.2,-0.1,420,0.446,0.8,-0.7,25,17,False
22,13,8.5,0.5283,-8.5,0.5192,18,0.706,-2.6,4.2,11,0.8,-2.5,6.6,17,0.353,-0.7,-1.2,9,0.222,2.1,-0.2,8.5,-8.5,1797,0.492,-2.1,-0.4,893,0.511,-4.2,0.3,1821,0.501,0.5,-0.1,909,0.482,3.1,-0.5,8.5,-8.5,854,0.498,-2.0,0.0,421,0.535,-3.5,0.6,868,0.491,-1.3,-0.6,431,0.476,0.7,-1.1,2,23,False
15,23,-3.5,0.5192,3.5,0.5283,15,0.467,0.9,0.0,8,0.625,1.9,2.7,17,0.588,-4.9,0.8,9,0.556,-1.7,2.7,-3.5,3.5,1950,0.513,1.8,0.1,956,0.529,-0.9,0.3,1631,0.493,-3.5,-0.1,812,0.491,-0.6,0.0,-3.5,3.5,910,0.514,0.8,0.2,440,0.544,-1.2,0.8,819,0.486,-2.7,-0.3,406,0.479,-0.4,-0.4,15,3,True
18,16,-2.0,0.5283,2.0,0.5192,17,0.412,-2.1,-5.4,8,0.25,-8.5,-9.9,18,0.556,1.3,3.7,11,0.636,6.2,6.5,-2.0,2.0,1881,0.471,0.3,-0.5,924,0.473,-3.1,-0.9,1912,0.522,3.7,0.5,949,0.54,7.0,0.8,-2.0,2.0,868,0.472,-1.8,-0.4,418,0.467,-4.9,-0.9,864,0.508,1.0,0.2,422,0.52,3.9,0.5,13,26,False
21,8,8.0,0.5192,-8.0,0.5283,19,0.5,-1.6,1.5,10,0.556,0.7,3.8,18,0.667,7.7,5.8,10,0.7,9.5,5.5,8.0,-8.0,1810,0.492,-1.1,-0.2,904,0.494,-3.7,-0.1,1806,0.513,-0.4,0.3,899,0.524,2.4,0.2,8.0,-8.0,821,0.489,-3.6,-0.1,412,0.481,-6.0,-0.3,866,0.51,-0.5,0.3,430,0.537,2.1,0.7,8,14,True
24,9,10.5,0.5238,-10.5,0.5238,19,0.474,-5.2,-0.1,11,0.546,-1.6,3.7,19,0.579,4.3,2.4,8,0.875,15.6,8.3,10.5,-10.5,1798,0.499,-0.4,0.1,899,0.516,-2.5,0.8,1786,0.498,-1.4,-0.1,878,0.484,1.3,-0.3,10.5,-10.5,839,0.489,-1.9,-0.4,419,0.501,-3.1,0.6,837,0.507,-3.5,-0.1,404,0.485,-1.3,-0.3,4,21,True
10,28,-9.5,0.5238,9.5,0.5238,16,0.4,0.9,-1.2,7,0.429,2.7,3.2,17,0.471,-9.3,-2.4,8,0.375,-10.3,-5.1,-9.5,9.5,1847,0.514,1.9,0.2,908,0.502,-2.0,-0.3,1802,0.505,1.0,0.1,890,0.524,4.9,0.7,-9.5,9.5,897,0.497,1.5,-0.1,431,0.493,-1.7,-0.6,868,0.514,2.1,0.5,424,0.521,5.4,0.9,7,28,False
5,20,-5.0,0.5238,5.0,0.5238,19,0.684,8.6,5.2,8,0.625,4.0,4.9,16,0.25,-8.4,-6.7,8,0.25,-8.9,-8.0,-5.0,5.0,1828,0.497,1.4,0.2,900,0.508,-1.4,0.4,1806,0.503,-1.1,0.0,894,0.509,1.6,-0.1,-5.0,5.0,892,0.492,0.4,-0.2,431,0.495,-2.1,-0.3,885,0.521,-0.1,0.4,435,0.557,2.8,0.8,10,22,False
25,26,3.0,0.5283,-3.0,0.5192,18,0.667,-5.7,2.8,10,0.6,-8.8,1.4,18,0.333,-11.0,-6.8,9,0.556,-3.0,0.2,3.0,-3.0,1808,0.506,0.4,0.3,892,0.518,-2.3,0.5,1762,0.501,-1.0,0.2,877,0.504,1.4,0.0,3.0,-3.0,904,0.503,2.3,0.2,440,0.506,-0.1,0.4,846,0.499,-0.5,0.4,419,0.504,1.5,0.1,27,18,False
29,19,10.5,0.5238,-10.5,0.5238,18,0.588,-8.5,0.0,10,0.556,-9.5,0.3,18,0.412,-3.2,-4.6,8,0.571,3.6,-0.3,10.5,-10.5,1787,0.493,-1.2,-0.3,889,0.487,-4.5,-0.5,1839,0.51,0.6,0.3,910,0.523,4.0,0.8,10.5,-10.5,872,0.492,-1.4,-0.4,431,0.487,-4.3,-0.6,865,0.513,0.3,0.4,423,0.524,3.2,0.9,24,11,False
27,3,10.0,0.5238,-10.0,0.5238,18,0.333,-5.4,-4.6,9,0.444,-6.9,-3.9,18,0.778,12.4,5.6,10,0.8,14.7,5.6,10.0,-10.0,1824,0.482,-1.5,-0.4,913,0.47,-4.4,-0.4,1868,0.492,0.2,-0.3,936,0.496,3.3,-0.1,10.0,-10.0,878,0.483,-1.0,-0.6,440,0.468,-3.7,-0.8,911,0.475,0.6,-0.4,458,0.487,3.1,-0.3,0,5,False
14,30,-10.5,0.5349,10.5,0.5122,19,0.632,1.2,3.6,8,0.625,-2.4,3.7,16,0.267,-14.7,-4.8,8,0.25,-13.8,-4.4,-10.5,10.5,1825,0.49,0.8,-0.1,899,0.495,-1.9,0.2,1775,0.474,-2.5,-0.3,881,0.468,0.7,0.0,-10.5,10.5,897,0.508,2.9,0.2,436,0.527,0.9,0.9,852,0.475,-2.2,-0.6,420,0.492,0.8,0.2,12,29,False
13,11,6.0,0.5283,-6.0,0.5192,20,0.65,2.4,4.2,9,0.667,0.7,5.1,18,0.333,0.8,-4.8,9,0.222,4.3,-3.0,6.0,-6.0,1826,0.491,0.8,-0.1,900,0.496,-1.9,0.2,1749,0.468,-1.9,-0.4,874,0.44,0.3,-1.0,6.0,-6.0,898,0.508,2.9,0.2,437,0.528,0.9,0.9,845,0.469,-1.2,-0.1,421,0.444,0.7,-0.7,12,17,False
10,21,-7.0,0.5349,7.0,0.5122,20,0.6,4.8,2.5,11,0.364,-3.9,-1.9,19,0.722,-1.9,5.0,7,0.571,-2.9,0.4,-7.0,7.0,1787,0.498,-1.4,-0.1,891,0.512,-4.0,0.1,1798,0.492,-2.1,-0.3,888,0.471,0.0,-1.0,-7.0,7.0,838,0.508,-3.5,-0.1,416,0.528,-5.7,0.1,855,0.498,-2.0,0.0,418,0.458,-0.3,-0.7,21,2,False
1,17,-3.0,0.5192,3.0,0.5283,18,0.556,10.8,2.6,8,0.625,10.9,4.7,18,0.444,-0.9,-4.3,9,0.556,3.7,-1.4,-3.0,3.0,1841,0.524,1.0,0.3,909,0.526,-2.1,0.2,1882,0.471,0.3,-0.5,926,0.469,3.5,0.0,-3.0,3.0,871,0.522,1.1,0.3,427,0.518,-1.7,-0.2,869,0.473,-1.8,-0.4,419,0.477,0.7,0.2,20,13,False
6,25,-12.5,0.5283,12.5,0.5192,18,0.471,5.2,0.3,11,0.455,1.2,-1.8,18,0.611,-4.9,0.8,10,0.6,-1.9,2.5,-12.5,12.5,1752,0.507,-2.1,0.1,876,0.523,-4.2,0.7,1632,0.493,-3.5,-0.1,813,0.492,-0.6,0.0,-12.5,12.5,841,0.504,-2.3,0.4,420,0.527,-4.0,0.9,820,0.486,-2.7,-0.3,407,0.48,-0.4,-0.4,19,3,True
22,15,8.0,0.5238,-8.0,0.5238,19,0.684,-4.1,4.0,11,0.636,-5.6,3.7,16,0.438,1.1,-0.1,7,0.286,-0.3,-3.1,8.0,-8.0,1809,0.506,0.4,0.3,893,0.519,-2.3,0.6,1951,0.513,1.8,0.1,963,0.492,4.5,-0.2,8.0,-8.0,905,0.503,2.3,0.3,441,0.507,-0.1,0.4,911,0.514,0.8,0.2,439,0.472,2.8,-0.7,27,15,True
24,19,5.5,0.5238,-5.5,0.5238,20,0.474,-2.5,0.8,11,0.5,-1.2,2.4,19,0.389,-2.7,-4.5,9,0.5,4.0,-0.6,5.5,-5.5,1811,0.492,-1.1,-0.2,905,0.493,-3.7,-0.1,1840,0.509,0.6,0.3,911,0.522,4.1,0.8,5.5,-5.5,822,0.489,-3.6,-0.1,413,0.48,-6.1,-0.3,866,0.512,0.3,0.4,424,0.523,3.2,0.8,8,11,False
16,28,-7.0,0.5283,7.0,0.5192,19,0.389,0.8,-3.2,9,0.556,0.3,-2.2,19,0.611,-8.4,0.1,8,0.625,-7.3,-0.3,-7.0,7.0,1737,0.493,-2.4,-0.4,865,0.52,-4.9,0.0,1788,0.494,-1.2,-0.3,883,0.499,2.1,-0.1,-7.0,7.0,828,0.501,-2.4,-0.3,410,0.545,-3.6,0.6,873,0.492,-1.4,-0.4,426,0.495,1.6,-0.2,25,24,True
2,26,-11.5,0.5192,11.5,0.5283,18,0.444,10.7,0.2,9,0.556,13.4,2.9,20,0.45,-5.6,-0.3,8,0.375,-10.0,-5.4,-11.5,11.5,1955,0.519,3.0,0.6,957,0.541,0.6,1.1,1799,0.499,-0.5,0.1,897,0.483,1.6,-0.7,-11.5,11.5,960,0.544,4.4,1.0,461,0.559,2.3,1.2,840,0.489,-1.9,-0.4,418,0.477,-0.7,-1.4,1,4,True
3,23,-6.0,0.5192,6.0,0.5283,19,0.737,11.2,4.3,8,0.75,9.5,5.7,19,0.368,-4.6,-3.3,9,0.222,-4.0,-5.2,-6.0,6.0,1869,0.492,0.2,-0.3,931,0.488,-2.8,-0.5,1825,0.482,-1.5,-0.4,909,0.495,1.5,-0.4,-6.0,6.0,912,0.475,0.6,-0.4,452,0.462,-1.8,-0.5,879,0.483,-1.0,-0.6,437,0.499,1.8,-0.4,5,0,True
27,8,11.0,0.5122,-11.0,0.5349,19,0.316,-11.8,-7.9,9,0.111,-19.0,-13.8,19,0.684,8.3,6.1,11,0.727,10.5,6.0,11.0,-11.0,1763,0.501,-1.1,0.2,876,0.502,-3.4,0.6,1807,0.514,-0.4,0.3,900,0.524,2.4,0.2,11.0,-11.0,847,0.499,-0.5,0.3,418,0.501,-2.3,0.8,867,0.511,-0.5,0.3,431,0.538,2.2,0.8,18,14,False
6,15,2.5,0.5283,-2.5,0.5192,18,0.611,7.2,3.9,10,0.6,8.5,6.3,18,0.333,-1.2,-2.2,10,0.2,0.9,-2.2,2.5,-2.5,1870,0.517,2.3,0.3,931,0.497,-1.2,-0.2,1822,0.501,0.5,-0.1,910,0.482,3.1,-0.5,2.5,-2.5,954,0.508,5.2,0.0,472,0.488,2.3,-0.4,869,0.49,-1.3,-0.6,432,0.474,0.7,-1.1,9,23,True
22,25,-4.5,0.5283,4.5,0.5192,20,0.4,-3.6,-2.0,10,0.5,-5.1,-1.5,19,0.632,-4.7,1.3,11,0.636,-1.8,3.3,-4.5,4.5,1826,0.483,-1.4,-0.4,914,0.471,-4.4,-0.4,1633,0.494,-3.5,-0.1,814,0.493,-0.6,0.0,-4.5,4.5,880,0.484,-1.0,-0.6,441,0.469,-3.7,-0.7,821,0.487,-2.7,-0.3,408,0.481,-0.4,-0.4,0,3,True
4,29,-6.5,0.5238,6.5,0.5238,19,0.556,6.2,3.2,9,0.5,-0.3,1.3,18,0.444,-9.8,-2.7,9,0.333,-11.2,-5.5,-6.5,6.5,1871,0.515,2.1,0.2,931,0.545,-0.6,0.5,1803,0.505,1.0,0.1,891,0.524,4.9,0.7,-6.5,6.5,885,0.515,0.7,0.5,436,0.542,-1.5,0.9,869,0.513,2.1,0.5,425,0.519,5.3,0.9,6,28,False
20,21,2.0,0.5283,-2.0,0.5192,17,0.235,-8.3,-6.4,8,0.25,-7.9,-5.4,21,0.5,-1.2,2.1,9,0.444,-4.1,-1.1,2.0,-2.0,1807,0.503,-1.1,0.0,899,0.501,-3.7,0.2,1812,0.492,-1.1,-0.2,904,0.491,1.6,-0.3,2.0,-2.0,886,0.52,-0.1,0.4,437,0.491,-2.9,0.0,823,0.489,-3.6,-0.1,407,0.5,-1.0,0.2,22,8,False
30,13,14.5,0.5238,-14.5,0.5238,17,0.25,-15.3,-5.4,8,0.286,-15.6,-5.1,18,0.412,0.4,-2.6,10,0.444,6.1,0.2,14.5,-14.5,1776,0.474,-2.5,-0.3,885,0.483,-5.6,-0.6,1816,0.491,0.2,-0.4,896,0.479,3.0,-0.5,14.5,-14.5,853,0.474,-2.3,-0.6,423,0.464,-5.1,-1.2,909,0.496,2.7,-0.5,444,0.494,5.4,-0.1,29,16,False
2,3,-1.0,0.5283,1.0,0.5192,19,0.421,10.6,0.1,10,0.5,13.0,2.3,20,0.7,9.8,3.0,11,0.727,12.4,3.3,-1.0,1.0,1956,0.518,3.0,0.6,958,0.541,0.6,1.1,1870,0.492,0.2,-0.3,937,0.495,3.2,-0.1,-1.0,1.0,961,0.543,4.4,1.0,462,0.557,2.3,1.2,913,0.474,0.6,-0.5,459,0.486,3.0,-0.3,1,5,True
1,5,-1.5,0.5192,1.5,0.5283,19,0.579,10.7,2.7,9,0.667,10.6,4.7,20,0.7,8.5,5.0,11,0.727,11.9,5.4,-1.5,1.5,1842,0.525,1.0,0.3,910,0.526,-2.1,0.2,1829,0.497,1.4,0.2,907,0.487,4.1,0.1,-1.5,1.5,872,0.522,1.2,0.3,428,0.519,-1.7,-0.2,893,0.493,0.4,-0.2,440,0.492,2.9,-0.1,20,10,True
10,12,-3.0,0.5192,3.0,0.5283,17,0.438,1.9,-0.6,8,0.5,4.8,3.9,21,0.667,2.2,4.3,11,0.636,3.7,3.5,-3.0,3.0,1848,0.514,1.9,0.2,909,0.503,-2.0,-0.3,1827,0.491,0.8,-0.1,903,0.485,3.4,-0.3,-3.0,3.0,898,0.498,1.6,-0.1,432,0.494,-1.6,-0.5,899,0.509,2.9,0.2,440,0.486,4.8,-0.4,7,12,True
18,16,6.5,0.5283,-6.5,0.5192,19,0.526,0.3,2.7,7,0.429,-6.4,-0.6,20,0.368,0.4,-3.9,10,0.222,1.3,-4.2,6.5,-6.5,1913,0.522,3.7,0.5,949,0.506,0.6,0.3,1738,0.493,-2.4,-0.4,863,0.467,0.1,-0.8,6.5,-6.5,865,0.507,1.0,0.2,428,0.499,-1.7,0.0,829,0.501,-2.4,-0.4,409,0.458,-1.1,-1.3,26,25,False
9,24,-6.5,0.5238,6.5,0.5238,21,0.619,5.7,3.1,12,0.417,-1.7,-0.5,20,0.684,-3.0,4.0,8,0.5,-5.4,-1.6,-6.5,6.5,1788,0.499,-1.4,-0.1,892,0.512,-4.0,0.1,1799,0.492,-2.1,-0.3,889,0.47,0.0,-1.0,-6.5,6.5,839,0.509,-3.4,-0.1,417,0.529,-5.6,0.1,856,0.498,-2.0,0.0,419,0.457,-0.4,-0.7,21,2,False
15,22,-4.5,0.5283,4.5,0.5192,17,0.471,1.6,0.1,9,0.556,2.1,2.3,20,0.65,-4.4,3.7,8,0.75,-1.9,4.5,-4.5,4.5,1952,0.513,1.8,0.1,957,0.528,-0.9,0.3,1810,0.506,0.4,0.3,896,0.492,3.0,0.0,-4.5,4.5,912,0.514,0.8,0.2,441,0.543,-1.2,0.8,906,0.503,2.3,0.2,444,0.498,4.6,0.0,15,27,True
19,7,6.5,0.5192,-6.5,0.5283,20,0.368,-3.8,-5.7,10,0.3,-8.7,-8.0,20,0.65,8.5,5.8,12,0.667,10.5,5.5,6.5,-6.5,1841,0.509,0.6,0.3,914,0.497,-2.8,-0.1,1808,0.513,-0.3,0.3,901,0.524,2.4,0.2,6.5,-6.5,867,0.512,0.3,0.4,427,0.504,-2.4,0.0,868,0.51,-0.5,0.3,432,0.537,2.2,0.8,11,14,True
4,28,-7.0,0.5238,7.0,0.5238,20,0.579,6.5,3.3,10,0.556,0.9,1.7,20,0.632,-7.6,1.0,9,0.667,-5.4,1.6,-7.0,7.0,1872,0.516,2.1,0.2,932,0.546,-0.6,0.5,1789,0.494,-1.2,-0.3,884,0.499,2.1,-0.1,-7.0,7.0,886,0.515,0.7,0.5,437,0.543,-1.5,0.9,874,0.493,-1.4,-0.4,427,0.496,1.6,-0.1,6,24,False
17,29,-7.0,0.5349,7.0,0.5122,19,0.421,-1.3,-4.3,9,0.333,-5.6,-7.1,19,0.421,-9.9,-2.9,10,0.3,-11.3,-5.5,-7.0,7.0,1883,0.471,0.3,-0.5,925,0.474,-3.1,-0.9,1804,0.504,1.0,0.1,892,0.523,4.9,0.7,-7.0,7.0,870,0.472,-1.8,-0.4,419,0.469,-4.8,-0.9,870,0.512,2.1,0.4,426,0.518,5.3,0.9,13,28,True
27,6,12.0,0.5238,-12.0,0.5238,20,0.35,-11.8,-7.5,10,0.2,-18.2,-12.4,19,0.444,4.9,-0.4,7,0.5,11.4,3.5,12.0,-12.0,1764,0.501,-1.1,0.2,877,0.502,-3.4,0.6,1753,0.507,-2.1,0.1,874,0.491,0.1,-0.4,12.0,-12.0,848,0.499,-0.5,0.3,419,0.502,-2.3,0.8,842,0.503,-2.3,0.4,419,0.481,-0.6,-0.1,18,19,True
17,11,8.0,0.5192,-8.0,0.5283,20,0.4,-1.2,-4.3,10,0.3,-4.9,-6.8,19,0.316,0.8,-4.8,10,0.2,4.0,-3.3,8.0,-8.0,1884,0.471,0.3,-0.5,926,0.473,-3.1,-0.9,1750,0.467,-1.9,-0.4,875,0.439,0.3,-1.0,8.0,-8.0,871,0.472,-1.8,-0.4,420,0.468,-4.8,-0.9,846,0.469,-1.2,-0.1,422,0.443,0.7,-0.7,13,17,True
15,2,9.5,0.5192,-9.5,0.5283,18,0.444,1.3,-0.4,10,0.5,1.6,1.4,20,0.4,9.9,-0.1,9,0.333,7.9,-2.4,9.5,-9.5,1953,0.513,1.8,0.1,958,0.528,-0.9,0.3,1957,0.518,3.0,0.6,971,0.494,5.2,0.1,9.5,-9.5,913,0.514,0.8,0.2,442,0.542,-1.2,0.8,962,0.543,4.4,1.0,472,0.527,6.3,0.6,15,1,True
24,26,7.5,0.5192,-7.5,0.5283,21,0.65,-3.2,3.7,12,0.818,-1.4,7.7,21,0.476,-5.8,-0.2,9,0.444,-9.9,-4.4,7.5,-7.5,1800,0.491,-2.1,-0.4,894,0.511,-4.1,0.3,1800,0.499,-0.5,0.1,898,0.483,1.6,-0.7,7.5,-7.5,857,0.497,-2.0,0.0,422,0.536,-3.5,0.7,841,0.489,-1.9,-0.4,419,0.478,-0.7,-1.4,2,4,True
28,21,10.0,0.5238,-10.0,0.5238,21,0.333,-12.8,-8.1,11,0.182,-19.5,-13.2,21,0.381,-3.2,-2.1,10,0.3,-2.0,-2.6,10.0,-10.0,1765,0.501,-1.1,0.2,878,0.502,-3.4,0.6,1827,0.482,-1.4,-0.4,910,0.496,1.5,-0.4,10.0,-10.0,849,0.499,-0.5,0.3,420,0.501,-2.4,0.8,881,0.483,-1.0,-0.6,438,0.5,1.8,-0.4,18,0,True
9,6,4.5,0.5283,-4.5,0.5192,22,0.636,5.8,3.0,13,0.462,-0.9,-0.3,20,0.474,6.4,0.7,8,0.571,14.1,5.7,4.5,-4.5,1789,0.499,-1.4,-0.1,893,0.513,-4.0,0.1,1754,0.507,-2.1,0.2,875,0.491,0.1,-0.4,4.5,-4.5,840,0.509,-3.4,-0.1,418,0.53,-5.6,0.1,843,0.504,-2.3,0.4,420,0.482,-0.6,0.0,21,19,True
7,4,4.0,0.5283,-4.0,0.5192,21,0.667,8.8,6.0,8,0.625,5.4,6.3,21,0.6,6.5,3.2,10,0.6,12.1,4.9,4.0,-4.0,1809,0.514,-0.3,0.3,898,0.505,-3.1,0.5,1873,0.516,2.1,0.2,924,0.487,4.9,-0.1,4.0,-4.0,869,0.511,-0.5,0.3,427,0.487,-3.2,-0.1,887,0.516,0.7,0.5,433,0.491,3.1,0.2,14,6,True
8,10,5.0,0.5192,-5.0,0.5283,19,0.579,6.4,3.4,11,0.546,7.0,5.0,18,0.412,1.6,-0.9,9,0.375,-0.6,-4.6,5.0,-5.0,1871,0.517,2.3,0.3,932,0.496,-1.2,-0.2,1849,0.514,1.9,0.2,911,0.522,5.8,0.5,5.0,-5.0,955,0.508,5.2,0.0,473,0.487,2.3,-0.5,899,0.497,1.6,-0.1,438,0.493,4.9,0.3,9,7,False
17,14,7.5,0.5283,-7.5,0.5192,20,0.55,0.4,3.0,8,0.5,-5.4,0.6,19,0.368,-0.7,-1.7,11,0.273,1.5,-1.3,7.5,-7.5,1914,0.522,3.7,0.5,950,0.507,0.6,0.3,1823,0.501,0.5,-0.1,911,0.482,3.1,-0.5,7.5,-7.5,866,0.508,1.0,0.2,429,0.5,-1.7,0.1,870,0.491,-1.3,-0.6,433,0.476,0.7,-1.1,26,23,True
5,16,1.0,0.5283,-1.0,0.5192,21,0.714,8.2,5.0,9,0.667,4.3,4.6,21,0.35,0.2,-4.1,11,0.2,1.0,-4.5,1.0,-1.0,1830,0.497,1.4,0.2,901,0.508,-1.4,0.4,1739,0.492,-2.4,-0.4,864,0.466,0.1,-0.8,1.0,-1.0,894,0.493,0.4,-0.2,432,0.497,-2.1,-0.3,830,0.5,-2.4,-0.4,410,0.457,-1.1,-1.3,10,25,True
13,24,-3.5,0.5283,3.5,0.5192,19,0.389,0.9,-2.7,8,0.375,-6.8,-6.0,22,0.476,-1.9,1.5,10,0.4,-5.2,-2.3,-3.5,3.5,1817,0.491,0.2,-0.5,899,0.504,-2.6,-0.3,1813,0.492,-1.1,-0.2,905,0.49,1.5,-0.3,-3.5,3.5,910,0.496,2.7,-0.5,444,0.501,0.1,-0.6,824,0.489,-3.6,-0.1,408,0.499,-1.0,0.1,16,8,False
19,22,-3.0,0.5122,3.0,0.5349,21,0.35,-4.3,-5.9,11,0.273,-9.3,-8.1,21,0.667,-4.0,3.9,9,0.778,-1.3,4.8,-3.0,3.0,1842,0.509,0.6,0.3,915,0.497,-2.8,-0.1,1811,0.506,0.4,0.3,897,0.493,3.0,0.0,-3.0,3.0,868,0.511,0.3,0.4,428,0.502,-2.4,0.0,907,0.503,2.3,0.3,445,0.499,4.6,0.0,11,27,True
