Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,44.1,7:30 PM,Mizzou Arena,364,Miss Val St,77,Missouri,Mississippi Valley,Mississippi Valley State,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,Miss Val St,1-0-0,100.0%,-11.0,+5.5,1-0-0,100.0%,-39.0,5.5,Missouri,0-3-0,0.0%,4.7,-6.7,0-2-0,0.0%,11.0,-7.8,Missouri,N/A,N/A,0-1-0,0.0%,-8.0,-4.5,Miss Val St,N/A,N/A,0,0,0.0,0.0,11,44.1,7:30 PM,Mizzou Arena,364,Miss Val St,77,Missouri,Mississippi Valley,Mississippi Valley State,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,Miss Val St,123-122-1,50.2%,-8.8,-1.2,76-83-1,47.8%,-15.6,-2.3,Missouri,371-404-20,47.9%,3.2,-0.5,184-181-15,50.4%,10.4,0.4,Missouri,N/A,N/A,166-189-10,46.8%,-7.8,-0.8,Miss Val St,N/A,N/A,3-7-0,30.0%,1.6,-3.6,11,44.1,7:30 PM,Mizzou Arena,364,Miss Val St,77,Missouri,Mississippi Valley,Mississippi Valley State,Missouri,Missouri,N/A,N/A,False,N/A,N/A,False,Miss Val St,105-99-1,51.5%,-16.7,-1.0,68-72-1,48.6%,-22.4,-2.0,Missouri,142-165-7,46.3%,-1.2,-1.0,71-82-5,46.4%,4.6,-1.2,Missouri,N/A,N/A,85-94-3,47.5%,-8.7,-0.7,Miss Val St,N/A,N/A,1-0-0,100.0%,9.0,7.5
12,42.9,10:00 PM,Mott Athletics Center,157,Seattle,334,Cal Poly,Seattle,Seattle,Cal Poly,Cal Poly SLO,N/A,N/A,False,N/A,N/A,False,Seattle,0-2-0,0.0%,-4.5,-9.0,0-1-0,0.0%,-7.0,-15.0,Cal Poly,1-1-0,50.0%,2.3,+4.5,0-0-0,0.0%,33.0,--,Cal Poly,N/A,N/A,1-1-0,50.0%,-13.0,4.5,Seattle,N/A,N/A,0-2-0,0.0%,-4.5,-9.0,12,42.9,10:00 PM,Mott Athletics Center,157,Seattle,334,Cal Poly,Seattle,Seattle,Cal Poly,Cal Poly SLO,N/A,N/A,False,N/A,N/A,False,Seattle,153-149-1,50.7%,1.0,0.6,55-56-0,49.6%,-6.2,0.2,Cal Poly,315-363-21,46.5%,-3.4,-0.7,126-154-6,45.0%,2.3,-1.3,Cal Poly,N/A,N/A,226-248-16,47.7%,-8.7,-0.1,Seattle,N/A,N/A,87-73-1,54.4%,9.3,1.4,12,42.9,10:00 PM,Mott Athletics Center,157,Seattle,334,Cal Poly,Seattle,Seattle,Cal Poly,Cal Poly SLO,N/A,N/A,False,N/A,N/A,False,Seattle,127-127-1,50.0%,3.0,0.6,43-52-0,45.3%,-5.9,-0.8,Cal Poly,117-153-8,43.3%,-6.0,-1.6,41-65-2,38.7%,-0.8,-3.0,Cal Poly,N/A,N/A,101-117-7,46.3%,-9.8,-0.8,Seattle,N/A,N/A,79-63-1,55.6%,9.9,1.9
13,41.4,7:00 PM,Alumni Arena,174,Bryant,329,Buffalo,Bryant,Bryant,Buffalo,Buffalo,N/A,N/A,False,N/A,N/A,False,Bryant,0-1-0,0.0%,20.0,-13.0,0,0,0.0,0.0,Buffalo,2-0-0,100.0%,0.3,+13.0,0-0-0,0.0%,9.0,--,Buffalo,N/A,N/A,2-0-0,100.0%,-4.0,13.0,Bryant,N/A,N/A,0-1-0,0.0%,-2.0,-13.0,13,41.4,7:00 PM,Alumni Arena,174,Bryant,329,Buffalo,Bryant,Bryant,Buffalo,Buffalo,N/A,N/A,False,N/A,N/A,False,Bryant,100-120-4,45.5%,-3.6,-0.9,51-66-2,43.6%,-8.9,-1.1,Buffalo,374-359-12,51.0%,0.9,0.4,158-156-4,50.3%,6.4,0.6,Buffalo,N/A,N/A,183-180-6,50.4%,-7.8,0.6,Bryant,N/A,N/A,52-55-1,48.6%,6.3,-0.6,13,41.4,7:00 PM,Alumni Arena,174,Bryant,329,Buffalo,Bryant,Bryant,Buffalo,Buffalo,N/A,N/A,False,N/A,N/A,False,Bryant,93-110-3,45.8%,-1.4,-0.7,47-61-2,43.5%,-7.1,-0.8,Buffalo,157-140-7,52.9%,4.2,0.7,55-66-2,45.5%,9.2,-0.7,Buffalo,N/A,N/A,63-52-3,54.8%,-6.6,1.1,Bryant,N/A,N/A,52-51-1,50.5%,6.7,-0.2
14,40.5,10:00 PM,Alex G. Spanos Center,254,N Arizona,267,Pacific,Northern Arizona,Northern Arizona,Pacific,Pacific,N/A,N/A,False,N/A,N/A,False,N Arizona,0-1-0,0.0%,24.3,-8.0,0-1-0,0.0%,-26.0,-8.0,Pacific,1-1-0,50.0%,20.8,+4.0,0-0-0,0.0%,27.0,--,Pacific,N/A,N/A,1-1-0,50.0%,1.5,4.0,N Arizona,N/A,N/A,0,0,0.0,0.0,14,40.5,10:00 PM,Alex G. Spanos Center,254,N Arizona,267,Pacific,Northern Arizona,Northern Arizona,Pacific,Pacific,N/A,N/A,False,N/A,N/A,False,N Arizona,315-323-14,49.4%,-1.0,-0.5,168-161-8,51.1%,-7.8,-0.2,Pacific,355-387-19,47.8%,1.0,-0.3,165-166-6,49.9%,6.1,-0.4,Pacific,N/A,N/A,166-194-8,46.1%,-8.5,-0.5,N Arizona,N/A,N/A,111-112-2,49.8%,5.6,-0.3,14,40.5,10:00 PM,Alex G. Spanos Center,254,N Arizona,267,Pacific,Northern Arizona,Northern Arizona,Pacific,Pacific,N/A,N/A,False,N/A,N/A,False,N Arizona,145-145-6,50.0%,-5.4,-0.8,81-68-3,54.4%,-10.8,-0.5,Pacific,118-159-9,42.6%,-3.3,-1.2,55-74-4,42.6%,1.5,-1.3,Pacific,N/A,N/A,79-101-5,43.9%,-10.6,-1.2,N Arizona,N/A,N/A,26-41-1,38.8%,1.7,-2.3
15,38.9,7:00 PM,Swisher Gymnasium,269,S Car State,257,Jacksonville,South Carolina State,South Carolina State,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,S Car State,2-1-0,66.7%,35.3,+33.2,0-1-0,0.0%,-22.0,-2.5,Jacksonville,1-1-0,50.0%,-5.7,+1.3,0-0-0,0.0%,13.0,--,Jacksonville,N/A,N/A,1-1-0,50.0%,-15.0,1.3,S Car State,N/A,N/A,2-0-0,100.0%,64.0,51.0,15,38.9,7:00 PM,Swisher Gymnasium,269,S Car State,257,Jacksonville,South Carolina State,South Carolina State,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,S Car State,121-107-5,53.1%,-3.7,0.5,68-68-0,50.0%,-10.2,-0.6,Jacksonville,124-125-5,49.8%,-1.1,0.2,44-48-3,47.8%,6.0,1.0,Jacksonville,N/A,N/A,83-77-2,51.9%,-8.7,0.4,S Car State,N/A,N/A,22-29-0,43.1%,4.5,-0.9,15,38.9,7:00 PM,Swisher Gymnasium,269,S Car State,257,Jacksonville,South Carolina State,South Carolina State,Jacksonville,Jacksonville,N/A,N/A,False,N/A,N/A,False,S Car State,105-88-4,54.4%,-6.2,0.9,63-56-0,52.9%,-13.7,0.4,Jacksonville,100-97-3,50.8%,-0.2,0.4,38-38-2,50.0%,8.3,1.3,Jacksonville,N/A,N/A,61-60-1,50.4%,-9.1,-0.1,S Car State,N/A,N/A,20-27-0,42.6%,4.5,-1.1
16,19.3,7:00 PM,Chesapeake Employers Insurance Arena,361,Coppin St,270,Maryland Bc,Coppin State,Coppin St.,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,Coppin St,2-2-0,50.0%,-21.3,+2.1,2-1-0,66.7%,-24.7,3.5,Maryland Bc,0-1-0,0.0%,13.0,-26.5,0-0-0,0.0%,44.0,--,Maryland Bc,N/A,N/A,0-1-0,0.0%,-49.0,-26.5,Coppin St,N/A,N/A,0,0,0.0,0.0,16,19.3,7:00 PM,Chesapeake Employers Insurance Arena,361,Coppin St,270,Maryland Bc,Coppin State,Coppin St.,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,Coppin St,119-130-4,47.8%,-6.1,-0.9,75-67-4,52.8%,-11.3,-0.4,Maryland Bc,122-112-3,52.1%,-2.3,1.1,50-45-0,52.6%,2.5,0.9,Maryland Bc,N/A,N/A,68-63-2,51.9%,-7.4,1.5,Coppin St,N/A,N/A,19-25-1,43.2%,2.0,-3.0,16,19.3,7:00 PM,Chesapeake Employers Insurance Arena,361,Coppin St,270,Maryland Bc,Coppin State,Coppin St.,UMBC,UMBC,N/A,N/A,False,N/A,N/A,False,Coppin St,104-104-4,50.0%,-10.6,-0.7,70-60-4,53.9%,-15.1,-0.3,Maryland Bc,110-97-2,53.1%,0.1,1.4,47-42-0,52.8%,5.4,1.0,Maryland Bc,N/A,N/A,58-49-1,54.2%,-6.2,2.2,Coppin St,N/A,N/A,16-15-1,51.6%,2.4,-2.8
17,13.0,6:30 PM,Indiana Farmers Coliseum,331,E Michigan,341,Iu Indy,Eastern Michigan,Eastern Michigan,0,0,N/A,N/A,False,N/A,N/A,False,E Michigan,0-1-0,0.0%,2.5,-11.5,0-1-0,0.0%,-20.0,-11.5,Iu Indy,1-0-0,100.0%,28.0,+16.5,0-0-0,0.0%,49.0,--,Iu Indy,N/A,N/A,1-0-0,100.0%,-14.0,16.5,E Michigan,N/A,N/A,0,0,0.0,0.0,17,13.0,6:30 PM,Indiana Farmers Coliseum,331,E Michigan,341,Iu Indy,Eastern Michigan,Eastern Michigan,0,0,N/A,N/A,False,N/A,N/A,False,E Michigan,336-375-8,47.3%,-2.0,-0.8,160-194-2,45.2%,-9.2,-0.9,Iu Indy,195-234-6,45.5%,-2.1,-1.2,67-93-1,41.9%,4.2,-1.7,Iu Indy,N/A,N/A,149-158-4,48.5%,-11.0,-0.9,E Michigan,N/A,N/A,120-103-3,53.8%,5.8,0.1,17,13.0,6:30 PM,Indiana Farmers Coliseum,331,E Michigan,341,Iu Indy,Eastern Michigan,Eastern Michigan,0,0,N/A,N/A,False,N/A,N/A,False,E Michigan,125-148-1,45.8%,-0.4,-1.0,58-83-0,41.1%,-8.7,-1.8,Iu Indy,131-149-4,46.8%,-6.6,-1.3,51-58-1,46.8%,0.1,-0.9,Iu Indy,N/A,N/A,110-108-3,50.5%,-11.1,-0.8,E Michigan,N/A,N/A,51-45-1,53.1%,5.9,0.6
18,12.3,7:00 PM,UPMC Events Center,358,Stonehill,311,Rob Morris,,Stonehill,Robert Morris,Robert Morris,N/A,N/A,False,N/A,N/A,False,Stonehill,0-2-0,0.0%,-12.3,-2.5,0-2-0,0.0%,-28.0,-2.5,Rob Morris,1-1-0,50.0%,-1.3,-3.3,0-0-0,0.0%,28.0,--,Rob Morris,N/A,N/A,1-1-0,50.0%,-16.0,-3.3,Stonehill,N/A,N/A,0,0,0.0,0.0,18,12.3,7:00 PM,UPMC Events Center,358,Stonehill,311,Rob Morris,,Stonehill,Robert Morris,Robert Morris,N/A,N/A,False,N/A,N/A,False,Stonehill,26-36-0,41.9%,-8.1,-1.7,15-24-0,38.5%,-13.9,-1.8,Rob Morris,139-126-2,52.5%,0.1,-0.2,47-54-1,46.5%,5.3,-0.9,Rob Morris,N/A,N/A,87-75-2,53.7%,-8.6,0.0,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4,18,12.3,7:00 PM,UPMC Events Center,358,Stonehill,311,Rob Morris,,Stonehill,Robert Morris,Robert Morris,N/A,N/A,False,N/A,N/A,False,Stonehill,26-36-0,41.9%,-7.9,-1.7,15-24-0,38.5%,-13.6,-1.8,Rob Morris,113-103-2,52.3%,-1.6,-0.4,40-44-1,47.6%,3.7,-0.9,Rob Morris,N/A,N/A,74-65-2,53.2%,-8.4,0.0,Stonehill,N/A,N/A,7-5-0,58.3%,2.8,-1.4
19,9.0,4:00 PM,UPMC Events Center,337,Lindenwood,355,New Orleans,,Lindenwood,New Orleans,New Orleans,N/A,N/A,False,N/A,N/A,False,Lindenwood,0-1-0,0.0%,17.5,-6.0,0-1-0,0.0%,-33.0,-6.0,New Orleans,1-1-0,50.0%,-20.5,+1.0,0-1-0,0.0%,-17.0,-4.5,New Orleans,N/A,N/A,1-1-0,50.0%,-20.5,1.0,Lindenwood,N/A,N/A,0,0,0.0,0.0,19,9.0,4:00 PM,UPMC Events Center,337,Lindenwood,355,New Orleans,,Lindenwood,New Orleans,New Orleans,N/A,N/A,False,N/A,N/A,False,Lindenwood,26-31-1,45.6%,-6.2,-1.1,12-19-1,38.7%,-16.4,-1.5,New Orleans,243-258-8,48.5%,-1.5,-0.7,94-105-1,47.2%,6.8,-0.3,New Orleans,N/A,N/A,147-152-7,49.2%,-10.3,-0.8,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0,19,9.0,4:00 PM,UPMC Events Center,337,Lindenwood,355,New Orleans,,Lindenwood,New Orleans,New Orleans,N/A,N/A,False,N/A,N/A,False,Lindenwood,26-31-1,45.6%,-6.2,-1.1,12-19-1,38.7%,-16.4,-1.5,New Orleans,92-94-3,49.5%,-1.3,-1.2,34-33-1,50.8%,8.5,0.3,New Orleans,N/A,N/A,50-62-2,44.6%,-13.5,-3.1,Lindenwood,N/A,N/A,2-3-0,40.0%,-1.0,-3.0
20,--,10:00 PM,SRC Arena,0,La Sierra University,143,Uc Riverside,0,0,UC Riverside,UC Riverside,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Uc Riverside,3-0-0,100.0%,-6.7,+7.3,0,0,0.0,0,Uc Riverside,N/A,N/A,3-0-0,100.0%,-6.7,7.3,La Sierra University,N/A,N/A,0,0,0.0,0.0,20,--,10:00 PM,SRC Arena,0,La Sierra University,143,Uc Riverside,0,0,UC Riverside,UC Riverside,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uc Riverside,301-302-15,49.9%,-3.1,-0.2,118-135-4,46.6%,3.4,-0.6,Uc Riverside,N/A,N/A,222-212-13,51.2%,-8.4,0.3,La Sierra University,N/A,N/A,0,0,0.0,0.0,20,--,10:00 PM,SRC Arena,0,La Sierra University,143,Uc Riverside,0,0,UC Riverside,UC Riverside,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Uc Riverside,140-133-8,51.3%,-0.2,0.4,58-57-2,50.4%,6.5,0.5,Uc Riverside,N/A,N/A,91-83-8,52.3%,-6.5,1.0,La Sierra University,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,Ocean Bank Convocation Center (FIU),0,Florida National,287,Florida Intl,0,0,FIU,Florida International,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Florida Intl,1-1-0,50.0%,-6.0,+0.8,0,0,0.0,0,Florida Intl,N/A,N/A,1-1-0,50.0%,-6.0,0.8,Florida National,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,Ocean Bank Convocation Center (FIU),0,Florida National,287,Florida Intl,0,0,FIU,Florida International,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Florida Intl,313-341-14,47.9%,-2.5,-0.6,132-153-8,46.3%,3.0,-1.0,Florida Intl,N/A,N/A,224-225-13,49.9%,-8.8,-0.1,Florida National,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,Ocean Bank Convocation Center (FIU),0,Florida National,287,Florida Intl,0,0,FIU,Florida International,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Florida Intl,133-138-7,49.1%,-0.7,-0.7,59-60-4,49.6%,5.1,-0.6,Florida Intl,N/A,N/A,87-79-6,52.4%,-7.5,0.0,Florida National,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,Sanford Coyote Sports Center,0,Dakota Wesleyan,233,South Dakota,0,0,,South Dakota,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,South Dakota,2-1-0,66.7%,8.3,+3.2,1-1-0,50.0%,17.3,+4.5,South Dakota,N/A,N/A,1-0-0,100.0%,-19.0,0.5,Dakota Wesleyan,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,Sanford Coyote Sports Center,0,Dakota Wesleyan,233,South Dakota,0,0,,South Dakota,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,South Dakota,189-175-5,51.9%,1.3,0.1,81-60-2,57.5%,9.9,1.3,South Dakota,N/A,N/A,108-99-3,52.2%,-7.6,0.3,Dakota Wesleyan,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,Sanford Coyote Sports Center,0,Dakota Wesleyan,233,South Dakota,0,0,,South Dakota,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,South Dakota,148-136-4,52.1%,2.0,0.0,62-47-2,56.9%,10.2,1.1,South Dakota,N/A,N/A,73-74-2,49.7%,-7.5,-0.3,Dakota Wesleyan,N/A,N/A,0,0,0.0,0.0
20,--,9:00 PM,Hamilton Gymnasium,0,Colorado Christian,306,Denver,0,0,Denver,Denver,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Denver,2-1-0,66.7%,-5.0,+4.3,1-0-0,100.0%,17.0,+6.5,Denver,N/A,N/A,1-1-0,50.0%,-16.0,3.3,Colorado Christian,N/A,N/A,0,0,0.0,0.0,20,--,9:00 PM,Hamilton Gymnasium,0,Colorado Christian,306,Denver,0,0,Denver,Denver,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Denver,329-340-16,49.2%,-1.5,-0.4,159-137-6,53.7%,5.1,0.9,Denver,N/A,N/A,185-211-11,46.7%,-8.3,-0.6,Colorado Christian,N/A,N/A,0,0,0.0,0.0,20,--,9:00 PM,Hamilton Gymnasium,0,Colorado Christian,306,Denver,0,0,Denver,Denver,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Denver,131-148-5,47.0%,-2.8,-0.8,57-62-1,47.9%,3.3,-0.5,Denver,N/A,N/A,88-96-3,47.8%,-8.1,-0.3,Colorado Christian,N/A,N/A,0,0,0.0,0.0
20,--,7:00 PM,McAlister Field House,0,North Greenville,297,Citadel,0,0,,The Citadel,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Citadel,2-0-0,100.0%,14.3,+13.3,1-0-0,100.0%,26.0,+19.0,Citadel,N/A,N/A,1-0-0,100.0%,-9.0,7.5,North Greenville,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,McAlister Field House,0,North Greenville,297,Citadel,0,0,,The Citadel,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Citadel,272-299-15,47.6%,-3.9,-0.7,106-133-7,44.4%,3.1,-1.3,Citadel,N/A,N/A,230-244-11,48.5%,-11.3,-0.4,North Greenville,N/A,N/A,0,0,0.0,0.0,20,--,7:00 PM,McAlister Field House,0,North Greenville,297,Citadel,0,0,,The Citadel,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Citadel,126-131-9,49.0%,-3.4,-0.8,46-62-3,42.6%,4.3,-1.7,Citadel,N/A,N/A,108-108-8,50.0%,-10.5,-0.4,North Greenville,N/A,N/A,0,0,0.0,0.0
20,--,8:00 PM,Wisdom Gym,0,Tabor College,318,Tarleton St,0,0,Tarleton State,Tarleton State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Tarleton St,0-3-0,0.0%,-27.7,-15.0,0-1-0,0.0%,-29.0,-23.5,Tarleton St,N/A,N/A,0-3-0,0.0%,-27.7,-15.0,Tabor College,N/A,N/A,0,0,0.0,0.0,20,--,8:00 PM,Wisdom Gym,0,Tabor College,318,Tarleton St,0,0,Tarleton State,Tarleton State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tarleton St,54-53-1,50.5%,3.7,0.9,21-19-1,52.5%,14.3,0.3,Tarleton St,N/A,N/A,33-34-0,49.3%,-7.1,1.3,Tabor College,N/A,N/A,0,0,0.0,0.0,20,--,8:00 PM,Wisdom Gym,0,Tabor College,318,Tarleton St,0,0,Tarleton State,Tarleton State,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Tarleton St,54-53-1,50.5%,3.6,0.9,21-19-1,52.5%,14.3,0.3,Tarleton St,N/A,N/A,33-34-0,49.3%,-7.1,1.3,Tabor College,N/A,N/A,0,0,0.0,0.0
20,--,7:30 PM,Fant-Ewing Coliseum,0,Ecclesia College,323,Ul Monroe,0,0,ULM,UL Monroe,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0,0,0,0.0,0.0,Ul Monroe,0-3-0,0.0%,-4.3,-7.7,0-0-0,0.0%,50.0,--,Ul Monroe,N/A,N/A,0-3-0,0.0%,-22.3,-7.7,Ecclesia College,N/A,N/A,0,0,0.0,0.0,20,--,7:30 PM,Fant-Ewing Coliseum,0,Ecclesia College,323,Ul Monroe,0,0,ULM,UL Monroe,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ul Monroe,247-242-8,50.5%,-3.0,-0.1,102-97-3,51.3%,5.3,0.2,Ul Monroe,N/A,N/A,184-183-7,50.1%,-9.5,-0.2,Ecclesia College,N/A,N/A,0,0,0.0,0.0,20,--,7:30 PM,Fant-Ewing Coliseum,0,Ecclesia College,323,Ul Monroe,0,0,ULM,UL Monroe,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Ul Monroe,144-139-5,50.9%,-0.6,0.4,63-56-2,52.9%,7.8,1.4,Ul Monroe,N/A,N/A,98-94-4,51.0%,-8.0,0.4,Ecclesia College,N/A,N/A,0,0,0.0,0.0
