Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
12,90.8,9:30 PM,Mullett Arena,26,Miss State,100,Unlv,Mississippi State,Mississippi State,UNLV,UNLV,-7.5,−112,False,+7.5,−108,True,Miss State,404-367-26,52.4%,4.0,0.5,136-136-10,50.0%,-4.0,-0.1,Unlv,362-352-14,50.7%,4.5,0.0,189-198-8,48.8%,9.3,-0.5,Unlv,+7.5,−108,135-126-6,51.7%,-5.7,0.3,Miss State,-7.5,−112,223-204-15,52.2%,9.1,0.6
13,89.8,5:30 PM,Wide World of Sports Complex,36,Utah St,107,St Bonavent,Utah State,Utah St.,Saint Bonaventure,St. Bonaventure,-6,−108,False,+6,−112,True,Utah St,408-361-13,53.1%,7.7,1.2,147-161-3,47.7%,1.2,0.4,St Bonavent,375-361-19,51.0%,0.6,-0.1,164-158-6,50.9%,5.3,-0.2,St Bonavent,+6,−112,180-179-8,50.1%,-7.9,-0.4,Utah St,-6,−108,299-243-11,55.2%,10.9,1.5
14,88.5,4:00 PM,Acrisure Arena,106,Santa Clara,61,Tx Christian,Santa Clara,Santa Clara,TCU,Texas Christian,+3.5,−110,True,-3.5,−110,False,Santa Clara,383-371-19,50.8%,0.4,-0.3,161-143-6,53.0%,-5.1,0.2,Tx Christian,351-403-12,46.6%,1.5,-0.4,159-207-5,43.4%,7.5,-0.3,Santa Clara,+3.5,−110,209-191-13,52.3%,-8.0,0.0,Tx Christian,-3.5,−110,161-179-4,47.4%,9.0,0.0
15,87.8,12:00 PM,Wide World of Sports Complex,75,Wichita St,97,Minnesota,Wichita State,Wichita St.,Minnesota,Minnesota,-2,−108,False,+2,−112,True,Wichita St,399-369-20,52.0%,6.0,0.5,162-129-8,55.7%,0.4,0.8,Minnesota,383-413-16,48.1%,2.0,-0.5,210-193-10,52.1%,8.3,0.1,Minnesota,+2,−112,187-217-7,46.3%,-7.0,-0.2,Wichita St,-2,−108,268-241-11,52.7%,9.8,0.6
16,84.7,6:30 PM,Acrisure Arena,103,Colorado St,104,Washington,Colorado State,Colorado St.,Washington,Washington,+2,−105,True,-2,−115,False,Colorado St,353-378-18,48.3%,2.7,0.2,148-155-7,48.8%,-4.7,-0.3,Washington,409-419-15,49.4%,2.3,-0.1,198-219-9,47.5%,7.6,-0.1,Colorado St,+2,−105,158-203-9,43.8%,-7.5,-0.5,Washington,-2,−115,222-228-7,49.3%,9.4,0.3
17,84.4,7:30 PM,Imperial Arena,76,Providence,131,Davidson,Providence,Providence,Davidson,Davidson,-5,−112,False,+5,−108,True,Providence,393-400-15,49.6%,2.7,0.4,161-129-7,55.5%,-3.1,1.4,Davidson,373-326-14,53.4%,6.4,0.5,152-132-4,53.5%,14.2,0.5,Davidson,+5,−108,105-106-6,49.8%,-7.2,-0.1,Providence,-5,−112,183-217-10,45.8%,7.7,-0.7
18,83.6,8:00 PM,Wide World of Sports Complex,101,North Texas,117,N Iowa,North Texas,North Texas,,Northern Iowa,-3.5,−110,False,N/A,N/A,False,North Texas,358-337-17,51.5%,0.4,0.1,175-154-12,53.2%,-7.3,0.2,N Iowa,388-383-18,50.3%,2.6,-0.1,164-172-10,48.8%,7.8,-0.4,N Iowa,N/A,N/A,179-161-6,52.7%,-4.9,1.0,North Texas,-3.5,−110,153-145-7,51.3%,6.6,-0.3
19,79.1,9:30 PM,ENMAX Centre,127,Kent St,132,Towson,Kent State,Kent St.,Towson,Towson,-1.5,−112,False,+1.5,−108,True,Kent St,412-371-25,52.6%,5.1,0.6,190-159-9,54.4%,-0.7,0.6,Towson,312-298-13,51.2%,-2.4,0.1,129-124-4,51.0%,2.4,-0.1,Towson,+1.5,−108,201-188-10,51.7%,-8.8,0.3,Kent St,-1.5,−112,263-244-18,51.9%,7.4,0.1
20,78.0,7:30 PM,ENMAX Centre,179,Kennesaw St,66,Uc Irvine,Kennesaw State,Kennesaw St.,UC Irvine,UC Irvine,+11,−112,True,-11,−108,False,Kennesaw St,113-121-4,48.3%,-5.9,-0.5,57-63-2,47.5%,-12.3,-1.0,Uc Irvine,383-370-23,50.9%,3.0,0.3,150-150-8,50.0%,8.9,-0.2,Kennesaw St,+11,−112,81-93-1,46.6%,-13.1,-0.9,Uc Irvine,-11,−108,216-214-13,50.2%,7.0,-0.2
21,73.8,2:00 PM,Florida State College at Jacksonville South Campus,94,Rhode Island,193,Tx-Arlington,Rhode Island,Rhode Island,UT Arlington,Texas-Arlington,-7.5,−112,False,+7.5,−108,True,Rhode Island,364-415-13,46.7%,0.7,-0.5,167-167-7,50.0%,-3.7,0.2,Tx-Arlington,199-165-9,54.7%,1.7,0.7,76-65-4,53.9%,8.5,-0.3,Tx-Arlington,+7.5,−108,102-72-4,58.6%,-6.1,2.4,Rhode Island,-7.5,−112,178-211-8,45.8%,7.0,-0.8
22,62.8,3:00 PM,Pete Hanna Center,238,N Dakota St,134,Utah Valley,North Dakota State,North Dakota State,Utah Valley,Utah Valley,+6,−108,True,-6,−112,False,N Dakota St,209-226-4,48.1%,4.7,0.4,99-113-2,46.7%,-2.9,0.0,Utah Valley,139-119-2,53.9%,3.3,1.5,58-43-0,57.4%,12.0,2.5,N Dakota St,+6,−108,75-91-2,45.2%,-7.4,0.4,Utah Valley,-6,−112,71-57-1,55.5%,8.0,1.1
