Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
27,60.3,7:00 PM,Allen County War Memorial Coliseum,256,Beth-Cook,126,Ipfw,Bethune-Cookman,Bethune-Cookman,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,Beth-Cook,1-1-0,50.0%,-19.0,+8.8,1-1-0,50.0%,-19.0,8.8,Ipfw,1-0-0,100.0%,22.5,+4.5,0-0-0,0.0%,52.0,--,Ipfw,N/A,N/A,1-0-0,100.0%,-7.0,4.5,Beth-Cook,N/A,N/A,0,0,0.0,0.0,27,60.3,7:00 PM,Allen County War Memorial Coliseum,256,Beth-Cook,126,Ipfw,Bethune-Cookman,Bethune-Cookman,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,Beth-Cook,92-100-6,47.9%,-3.6,-0.5,40-61-3,39.6%,-10.0,-1.9,Ipfw,220-194-8,53.1%,0.2,0.3,85-83-4,50.6%,9.6,+0.1,Ipfw,N/A,N/A,121-87-3,58.2%,-6.1,1.1,Beth-Cook,N/A,N/A,31-33-2,48.4%,3.6,-0.7,27,60.3,7:00 PM,Allen County War Memorial Coliseum,256,Beth-Cook,126,Ipfw,Bethune-Cookman,Bethune-Cookman,Purdue Fort Wayne,Purdue Fort Wayne,N/A,N/A,False,N/A,N/A,False,Beth-Cook,79-89-4,47.0%,-2.2,-0.6,36-57-3,38.7%,-9.8,-2.0,Ipfw,147-140-4,51.2%,4.0,0.3,61-59-2,50.8%,12.2,+0.6,Ipfw,N/A,N/A,75-61-3,55.2%,-5.4,0.9,Beth-Cook,N/A,N/A,26-32-1,44.8%,2.9,-1.2
28,58.7,8:00 PM,First National Bank Arena,277,Ar Lit Rock,106,Arkansas St,Little Rock,Little Rock,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ar Lit Rock,0-1-0,0.0%,2.5,-4.0,0-1-0,0.0%,-15.0,-4.0,Arkansas St,1-1-0,50.0%,-2.0,+8.0,0-1-0,0.0%,5.0,-0.5,Arkansas St,N/A,N/A,1-0-0,100.0%,-9.0,16.5,Ar Lit Rock,N/A,N/A,0,0,0.0,0.0,28,58.7,8:00 PM,First National Bank Arena,277,Ar Lit Rock,106,Arkansas St,Little Rock,Little Rock,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ar Lit Rock,332-357-17,48.2%,0.1,-0.2,156-182-4,46.2%,-6.7,-0.7,Arkansas St,347-341-16,50.4%,1.1,0.0,155-132-6,54.0%,8.6,+0.5,Arkansas St,N/A,N/A,196-181-9,52.0%,-6.9,0.4,Ar Lit Rock,N/A,N/A,136-142-9,48.9%,6.0,0.3,28,58.7,8:00 PM,First National Bank Arena,277,Ar Lit Rock,106,Arkansas St,Little Rock,Little Rock,Arkansas State,Arkansas St.,N/A,N/A,False,N/A,N/A,False,Ar Lit Rock,134-146-5,47.9%,0.2,0.2,60-74-1,44.8%,-5.8,-0.3,Arkansas St,146-135-6,52.0%,-0.8,-0.1,67-54-2,55.4%,5.6,+0.3,Arkansas St,N/A,N/A,96-82-4,53.9%,-6.6,0.7,Ar Lit Rock,N/A,N/A,56-59-3,48.7%,6.0,0.0
29,56.1,7:00 PM,Kaplan Arena,178,Norfolk St,238,Wm & Mary,Norfolk State,Norfolk State,,William & Mary,N/A,N/A,False,N/A,N/A,False,Norfolk St,1-0-0,100.0%,37.7,+18.5,0,0,0.0,0.0,Wm & Mary,0-1-0,0.0%,18.0,-15.5,0-0-0,0.0%,48.0,--,Wm & Mary,N/A,N/A,0,0,0.0,0.0,Norfolk St,N/A,N/A,0,0,0.0,0.0,29,56.1,7:00 PM,Kaplan Arena,178,Norfolk St,238,Wm & Mary,Norfolk State,Norfolk State,,William & Mary,N/A,N/A,False,N/A,N/A,False,Norfolk St,135-117-5,53.6%,-0.2,1.0,63-53-1,54.3%,-6.2,0.4,Wm & Mary,327-340-19,49.0%,-1.4,-0.3,142-140-8,50.4%,4.8,-0.3,Wm & Mary,N/A,N/A,204-218-13,48.3%,-8.5,0.0,Norfolk St,N/A,N/A,69-61-4,53.1%,9.2,1.7,29,56.1,7:00 PM,Kaplan Arena,178,Norfolk St,238,Wm & Mary,Norfolk State,Norfolk State,,William & Mary,N/A,N/A,False,N/A,N/A,False,Norfolk St,109-95-4,53.4%,4.2,1.2,52-50-1,51.0%,-4.4,0.0,Wm & Mary,138-133-6,50.9%,0.1,-0.4,59-49-3,54.6%,7.8,0.0,Wm & Mary,N/A,N/A,74-78-3,48.7%,-8.4,-0.1,Norfolk St,N/A,N/A,60-53-4,53.1%,9.6,2.0
30,55.9,7:00 PM,Charles E. Smith Center,281,Nc A&T,120,Geo Wshgtn,,North Carolina A&T,George Washington,George Washington,N/A,N/A,False,N/A,N/A,False,Nc A&T,1-0-0,100.0%,18.0,+10.5,1-0-0,100.0%,-16.0,10.5,Geo Wshgtn,1-1-0,50.0%,22.5,+6.5,1-1-0,50.0%,22.5,+6.5,Geo Wshgtn,N/A,N/A,0,0,0.0,0.0,Nc A&T,N/A,N/A,0,0,0.0,0.0,30,55.9,7:00 PM,Charles E. Smith Center,281,Nc A&T,120,Geo Wshgtn,,North Carolina A&T,George Washington,George Washington,N/A,N/A,False,N/A,N/A,False,Nc A&T,111-114-2,49.3%,-4.8,-0.3,53-57-1,48.2%,-11.9,-1.0,Geo Wshgtn,357-381-15,48.4%,1.0,-0.2,173-162-5,51.6%,6.3,+0.3,Geo Wshgtn,N/A,N/A,180-204-7,46.9%,-7.1,-0.2,Nc A&T,N/A,N/A,30-42-0,41.7%,4.1,-2.0,30,55.9,7:00 PM,Charles E. Smith Center,281,Nc A&T,120,Geo Wshgtn,,North Carolina A&T,George Washington,George Washington,N/A,N/A,False,N/A,N/A,False,Nc A&T,95-100-2,48.7%,-4.3,-0.4,48-53-1,47.5%,-11.7,-1.1,Geo Wshgtn,138-165-3,45.5%,-0.7,-0.4,75-71-1,51.4%,4.4,+0.4,Geo Wshgtn,N/A,N/A,83-89-2,48.3%,-6.5,0.7,Nc A&T,N/A,N/A,24-37-0,39.3%,4.4,-2.0
31,55.0,10:00 PM,LionTree Arena,278,Sac State,132,Ucsd,Sacramento State,Sacramento State,,San Diego,N/A,N/A,False,N/A,N/A,False,Sac State,1-0-1,100.0%,27.5,+20.3,0-0-1,0.0%,-7.0,0.0,Ucsd,2-0-0,100.0%,6.5,+7.5,1-0-0,100.0%,18.0,+9.5,Ucsd,N/A,N/A,1-0-0,100.0%,-5.0,5.5,Sac State,N/A,N/A,1-0-0,100.0%,62.0,40.5,31,55.0,10:00 PM,LionTree Arena,278,Sac State,132,Ucsd,Sacramento State,Sacramento State,,San Diego,N/A,N/A,False,N/A,N/A,False,Sac State,288-307-21,48.4%,-4.5,-0.6,156-162-12,49.1%,-11.3,-0.7,Ucsd,52-49-2,51.5%,-3.5,0.0,26-17-2,60.5%,7.3,+0.8,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Sac State,N/A,N/A,72-78-5,48.0%,3.5,-1.0,31,55.0,10:00 PM,LionTree Arena,278,Sac State,132,Ucsd,Sacramento State,Sacramento State,,San Diego,N/A,N/A,False,N/A,N/A,False,Sac State,136-136-8,50.0%,-1.1,-0.4,71-63-5,53.0%,-7.1,-0.1,Ucsd,52-49-2,51.5%,0.5,0.0,26-17-2,60.5%,7.3,+0.8,Ucsd,N/A,N/A,29-31-2,48.3%,-6.5,0.8,Sac State,N/A,N/A,40-47-3,46.0%,3.3,-1.5
32,54.5,8:30 PM,Cintas Center,322,Jackson St,60,Xavier,Jackson State,Jackson State,Xavier,Xavier,N/A,N/A,False,N/A,N/A,False,Jackson St,1-1-0,50.0%,-33.0,-3.3,1-1-0,50.0%,-33.0,-3.3,Xavier,0-2-0,0.0%,11.5,-16.8,0-2-0,0.0%,11.5,-16.8,Xavier,N/A,N/A,0,0,0.0,0.0,Jackson St,N/A,N/A,0,0,0.0,0.0,32,54.5,8:30 PM,Cintas Center,322,Jackson St,60,Xavier,Jackson State,Jackson State,Xavier,Xavier,N/A,N/A,False,N/A,N/A,False,Jackson St,117-111-3,51.3%,-2.9,-0.3,77-59-2,56.6%,-8.4,0.6,Xavier,438-399-25,52.3%,7.1,0.6,208-187-10,52.7%,12.9,+1.2,Xavier,N/A,N/A,123-102-9,54.7%,-2.8,1.7,Jackson St,N/A,N/A,38-49-0,43.7%,4.9,-1.8,32,54.5,8:30 PM,Cintas Center,322,Jackson St,60,Xavier,Jackson State,Jackson State,Xavier,Xavier,N/A,N/A,False,N/A,N/A,False,Jackson St,101-95-3,51.5%,-2.8,0.1,70-54-2,56.5%,-8.2,0.7,Xavier,167-166-7,50.2%,5.2,0.2,82-86-3,48.8%,10.1,+0.3,Xavier,N/A,N/A,56-49-4,53.3%,-3.4,1.4,Jackson St,N/A,N/A,34-43-0,44.2%,5.7,-0.9
33,53.5,7:00 PM,Donald L. Tucker Center,312,Tarleton St,91,Florida St,Tarleton State,Tarleton State,Florida State,Florida State,N/A,N/A,False,N/A,N/A,False,Tarleton St,0-2-0,0.0%,-31.5,-21.0,0-1-0,0.0%,-34.0,-18.5,Florida St,1-1-0,50.0%,10.0,+1.3,1-0-0,100.0%,12.0,+4.5,Florida St,N/A,N/A,0,0,0.0,0.0,Tarleton St,N/A,N/A,0,0,0.0,0.0,33,53.5,7:00 PM,Donald L. Tucker Center,312,Tarleton St,91,Florida St,Tarleton State,Tarleton State,Florida State,Florida State,N/A,N/A,False,N/A,N/A,False,Tarleton St,54-52-1,50.9%,3.8,0.9,29-28-0,50.9%,-6.1,0.9,Florida St,391-391-17,50.0%,2.9,-0.3,185-175-11,51.4%,8.7,+0.2,Florida St,N/A,N/A,188-168-5,52.8%,-6.5,0.5,Tarleton St,N/A,N/A,21-19-1,52.5%,6.2,0.2,33,53.5,7:00 PM,Donald L. Tucker Center,312,Tarleton St,91,Florida St,Tarleton State,Tarleton State,Florida State,Florida State,N/A,N/A,False,N/A,N/A,False,Tarleton St,54-52-1,50.9%,3.8,0.9,29-28-0,50.9%,-6.4,0.9,Florida St,156-162-7,49.1%,3.9,-0.4,84-69-4,54.9%,9.8,+1.1,Florida St,N/A,N/A,56-54-0,50.9%,-5.2,0.9,Tarleton St,N/A,N/A,21-19-1,52.5%,6.2,0.2
34,53.2,8:00 PM,Moody Center,338,Chicago St,29,Texas,Chicago State,Chicago St.,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Chicago St,1-1-0,50.0%,-13.5,0.0,1-0-0,100.0%,-7.0,14.5,Texas,0-2-0,0.0%,11.5,-6.0,0-1-0,0.0%,31.0,-2.5,Texas,N/A,N/A,0,0,0.0,0.0,Chicago St,N/A,N/A,0,0,0.0,0.0,34,53.2,8:00 PM,Moody Center,338,Chicago St,29,Texas,Chicago State,Chicago St.,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Chicago St,105-121-4,46.5%,-10.8,-1.7,61-71-3,46.2%,-17.8,-2.0,Texas,406-426-12,48.8%,6.6,0.0,183-196-5,48.3%,13.3,+0.5,Texas,N/A,N/A,144-125-3,53.5%,-4.7,0.8,Chicago St,N/A,N/A,7-9-1,43.8%,4.1,-4.4,34,53.2,8:00 PM,Moody Center,338,Chicago St,29,Texas,Chicago State,Chicago St.,Texas,Texas,N/A,N/A,False,N/A,N/A,False,Chicago St,94-110-3,46.1%,-12.8,-1.9,54-62-2,46.6%,-19.8,-2.1,Texas,157-171-3,47.9%,4.9,0.0,75-93-2,44.6%,10.6,0.0,Texas,N/A,N/A,68-55-1,55.3%,-3.6,1.8,Chicago St,N/A,N/A,5-8-1,38.5%,2.5,-7.0
35,52.9,9:00 PM,Moby Arena,325,Denver,72,Colorado St,Denver,Denver,Colorado State,Colorado St.,N/A,N/A,False,N/A,N/A,False,Denver,1-1-0,50.0%,-3.0,+0.3,0-1-0,0.0%,-23.0,-6.0,Colorado St,1-1-0,50.0%,17.0,-3.3,1-1-0,50.0%,17.0,-3.3,Colorado St,N/A,N/A,0,0,0.0,0.0,Denver,N/A,N/A,1-0-0,100.0%,17.0,6.5,35,52.9,9:00 PM,Moby Arena,325,Denver,72,Colorado St,Denver,Denver,Colorado State,Colorado St.,N/A,N/A,False,N/A,N/A,False,Denver,328-340-16,49.1%,-1.5,-0.4,140-177-7,44.2%,-8.5,-1.5,Colorado St,353-375-18,48.5%,2.7,0.2,157-168-10,48.3%,8.6,+0.3,Colorado St,N/A,N/A,158-202-9,43.9%,-7.4,-0.5,Denver,N/A,N/A,141-126-5,52.8%,6.5,0.0,35,52.9,9:00 PM,Moby Arena,325,Denver,72,Colorado St,Denver,Denver,Colorado State,Colorado St.,N/A,N/A,False,N/A,N/A,False,Denver,130-148-5,46.8%,-2.7,-0.9,59-76-1,43.7%,-9.2,-1.5,Colorado St,144-157-5,47.8%,3.5,0.2,63-75-4,45.7%,8.5,0.0,Colorado St,N/A,N/A,54-73-2,42.5%,-7.0,-0.6,Denver,N/A,N/A,42-51-2,45.2%,3.5,-1.7
36,52.4,7:00 PM,Bryce Jordan Center,344,St Fran (Pa),21,Penn St,Saint Francis PA,St. Francis (PA),Penn State,Penn St.,N/A,N/A,False,N/A,N/A,False,St Fran (Pa),2-1-0,66.7%,-18.3,+1.7,2-1-0,66.7%,-18.3,1.7,Penn St,2-0-0,100.0%,45.5,+24.0,2-0-0,100.0%,45.5,+24.0,Penn St,N/A,N/A,0,0,0.0,0.0,St Fran (Pa),N/A,N/A,0,0,0.0,0.0,36,52.4,7:00 PM,Bryce Jordan Center,344,St Fran (Pa),21,Penn St,Saint Francis PA,St. Francis (PA),Penn State,Penn St.,N/A,N/A,False,N/A,N/A,False,St Fran (Pa),103-109-3,48.6%,-3.9,-0.7,64-68-1,48.5%,-9.2,-0.4,Penn St,395-362-21,52.2%,-0.3,0.4,183-166-11,52.4%,5.2,+0.6,Penn St,N/A,N/A,246-222-10,52.6%,-7.5,0.7,St Fran (Pa),N/A,N/A,40-32-2,55.6%,4.6,-0.6,36,52.4,7:00 PM,Bryce Jordan Center,344,St Fran (Pa),21,Penn St,Saint Francis PA,St. Francis (PA),Penn State,Penn St.,N/A,N/A,False,N/A,N/A,False,St Fran (Pa),99-103-3,49.0%,-0.9,-0.7,60-63-1,48.8%,-6.7,-0.4,Penn St,172-140-7,55.1%,2.1,1.1,80-69-1,53.7%,7.6,+1.0,Penn St,N/A,N/A,98-64-2,60.5%,-4.4,2.1,St Fran (Pa),N/A,N/A,40-32-2,55.6%,4.6,-0.6
37,51.4,11:00 PM,Matthew Knight Arena,346,Portland,28,Oregon,,Portland,Oregon,Oregon,N/A,N/A,False,N/A,N/A,False,Portland,0-1-0,0.0%,-14.0,-34.0,0,0,0.0,0.0,Oregon,1-1-0,50.0%,23.0,+5.8,1-1-0,50.0%,23.0,+5.8,Oregon,N/A,N/A,0,0,0.0,0.0,Portland,N/A,N/A,0,0,0.0,0.0,37,51.4,11:00 PM,Matthew Knight Arena,346,Portland,28,Oregon,,Portland,Oregon,Oregon,N/A,N/A,False,N/A,N/A,False,Portland,346-380-16,47.7%,-3.3,-0.7,156-169-4,48.0%,-9.3,-0.5,Oregon,434-409-17,51.5%,5.1,0.5,217-200-8,52.0%,11.2,+1.2,Oregon,N/A,N/A,155-140-4,52.5%,-5.0,1.2,Portland,N/A,N/A,123-116-7,51.5%,5.9,-0.2,37,51.4,11:00 PM,Matthew Knight Arena,346,Portland,28,Oregon,,Portland,Oregon,Oregon,N/A,N/A,False,N/A,N/A,False,Portland,133-151-7,46.8%,-4.0,-1.3,57-58-2,49.6%,-10.0,-0.5,Oregon,185-161-3,53.5%,6.9,0.6,96-73-1,56.8%,13.5,+2.2,Oregon,N/A,N/A,47-41-1,53.4%,-3.8,0.9,Portland,N/A,N/A,44-42-2,51.2%,5.1,-1.0
38,51.3,6:30 PM,Amica Mutual Pavilion,327,Hampton,80,Providence,,Hampton,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Hampton,0-1-0,0.0%,14.5,-15.0,0-1-0,0.0%,-28.0,-15.0,Providence,1-1-0,50.0%,15.5,-6.3,1-1-0,50.0%,15.5,-6.3,Providence,N/A,N/A,0,0,0.0,0.0,Hampton,N/A,N/A,0,0,0.0,0.0,38,51.3,6:30 PM,Amica Mutual Pavilion,327,Hampton,80,Providence,,Hampton,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Hampton,128-123-2,51.0%,0.2,0.2,58-56-0,50.9%,-3.9,0.0,Providence,391-398-15,49.6%,2.6,0.4,188-207-6,47.6%,7.8,+0.2,Providence,N/A,N/A,204-177-5,53.5%,-4.8,1.6,Hampton,N/A,N/A,32-28-1,53.3%,5.4,0.7,38,51.3,6:30 PM,Amica Mutual Pavilion,327,Hampton,80,Providence,,Hampton,Providence,Providence,N/A,N/A,False,N/A,N/A,False,Hampton,109-99-2,52.4%,-1.7,0.4,51-50-0,50.5%,-8.2,-0.1,Providence,172-152-5,53.1%,3.5,0.8,84-81-2,50.9%,8.4,+0.4,Providence,N/A,N/A,87-57-2,60.4%,-2.8,2.6,Hampton,N/A,N/A,28-19-1,59.6%,6.2,1.7
39,49.6,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,290,Lehigh,160,Columbia,Lehigh,Lehigh,,Columbia,N/A,N/A,False,N/A,N/A,False,Lehigh,1-1-0,50.0%,-26.0,-11.0,1-1-0,50.0%,-26.0,-11.0,Columbia,2-1-0,66.7%,11.3,+10.7,1-0-0,100.0%,21.0,+8.5,Columbia,N/A,N/A,1-0-0,100.0%,10.0,27.0,Lehigh,N/A,N/A,0,0,0.0,0.0,39,49.6,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,290,Lehigh,160,Columbia,Lehigh,Lehigh,,Columbia,N/A,N/A,False,N/A,N/A,False,Lehigh,125-122-1,50.6%,0.1,0.0,72-56-0,56.3%,-4.7,1.0,Columbia,261-263-6,49.8%,-1.5,-0.5,104-134-2,43.7%,3.8,-1.7,Columbia,N/A,N/A,172-161-4,51.7%,-9.5,-0.2,Lehigh,N/A,N/A,53-59-1,47.3%,5.0,-0.7,39,49.6,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,290,Lehigh,160,Columbia,Lehigh,Lehigh,,Columbia,N/A,N/A,False,N/A,N/A,False,Lehigh,100-100-1,50.0%,-0.1,-0.5,62-49-0,55.9%,-3.9,0.9,Columbia,98-121-5,44.8%,-1.0,-1.0,40-65-2,38.1%,4.7,-1.8,Columbia,N/A,N/A,64-78-3,45.1%,-10.0,-1.4,Lehigh,N/A,N/A,41-47-1,46.6%,3.9,-1.5
40,48.8,7:00 PM,Hynes Athletics Center,258,Delaware,208,Iona,Delaware,Delaware,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Delaware,0-2-0,0.0%,-4.0,-9.0,0,0,0.0,0.0,Iona,1-1-0,50.0%,-7.5,+1.0,0,0,0.0,0,Iona,N/A,N/A,1-1-0,50.0%,-7.5,1.0,Delaware,N/A,N/A,0-2-0,0.0%,-4.0,-9.0,40,48.8,7:00 PM,Hynes Athletics Center,258,Delaware,208,Iona,Delaware,Delaware,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Delaware,307-323-16,48.7%,-0.7,-0.7,146-149-7,49.5%,-4.5,-0.5,Iona,334-365-15,47.8%,3.3,0.3,115-144-9,44.4%,7.5,-0.5,Iona,N/A,N/A,111-123-3,47.4%,-6.0,0.9,Delaware,N/A,N/A,105-137-8,43.4%,4.2,-1.6,40,48.8,7:00 PM,Hynes Athletics Center,258,Delaware,208,Iona,Delaware,Delaware,Iona,Iona,N/A,N/A,False,N/A,N/A,False,Delaware,134-145-7,48.0%,-1.6,-0.9,59-66-4,47.2%,-5.6,-1.0,Iona,147-159-6,48.0%,4.1,0.1,45-62-4,42.1%,8.3,-0.4,Iona,N/A,N/A,37-38-1,49.3%,-5.7,1.2,Delaware,N/A,N/A,50-63-4,44.3%,4.4,-1.5
41,45.6,8:00 PM,Athletics-Recreation Center,270,Cleveland St,218,Valparaiso,Cleveland State,Cleveland St.,Valparaiso,Valparaiso,N/A,N/A,False,N/A,N/A,False,Cleveland St,1-1-0,50.0%,-7.7,-8.3,1-1-0,50.0%,-30.5,-8.3,Valparaiso,0-1-0,0.0%,22.5,-9.5,0-0-0,0.0%,65.0,--,Valparaiso,N/A,N/A,0-1-0,0.0%,-20.0,-9.5,Cleveland St,N/A,N/A,0,0,0.0,0.0,41,45.6,8:00 PM,Athletics-Recreation Center,270,Cleveland St,218,Valparaiso,Cleveland State,Cleveland St.,Valparaiso,Valparaiso,N/A,N/A,False,N/A,N/A,False,Cleveland St,356-383-20,48.2%,-0.5,-0.4,176-186-11,48.6%,-6.4,-0.5,Valparaiso,267-260-13,50.7%,3.2,0.0,112-112-6,50.0%,9.5,+0.1,Valparaiso,N/A,N/A,133-132-7,50.2%,-7.5,0.1,Cleveland St,N/A,N/A,145-151-11,49.0%,5.9,-0.4,41,45.6,8:00 PM,Athletics-Recreation Center,270,Cleveland St,218,Valparaiso,Cleveland State,Cleveland St.,Valparaiso,Valparaiso,N/A,N/A,False,N/A,N/A,False,Cleveland St,150-151-8,49.8%,-1.3,-0.1,74-74-3,50.0%,-7.4,-0.3,Valparaiso,153-147-7,51.0%,2.1,-0.2,63-66-2,48.8%,7.6,-0.5,Valparaiso,N/A,N/A,73-77-5,48.7%,-8.1,-0.6,Cleveland St,N/A,N/A,52-63-4,45.2%,5.7,-0.6
42,44.8,10:00 PM,Jenny Craig Pavilion,220,Portland St,274,San Diego,Portland State,Portland St.,UC San Diego,UC San Diego,N/A,N/A,False,N/A,N/A,False,Portland St,1-0-0,100.0%,19.5,+6.5,1-0-0,100.0%,-8.0,6.5,San Diego,1-1-0,50.0%,6.5,+3.8,1-1-0,50.0%,6.5,+3.8,San Diego,N/A,N/A,0,0,0.0,0.0,Portland St,N/A,N/A,0,0,0.0,0.0,42,44.8,10:00 PM,Jenny Craig Pavilion,220,Portland St,274,San Diego,Portland State,Portland St.,UC San Diego,UC San Diego,N/A,N/A,False,N/A,N/A,False,Portland St,308-315-16,49.4%,1.1,0.0,157-163-10,49.1%,-6.2,0.1,San Diego,356-370-11,49.0%,-0.6,0.2,146-180-6,44.8%,3.7,-0.8,San Diego,N/A,N/A,218-205-6,51.5%,-7.9,0.9,Portland St,N/A,N/A,123-138-4,47.1%,4.8,-1.0,42,44.8,10:00 PM,Jenny Craig Pavilion,220,Portland St,274,San Diego,Portland State,Portland St.,UC San Diego,UC San Diego,N/A,N/A,False,N/A,N/A,False,Portland St,134-134-8,50.0%,2.4,-0.1,74-63-5,54.0%,-4.4,0.5,San Diego,131-152-4,46.3%,-2.6,-0.6,54-76-3,41.5%,1.0,-1.7,San Diego,N/A,N/A,84-91-1,48.0%,-9.5,-0.2,Portland St,N/A,N/A,49-63-2,43.8%,3.3,-2.0
