Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
New Orleans,420-422-11,49.9%,-0.6,0.3,213-216-5,49.7%,-0.4,0.4,10-15-1,40.0%,-1.9,-1.0,224-220-6,50.5%,-0.8,0.8,190-197-5,49.1%,-0.4,-0.3,208-207-7,50.1%,-2.4,0.8,238-230-7,50.9%,-4.5,1.2,179-186-4,49.0%,4.5,-0.7,210-208-4,50.2%,1.4,0.1,81-71-0,53.3%,-2.9,0.0,247-260-9,48.7%,-0.4,0.1,103-100-4,50.7%,1.2,0.8,104-106-2,49.5%,-2.6,-0.4,82-76-1,51.9%,1.3,1.4
Brooklyn,420-424-16,49.8%,-2.1,0.0,223-229-12,49.3%,-1.8,0.2,11-16-0,40.7%,-8.1,-5.6,229-235-11,49.4%,-2.9,0.3,186-183-5,50.4%,-0.9,-0.3,223-194-6,53.5%,-3.5,0.6,272-249-12,52.2%,-5.9,0.6,148-169-4,46.7%,4.5,-0.9,189-223-10,45.9%,-0.4,-0.7,64-83-2,43.5%,-7.2,-2.7,257-254-10,50.3%,-0.8,0.6,110-88-2,55.6%,0.9,1.3,87-107-2,44.9%,-5.6,-1.8,88-71-4,55.4%,-0.5,1.3
Denver,438-445-20,49.6%,1.6,-0.1,234-229-7,50.5%,1.7,0.1,18-16-0,52.9%,2.1,0.1,198-179-8,52.5%,2.1,1.2,233-262-12,47.1%,1.2,-1.1,210-217-9,49.2%,-1.6,-0.5,182-166-8,52.3%,-4.2,1.2,252-276-12,47.7%,5.4,-0.9,211-218-10,49.2%,4.9,0.3,73-71-3,50.7%,-0.5,0.9,274-275-13,49.9%,1.9,-0.2,95-107-9,47.0%,2.6,-1.1,109-109-4,50.0%,0.2,0.5,73-83-4,46.8%,2.1,-0.5
Milwaukee,443-451-20,49.6%,2.7,-0.5,246-250-10,49.6%,2.4,-0.4,16-16-0,50.0%,3.4,-0.3,189-171-5,52.5%,2.6,0.6,248-275-15,47.4%,2.9,-1.3,221-219-7,50.2%,0.2,-0.6,130-156-3,45.5%,-5.6,-0.7,307-292-17,51.3%,6.7,-0.4,213-220-13,49.2%,5.4,-0.1,81-74-3,52.3%,1.4,0.3,258-276-11,48.3%,2.9,-0.9,95-109-7,46.6%,3.9,-1.2,102-92-3,52.6%,2.3,0.1,88-85-6,50.9%,3.3,-0.1
Houston,435-448-14,49.3%,0.4,-0.2,247-252-9,49.5%,0.7,0.0,14-17-0,45.2%,-0.9,-1.5,195-218-8,47.2%,-2.0,-0.3,236-223-6,51.4%,2.8,0.1,213-217-5,49.5%,-2.1,-0.3,190-209-7,47.6%,-6.7,-0.1,241-238-7,50.3%,6.4,-0.3,213-219-9,49.3%,2.9,0.0,70-78-3,47.3%,-1.2,0.0,268-282-10,48.7%,0.5,-0.4,94-99-1,48.7%,1.8,-0.4,94-97-4,49.2%,-1.7,-0.6,83-71-1,53.9%,2.0,0.4
Portland,422-438-18,49.1%,-1.5,-0.4,208-238-12,46.6%,-2.5,-1.1,15-15-0,50.0%,-0.7,0.7,209-232-4,47.4%,-3.0,-0.9,207-201-14,50.7%,0.0,0.0,208-220-6,48.6%,-4.4,-0.6,212-242-10,46.7%,-7.5,-0.8,209-191-8,52.3%,5.4,0.1,207-212-10,49.4%,1.5,-0.2,79-73-5,52.0%,-0.3,1.4,244-281-10,46.5%,-2.5,-1.4,102-96-3,51.5%,0.5,0.3,112-104-3,51.9%,-1.2,0.3,84-69-3,54.9%,0.7,1.0
Phoenix,423-441-10,49.0%,-1.3,-0.6,222-223-5,49.9%,-1.1,-0.6,13-17-1,43.3%,-0.8,-2.6,230-223-5,50.8%,-3.3,-0.3,188-212-5,47.0%,0.9,-0.9,208-214-7,49.3%,-3.7,-0.5,215-234-5,47.9%,-7.2,-0.4,205-207-5,49.8%,5.0,-1.0,206-226-2,47.7%,0.7,-1.1,76-71-0,51.7%,-3.6,-0.6,273-263-5,50.9%,-0.2,0.1,106-118-4,47.3%,0.8,-0.1,95-100-1,48.7%,-4.4,-1.3,61-90-4,40.4%,-3.2,-3.0
Detroit,394-411-22,48.9%,-3.6,-0.1,188-224-13,45.6%,-4.4,-0.9,13-14-0,48.2%,-2.2,0.6,262-248-12,51.4%,-3.7,0.6,127-157-10,44.7%,-3.5,-1.4,195-208-13,48.4%,-6.0,-0.2,276-287-19,49.0%,-6.7,0.3,115-122-3,48.5%,3.9,-1.0,199-201-9,49.8%,-1.1,0.1,81-77-3,51.3%,-4.9,0.4,227-247-16,47.9%,-3.6,-0.7,99-96-3,50.8%,0.0,1.5,107-91-6,54.0%,-5.3,0.1,73-73-3,50.0%,-2.4,1.2
Chicago,407-425-13,48.9%,-1.9,-0.4,207-241-3,46.2%,-2.8,-1.3,13-16-0,44.8%,-1.2,-0.9,229-221-6,50.9%,-1.8,0.5,174-197-7,46.9%,-1.9,-1.4,207-206-8,50.1%,-3.1,0.6,245-263-9,48.2%,-5.8,-0.1,161-160-4,50.2%,4.4,-0.8,199-218-5,47.7%,-0.7,-1.4,73-84-3,46.5%,-3.8,-1.0,241-264-6,47.7%,-2.0,-0.9,109-91-4,54.5%,0.9,1.3,91-93-6,49.5%,-2.8,-0.1,80-61-4,56.7%,0.5,2.3
Charlotte,393-415-18,48.6%,-2.7,-0.3,231-230-8,50.1%,-1.8,0.4,16-12-0,57.1%,2.3,3.1,221-237-13,48.3%,-3.6,-0.5,165-174-5,48.7%,-1.7,-0.2,197-204-13,49.1%,-4.9,-0.2,243-268-16,47.6%,-7.0,-0.4,150-145-2,50.9%,4.9,-0.1,195-211-5,48.0%,-0.4,-0.4,76-78-3,49.4%,-3.7,0.3,241-251-12,49.0%,-2.4,-0.2,79-98-4,44.6%,-3.2,-2.4,83-87-6,48.8%,-4.7,0.0,60-74-3,44.8%,-3.8,-2.1
Atlanta,424-453-8,48.4%,-1.0,-0.6,234-260-5,47.4%,-0.8,-0.6,12-16-0,42.9%,-0.9,-2.0,213-229-4,48.2%,-1.8,-0.6,206-218-4,48.6%,-0.2,-0.7,205-232-6,46.9%,-3.6,-0.7,222-233-3,48.8%,-5.5,0.4,202-218-5,48.1%,4.0,-1.5,219-220-2,49.9%,1.7,-0.4,72-85-4,45.9%,-2.7,-1.8,264-271-4,49.4%,-0.7,-0.3,98-86-1,53.3%,1.1,0.4,92-107-2,46.2%,-3.1,-1.4,76-81-0,48.4%,0.1,-0.2
Cleveland,427-470-21,47.6%,0.7,-0.4,230-253-12,47.6%,1.1,-0.2,18-18-0,50.0%,2.0,0.8,178-223-11,44.4%,-2.0,-1.3,243-242-10,50.1%,2.9,0.3,204-238-13,46.2%,-1.9,-0.6,178-201-6,47.0%,-6.9,-0.3,248-267-15,48.2%,6.2,-0.5,222-232-8,48.9%,3.1,-0.3,73-82-5,47.1%,-2.7,-1.7,248-279-14,47.1%,1.4,-0.2,98-113-4,46.5%,1.6,-0.7,99-104-5,48.8%,-1.3,-0.6,88-91-2,49.2%,1.3,-0.4
Washington,398-442-18,47.4%,-2.4,-0.6,204-246-13,45.3%,-2.7,-0.6,9-18-1,33.3%,-7.2,-4.2,218-244-12,47.2%,-3.0,-0.3,176-191-6,48.0%,-1.4,-0.9,192-222-11,46.4%,-5.2,-1.2,240-256-11,48.4%,-6.4,0.0,154-184-7,45.6%,3.5,-1.6,204-213-7,48.9%,0.6,0.1,78-79-2,49.7%,-3.1,0.3,241-260-14,48.1%,-1.6,-0.2,95-106-3,47.3%,-1.2,-1.3,99-90-2,52.4%,-2.8,0.1,70-85-1,45.2%,-3.3,-2.3
LA Lakers,407-456-12,47.2%,-1.9,-0.5,205-244-5,45.7%,-1.9,-0.8,13-19-0,40.6%,-1.5,-2.0,227-236-9,49.0%,-3.2,-0.2,178-211-3,45.8%,-0.1,-0.6,195-223-5,46.7%,-5.0,-1.0,234-256-6,47.8%,-6.6,0.2,168-198-6,45.9%,4.3,-1.5,198-217-6,47.7%,0.7,0.1,70-71-0,49.7%,-4.4,-0.5,251-294-10,46.1%,-1.7,-0.5,98-102-3,49.0%,0.3,-0.1,104-110-4,48.6%,-3.9,0.0,73-72-2,50.3%,-0.4,0.1
Minnesota,393-443-14,47.0%,-1.1,-0.1,214-248-7,46.3%,-1.1,0.1,12-15-0,44.4%,0.6,1.4,222-244-3,47.6%,-1.9,0.3,166-193-11,46.2%,-0.1,-0.6,207-211-7,49.5%,-3.0,0.5,230-243-7,48.6%,-5.8,0.4,160-195-7,45.1%,5.1,-0.7,185-231-7,44.5%,0.8,-0.7,67-72-6,48.2%,-3.4,0.0,245-276-7,47.0%,-0.9,-0.2,97-103-3,48.5%,1.3,0.1,82-92-4,47.1%,-3.7,-0.8,69-80-1,46.3%,0.2,0.1
