Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Orlando,15-11-0,57.7%,4.3,1.8,10-8-0,55.6%,6.3,2.6,1-0-0,100.0%,19.0,21.0,3-6-0,33.3%,-1.8,-0.2,11-5-0,68.8%,6.9,1.7,6-10-0,37.5%,-1.9,-1.7,2-6-0,25.0%,-8.1,-2.6,13-5-0,72.2%,9.9,3.7,9-1-0,90.0%,14.4,7.4,2-3-0,40.0%,-4.0,-1.7,11-8-0,57.9%,5.5,1.5,3-1-0,75.0%,8.3,2.9,2-2-0,50.0%,-8.5,-2.8,1-0-0,100.0%,10.0,5.5
Portland,12-11-1,52.2%,-9.6,-1.8,7-9-0,43.8%,-12.8,-5.0,0-1-0,0.0%,-36.0,-28.5,9-6-0,60.0%,-7.7,-0.5,3-4-1,42.9%,-9.8,-0.9,6-6-1,50.0%,-10.2,-0.8,12-10-1,54.6%,-8.2,0.1,0-1-0,0.0%,-42.0,-46.0,6-5-0,54.6%,-8.8,-3.0,3-1-1,75.0%,-6.0,5.9,7-7-0,50.0%,-7.4,0.0,3-2-0,60.0%,-1.4,4.0,2-0-1,100.0%,-6.0,5.3,2-2-0,50.0%,-15.3,-11.0
Detroit,12-12-1,50.0%,-2.5,1.3,6-9-1,40.0%,-4.2,-0.5,0-1-0,0.0%,-6.0,-0.5,9-6-0,60.0%,-0.3,4.1,3-5-1,37.5%,-5.9,-3.2,8-5-1,61.5%,0.7,5.3,10-7-1,58.8%,-4.3,2.2,2-5-0,28.6%,2.0,-1.0,4-7-0,36.4%,-6.6,-3.7,3-2-1,60.0%,-6.0,0.1,8-7-0,53.3%,-0.5,2.6,1-2-0,33.3%,3.0,3.5,5-1-0,83.3%,-0.8,5.0,1-2-0,33.3%,-4.7,-1.8
Miami,11-11-0,50.0%,3.0,1.7,6-9-0,40.0%,0.7,0.4,1-1-0,50.0%,-7.0,-9.3,7-3-0,70.0%,6.9,7.3,4-7-0,36.4%,1.4,-1.3,5-6-0,45.5%,-0.3,0.4,4-4-0,50.0%,-3.8,0.9,7-7-0,50.0%,6.8,2.1,6-5-0,54.6%,6.2,3.0,2-2-0,50.0%,2.8,4.0,4-8-0,33.3%,1.4,0.5,4-0-0,100.0%,9.0,6.6,1-2-0,33.3%,6.0,1.8,4-0-0,100.0%,12.8,8.6
Chicago,12-13-0,48.0%,-3.9,0.9,6-7-0,46.2%,-6.4,-0.4,0-1-0,0.0%,-12.0,-7.0,9-5-0,64.3%,-0.1,3.5,3-7-0,30.0%,-8.3,-2.0,7-6-0,53.9%,-1.3,4.1,10-12-0,45.5%,-6.0,0.3,2-1-0,66.7%,12.0,5.2,5-7-0,41.7%,-6.7,-2.7,1-5-0,16.7%,-9.8,-3.1,8-6-0,57.1%,-5.5,1.0,5-1-0,83.3%,10.7,9.4,1-5-0,16.7%,-13.0,-4.9,3-1-0,75.0%,12.8,8.1
New York,11-12-1,47.8%,6.8,0.6,9-7-1,56.3%,9.3,3.0,0-1-0,0.0%,-23.0,-17.0,5-4-0,55.6%,10.9,5.3,6-7-1,46.2%,6.2,-1.2,5-8-0,38.5%,1.5,-2.7,1-1-0,50.0%,2.0,6.0,10-11-1,47.6%,7.2,0.1,6-4-1,60.0%,13.0,4.4,1-1-0,50.0%,13.5,2.0,9-7-1,56.3%,9.8,3.1,2-3-0,40.0%,2.8,-2.1,0-2-0,0.0%,-5.0,-13.3,1-3-0,25.0%,-2.0,-6.5
San Antonio,11-13-0,45.8%,-1.7,0.7,2-9-0,18.2%,-6.6,-5.6,0-1-0,0.0%,-11.0,-2.5,7-5-0,58.3%,-2.6,1.1,4-7-0,36.4%,0.1,0.5,4-5-0,44.4%,-6.0,0.1,7-9-0,43.8%,-5.7,0.1,4-4-0,50.0%,6.3,1.8,7-8-0,46.7%,0.9,1.0,2-3-0,40.0%,-6.2,-3.0,6-9-0,40.0%,-1.3,-0.1,6-1-0,85.7%,8.0,10.9,3-3-0,50.0%,-4.0,0.2,3-0-0,100.0%,7.0,11.8
Utah,10-13-0,43.5%,-9.5,-2.2,4-8-0,33.3%,-11.8,-5.2,1-0-0,100.0%,-2.0,0.5,8-9-0,47.1%,-7.4,0.3,1-4-0,20.0%,-18.4,-11.3,6-6-0,50.0%,-8.8,0.0,10-13-0,43.5%,-9.5,-2.2,,,,,4-7-0,36.4%,-10.4,-4.6,1-3-0,25.0%,-12.0,-4.1,6-6-0,50.0%,-12.3,-4.4,2-3-0,40.0%,-12.8,-5.4,4-2-0,66.7%,-2.2,6.4,2-4-0,33.3%,-3.7,2.9
Sacramento,10-14-1,41.7%,3.2,-1.1,7-6-0,53.9%,6.7,1.7,0-1-0,0.0%,-2.0,-1.0,6-6-1,50.0%,3.8,0.1,4-7-0,36.4%,3.0,-2.5,6-6-0,50.0%,1.3,-1.5,3-5-0,37.5%,-1.9,0.0,7-9-1,43.8%,5.6,-1.6,4-8-1,33.3%,4.9,-0.7,2-4-0,33.3%,0.7,-4.1,7-8-1,46.7%,5.4,1.0,3-4-1,42.9%,4.0,0.3,0-4-0,0.0%,-9.8,-12.9,1-1-0,50.0%,-4.0,-9.0
LA Lakers,10-14-0,41.7%,-3.6,-5.9,7-7-0,50.0%,-2.2,-3.6,1-0-0,100.0%,7.0,8.0,4-7-0,36.4%,-8.4,-9.9,5-7-0,41.7%,-0.2,-3.4,4-9-0,30.8%,-9.3,-9.6,3-6-0,33.3%,-16.1,-12.4,7-8-0,46.7%,3.9,-2.0,6-5-0,54.6%,3.1,-1.5,2-2-0,50.0%,-0.5,-1.5,6-8-0,42.9%,-5.1,-7.0,2-5-0,28.6%,-0.6,-6.8,1-2-0,33.3%,-17.3,-14.5,1-4-0,20.0%,-4.2,-8.9
Philadelphia,9-13-0,40.9%,-4.9,-3.5,6-8-0,42.9%,-5.2,-3.3,0-1-0,0.0%,-15.0,-11.0,6-9-0,40.0%,-3.7,-1.8,3-3-0,50.0%,-6.3,-6.5,5-6-0,45.5%,-3.1,-2.2,5-8-0,38.5%,-8.7,-3.8,4-5-0,44.4%,0.6,-3.1,4-7-0,36.4%,-6.7,-4.8,2-0-0,100.0%,-6.0,2.5,5-8-0,38.5%,-3.9,-2.8,1-5-0,16.7%,-7.0,-7.8,2-0-0,100.0%,3.5,7.5,2-4-0,33.3%,-5.0,-5.8
Milwaukee,9-13-1,40.9%,1.0,-2.2,8-3-1,72.7%,5.8,2.1,1-0-0,100.0%,15.0,11.0,4-7-0,36.4%,-1.7,-3.1,4-6-1,40.0%,2.4,-2.5,5-6-0,45.5%,-3.1,-2.6,3-3-0,50.0%,-7.3,-0.3,6-10-1,37.5%,3.9,-2.9,4-7-1,36.4%,4.7,-1.8,0-4-1,0.0%,-7.0,-7.8,5-6-0,45.5%,0.8,-2.1,1-4-0,20.0%,-2.0,-6.2,0-6-0,0.0%,-6.3,-7.5,3-3-0,50.0%,5.5,0.1
Atlanta,10-15-0,40.0%,-2.8,-2.2,4-7-0,36.4%,-0.1,-0.9,0-1-0,0.0%,4.0,-2.5,5-6-0,45.5%,-2.4,-0.5,5-8-0,38.5%,-3.6,-3.6,6-6-0,50.0%,-2.8,0.1,7-4-0,63.6%,-3.4,4.0,3-11-0,21.4%,-2.3,-7.0,4-9-0,30.8%,-2.8,-4.3,1-4-0,20.0%,-8.0,-8.4,7-9-0,43.8%,-2.3,-1.0,4-3-0,57.1%,-3.4,-2.1,2-5-0,28.6%,-6.3,-4.1,2-1-0,66.7%,1.0,2.3
Minnesota,9-14-0,39.1%,3.6,-1.6,3-8-0,27.3%,1.7,-4.4,0-1-0,0.0%,-7.0,-8.0,4-6-0,40.0%,-1.0,-5.1,5-7-0,41.7%,8.3,1.8,6-6-0,50.0%,1.1,-2.2,1-1-0,50.0%,-5.0,-0.3,8-13-0,38.1%,4.4,-1.7,3-8-0,27.3%,6.3,-1.0,1-3-0,25.0%,-1.0,-8.0,5-7-0,41.7%,4.8,-0.7,5-3-0,62.5%,11.0,5.9,1-3-0,25.0%,-6.3,-8.9,3-3-0,50.0%,5.8,2.0
Denver,8-13-1,38.1%,1.9,-0.7,4-8-1,33.3%,-3.9,-5.3,0-2-0,0.0%,-11.0,-13.0,5-5-0,50.0%,8.9,5.2,3-7-1,30.0%,-2.9,-4.6,5-7-0,41.7%,3.6,2.2,5-2-0,71.4%,5.6,10.0,3-11-1,21.4%,0.2,-5.7,3-6-1,33.3%,-0.1,-4.2,3-1-0,75.0%,21.5,18.6,4-8-1,33.3%,-0.9,-3.9,1-2-0,33.3%,2.7,-2.5,3-3-0,50.0%,14.2,10.2,1-2-0,33.3%,-3.3,-4.7
Boston,9-15-0,37.5%,9.4,-0.4,5-5-0,50.0%,9.8,2.6,1-0-0,100.0%,23.0,17.0,3-1-0,75.0%,15.8,4.9,5-14-0,26.3%,7.4,-2.4,5-6-0,45.5%,11.5,1.9,0-1-0,0.0%,-4.0,-2.5,9-14-0,39.1%,10.0,-0.3,4-9-0,30.8%,7.7,-2.3,3-2-0,60.0%,16.0,6.5,5-9-0,35.7%,6.9,-2.5,2-5-0,28.6%,10.3,-0.9,2-5-0,28.6%,8.0,-4.0,0-4-0,0.0%,6.8,-5.9
New Orleans,9-16-0,36.0%,-11.7,-6.8,5-12-0,29.4%,-12.9,-8.1,1-0-0,100.0%,12.0,7.0,7-12-0,36.8%,-13.4,-6.9,1-4-0,20.0%,-10.0,-9.1,3-10-0,23.1%,-17.8,-11.2,8-11-0,42.1%,-11.7,-4.1,1-5-0,16.7%,-11.7,-15.3,6-6-0,50.0%,-5.1,-2.0,2-4-0,33.3%,-13.8,-7.2,4-10-0,28.6%,-12.6,-8.1,2-2-0,50.0%,-11.3,-5.3,2-2-0,50.0%,-7.0,-2.8,2-2-0,50.0%,-11.3,-5.3
Phoenix,8-15-0,34.8%,-0.9,-1.7,3-7-0,30.0%,-2.3,-2.5,1-1-0,50.0%,15.0,11.3,5-5-0,50.0%,-0.5,2.1,3-9-0,25.0%,-1.5,-4.9,4-7-0,36.4%,-4.4,-2.7,3-7-0,30.0%,-7.7,-3.0,5-8-0,38.5%,4.4,-0.8,4-8-0,33.3%,2.3,-0.9,1-4-0,20.0%,-7.2,-5.5,3-10-0,23.1%,-3.0,-3.7,3-1-0,75.0%,12.5,5.9,2-7-0,22.2%,-5.2,-4.3,3-0-0,100.0%,8.3,4.3
Indiana,8-16-1,33.3%,-4.2,-6.4,5-9-1,35.7%,-3.7,-6.1,1-0-0,100.0%,6.0,0.5,6-7-1,46.2%,-2.4,-2.5,1-9-0,10.0%,-7.7,-12.6,4-10-0,28.6%,-8.1,-7.9,4-5-0,44.4%,-6.2,-1.4,4-11-1,26.7%,-3.1,-9.2,4-6-1,40.0%,0.7,-4.5,1-3-0,25.0%,-5.0,-7.3,5-12-1,29.4%,-5.2,-7.8,2-2-0,50.0%,2.0,-0.4,1-5-0,16.7%,-9.7,-11.2,1-1-0,50.0%,1.5,4.3
Washington,6-15-1,28.6%,-16.2,-5.6,3-8-1,27.3%,-15.5,-5.1,0-1-0,0.0%,-20.0,-6.0,5-12-1,29.4%,-16.7,-5.9,1-2-0,33.3%,-11.7,-3.5,3-6-1,33.3%,-16.6,-5.2,6-15-1,28.6%,-16.2,-5.6,,,,,3-9-0,25.0%,-15.8,-5.9,0-4-0,0.0%,-24.0,-12.6,4-7-1,36.4%,-11.9,-2.7,2-4-0,33.3%,-17.3,-5.7,1-3-0,25.0%,-16.5,-6.9,2-3-0,40.0%,-19.4,-6.8
