Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,64.1,8:00 PM,University Credit Union Pavilion,275,Cal Poly,52,St Marys,Cal Poly,Cal Poly SLO,Saint Marys,Saint Mary'S,+20.5,−108,True,-20.5,−112,False,Cal Poly,318-363-21,46.7%,-3.4,-0.7,166-180-13,48.0%,-8.9,-0.5,St Marys,400-380-14,51.3%,6.7,0.3,193-187-5,50.8%,12.4,0.4,Cal Poly,+20.5,−108,229-248-16,48.0%,-8.7,-0.1,St Marys,-20.5,−112,295-246-13,54.5%,11.5,0.8
12,61.9,1:00 PM,Costello Athletic Center,233,Quinnipiac,142,Mass Lowell,Quinnipiac,Quinnipiac,UMass Lowell,Massachusetts Lowell,+5.5,−108,True,-5.5,−112,False,Quinnipiac,154-170-9,47.5%,-0.4,-0.3,73-69-6,51.4%,-3.9,-0.2,Mass Lowell,103-103-3,50.0%,0.4,0.1,36-47-3,43.4%,7.0,-0.7,Quinnipiac,+5.5,−108,86-83-4,50.9%,-5.6,0.8,Mass Lowell,-5.5,−112,51-51-2,50.0%,6.5,-0.6
13,61.5,7:00 PM,Wolstein Center,139,Kent St,239,Cleveland St,Kent State,Kent St.,Cleveland State,Cleveland St.,-2,−110,False,+2,−110,True,Kent St,411-371-25,52.6%,5.1,0.5,189-159-9,54.3%,-0.8,0.6,Cleveland St,359-383-20,48.4%,-0.5,-0.4,159-168-9,48.6%,5.6,-0.3,Cleveland St,+2,−110,209-227-9,47.9%,-8.5,-0.4,Kent St,-2,−110,262-244-18,51.8%,7.4,0.1
14,61.0,2:30 PM,Mohegan Sun Arena,92,Yale,270,Fairfield,Yale,Yale,Fairfield,Fairfield,-11,−108,False,+11,−112,True,Yale,311-248-16,55.6%,2.3,1.1,176-129-12,57.7%,-2.7,1.8,Fairfield,334-351-18,48.8%,-0.7,-0.5,131-155-5,45.8%,2.8,-1.5,Fairfield,+11,−112,180-182-9,49.7%,-6.7,0.2,Yale,-11,−108,164-127-6,56.4%,7.8,0.9
15,59.5,12:00 PM,Mohegan Sun Arena,237,Delaware,163,Vermont,Delaware,Delaware,Vermont,Vermont,+7,−110,True,-7,−110,False,Delaware,309-323-16,48.9%,-0.7,-0.6,147-149-7,49.7%,-4.5,-0.5,Vermont,152-136-7,52.8%,6.1,0.8,63-47-3,57.3%,11.9,1.8,Delaware,+7,−110,197-184-8,51.7%,-7.8,-0.1,Vermont,-7,−110,116-91-6,56.0%,11.7,1.2
16,56.8,1:00 PM,UW-Milwaukee Panther Arena,185,St. Thomas,234,Portland St,Saint Thomas MN,St. Thomas (MN),Portland State,Portland St.,-3,−110,False,+3,−110,True,St. Thomas,51-39-2,56.7%,4.2,1.6,24-22-2,52.2%,-4.9,0.0,Portland St,309-316-16,49.4%,1.1,0.0,123-128-5,49.0%,9.1,-0.4,Portland St,+3,−110,183-172-12,51.6%,-7.1,0.7,St. Thomas,-3,−110,28-17-0,62.2%,7.0,1.5
17,56.3,7:00 PM,William R. Johnson Coliseum,223,Youngs St,199,Ste F Austin,Youngstown State,Youngstown St.,SFA,Stephen F. Austin,+1.5,−105,True,N/A,N/A,False,Youngs St,292-307-20,48.8%,-1.4,-0.3,155-161-7,49.1%,-7.8,-0.3,Ste F Austin,96-119-6,44.7%,6.4,-0.4,33-44-2,42.9%,13.3,-0.4,Youngs St,+1.5,−105,201-205-13,49.5%,-9.2,-0.3,Ste F Austin,N/A,N/A,67-73-4,47.9%,8.8,0.3
18,54.6,4:00 PM,Lawrence Joel Veterans Memorial Coliseum,315,Detroit,74,Wake Forest,Detroit Mercy,Detroit Mercy,Wake Forest,Wake Forest,+24,−110,True,-24,−110,False,Detroit,364-393-23,48.1%,0.3,-0.4,188-195-15,49.1%,-5.5,-0.4,Wake Forest,371-406-16,47.8%,1.9,-0.2,194-179-13,52.0%,8.1,0.9,Detroit,+24,−110,192-216-14,47.1%,-8.4,-0.7,Wake Forest,-24,−110,188-192-12,49.5%,8.9,0.2
19,54.3,8:00 PM,Dale E. and Sarah Ann Fowler Events Center,249,E Washingtn,186,Cal Baptist,Eastern Washington,Eastern Washington,California Baptist,California Baptist,+7,−112,True,-7,−108,False,E Washingtn,354-320-12,52.5%,1.2,0.7,193-176-7,52.3%,-5.7,0.4,Cal Baptist,77-90-3,46.1%,4.2,-0.5,41-49-0,45.6%,11.8,-0.3,E Washingtn,+7,−112,180-171-7,51.3%,-8.2,0.6,Cal Baptist,-7,−108,41-55-0,42.7%,7.2,-0.5
19,54.3,1:00 PM,Ruben Zayas Montanez Coliseum,189,Kansas City,243,Albany,,Kansas City,Albany NY,Albany,N/A,N/A,False,+2.5,−110,True,Kansas City,169-158-4,51.7%,-1.9,0.0,82-70-3,54.0%,-8.3,0.1,Albany,122-122-5,50.0%,-0.4,0.2,34-55-0,38.2%,3.9,-2.0,Albany,+2.5,−110,78-72-3,52.0%,-7.2,1.1,Kansas City,N/A,N/A,46-54-0,46.0%,2.9,-2.7
21,51.8,2:00 PM,Buccaneer Field House,115,Furman,307,Charl South,Furman,Furman,,Charleston Southern,-9,−108,False,N/A,N/A,False,Furman,318-300-8,51.5%,2.2,0.2,154-157-4,49.5%,-4.7,0.2,Charl South,97-116-4,45.5%,-1.7,-0.6,30-46-1,39.5%,7.6,-0.6,Charl South,N/A,N/A,71-87-4,44.9%,-11.2,-1.0,Furman,-9,−108,169-129-5,56.7%,8.7,0.7
22,51.7,5:00 PM,Wintrust Arena,317,N Illinois,101,Depaul,Northern Illinois,Northern Illinois,DePaul,DePaul,+17.5,−108,True,-17.5,−112,False,N Illinois,356-357-16,49.9%,-3.0,-0.2,199-163-9,55.0%,-8.1,0.6,Depaul,370-407-15,47.6%,-2.8,-0.6,179-215-6,45.4%,1.6,-1.2,N Illinois,+17.5,−108,256-229-15,52.8%,-8.6,0.1,Depaul,-17.5,−112,132-138-4,48.9%,6.9,-0.8
23,49.8,4:00 PM,State Farm Center,353,Maryland Es,32,Illinois,UMES,Maryland-Eastern Shore,Illinois,Illinois,N/A,N/A,False,-36.5,−108,False,Maryland Es,100-91-4,52.4%,-8.8,-0.6,61-55-2,52.6%,-14.9,-0.3,Illinois,417-413-25,50.2%,6.4,0.5,191-181-14,51.3%,12.6,0.9,Illinois,-36.5,−108,130-147-5,46.9%,-5.3,0.6,Maryland Es,N/A,N/A,16-10-1,61.5%,6.1,1.1
24,49.3,4:00 PM,James A. Rhodes Arena,297,Neb Omaha,155,Akron,Omaha,Nebraska Omaha,Akron,Akron,+12,−115,True,-12,−105,False,Neb Omaha,173-167-2,50.9%,-3.4,-0.4,97-91-2,51.6%,-10.2,-0.7,Akron,396-369-15,51.8%,5.1,0.3,174-153-7,53.2%,11.8,0.7,Neb Omaha,+12,−115,119-108-2,52.4%,-10.3,-0.4,Akron,-12,−105,258-235-12,52.3%,8.2,0.6
25,47.9,7:00 PM,Sojka Pavilion,251,Rider,222,Bucknell,Rider,Rider,Bucknell,Bucknell,+4,−112,True,-4,−108,False,Rider,318-338-11,48.5%,0.3,-0.1,171-153-7,52.8%,-3.0,0.9,Bucknell,138-138-2,50.0%,2.0,0.2,53-61-0,46.5%,7.8,-0.9,Rider,+4,−112,166-156-5,51.6%,-6.2,0.6,Bucknell,-4,−108,66-65-1,50.4%,6.6,0.0
26,47.8,9:00 PM,Marriott Center,364,Miss Val St,29,Byu,Mississippi Valley,Mississippi Valley State,BYU,Brigham Young,+45,−112,True,-45,−108,False,Miss Val St,124-124-1,50.0%,-8.9,-1.3,77-85-1,47.5%,-15.8,-2.4,Byu,415-385-18,51.9%,7.6,1.0,210-156-10,57.4%,14.1,1.9,Miss Val St,+45,−112,120-117-1,50.6%,-19.9,-1.2,Byu,-45,−108,323-246-9,56.8%,12.1,1.8
27,46.8,12:30 PM,Dale F. Halton Arena,320,Liu,136,Charlotte,LIU,LIU,Charlotte,Charlotte,+14,−108,True,-14,−112,False,Liu,64-71-3,47.4%,-4.4,-0.5,33-44-2,42.9%,-11.5,-1.6,Charlotte,364-387-21,48.5%,0.7,-0.4,172-159-7,52.0%,6.3,0.5,Liu,+14,−108,41-49-2,45.6%,-12.1,-0.6,Charlotte,-14,−112,181-195-6,48.1%,6.5,-0.3
28,45.6,6:30 PM,James A. Rhodes Arena,224,Alabama St,261,Lamar,Alabama State,Alabama St.,Lamar,Lamar,-1.5,−115,False,+1.5,−105,True,Alabama St,111-112-4,49.8%,-2.8,-0.7,59-55-3,51.8%,-9.0,-1.5,Lamar,117-129-5,47.6%,0.1,0.0,42-39-3,51.9%,8.9,0.4,Lamar,+1.5,−105,77-84-5,47.8%,-9.9,0.1,Alabama St,-1.5,−115,30-32-0,48.4%,4.8,-0.7
29,45.4,12:00 PM,William R. Johnson Coliseum,280,Monmouth,202,Presbyterian,,Monmouth-NJ,Presbyterian,Presbyterian,N/A,N/A,False,-1.5,−112,False,Monmouth,188-181-8,51.0%,-2.4,-0.3,90-87-5,50.9%,-5.6,-0.3,Presbyterian,115-107-6,51.8%,-5.0,-0.5,38-31-3,55.1%,4.5,0.3,Presbyterian,-1.5,−112,95-80-3,54.3%,-9.8,0.0,Monmouth,N/A,N/A,83-86-4,49.1%,5.7,-0.6
30,44.9,12:00 PM,Capital One Arena,337,St Fran (Pa),130,Georgetown,Saint Francis PA,St. Francis (PA),Georgetown,Georgetown,+20.5,−108,True,-20.5,−112,False,St Fran (Pa),104-110-3,48.6%,-3.9,-0.7,65-69-1,48.5%,-9.2,-0.4,Georgetown,371-402-16,48.0%,3.9,-0.3,156-212-8,42.4%,8.6,-1.6,St Fran (Pa),+20.5,−108,63-76-1,45.3%,-10.2,-0.8,Georgetown,-20.5,−112,198-232-9,46.1%,8.0,-0.9
31,44.3,11:00 AM,Alico Arena,260,Florida Intl,236,Cs Bakersfld,FIU,Florida International,CSU Bakersfield,CSU Bakersfield,+9.5,−120,True,-9.5,−110,False,Florida Intl,315-342-14,48.0%,-2.5,-0.6,157-164-5,48.9%,-8.5,-0.4,Cs Bakersfld,112-119-4,48.5%,-1.1,0.6,32-41-2,43.8%,6.4,0.1,Florida Intl,+9.5,−120,225-225-13,50.0%,-8.8,-0.1,Cs Bakersfld,-9.5,−110,40-42-1,48.8%,6.8,0.4
32,43.8,5:00 PM,Prather Coliseum,179,N Alabama,306,Ul Monroe,North Alabama,North Alabama,ULM,UL Monroe,-9.5,−115,False,+9.5,−105,True,N Alabama,83-82-3,50.3%,-1.1,0.3,47-50-1,48.5%,-9.6,0.0,Ul Monroe,249-243-8,50.6%,-2.9,0.0,103-98-3,51.2%,5.4,0.4,Ul Monroe,+9.5,−105,185-184-7,50.1%,-9.4,-0.2,N Alabama,-9.5,−115,25-27-0,48.1%,4.7,-1.0
33,43.3,5:00 PM,Jenny Craig Pavilion,208,S Utah,292,Idaho,Southern Utah,Southern Utah,Idaho,Idaho,-3,−112,False,+3,−108,True,S Utah,202-214-5,48.6%,-1.9,-0.4,109-99-1,52.4%,-8.9,0.3,Idaho,342-340-13,50.2%,-2.6,0.1,139-160-4,46.5%,2.9,-0.8,Idaho,+3,−108,251-221-10,53.2%,-8.3,0.8,S Utah,-3,−112,66-72-2,47.8%,5.4,-0.3
34,42.8,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,319,Stony Brook,173,Columbia,Stony Brook,Stony Brook,,Columbia,+11,−108,True,N/A,N/A,False,Stony Brook,135-126-7,51.7%,0.0,-0.1,76-62-2,55.1%,-4.6,0.1,Columbia,261-265-7,49.6%,-1.5,-0.5,104-135-3,43.5%,3.8,-1.7,Stony Brook,+11,−108,67-63-1,51.5%,-7.9,0.6,Columbia,N/A,N/A,86-100-3,46.2%,5.0,-1.3
35,38.9,8:00 PM,Bank of Colorado Arena,357,Prairie View,138,N Colorado,Prairie View,Prairie View A&M,Northern Colorado,Northern Colorado,+19,−112,True,-19,−108,False,Prairie View,115-107-8,51.8%,-5.4,0.5,62-63-2,49.6%,-12.7,0.0,N Colorado,240-237-11,50.3%,0.3,0.2,85-107-4,44.3%,7.3,-1.5,Prairie View,+19,−112,68-59-3,53.5%,-11.8,1.0,N Colorado,-19,−108,121-130-5,48.2%,5.6,-0.6
36,38.6,4:30 PM,Dugan Wellness Center,316,Le Moyne,210,Tx A&M-Cc,Le Moyne,Le Moyne,A&M-Corpus Christi,Texas A&M CC,+11.5,−115,True,-11.5,−105,False,Le Moyne,19-14-1,57.6%,-2.3,3.8,11-10-1,52.4%,-12.7,2.4,Tx A&M-Cc,125-108-5,53.7%,1.4,0.6,42-39-2,51.9%,8.7,0.1,Le Moyne,+11.5,−115,13-11-1,54.2%,-9.4,2.2,Tx A&M-Cc,-11.5,−105,53-48-3,52.5%,5.6,-0.6
37,34.1,12:00 PM,Chesapeake Employers Insurance Arena,271,Boston U,287,Maryland Bc,Boston University,Boston U,UMBC,UMBC,+2,−108,True,-2,−112,False,Boston U,148-146-6,50.3%,1.1,0.0,81-68-6,54.4%,-2.1,1.7,Maryland Bc,123-114-3,51.9%,-2.3,1.0,51-47-0,52.0%,2.4,0.8,Boston U,+2,−108,73-72-3,50.3%,-6.9,1.0,Maryland Bc,-2,−112,53-49-1,52.0%,6.2,0.4
38,33.0,5:00 PM,The Walter Pyramid,276,Fresno St,286,Lg Beach St,Fresno State,Fresno St.,Long Beach State,Long Beach St.,+3,−115,True,-3,−105,False,Fresno St,368-404-14,47.7%,2.3,-0.2,177-162-6,52.2%,-3.6,0.2,Lg Beach St,386-370-17,51.1%,-1.0,-0.1,142-153-10,48.1%,5.7,-0.1,Fresno St,+3,−115,183-172-7,51.6%,-5.8,1.0,Lg Beach St,-3,−105,154-161-6,48.9%,6.3,-0.2
39,32.1,3:00 PM,Knights Hall,228,Bowling Grn,335,Bellarmine,Bowling Green,Bowling Green,,Bellarmine,-5,−108,False,N/A,N/A,False,Bowling Grn,364-385-13,48.6%,0.4,-0.5,183-178-5,50.7%,-5.2,0.0,Bellarmine,52-57-3,47.7%,-0.6,-0.8,15-26-1,36.6%,8.4,-3.4,Bellarmine,N/A,N/A,34-34-1,50.0%,-8.8,0.6,Bowling Grn,-5,−108,156-164-8,48.8%,5.3,-0.9
40,27.4,1:00 PM,Koessler Athletic Center,226,Brown,358,Canisius,Brown,Brown,Canisius,Canisius,-7.5,−112,False,+7.5,−108,True,Brown,274-273-12,50.1%,-2.1,0.2,158-136-4,53.7%,-6.2,1.3,Canisius,328-324-21,50.3%,-2.1,-0.6,129-150-4,46.2%,1.7,-1.5,Canisius,+7.5,−108,210-177-18,54.3%,-6.8,0.6,Brown,-7.5,−112,82-94-7,46.6%,4.2,-1.2
41,26.1,2:00 PM,McCann Arena,356,N Hampshire,232,Marist,New Hampshire,New Hampshire,Marist,Marist,+12.5,−115,True,-12.5,−105,False,N Hampshire,109-111-4,49.6%,-3.4,-0.5,60-57-1,51.3%,-8.5,-0.4,Marist,320-324-13,49.7%,-3.1,0.0,133-148-5,47.3%,0.7,-0.5,N Hampshire,+12.5,−115,66-64-1,50.8%,-8.5,0.5,Marist,-12.5,−105,100-108-3,48.1%,4.5,-0.7
42,25.7,12:00 PM,Hanner Fieldhouse,354,W Georgia,238,Ga Southern,0,0,Georgia Southern,Georgia Southern,N/A,N/A,False,-14,−112,False,W Georgia,2-3-0,40.0%,-16.9,-2.0,2-2-0,50.0%,-16.6,-1.4,Ga Southern,309-315-15,49.5%,0.8,-0.2,119-119-8,50.0%,8.8,0.4,Ga Southern,-14,−112,179-183-5,49.5%,-7.9,0.1,W Georgia,N/A,N/A,0,0,0.0,0.0
43,20.5,7:00 PM,Freedom Hall Civic Center,310,Queens,322,Sc Upstate,Queens NC,Queens University Of Charlotte,,South Carolina Upstate,-3,−108,False,N/A,N/A,False,Queens,32-30-3,51.6%,0.3,-0.4,14-22-2,38.9%,-9.0,-2.0,Sc Upstate,125-113-8,52.5%,-2.8,0.3,43-45-2,48.9%,5.2,-0.2,Sc Upstate,N/A,N/A,104-85-3,55.0%,-9.2,0.9,Queens,-3,−108,15-8-2,65.2%,5.2,1.2
44,19.9,2:00 PM,Alabama A&M Events Center,278,S Car State,352,Iu Indy,South Carolina State,South Carolina State,0,0,-5,−108,False,N/A,N/A,False,S Car State,122-109-5,52.8%,-3.7,0.5,69-70-0,49.6%,-10.1,-0.6,Iu Indy,195-237-6,45.1%,-2.1,-1.2,67-94-1,41.6%,4.1,-1.7,Iu Indy,N/A,N/A,149-160-4,48.2%,-11.0,-0.9,S Car State,-5,−108,23-29-0,44.2%,4.6,-0.7
45,19.3,5:00 PM,Alabama A&M Events Center,285,Coastal Car,348,Alab A&M,Coastal Carolina,Coastal Carolina,Alabama A&M,Alabama A&M,-2.5,−115,False,+2.5,−105,True,Coastal Car,146-138-7,51.4%,1.8,0.0,60-55-3,52.2%,-6.3,0.0,Alab A&M,103-114-3,47.5%,-4.6,-0.8,44-31-0,58.7%,4.1,2.2,Alab A&M,+2.5,−105,82-90-3,47.7%,-11.9,-0.8,Coastal Car,-2.5,−115,56-62-2,47.5%,4.5,-1.2
46,16.8,4:00 PM,Knott Arena,351,Delaware St,291,Mt St Marys,Delaware State,Delaware State,,Mount St. Mary's,+7.5,−108,True,N/A,N/A,False,Delaware St,101-122-1,45.3%,-5.0,-1.4,50-70-0,41.7%,-11.5,-2.2,Mt St Marys,115-130-3,46.9%,-2.6,-0.2,41-46-1,47.1%,3.3,0.2,Delaware St,+7.5,−108,91-99-1,47.9%,-14.2,-0.9,Mt St Marys,N/A,N/A,43-51-1,45.7%,3.6,-1.4
47,--,1:00 PM,Truist Arena,0,Kentucky State,200,N Kentucky,0,0,Northern Kentucky,Northern Kentucky,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Kentucky,146-143-2,50.5%,2.8,0.6,62-64-1,49.2%,9.3,0.7,N Kentucky,N/A,N/A,59-56-0,51.3%,-6.6,1.2,Kentucky State,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,First Community Arena at the Vadalabene Center,0,St. Ambrose,253,Siu Edward,0,0,SIUE,SIU Edwardsville,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Siu Edward,168-183-5,47.9%,-5.8,-0.4,71-72-1,49.7%,1.2,-0.2,Siu Edward,N/A,N/A,133-136-4,49.4%,-9.4,0.1,St. Ambrose,N/A,N/A,0,0,0.0,0.0
47,--,2:00 PM,EagleBank Arena,0,Ferrum,85,Geo Mason,0,0,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Geo Mason,387-380-20,50.5%,2.5,0.4,177-171-10,50.9%,7.1,0.4,Geo Mason,N/A,N/A,171-163-3,51.2%,-5.6,0.8,Ferrum,N/A,N/A,0,0,0.0,0.0
47,--,4:30 PM,Ruben Zayas Montanez Coliseum,0,Puerto Rico-Bayamon,263,American,0,0,American,American U.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,American,156-162-3,49.1%,-1.2,-0.3,58-75-1,43.6%,3.5,-1.3,American,N/A,N/A,99-97-3,50.5%,-8.3,-0.2,Puerto Rico-Bayamon,N/A,N/A,0,0,0.0,0.0
47,--,4:00 PM,Spiro Sports Center,0,Springfield College,284,Wagner,0,0,Wagner,Wagner,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Wagner,108-119-3,47.6%,0.4,-0.7,48-44-2,52.2%,5.9,-0.7,Wagner,N/A,N/A,53-62-1,46.1%,-7.9,0.1,Springfield College,N/A,N/A,0,0,0.0,0.0
