Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,64.1,8:00 PM,University Credit Union Pavilion,275,Cal Poly,52,St Marys,Cal Poly,Cal Poly SLO,Saint Marys,Saint Mary'S,+20.5,−108,True,-20.5,−112,False,Cal Poly,4-1-0,80.0%,1.8,7.8,3-1-0,75.0%,-6.5,7.6,St Marys,1-3-0,25.0%,16.2,-1.3,1-2-0,33.3%,19.5,-1.3,Cal Poly,+20.5,−108,4-1-0,80.0%,-4.4,7.8,St Marys,-20.5,−112,1-3-0,25.0%,10.3,-1.3
12,61.9,1:00 PM,Costello Athletic Center,233,Quinnipiac,142,Mass Lowell,Quinnipiac,Quinnipiac,UMass Lowell,Massachusetts Lowell,+5.5,−108,True,-5.5,−112,False,Quinnipiac,1-3-0,25.0%,-2.2,-3.8,1-2-0,33.3%,-12.7,-4.2,Mass Lowell,1-2-0,33.3%,10.8,-9.5,0-1-0,0.0%,39.3,-3.5,Quinnipiac,+5.5,−108,0-2-0,0.0%,-24.5,-10.5,Mass Lowell,-5.5,−112,0-1-0,0.0%,7.0,-3.5
13,61.5,7:00 PM,Wolstein Center,139,Kent St,239,Cleveland St,Kent State,Kent St.,Cleveland State,Cleveland St.,-2,−110,False,+2,−110,True,Kent St,1-1-1,50.0%,7.3,-2.8,1-0-1,100.0%,-9.5,1.0,Cleveland St,4-1-0,80.0%,-3.0,-0.3,1-0-0,100.0%,23.0,+1.0,Cleveland St,+2,−110,3-1-0,75.0%,-16.0,-0.6,Kent St,-2,−110,1-1-0,50.0%,3.5,-4.3
14,61.0,2:30 PM,Mohegan Sun Arena,92,Yale,270,Fairfield,Yale,Yale,Fairfield,Fairfield,-11,−108,False,+11,−112,True,Yale,4-1-0,80.0%,13.2,4.2,3-1-0,75.0%,-0.3,0.8,Fairfield,2-2-0,50.0%,-0.2,-6.4,0-1-0,0.0%,21.5,-7.0,Fairfield,+11,−112,1-1-0,50.0%,-25.0,-11.5,Yale,-11,−108,2-1-0,66.7%,12.0,4.3
15,59.5,12:00 PM,Mohegan Sun Arena,237,Delaware,163,Vermont,Delaware,Delaware,Vermont,Vermont,+7,−110,True,-7,−110,False,Delaware,2-2-0,50.0%,-0.8,-0.8,1-0-0,100.0%,6.0,12.5,Vermont,1-4-0,20.0%,-10.4,-11.6,0-1-0,0.0%,11.0,-6.0,Delaware,+7,−110,2-0-0,100.0%,2.5,7.5,Vermont,-7,−110,0-3-0,0.0%,-2.0,-11.5
16,56.8,1:00 PM,UW-Milwaukee Panther Arena,185,St. Thomas,234,Portland St,Saint Thomas MN,St. Thomas (MN),Portland State,Portland St.,-3,−110,False,+3,−110,True,St. Thomas,2-2-0,50.0%,9.2,1.4,2-1-0,66.7%,-3.3,3.8,Portland St,2-1-0,66.7%,7.8,0.5,0-0-0,0.0%,47.0,--,Portland St,+3,−110,1-1-0,50.0%,-12.5,-2.8,St. Thomas,-3,−110,1-0-0,100.0%,14.0,10.5
17,56.3,7:00 PM,William R. Johnson Coliseum,223,Youngs St,199,Ste F Austin,Youngstown State,Youngstown St.,SFA,Stephen F. Austin,+1.5,−105,True,N/A,N/A,False,Youngs St,3-2-0,60.0%,-7.6,-4.6,2-1-0,66.7%,-7.7,0.8,Ste F Austin,0-3-1,0.0%,5.0,-5.6,0-1-1,0.0%,13.8,-5.5,Youngs St,+1.5,−105,1-1-0,50.0%,-21.5,-6.0,Ste F Austin,N/A,N/A,0-1-1,0.0%,1.0,-5.5
18,54.6,4:00 PM,Lawrence Joel Veterans Memorial Coliseum,315,Detroit,74,Wake Forest,Detroit Mercy,Detroit Mercy,Wake Forest,Wake Forest,+24,−110,True,-24,−110,False,Detroit,3-1-0,75.0%,3.8,6.3,2-0-0,100.0%,-5.5,12.3,Wake Forest,1-5-0,16.7%,6.0,-11.3,0-4-0,0.0%,12.3,-16.1,Detroit,+24,−110,2-1-0,66.7%,-8.7,6.8,Wake Forest,-24,−110,0-4-0,0.0%,12.3,-16.1
19,54.3,8:00 PM,Dale E. and Sarah Ann Fowler Events Center,249,E Washingtn,186,Cal Baptist,Eastern Washington,Eastern Washington,California Baptist,California Baptist,+7,−112,True,-7,−108,False,E Washingtn,2-3-0,40.0%,-7.8,2.7,1-1-0,50.0%,-13.5,4.3,Cal Baptist,0-5-0,0.0%,2.0,-7.2,0-5-0,0.0%,2.0,-7.2,E Washingtn,+7,−112,2-2-0,50.0%,-8.8,5.6,Cal Baptist,-7,−108,0-5-0,0.0%,2.0,-7.2
19,54.3,1:00 PM,Ruben Zayas Montanez Coliseum,189,Kansas City,243,Albany,,Kansas City,Albany NY,Albany,N/A,N/A,False,+2.5,−110,True,Kansas City,1-2-0,33.3%,26.3,-2.5,1-1-0,50.0%,-24.5,0.3,Albany,2-1-0,66.7%,15.8,5.8,1-0-0,100.0%,15.0,+6.0,Albany,+2.5,−110,1-1-0,50.0%,3.0,5.8,Kansas City,N/A,N/A,0-1-0,0.0%,-4.0,-8.0
21,51.8,2:00 PM,Buccaneer Field House,115,Furman,307,Charl South,Furman,Furman,,Charleston Southern,-9,−108,False,N/A,N/A,False,Furman,3-0-0,100.0%,30.6,2.8,1-0-0,100.0%,2.0,4.5,Charl South,2-4-0,33.3%,-3.8,1.1,1-0-0,100.0%,58.0,+30.5,Charl South,N/A,N/A,1-3-0,25.0%,-17.5,-2.5,Furman,-9,−108,2-0-0,100.0%,8.5,2.0
22,51.7,5:00 PM,Wintrust Arena,317,N Illinois,101,Depaul,Northern Illinois,Northern Illinois,DePaul,DePaul,+17.5,−108,True,-17.5,−112,False,N Illinois,2-2-0,50.0%,4.6,-3.3,1-1-0,50.0%,-15.5,-1.5,Depaul,3-2-0,60.0%,20.2,7.2,3-2-0,60.0%,20.2,+7.2,N Illinois,+17.5,−108,2-2-0,50.0%,-11.3,-3.3,Depaul,-17.5,−112,3-2-0,60.0%,20.2,7.2
23,49.8,4:00 PM,State Farm Center,353,Maryland Es,32,Illinois,UMES,Maryland-Eastern Shore,Illinois,Illinois,N/A,N/A,False,-36.5,−108,False,Maryland Es,4-1-0,80.0%,-0.9,5.1,4-1-0,80.0%,-16.0,5.1,Illinois,2-2-0,50.0%,19.0,2.3,2-1-0,66.7%,29.7,+4.5,Illinois,-36.5,−108,0-1-0,0.0%,-13.0,-4.5,Maryland Es,N/A,N/A,0,0,0.0,0.0
24,49.3,4:00 PM,James A. Rhodes Arena,297,Neb Omaha,155,Akron,Omaha,Nebraska Omaha,Akron,Akron,+12,−115,True,-12,−105,False,Neb Omaha,4-1-0,80.0%,-3.3,2.9,4-0-0,100.0%,-4.5,7.9,Akron,1-2-0,33.3%,3.5,-2.3,0-1-0,0.0%,19.0,-3.0,Neb Omaha,+12,−115,4-1-0,80.0%,-7.2,2.9,Akron,-12,−105,0-1-0,0.0%,7.0,-3.0
25,47.9,7:00 PM,Sojka Pavilion,251,Rider,222,Bucknell,Rider,Rider,Bucknell,Bucknell,+4,−112,True,-4,−108,False,Rider,3-2-0,60.0%,-7.4,1.3,3-2-0,60.0%,-7.4,1.3,Bucknell,5-1-0,83.3%,1.2,3.3,2-1-0,66.7%,5.7,+0.5,Rider,+4,−112,2-2-0,50.0%,-12.0,1.1,Bucknell,-4,−108,2-1-0,66.7%,6.3,-1.2
26,47.8,9:00 PM,Marriott Center,364,Miss Val St,29,Byu,Mississippi Valley,Mississippi Valley State,BYU,Brigham Young,+45,−112,True,-45,−108,False,Miss Val St,2-2-0,50.0%,-31.6,-3.1,2-2-0,50.0%,-43.8,-3.1,Byu,2-2-0,50.0%,28.0,-0.9,2-2-0,50.0%,28.0,-0.9,Miss Val St,+45,−112,2-2-0,50.0%,-43.8,-3.1,Byu,-45,−108,2-2-0,50.0%,28.0,-0.9
27,46.8,12:30 PM,Dale F. Halton Arena,320,Liu,136,Charlotte,LIU,LIU,Charlotte,Charlotte,+14,−108,True,-14,−112,False,Liu,3-0-1,100.0%,3.6,6.3,2-0-1,100.0%,-11.3,7.8,Charlotte,1-3-0,25.0%,0.8,-1.0,1-2-0,33.3%,10.7,+3.7,Liu,+14,−108,3-0-1,100.0%,-10.5,6.3,Charlotte,-14,−112,1-2-0,33.3%,10.7,3.7
28,45.6,6:30 PM,James A. Rhodes Arena,224,Alabama St,261,Lamar,Alabama State,Alabama St.,Lamar,Lamar,-1.5,−115,False,+1.5,−105,True,Alabama St,2-0-1,100.0%,10.5,7.7,1-0-1,100.0%,-13.5,3.0,Lamar,1-2-0,33.3%,6.3,-1.5,0-1-0,0.0%,29.0,-6.5,Lamar,+1.5,−105,1-2-0,33.3%,-15.3,-1.5,Alabama St,-1.5,−115,1-0-0,100.0%,18.0,17.0
29,45.4,12:00 PM,William R. Johnson Coliseum,280,Monmouth,202,Presbyterian,,Monmouth-NJ,Presbyterian,Presbyterian,N/A,N/A,False,-1.5,−112,False,Monmouth,2-4-1,33.3%,-14.6,-4.2,2-2-1,50.0%,-12.6,-0.3,Presbyterian,5-1-0,83.3%,10.0,8.8,1-0-0,100.0%,39.0,+8.0,Presbyterian,-1.5,−112,5-1-0,83.3%,-0.8,8.8,Monmouth,N/A,N/A,0-1-0,0.0%,-13.0,-15.5
30,44.9,12:00 PM,Capital One Arena,337,St Fran (Pa),130,Georgetown,Saint Francis PA,St. Francis (PA),Georgetown,Georgetown,+20.5,−108,True,-20.5,−112,False,St Fran (Pa),3-2-0,60.0%,-9.0,1.1,3-2-0,60.0%,-18.6,1.1,Georgetown,1-3-0,25.0%,6.8,-3.6,1-3-0,25.0%,6.8,-3.6,St Fran (Pa),+20.5,−108,3-2-0,60.0%,-18.6,1.1,Georgetown,-20.5,−112,1-2-0,33.3%,16.0,1.2
31,44.3,11:00 AM,Alico Arena,260,Florida Intl,236,Cs Bakersfld,FIU,Florida International,CSU Bakersfield,CSU Bakersfield,+9.5,−120,True,-9.5,−110,False,Florida Intl,3-2-0,60.0%,7.2,7.0,1-1-0,50.0%,-6.0,0.8,Cs Bakersfld,2-1-1,66.7%,11.8,1.5,2-0-0,100.0%,30.7,+9.8,Florida Intl,+9.5,−120,2-1-0,66.7%,-4.7,1.2,Cs Bakersfld,-9.5,−110,2-0-0,100.0%,11.5,9.8
32,43.8,5:00 PM,Prather Coliseum,179,N Alabama,306,Ul Monroe,North Alabama,North Alabama,ULM,UL Monroe,-9.5,−115,False,+9.5,−105,True,N Alabama,4-1-0,80.0%,7.2,7.9,1-1-0,50.0%,-8.5,8.3,Ul Monroe,2-4-0,33.3%,6.3,4.4,1-1-0,50.0%,36.3,+21.8,Ul Monroe,+9.5,−105,1-4-0,20.0%,-13.6,-3.6,N Alabama,-9.5,−115,2-0-0,100.0%,27.0,11.3
33,43.3,5:00 PM,Jenny Craig Pavilion,208,S Utah,292,Idaho,Southern Utah,Southern Utah,Idaho,Idaho,-3,−112,False,+3,−108,True,S Utah,2-2-0,50.0%,15.5,2.6,2-0-0,100.0%,0.5,7.3,Idaho,1-2-0,33.3%,5.2,-1.7,0-1-0,0.0%,24.3,-2.0,Idaho,+3,−108,1-2-0,33.3%,-17.0,-1.7,S Utah,-3,−112,1-2-0,33.3%,5.3,-0.2
34,42.8,7:00 PM,Schiller Court in Francis S. Levien Gymnasium,319,Stony Brook,173,Columbia,Stony Brook,Stony Brook,,Columbia,+11,−108,True,N/A,N/A,False,Stony Brook,1-3-0,25.0%,-10.2,-11.5,1-2-0,33.3%,-25.7,-11.0,Columbia,2-3-1,40.0%,9.5,3.8,1-1-1,50.0%,12.0,+0.3,Stony Brook,+11,−108,1-3-0,25.0%,-24.8,-11.5,Columbia,N/A,N/A,1-3-1,25.0%,9.4,-0.8
35,38.9,8:00 PM,Bank of Colorado Arena,357,Prairie View,138,N Colorado,Prairie View,Prairie View A&M,Northern Colorado,Northern Colorado,+19,−112,True,-19,−108,False,Prairie View,2-2-0,50.0%,-13.4,-3.5,2-2-0,50.0%,-22.0,-3.5,N Colorado,3-1-0,75.0%,13.5,9.1,0-0-0,0.0%,38.5,--,Prairie View,+19,−112,2-2-0,50.0%,-22.0,-3.5,N Colorado,-19,−108,0,0,0.0,0.0
36,38.6,4:30 PM,Dugan Wellness Center,316,Le Moyne,210,Tx A&M-Cc,Le Moyne,Le Moyne,A&M-Corpus Christi,Texas A&M CC,+11.5,−115,True,-11.5,−105,False,Le Moyne,2-3-0,40.0%,-6.7,1.7,1-2-0,33.3%,-21.3,4.3,Tx A&M-Cc,2-2-0,50.0%,3.6,0.3,0-1-0,0.0%,27.5,-7.5,Le Moyne,+11.5,−115,2-3-0,40.0%,-14.8,1.7,Tx A&M-Cc,-11.5,−105,0-1-0,0.0%,4.0,-7.5
37,34.1,12:00 PM,Chesapeake Employers Insurance Arena,271,Boston U,287,Maryland Bc,Boston University,Boston U,UMBC,UMBC,+2,−108,True,-2,−112,False,Boston U,1-4-0,20.0%,-5.4,-2.2,0-2-0,0.0%,-22.5,-8.5,Maryland Bc,1-3-0,25.0%,7.7,-9.3,1-2-0,33.3%,19.0,-3.5,Boston U,+2,−108,0-2-0,0.0%,-22.5,-8.5,Maryland Bc,-2,−112,1-1-0,50.0%,7.5,-2.3
38,33.0,5:00 PM,The Walter Pyramid,276,Fresno St,286,Lg Beach St,Fresno State,Fresno St.,Long Beach State,Long Beach St.,+3,−115,True,-3,−105,False,Fresno St,1-2-1,33.3%,-1.3,-3.1,1-1-0,50.0%,-11.5,-4.8,Lg Beach St,1-3-0,25.0%,-6.2,-5.4,0-1-0,0.0%,21.5,-6.5,Fresno St,+3,−115,1-1-0,50.0%,-11.5,-4.8,Lg Beach St,-3,−105,0-1-0,0.0%,-2.0,-6.5
39,32.1,3:00 PM,Knights Hall,228,Bowling Grn,335,Bellarmine,Bowling Green,Bowling Green,,Bellarmine,-5,−108,False,N/A,N/A,False,Bowling Grn,2-3-0,40.0%,8.6,8.1,1-1-0,50.0%,-11.5,3.0,Bellarmine,1-4-0,20.0%,-15.8,-6.5,0-2-0,0.0%,-3.5,-11.0,Bellarmine,N/A,N/A,1-2-0,33.3%,-24.0,-3.5,Bowling Grn,-5,−108,1-1-0,50.0%,36.0,17.5
40,27.4,1:00 PM,Koessler Athletic Center,226,Brown,358,Canisius,Brown,Brown,Canisius,Canisius,-7.5,−112,False,+7.5,−108,True,Brown,2-3-0,40.0%,5.2,-1.0,0-1-0,0.0%,-1.0,-3.5,Canisius,1-5-0,16.7%,-26.7,-12.9,0-1-0,0.0%,-9.0,-1.5,Canisius,+7.5,−108,1-4-0,20.0%,-30.0,-13.1,Brown,-7.5,−112,2-3-0,40.0%,5.2,-1.0
41,26.1,2:00 PM,McCann Arena,356,N Hampshire,232,Marist,New Hampshire,New Hampshire,Marist,Marist,+12.5,−115,True,-12.5,−105,False,N Hampshire,1-5-0,16.7%,-8.4,-7.2,0-3-0,0.0%,-28.7,-8.2,Marist,2-2-0,50.0%,2.5,1.5,1-1-0,50.0%,8.0,0.0,N Hampshire,+12.5,−115,1-4-0,20.0%,-18.8,-5.2,Marist,-12.5,−105,1-1-0,50.0%,8.0,0.0
42,25.7,12:00 PM,Hanner Fieldhouse,354,W Georgia,238,Ga Southern,0,0,Georgia Southern,Georgia Southern,N/A,N/A,False,-14,−112,False,W Georgia,2-3-0,40.0%,-19.8,-2.0,2-2-0,50.0%,-20.0,-1.4,Ga Southern,2-3-1,40.0%,1.5,-2.5,1-1-0,50.0%,12.5,-0.8,Ga Southern,-14,−112,1-1-0,50.0%,-3.0,2.0,W Georgia,N/A,N/A,0,0,0.0,0.0
43,20.5,7:00 PM,Freedom Hall Civic Center,310,Queens,322,Sc Upstate,Queens NC,Queens University Of Charlotte,,South Carolina Upstate,-3,−108,False,N/A,N/A,False,Queens,1-3-0,25.0%,-4.6,-3.9,0-3-0,0.0%,-29.0,-8.0,Sc Upstate,4-1-0,80.0%,-0.7,5.5,1-0-0,100.0%,20.3,+5.0,Sc Upstate,N/A,N/A,4-1-0,80.0%,-14.0,5.5,Queens,-3,−108,1-0-0,100.0%,13.0,8.5
44,19.9,2:00 PM,Alabama A&M Events Center,278,S Car State,352,Iu Indy,South Carolina State,South Carolina State,0,0,-5,−108,False,N/A,N/A,False,S Car State,3-3-0,50.0%,16.0,16.4,1-3-0,25.0%,-8.0,-0.9,Iu Indy,1-3-0,25.0%,5.3,-0.6,0-1-0,0.0%,31.7,-6.5,Iu Indy,N/A,N/A,1-2-0,33.3%,-21.0,1.3,S Car State,-5,−108,3-0-0,100.0%,46.7,37.5
45,19.3,5:00 PM,Alabama A&M Events Center,285,Coastal Car,348,Alab A&M,Coastal Carolina,Coastal Carolina,Alabama A&M,Alabama A&M,-2.5,−115,False,+2.5,−105,True,Coastal Car,3-1-1,75.0%,-3.2,1.8,2-0-0,100.0%,-8.0,6.8,Alab A&M,0-3-0,0.0%,8.8,-11.2,0-1-0,0.0%,27.8,-10.5,Alab A&M,+2.5,−105,0-3-0,0.0%,-23.3,-11.2,Coastal Car,-2.5,−115,1-0-1,100.0%,9.0,5.8
46,16.8,4:00 PM,Knott Arena,351,Delaware St,291,Mt St Marys,Delaware State,Delaware State,,Mount St. Mary's,+7.5,−108,True,N/A,N/A,False,Delaware St,0-3-0,0.0%,-3.2,-6.5,0-3-0,0.0%,-24.7,-6.5,Mt St Marys,2-2-0,50.0%,-2.8,-3.0,1-0-0,100.0%,22.0,+0.5,Delaware St,+7.5,−108,0-3-0,0.0%,-24.7,-6.5,Mt St Marys,N/A,N/A,1-0-0,100.0%,8.0,0.5
47,--,1:00 PM,Truist Arena,0,Kentucky State,200,N Kentucky,0,0,Northern Kentucky,Northern Kentucky,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,N Kentucky,0-4-0,0.0%,-13.0,-4.3,0-2-0,0.0%,-9.0,-5.5,N Kentucky,N/A,N/A,0-3-0,0.0%,-16.7,-2.8,Kentucky State,N/A,N/A,0,0,0.0,0.0
47,--,7:00 PM,First Community Arena at the Vadalabene Center,0,St. Ambrose,253,Siu Edward,0,0,SIUE,SIU Edwardsville,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Siu Edward,4-2-0,66.7%,2.7,4.5,0-0-0,0.0%,53.0,--,Siu Edward,N/A,N/A,3-2-0,60.0%,-10.4,2.9,St. Ambrose,N/A,N/A,0,0,0.0,0.0
47,--,2:00 PM,EagleBank Arena,0,Ferrum,85,Geo Mason,0,0,George Mason,George Mason,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Geo Mason,3-3-0,50.0%,12.0,1.4,3-1-0,75.0%,23.0,+4.6,Geo Mason,N/A,N/A,0-1-0,0.0%,-19.0,-5.5,Ferrum,N/A,N/A,0,0,0.0,0.0
47,--,4:30 PM,Ruben Zayas Montanez Coliseum,0,Puerto Rico-Bayamon,263,American,0,0,American,American U.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,American,3-3-0,50.0%,-10.7,-2.9,1-0-0,100.0%,12.0,+13.5,American,N/A,N/A,3-2-0,60.0%,-11.2,-1.5,Puerto Rico-Bayamon,N/A,N/A,0,0,0.0,0.0
47,--,4:00 PM,Spiro Sports Center,0,Springfield College,284,Wagner,0,0,Wagner,Wagner,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Wagner,2-2-0,50.0%,-5.2,-1.4,0-0-0,0.0%,42.0,--,Wagner,N/A,N/A,2-2-0,50.0%,-17.0,-1.4,Springfield College,N/A,N/A,0,0,0.0,0.0
