Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
11,90.5,10:30 PM,Galen Center,27,Oregon,101,Usc,Oregon,Oregon,USC,Southern California,-6,−108,False,+6,−112,True,Oregon,438-411-17,51.6%,5.1,0.5,148-149-5,49.8%,-2.6,-0.4,Usc,420-419-10,50.1%,2.6,0.0,192-216-8,47.1%,7.0,-0.4,Usc,+6,−112,187-178-2,51.2%,-5.8,0.6,Oregon,-6,−108,278-267-13,51.0%,9.4,0.2
12,90.0,7:15 PM,Exactech Arena at the Stephen C. O'Connell Center,106,Virginia,14,Florida,Virginia,Virginia,Florida,Florida,+16.5,−110,True,-16.5,−110,False,Virginia,389-383-17,50.4%,5.2,-0.3,144-145-7,49.8%,-2.6,-0.7,Florida,421-407-17,50.9%,9.4,0.6,177-185-2,48.9%,16.0,0.7,Virginia,+16.5,−110,125-134-6,48.3%,-8.4,-1.1,Florida,-16.5,−110,327-312-12,51.2%,10.4,0.5
13,87.3,8:00 PM,FedExForum,125,La Tech,34,Memphis,Louisiana Tech,Louisiana Tech,Memphis,Memphis,+12.5,−115,True,-12.5,−105,False,La Tech,377-338-11,52.7%,4.1,0.2,180-164-7,52.3%,-2.8,-0.1,Memphis,444-393-20,53.1%,7.8,0.7,219-194-13,53.0%,13.4,1.1,La Tech,+12.5,−115,163-145-6,52.9%,-6.9,0.2,Memphis,-12.5,−105,312-283-16,52.4%,11.4,0.5
14,85.2,9:15 PM,Cassell Coliseum,79,Vanderbilt,117,Va Tech,Vanderbilt,Vanderbilt,Virginia Tech,Virginia Tech,-5.5,−108,False,+5.5,−112,True,Vanderbilt,410-391-17,51.2%,2.7,0.2,155-130-8,54.4%,-4.8,1.0,Va Tech,374-386-10,49.2%,2.3,0.1,187-175-4,51.7%,8.6,0.6,Va Tech,+5.5,−112,185-193-6,48.9%,-7.6,0.2,Vanderbilt,-5.5,−108,194-189-7,50.7%,9.3,0.0
15,77.7,9:00 PM,Moby Arena,162,Loyola Mymt,103,Colorado St,Loyola Maryland-1,Loyola Marymount,Colorado State,Colorado St.,N/A,N/A,False,-8,−112,False,Loyola Mymt,348-390-17,47.2%,-4.1,-0.6,165-161-11,50.6%,-8.7,0.5,Colorado St,354-379-18,48.3%,2.6,0.2,157-170-10,48.0%,8.5,0.2,Colorado St,-8,−112,159-204-9,43.8%,-7.4,-0.5,Loyola Mymt,N/A,N/A,106-138-5,43.4%,4.8,-1.6
16,76.0,7:00 PM,Alico Arena,110,Furman,168,Fla Gulf Cst,Furman,Furman,FGCU,Florida Gulf Coast,-2,−112,False,N/A,N/A,False,Furman,320-301-8,51.5%,2.2,0.2,155-158-4,49.5%,-4.7,0.2,Fla Gulf Cst,125-127-2,49.6%,0.9,0.1,55-54-1,50.5%,7.2,-0.1,Fla Gulf Cst,N/A,N/A,62-62-1,50.0%,-7.0,1.3,Furman,-2,−112,171-129-5,57.0%,8.7,0.8
17,74.1,8:00 PM,Bank of Colorado Arena,148,St. Thomas,144,N Colorado,Saint Thomas MN,St. Thomas (MN),Northern Colorado,Northern Colorado,+4.5,−108,True,-4.5,−112,False,St. Thomas,53-40-2,57.0%,4.5,1.8,24-23-2,51.1%,-4.9,0.0,N Colorado,240-239-11,50.1%,0.4,0.2,85-108-4,44.0%,7.5,-1.5,St. Thomas,+4.5,−108,23-23-2,50.0%,-6.1,1.7,N Colorado,-4.5,−112,121-131-5,48.0%,5.6,-0.6
18,73.9,8:00 PM,Credit Union 1 Arena,136,N Iowa,164,Il-Chicago,,Northern Iowa,UIC,Illinois-Chicago,N/A,N/A,False,N/A,N/A,False,N Iowa,388-385-18,50.2%,2.5,-0.1,158-165-7,48.9%,-2.9,-0.2,Il-Chicago,408-363-17,52.9%,-1.2,-0.1,189-152-8,55.4%,4.2,0.2,Il-Chicago,N/A,N/A,248-233-9,51.6%,-7.7,0.0,N Iowa,N/A,N/A,202-217-12,48.2%,5.9,-1.0
19,73.8,9:00 PM,Dee Glen Smith Spectrum,217,Wyoming,38,Utah St,Wyoming,Wyoming,Utah State,Utah St.,+19,−112,True,-19,−108,False,Wyoming,355-377-17,48.5%,0.9,-0.3,141-160-6,46.8%,-6.9,-1.2,Utah St,408-363-13,52.9%,7.7,1.2,197-153-9,56.3%,14.0,1.9,Wyoming,+19,−112,198-201-8,49.6%,-7.9,-0.3,Utah St,-19,−108,299-245-11,55.0%,10.9,1.5
20,71.1,7:00 PM,Curb Event Center,175,Illinois St,142,Belmont,Illinois State,Illinois St.,Belmont,Belmont,+6,−110,True,-6,−110,False,Illinois St,365-412-19,47.0%,1.2,-0.2,153-171-11,47.2%,-4.9,-0.4,Belmont,220-200-6,52.4%,5.7,0.6,89-66-3,57.4%,12.1,1.4,Illinois St,+6,−110,177-201-11,46.8%,-6.7,0.0,Belmont,-6,−110,166-149-4,52.7%,10.8,0.6
21,69.7,9:00 PM,The Pit,237,San Jose St,52,New Mexico,San Jose State,San Jose St.,New Mexico,New Mexico,+20,−112,True,-20,−108,False,San Jose St,341-391-11,46.6%,-6.2,-0.9,167-180-2,48.1%,-11.8,-0.7,New Mexico,408-365-19,52.8%,5.0,0.1,205-169-10,54.8%,11.7,1.0,San Jose St,+20,−112,279-308-8,47.5%,-11.1,-0.7,New Mexico,-20,−108,266-221-11,54.6%,9.4,0.4
22,69.6,7:00 PM,Jerry Richardson Indoor Stadium,182,Gard-Webb,149,Wofford,,Gardner-Webb,,Wofford,N/A,N/A,False,N/A,N/A,False,Gard-Webb,137-117-2,53.9%,0.4,1.1,81-50-2,61.8%,-6.1,2.2,Wofford,341-311-9,52.3%,2.3,0.3,122-125-1,49.4%,11.1,0.0,Wofford,N/A,N/A,176-155-3,53.2%,-7.9,0.8,Gard-Webb,N/A,N/A,57-66-2,46.3%,5.8,-0.4
23,69.1,7:00 PM,Stuart C. Siegel Center,241,Ga Southern,58,Vcu,Georgia Southern,Georgia Southern,VCU,VCU,+19,−112,True,-19,−108,False,Ga Southern,310-316-15,49.5%,0.8,-0.2,159-164-6,49.2%,-6.2,-0.6,Vcu,420-390-20,51.9%,6.0,0.7,191-194-11,49.6%,10.4,0.3,Ga Southern,+19,−112,180-183-5,49.6%,-7.9,0.1,Vcu,-19,−108,295-268-15,52.4%,9.6,0.7
24,68.7,8:00 PM,Reynolds Center,95,Oklahoma St,229,Tulsa,Oklahoma State,Oklahoma State,Tulsa,Tulsa,-6,−110,False,+6,−110,True,Oklahoma St,393-394-15,49.9%,5.4,0.4,130-151-6,46.3%,-2.7,-0.3,Tulsa,390-370-18,51.3%,3.2,0.1,191-162-9,54.1%,9.0,0.5,Tulsa,+6,−110,161-169-9,48.8%,-6.7,0.1,Oklahoma St,-6,−110,247-217-10,53.2%,9.9,0.8
25,67.7,9:00 PM,Dahlberg Arena/Robin Selvig Court,126,S Dakota St,215,Montana,South Dakota State,South Dakota State,Montana,Montana,-2.5,−110,False,+2.5,−110,True,S Dakota St,243-196-6,55.4%,3.8,1.3,105-86-2,55.0%,-4.0,0.5,Montana,321-341-17,48.5%,3.4,-0.1,139-139-8,50.0%,10.0,0.1,Montana,+2.5,−110,115-132-4,46.6%,-7.5,-0.3,S Dakota St,-2.5,−110,169-129-3,56.7%,10.3,1.5
26,66.4,6:30 PM,Ocean Bank Convocation Center (FIU),93,Fla Atlantic,244,Florida Intl,Florida Atlantic,Florida Atlantic,FIU,Florida International,-9,−112,False,+9,−108,True,Fla Atlantic,243-259-10,48.4%,-1.7,0.2,110-127-8,46.4%,-7.8,-0.4,Florida Intl,317-342-14,48.1%,-2.5,-0.6,133-154-8,46.3%,3.1,-0.8,Florida Intl,+9,−108,226-225-13,50.1%,-8.8,-0.1,Fla Atlantic,-9,−112,99-116-4,46.1%,6.3,-0.2
27,66.2,10:30 PM,Save Mart Center,48,San Diego St,262,Fresno St,San Diego State,San Diego St.,Fresno State,Fresno St.,-14.5,−105,False,+14.5,−115,True,San Diego St,414-374-20,52.5%,5.4,0.6,152-144-9,51.4%,-1.4,0.2,Fresno St,371-404-14,47.9%,2.3,-0.2,167-203-6,45.1%,7.9,-0.4,Fresno St,+14.5,−115,186-172-7,52.0%,-5.8,1.0,San Diego St,-14.5,−105,277-241-12,53.5%,9.6,0.7
28,64.5,7:00 PM,Sojka Pavilion,99,St Bonavent,246,Bucknell,Saint Bonaventure,St. Bonaventure,Bucknell,Bucknell,-7,−112,False,+7,−108,True,St Bonavent,377-361-19,51.1%,0.6,-0.1,159-161-9,49.7%,-4.4,-0.3,Bucknell,139-140-2,49.8%,1.9,0.1,53-62-0,46.1%,7.8,-0.9,Bucknell,+7,−108,72-70-1,50.7%,-7.6,0.4,St Bonavent,-7,−112,189-179-11,51.4%,7.1,0.1
29,62.2,9:00 PM,Dee Events Center,212,N Dakota St,170,Weber St,North Dakota State,North Dakota State,Weber State,Weber St.,+4.5,−115,True,-4.5,−105,False,N Dakota St,210-226-4,48.2%,4.7,0.4,99-113-2,46.7%,-2.9,0.0,Weber St,342-309-12,52.5%,4.5,0.3,143-121-7,54.2%,12.3,0.6,N Dakota St,+4.5,−115,76-91-2,45.5%,-7.2,0.5,Weber St,-4.5,−105,200-183-11,52.2%,7.8,0.4
30,59.1,10:00 PM,Redhawk Center,257,Portland St,132,Seattle,Portland State,Portland St.,Seattle,Seattle,+8,−108,True,-8,−112,False,Portland St,310-318-16,49.4%,1.1,-0.1,158-164-10,49.1%,-6.2,0.1,Seattle,155-151-1,50.7%,1.0,0.6,78-78-1,50.0%,7.2,0.4,Portland St,+8,−108,184-173-12,51.5%,-7.1,0.7,Seattle,-8,−112,87-74-1,54.0%,9.2,1.3
31,58.9,7:00 PM,William D. Mullins Memorial Center,248,Central Conn,152,U Mass,Central Connecticut State,Central Conn. St.,Massachusetts,Massachusetts,+10,−112,True,N/A,N/A,False,Central Conn,108-125-3,46.4%,-2.3,-0.8,67-59-2,53.2%,-6.1,0.6,U Mass,372-393-12,48.6%,0.4,-0.4,165-185-6,47.1%,4.7,-0.8,Central Conn,+10,−112,83-88-3,48.5%,-10.7,0.2,U Mass,N/A,N/A,176-202-8,46.6%,6.0,-0.9
32,58.5,7:00 PM,Cotterell Court,183,Cornell,226,Colgate,Cornell,Cornell,Colgate,Colgate,-2,−110,False,+2,−110,True,Cornell,290-261-12,52.6%,-0.8,0.5,165-135-9,55.0%,-5.7,1.0,Colgate,136-110-4,55.3%,0.2,1.3,56-42-1,57.1%,6.7,2.3,Colgate,+2,−110,43-32-3,57.3%,-8.1,1.8,Cornell,-2,−110,96-102-1,48.5%,6.0,-0.9
33,57.9,7:00 PM,Bender Arena,127,Geo Wshgtn,271,American,George Washington,George Washington,American,American U.,-4.5,−110,False,+4.5,−110,True,Geo Wshgtn,359-385-15,48.3%,1.0,-0.2,139-166-7,45.6%,-4.5,-0.6,American,157-162-3,49.2%,-1.1,-0.3,58-75-1,43.6%,3.6,-1.3,American,+4.5,−110,100-97-3,50.8%,-8.3,-0.2,Geo Wshgtn,-4.5,−110,173-175-8,49.7%,7.3,-0.2
34,57.1,9:00 PM,Pan American Center,208,Abl Christian,211,N Mex State,Abilene Christian,Abilene Christian,New Mexico State,New Mexico St.,+2,−110,True,-2,−110,False,Abl Christian,100-94-3,51.6%,3.5,0.5,42-50-1,45.7%,-7.2,-0.9,N Mex State,326-336-18,49.2%,5.4,0.0,132-143-10,48.0%,12.1,0.0,Abl Christian,+2,−110,38-45-1,45.8%,-8.4,-0.7,N Mex State,-2,−110,192-185-12,50.9%,8.6,0.0
35,54.3,6:30 PM,Broadview Center,150,Columbia,274,Albany,,Columbia,Albany NY,Albany,N/A,N/A,False,+5,−108,True,Columbia,263-265-7,49.8%,-1.4,-0.5,148-121-4,55.0%,-6.6,0.7,Albany,123-124-5,49.8%,-0.5,0.1,34-55-0,38.2%,3.9,-2.0,Albany,+5,−108,79-73-3,52.0%,-7.3,1.0,Columbia,N/A,N/A,88-100-3,46.8%,5.1,-1.2
36,53.7,8:00 PM,Sanford Coyote Sports Center,220,Idaho St,221,South Dakota,Idaho State,Idaho State,,South Dakota,+4,−108,True,N/A,N/A,False,Idaho St,281-326-11,46.3%,-3.9,-0.5,166-169-4,49.6%,-10.1,-0.1,South Dakota,191-176-5,52.0%,1.4,0.1,81-60-2,57.5%,10.2,1.3,Idaho St,+4,−108,226-237-8,48.8%,-9.3,-0.2,South Dakota,N/A,N/A,81-75-2,51.9%,5.9,-0.1
37,48.5,8:00 PM,Baxter Arena,147,Montana St,308,Neb Omaha,Montana State,Montana St.,Omaha,Nebraska Omaha,-5,−112,False,+5,−108,True,Montana St,316-328-16,49.1%,0.5,-0.5,168-156-9,51.9%,-6.4,-0.4,Neb Omaha,175-168-2,51.0%,-3.4,-0.5,59-66-0,47.2%,5.2,-0.4,Neb Omaha,+5,−108,120-109-2,52.4%,-10.3,-0.5,Montana St,-5,−112,133-140-8,48.7%,5.2,-1.0
38,45.8,7:00 PM,Cam Henderson Center,302,Morehead St,173,Marshall,Morehead State,Morehead St.,Marshall,Marshall,+10.5,−110,True,-10.5,−110,False,Morehead St,327-323-19,50.3%,1.0,0.2,170-171-11,49.9%,-6.2,0.2,Marshall,345-392-16,46.8%,1.4,-0.6,167-170-10,49.6%,8.3,0.4,Morehead St,+10.5,−110,172-169-14,50.4%,-9.2,0.2,Marshall,-10.5,−110,184-187-11,49.6%,6.8,0.0
39,44.2,7:00 PM,UPMC Events Center,232,Youngs St,261,Rob Morris,Youngstown State,Youngstown St.,Robert Morris,Robert Morris,+2,−115,True,-2,−105,False,Youngs St,292-309-20,48.6%,-1.4,-0.4,155-162-7,48.9%,-7.8,-0.4,Rob Morris,143-128-2,52.8%,0.1,-0.1,50-55-1,47.6%,5.4,-0.8,Youngs St,+2,−115,201-206-13,49.4%,-9.2,-0.3,Rob Morris,-2,−105,55-51-0,51.9%,5.5,-0.5
40,43.1,7:30 PM,Charles Koch Arena,359,Alcorn St,98,Wichita St,Alcorn,Alcorn St.,Wichita State,Wichita St.,+25.5,−108,True,-25.5,−112,False,Alcorn St,109-120-5,47.6%,-5.7,-1.0,71-77-2,48.0%,-12.9,-1.6,Wichita St,399-370-21,51.9%,5.9,0.5,175-172-11,50.4%,10.8,0.3,Alcorn St,+25.5,−108,74-86-3,46.3%,-17.3,-1.7,Wichita St,-25.5,−112,268-241-12,52.7%,9.8,0.6
41,42.1,8:30 PM,Prudential Center,354,Njit,121,Seton Hall,,NJIT,Seton Hall,Seton Hall,N/A,N/A,False,N/A,N/A,False,Njit,108-112-4,49.1%,-3.8,-1.1,64-54-2,54.2%,-10.3,0.4,Seton Hall,389-380-12,50.6%,2.6,0.2,174-191-6,47.7%,7.6,-0.3,Seton Hall,N/A,N/A,202-169-3,54.5%,-5.5,0.9,Njit,N/A,N/A,33-42-1,44.0%,1.9,-3.5
42,37.3,8:00 PM,Swinney Recreation Center,300,Idaho,238,Kansas City,Idaho,Idaho,,Kansas City,+3,−105,True,N/A,N/A,False,Idaho,343-342-13,50.1%,-2.6,0.1,181-160-8,53.1%,-7.9,1.0,Kansas City,169-160-4,51.4%,-1.9,-0.1,68-65-1,51.1%,5.2,0.2,Idaho,+3,−105,252-223-10,53.1%,-8.3,0.8,Kansas City,N/A,N/A,46-56-0,45.1%,2.7,-2.9
43,37.1,7:00 PM,Gore Arena/Pope Convocation Center,277,Coastal Car,258,Campbell,Coastal Carolina,Coastal Carolina,,Campbell,+5,−112,True,N/A,N/A,False,Coastal Car,147-139-7,51.4%,1.8,0.1,60-56-3,51.7%,-6.3,-0.1,Campbell,116-113-3,50.7%,-2.4,0.2,44-48-0,47.8%,4.1,-0.3,Coastal Car,+5,−112,89-72-5,55.3%,-5.5,1.0,Campbell,N/A,N/A,45-54-1,45.5%,4.1,-1.3
44,37.0,7:00 PM,Leo D. Mahoney Arena,254,Rider,287,Fairfield,Rider,Rider,Fairfield,Fairfield,N/A,N/A,False,N/A,N/A,False,Rider,319-340-11,48.4%,0.3,-0.1,172-154-7,52.8%,-3.1,1.0,Fairfield,335-353-18,48.7%,-0.7,-0.5,131-156-5,45.6%,2.8,-1.5,Fairfield,N/A,N/A,181-183-9,49.7%,-6.7,0.2,Rider,N/A,N/A,146-178-6,45.1%,5.1,-0.8
45,36.9,7:00 PM,CB&S Bank Arena at Flowers Hall,315,Tn Tech,222,N Alabama,,Tennessee Tech,North Alabama,North Alabama,N/A,N/A,False,-9.5,−110,False,Tn Tech,310-318-19,49.4%,0.1,-0.5,162-172-8,48.5%,-7.7,-0.8,N Alabama,84-85-3,49.7%,-1.1,0.1,33-30-1,52.4%,10.4,0.4,N Alabama,-9.5,−110,57-56-3,50.4%,-9.4,0.6,Tn Tech,N/A,N/A,124-115-7,51.9%,5.9,-0.4
46,36.7,9:00 PM,Reese Court,295,North Dakota,242,E Washingtn,North Dakota,North Dakota,Eastern Washington,Eastern Washington,+6.5,−110,True,-6.5,−110,False,North Dakota,172-189-6,47.7%,-1.8,-0.3,85-102-2,45.5%,-9.1,-0.3,E Washingtn,355-322-12,52.4%,1.1,0.7,132-122-4,52.0%,9.6,0.9,North Dakota,+6.5,−110,122-124-4,49.6%,-8.3,0.0,E Washingtn,-6.5,−110,167-146-5,53.4%,7.2,0.7
47,34.6,7:00 PM,Rose Hill Gymnasium,340,F Dickinson,201,Fordham,Fairleigh Dickinson,Fairleigh Dickinson,Fordham,Fordham,N/A,N/A,False,N/A,N/A,False,F Dickinson,117-123-1,48.8%,-3.2,0.1,72-62-0,53.7%,-7.3,0.6,Fordham,321-380-15,45.8%,-5.1,-0.7,155-176-3,46.8%,0.3,-0.8,Fordham,N/A,N/A,232-278-14,45.5%,-10.5,-0.6,F Dickinson,N/A,N/A,37-44-1,45.7%,4.1,-0.5
48,34.1,7:00 PM,Stabler Arena,259,Monmouth,294,Lehigh,,Monmouth-NJ,Lehigh,Lehigh,N/A,N/A,False,N/A,N/A,False,Monmouth,189-182-8,50.9%,-2.4,-0.2,91-87-5,51.1%,-5.6,-0.2,Lehigh,127-124-1,50.6%,0.1,0.0,47-58-1,44.8%,5.6,-1.3,Lehigh,N/A,N/A,71-61-0,53.8%,-7.9,0.6,Monmouth,N/A,N/A,83-86-4,49.1%,5.7,-0.6
49,33.5,8:00 PM,Mabee Center,269,N Arizona,292,Oral Roberts,Northern Arizona,Northern Arizona,,Oral Roberts,+4,−115,True,N/A,N/A,False,N Arizona,316-326-14,49.2%,-1.0,-0.5,169-162-8,51.1%,-7.8,-0.2,Oral Roberts,189-220-9,46.2%,3.5,0.0,68-74-4,47.9%,11.3,0.7,N Arizona,+4,−115,201-207-12,49.3%,-9.7,-0.6,Oral Roberts,N/A,N/A,97-108-4,47.3%,8.0,0.2
50,31.7,11:00 AM,Hawkins Arena,352,W Georgia,203,Mercer,0,0,,Mercer,N/A,N/A,False,N/A,N/A,False,W Georgia,4-5-0,44.4%,-15.1,0.1,3-3-0,50.0%,-16.3,-0.5,Mercer,175-171-5,50.6%,0.5,-0.1,67-65-3,50.8%,7.4,0.2,Mercer,N/A,N/A,91-83-2,52.3%,-6.3,0.4,W Georgia,N/A,N/A,0,0,0.0,0.0
51,30.2,8:00 PM,Jack Stephens Center,335,Central Ark,235,Ar Lit Rock,,Central Arkansas,Little Rock,Little Rock,N/A,N/A,False,-10,−105,False,Central Ark,99-102-7,49.3%,-6.4,-1.1,54-64-4,45.8%,-14.4,-2.0,Ar Lit Rock,336-359-17,48.4%,0.1,-0.2,149-143-12,51.0%,6.4,0.2,Ar Lit Rock,-10,−105,194-210-8,48.0%,-8.0,-0.4,Central Ark,N/A,N/A,15-18-2,45.5%,2.4,-1.3
52,29.7,6:00 PM,Hart Center,260,Harvard,318,Holy Cross,Harvard,Harvard,Holy Cross,Holy Cross,-3,−115,False,+3,−105,True,Harvard,269-298-7,47.4%,1.6,-0.3,139-154-4,47.4%,-2.5,-0.1,Holy Cross,121-148-1,45.0%,-1.1,-0.7,40-66-0,37.7%,3.5,-2.4,Holy Cross,+3,−105,99-107-1,48.1%,-8.9,-0.1,Harvard,-3,−115,138-174-2,44.2%,6.5,-1.1
53,22.7,7:00 PM,Ramsey Center,314,Bellarmine,307,W Carolina,,Bellarmine,,Western Carolina,N/A,N/A,False,N/A,N/A,False,Bellarmine,53-58-3,47.8%,-0.3,-0.7,34-30-1,53.1%,-7.6,0.7,W Carolina,305-332-12,47.9%,-1.9,-0.4,108-127-4,46.0%,7.3,-0.1,W Carolina,N/A,N/A,197-215-7,47.8%,-10.0,-0.4,Bellarmine,N/A,N/A,18-23-2,43.9%,2.0,-2.9
54,20.2,6:30 PM,Corteva Coliseum,288,Wi-Grn Bay,342,Iu Indy,Green Bay,Green Bay,0,0,-4,−112,False,N/A,N/A,False,Wi-Grn Bay,380-362-20,51.2%,0.2,0.1,182-181-12,50.1%,-6.5,-0.3,Iu Indy,197-238-6,45.3%,-2.0,-1.1,68-94-1,42.0%,4.3,-1.5,Iu Indy,N/A,N/A,150-161-4,48.2%,-11.0,-0.9,Wi-Grn Bay,-4,−112,177-152-8,53.8%,6.5,0.3
