Rank,Hotness Score,Time,Location,Away Team Rank,Away Team,Home Team Rank,Home Team,Away Team DraftKings,Away Team Covers,Home Team DraftKings,Home Team Covers,Away Team Spread,Away Team Odds,Away Team Underdog,Home Team Spread,Home Team Odds,Home Team Underdog,Away Team Team,Away Team all_games_ATS Record,Away Team all_games_Cover %,Away Team all_games_MOV,Away Team all_games_ATS +/-,Away Team is_away_ATS Record,Away Team is_away_Cover %,Away Team is_away_MOV,Away Team is_away_ATS +/-,Home Team Team,Home Team all_games_ATS Record,Home Team all_games_Cover %,Home Team all_games_MOV,Home Team all_games_ATS +/-,Home Team is_home_ATS Record,Home Team is_home_Cover %,Home Team is_home_MOV,Home Team is_home_ATS +/-,Underdog is_dog Team,Underdog is_dog Spread,Underdog is_dog Odds,Underdog is_dog ATS Record,Underdog is_dog Cover %,Underdog is_dog MOV,Underdog is_dog ATS +/-,Favorite is_fav Team,Favorite is_fav Spread,Favorite is_fav Odds,Favorite is_fav ATS Record,Favorite is_fav Cover %,Favorite is_fav MOV,Favorite is_fav ATS +/-
13,49.0,12:00 PM,Xfinity Center,359,Alcorn St,24,Maryland,Alcorn,Alcorn St.,Maryland,Maryland,+37.5,−115,True,-37.5,−115,False,Alcorn St,3-3-1,50.0%,-25.1,-4.1,3-3-1,50.0%,-25.1,-4.1,Maryland,3-4-0,42.9%,26.7,5.9,3-3-0,50.0%,31.0,+7.8,Alcorn St,+37.5,−115,3-3-1,50.0%,-27.9,-4.1,Maryland,-37.5,−115,3-4-0,42.9%,26.7,5.9
14,48.0,7:00 PM,War Memorial at the Sobrato Center,352,Mercyhurst,62,San Francisco,0,0,San Francisco,San Francisco,N/A,N/A,False,-31,−110,False,Mercyhurst,4-2-1,66.7%,1.0,1.6,3-2-1,60.0%,-13.3,-0.2,San Francisco,4-3-0,57.1%,13.7,3.3,3-1-0,75.0%,23.5,+7.9,San Francisco,-31,−110,1-1-0,50.0%,-2.0,0.3,Mercyhurst,N/A,N/A,0,0,0.0,0.0
15,47.0,4:00 PM,Mabee Center,180,Missouri St,291,Oral Roberts,Missouri State,Missouri St.,,Oral Roberts,-2,−112,False,N/A,N/A,False,Missouri St,5-1-0,83.3%,3.6,4.7,1-0-0,100.0%,-7.0,10.0,Oral Roberts,1-3-0,25.0%,2.3,-4.3,0-0-0,0.0%,30.0,--,Oral Roberts,N/A,N/A,1-3-0,25.0%,-18.5,-4.3,Missouri St,-2,−112,1-0-0,100.0%,10.0,9.0
16,45.8,2:30 PM,The Palestra,185,Elon,294,U Penn,,Elon University,,Pensylvania,N/A,N/A,False,N/A,N/A,False,Elon,5-1-0,83.3%,7.0,8.2,4-0-0,100.0%,4.8,16.1,U Penn,1-6-0,14.3%,-7.7,-9.0,1-3-0,25.0%,-2.3,-6.0,U Penn,N/A,N/A,1-2-0,33.3%,-16.0,-8.0,Elon,N/A,N/A,2-1-0,66.7%,6.7,3.3
17,44.7,2:00 PM,Bramlage Coliseum,363,Ark Pine Bl,72,Kansas St,Arkansas-Pine Bluff,Arkansas-Pine Bluff,Kansas State,Kansas State,+34.5,−108,True,-34.5,−112,False,Ark Pine Bl,3-4-0,42.9%,-21.9,-3.9,3-4-0,42.9%,-31.0,-3.9,Kansas St,2-5-0,28.6%,10.0,-7.9,0-4-0,0.0%,11.0,-14.8,Ark Pine Bl,+34.5,−108,3-4-0,42.9%,-31.0,-3.9,Kansas St,-34.5,−112,2-5-0,28.6%,10.0,-7.9
18,42.3,2:00 PM,Gentry Center,216,Nc-Asheville,287,Tn State,UNC Asheville,UNC Asheville,Tennessee State,Tennessee St.,-1,−110,False,+1,−110,True,Nc-Asheville,2-3-0,40.0%,-9.8,-4.3,2-2-0,50.0%,-14.3,-5.3,Tn State,3-3-0,50.0%,8.9,1.9,1-0-0,100.0%,39.0,+1.5,Tn State,+1,−110,2-3-0,40.0%,-9.2,2.0,Nc-Asheville,-1,−110,0-2-0,0.0%,-0.5,-8.5
19,42.2,1:00 PM,Island Federal Credit Union Arena,164,Norfolk St,328,Stony Brook,Norfolk State,Norfolk State,Stony Brook,Stony Brook,-5.5,−112,False,+5.5,−108,True,Norfolk St,5-1-0,83.3%,13.4,9.3,4-1-0,80.0%,-1.2,7.5,Stony Brook,1-5-0,16.7%,-13.3,-11.4,0-1-0,0.0%,13.0,-13.0,Stony Brook,+5.5,−108,1-5-0,16.7%,-23.5,-11.4,Norfolk St,-5.5,−112,1-0-0,100.0%,9.0,4.5
20,41.1,12:00 PM,The Palestra,299,Navy,211,Maine,Navy,Navy,Maine,Maine,+1.5,−120,True,-1.5,−110,False,Navy,3-4-0,42.9%,1.1,-4.1,2-0-0,100.0%,0.5,10.3,Maine,5-2-0,71.4%,4.6,4.8,1-0-0,100.0%,38.0,+19.5,Navy,+1.5,−120,2-2-0,50.0%,-4.0,2.6,Maine,-1.5,−110,1-1-0,50.0%,6.0,2.8
21,39.8,12:00 PM,William D. Mullins Memorial Center,354,Njit,141,U Mass,,NJIT,Massachusetts,Massachusetts,N/A,N/A,False,N/A,N/A,False,Njit,4-4-0,50.0%,-12.4,-0.9,2-3-0,40.0%,-17.8,-2.9,U Mass,3-4-0,42.9%,-3.3,-4.9,1-1-0,50.0%,12.5,+1.3,U Mass,N/A,N/A,1-2-0,33.3%,-16.3,-11.0,Njit,N/A,N/A,0,0,0.0,0.0
22,38.4,7:00 PM,Baha Mar Convention Center,201,Indiana St,323,Tarleton St,Indiana State,Indiana St.,Tarleton State,Tarleton State,-8,−105,False,+8,−115,True,Indiana St,3-4-0,42.9%,5.1,-1.8,1-1-0,50.0%,0.0,1.5,Tarleton St,3-5-0,37.5%,-18.4,-6.1,1-1-0,50.0%,1.0,-5.5,Tarleton St,+8,−115,2-5-0,28.6%,-25.4,-8.7,Indiana St,-8,−105,1-3-0,25.0%,6.0,-1.6
23,37.4,2:00 PM,DeGol Arena,208,Radford,321,St Fran (Pa),,Radford,Saint Francis PA,St. Francis (PA),N/A,N/A,False,+7,−112,True,Radford,5-2-0,71.4%,5.1,5.0,1-2-0,33.3%,-19.0,-3.5,St Fran (Pa),5-2-0,71.4%,-7.6,3.4,1-0-0,100.0%,24.5,+14.5,St Fran (Pa),+7,−112,5-2-0,71.4%,-14.3,3.4,Radford,N/A,N/A,2-0-0,100.0%,13.5,5.0
24,32.8,4:00 PM,Case Gym,315,Sacred Hrt,247,Boston U,Sacred Heart,Sacred Heart,Boston University,Boston U,+5.5,−115,True,-5.5,−105,False,Sacred Hrt,3-4-0,42.9%,-6.9,1.7,1-3-0,25.0%,-17.8,-2.5,Boston U,3-4-0,42.9%,-2.3,0.7,1-2-0,33.3%,6.0,+2.0,Sacred Hrt,+5.5,−115,2-3-0,40.0%,-11.6,0.9,Boston U,-5.5,−105,1-2-0,33.3%,6.0,2.0
25,29.0,2:00 PM,Rose Hill Gymnasium,357,N Hampshire,213,Fordham,New Hampshire,New Hampshire,Fordham,Fordham,+15,−108,True,-15,−112,False,N Hampshire,2-6-0,25.0%,-9.8,-5.5,1-4-0,20.0%,-23.4,-5.1,Fordham,2-5-0,28.6%,-2.5,-4.6,1-1-0,50.0%,17.7,-4.0,N Hampshire,+15,−108,2-5-0,28.6%,-17.9,-3.9,Fordham,-15,−112,1-2-0,33.3%,3.7,-6.0
26,28.7,4:00 PM,Merkert Gymnasium,243,Quinnipiac,341,Stonehill,Quinnipiac,Quinnipiac,,Stonehill,-7,−112,False,N/A,N/A,False,Quinnipiac,1-5-0,16.7%,-5.0,-3.9,1-4-0,20.0%,-12.4,-4.2,Stonehill,2-6-0,25.0%,-6.2,3.8,1-1-0,50.0%,7.3,+6.5,Stonehill,N/A,N/A,2-4-0,33.3%,-12.7,5.8,Quinnipiac,-7,−112,1-1-0,50.0%,7.0,3.0
27,28.2,2:30 PM,Kirby Sports Center,332,Binghamton,252,Lafayette,Binghamton,Binghamton,Lafayette,UL Lafayette,+6.5,−108,True,-6.5,−112,False,Binghamton,4-4-0,50.0%,-5.0,-1.8,1-3-0,25.0%,-22.3,-5.4,Lafayette,6-2-0,75.0%,2.8,2.0,3-1-0,75.0%,19.8,+5.4,Binghamton,+6.5,−108,3-4-0,42.9%,-13.3,-2.2,Lafayette,-6.5,−112,2-1-0,66.7%,25.7,5.8
28,21.4,2:00 PM,Leo D. Mahoney Arena,342,F Dickinson,281,Fairfield,Fairleigh Dickinson,Fairleigh Dickinson,Fairfield,Fairfield,+9,−112,True,-9,−108,False,F Dickinson,4-2-0,66.7%,-2.1,0.1,2-2-0,50.0%,-26.8,-2.3,Fairfield,3-3-0,50.0%,-3.6,-4.9,0-1-0,0.0%,21.5,-7.0,F Dickinson,+9,−112,4-2-0,66.7%,-17.7,0.1,Fairfield,-9,−108,1-1-0,50.0%,0.0,-1.3
29,21.2,12:00 PM,Kirby Sports Center,320,Liu,309,Niagara,LIU,LIU,Niagara,Niagara,+3.5,−125,True,-3.5,−105,False,Liu,4-3-1,57.1%,-2.8,1.4,3-2-1,60.0%,-12.0,2.7,Niagara,3-3-0,50.0%,-3.9,-0.9,0-0-0,0.0%,35.0,--,Liu,+3.5,−125,4-2-1,66.7%,-11.4,2.5,Niagara,-3.5,−105,1-0-0,100.0%,3.0,1.5
30,14.1,5:00 PM,Chiles Center,339,Denver,327,Portland,Denver,Denver,,Portland,+7,−108,True,N/A,N/A,False,Denver,4-3-0,57.1%,-5.5,-1.9,2-1-0,66.7%,-14.0,2.3,Portland,3-3-0,50.0%,-11.6,-5.0,0-1-0,0.0%,-14.0,-34.0,Denver,+7,−108,3-3-0,50.0%,-14.0,-3.3,Portland,N/A,N/A,0,0,0.0,0.0
31,--,4:00 PM,Bender Arena,0,Notre Dame (Md),277,American,0,0,American,American U.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,American,4-3-0,57.1%,-5.4,-1.8,1-0-0,100.0%,12.0,+13.5,American,N/A,N/A,4-2-0,66.7%,-8.7,-0.4,Notre Dame (Md),N/A,N/A,0,0,0.0,0.0
31,--,2:00 PM,Talmadge L. Hill Field House,0,Central Pennsylvania College,348,Morgan St,0,0,Morgan State,Morgan St.,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Morgan St,3-4-0,42.9%,-1.2,-3.9,2-1-0,66.7%,8.4,-0.3,Morgan St,N/A,N/A,2-3-0,40.0%,-11.4,-4.1,Central Pennsylvania College,N/A,N/A,0,0,0.0,0.0
31,--,2:00 PM,McGuirk Arena,0,Purdue Northwest,192,Central Mich,0,0,Central Michigan,Central Michigan,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Central Mich,4-1-0,80.0%,4.5,9.5,0-1-0,0.0%,16.5,-6.5,Central Mich,N/A,N/A,4-0-0,100.0%,-1.5,13.5,Purdue Northwest,N/A,N/A,0,0,0.0,0.0
31,--,1:00 PM,Joan Perry Brock Center,0,Regent University,195,Longwood,0,0,Longwood,Longwood,N/A,N/A,False,N/A,N/A,False,0,0,0,0.0,0.0,0,0,0.0,0.0,Longwood,3-4-0,42.9%,3.5,1.4,2-1-0,66.7%,11.3,+2.8,Longwood,N/A,N/A,1-2-0,33.3%,-7.7,1.0,Regent University,N/A,N/A,0,0,0.0,0.0
