,Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team Covers_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Home Team Underdog_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Implied Odds_current_season,Underdog is_dog Sample Size_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Implied Odds_current_season,Favorite is_fav Sample Size_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Away Team Covers_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Sample Size_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Sample Size_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Away Team Covers_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Sample Size_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Sample Size_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Favorite is_fav Team_current_season_map,Underdog is_dog Team_current_season_map,Away Team,Home Team,Home Cover
10,16,85.5,7:00 PM,Conte Forum,71,S Carolina,128,Boston Col,South Carolina,Boston College,-4.5,0.5122,False,4.5,0.5349,True,0,0.429,6.0,-2.1,0,0.0,-16.0,-8.0,8,0.5,4.6,-0.1,4,0.5,7.0,-4.1,Boston Col,4.5,0.5349,0,0.667,-6.7,0.7,S Carolina,-4.5,0.5122,0,0.6,13.4,-0.5,South Carolina,Boston College,-4.5,4.5,0,0.493,1.4,-0.4,0,0.522,-5.6,0.2,773,0.503,0.0,0.0,365,0.457,3.9,-1.4,4.5,463,0.518,-7.1,0.7,-4.5,0,0.476,7.0,-1.0,South Carolina,Boston College,-4.5,4.5,0,0.521,1.8,0.0,0,0.536,-4.5,0.5,311,0.476,-2.9,-0.2,153,0.474,1.4,-0.7,4.5,219,0.474,-8.1,0.3,-4.5,0,0.522,7.8,-0.5,252.0,26.0,252.0,26.0,South Carolina,Boston College,False
11,17,85.3,7:30 PM,Simon Skjodt Assembly Hall,136,Sam Hous St,43,Indiana,Sam Houston St.,Indiana,13.5,0.5283,True,-13.5,0.5192,False,0,0.286,1.0,-2.8,0,0.4,-4.0,-1.4,7,0.429,7.6,-3.6,4,0.5,20.3,+0.4,Sam Hous St,13.5,0.5283,0,0.0,-26.5,-13.3,Indiana,-13.5,0.5192,0,0.5,11.5,-3.2,Sam Houston St.,Indiana,13.5,-13.5,0,0.552,4.9,1.0,0,0.552,-3.2,0.6,854,0.494,4.6,-0.1,425,0.553,11.6,1.2,13.5,122,0.504,-8.7,-0.2,-13.5,0,0.511,10.3,-0.1,Sam Houston St.,Indiana,13.5,-13.5,0,0.567,6.3,1.4,0,0.579,-2.2,1.1,335,0.5,4.6,-0.2,177,0.571,11.5,0.8,13.5,98,0.521,-7.8,0.3,-13.5,0,0.517,11.0,-0.1,263.0,122.0,122.0,263.0,Sam Houston St.,Indiana,True
12,19,78.1,8:00 PM,Banterra Center,73,Bradley,178,S Illinois,Bradley,Southern Illinois,-3.5,0.5349,False,3.5,0.5122,True,0,0.571,16.8,0.0,0,0.0,-17.0,-15.5,7,0.5,2.6,1.2,1,1.0,23.5,+18.0,S Illinois,3.5,0.5122,0,0.333,-12.0,-1.8,Bradley,-3.5,0.5349,0,0.667,14.2,2.6,Bradley,Southern Illinois,-3.5,3.5,0,0.494,0.6,0.3,0,0.429,-6.6,-1.2,816,0.502,2.0,-0.2,363,0.492,7.1,0.1,3.5,352,0.496,-6.3,-0.3,-3.5,0,0.529,7.2,0.8,Bradley,Southern Illinois,-3.5,3.5,0,0.5,1.4,0.6,0,0.405,-6.4,-1.6,305,0.509,1.3,-0.1,139,0.533,6.8,0.3,3.5,143,0.467,-7.3,-0.8,-3.5,0,0.549,8.6,1.5,29.0,255.0,29.0,255.0,Bradley,Southern Illinois,False
13,20,78.0,7:00 PM,Atlantic Union Bank Center,142,E Tenn St,126,James Mad,East Tennesee St.,James Madison,3.5,0.5349,True,-3.5,0.5122,False,0,0.5,13.4,4.3,0,0.5,7.0,11.3,7,0.429,6.6,-1.1,2,0.5,17.7,+1.8,E Tenn St,3.5,0.5349,0,0.5,7.0,11.3,James Mad,-3.5,0.5122,0,0.6,2.8,-0.4,East Tennesee St.,James Madison,3.5,-3.5,0,0.534,4.1,0.6,0,0.54,-2.5,0.9,732,0.49,-0.5,-0.6,320,0.44,3.7,-1.8,3.5,194,0.553,-6.6,1.1,-3.5,0,0.479,5.6,-1.0,East Tennesee St.,James Madison,3.5,-3.5,0,0.522,5.7,0.6,0,0.538,-0.4,1.3,292,0.497,2.9,0.0,133,0.455,7.1,-1.2,3.5,114,0.554,-4.8,1.7,-3.5,0,0.507,6.8,-0.4,81.0,131.0,131.0,81.0,,,
14,21,77.5,10:00 PM,Maples Pavilion,169,Utah Valley,89,Stanford,Utah Valley,Stanford,11.0,0.5238,True,-11.0,0.5238,False,0,0.333,5.0,-2.6,0,0.333,-4.0,-1.8,8,0.625,10.6,-1.9,6,0.667,15.0,-1.8,Utah Valley,11.0,0.5238,0,0.5,-3.0,3.0,Stanford,-11.0,0.5238,0,0.571,11.9,-2.7,Utah Valley,Stanford,11.0,-11.0,0,0.537,3.2,1.3,0,0.536,-4.7,1.1,851,0.521,5.2,0.3,403,0.539,10.9,0.8,11.0,126,0.528,-6.6,1.8,-11.0,0,0.538,10.1,0.4,Utah Valley,Stanford,11.0,-11.0,0,0.546,3.1,1.6,0,0.561,-3.5,1.6,325,0.491,1.5,-0.4,160,0.541,7.7,1.0,11.0,114,0.54,-5.9,2.0,-11.0,0,0.521,8.3,-0.3,330.0,286.0,286.0,330.0,Utah Valley,Stanford,True
15,26,73.8,9:00 PM,Global Credit Union Arena at GCU,200,Hawaii,87,Grd Canyon,Hawaii,Grand Canyon,15.0,0.5238,True,-15.0,0.5238,False,0,0.4,7.8,-2.8,0,0.0,0.0,0.0,6,0.167,3.2,-8.8,4,0.0,5.8,-10.9,Hawaii,15.0,0.5238,0,0.0,-18.0,-2.0,Grd Canyon,-15.0,0.5238,0,0.0,2.4,-12.1,Hawaii,Grand Canyon,15.0,-15.0,0,0.488,2.6,-0.1,0,0.483,-4.5,-0.4,247,0.521,6.0,0.7,114,0.509,12.3,1.1,15.0,323,0.506,-5.8,0.9,-15.0,0,0.519,11.1,1.0,Hawaii,Grand Canyon,15.0,-15.0,0,0.497,3.9,0.2,0,0.506,-0.9,0.6,233,0.517,6.8,0.7,113,0.505,12.6,1.1,15.0,114,0.473,-4.7,0.9,-15.0,0,0.523,11.2,1.0,109.0,106.0,106.0,109.0,Hawaii,Grand Canyon,False
16,27,71.6,7:00 PM,McKenzie Arena,118,Lipscomb,195,Chattanooga,Lipscomb,Chattanooga,1.0,0.5192,True,-1.0,0.5283,False,0,0.714,3.1,4.0,0,0.75,-1.4,5.6,7,0.429,1.3,-2.4,3,0.667,12.3,+0.5,Lipscomb,1.0,0.5192,0,0.667,-11.3,0.4,Chattanooga,-1.0,0.5283,0,0.4,5.6,-2.1,Lipscomb,Chattanooga,1.0,-1.0,0,0.542,1.2,0.4,0,0.576,-4.7,1.3,670,0.489,2.5,-0.5,285,0.484,9.5,-0.8,1.0,129,0.63,-6.3,2.7,-1.0,0,0.49,6.0,-0.9,Lipscomb,Chattanooga,1.0,-1.0,0,0.533,3.1,0.4,0,0.574,-2.8,1.7,300,0.5,4.2,0.1,122,0.466,10.4,-0.8,1.0,106,0.615,-6.1,2.5,-1.0,0,0.482,7.2,-0.2,148.0,47.0,47.0,148.0,Lipscomb,Chattanooga,False
17,28,69.0,8:00 PM,Moody Coliseum,241,Alabama St,55,S Methodist,Alabama St.,Southern Methodist,22.0,0.5283,True,-22.0,0.5192,False,0,0.8,1.0,3.9,0,0.667,-16.0,1.5,8,0.375,15.0,1.6,5,0.4,22.4,+4.2,Alabama St,22.0,0.5283,0,0.667,-16.0,1.5,S Methodist,-22.0,0.5192,0,0.429,17.9,2.3,Alabama St.,Southern Methodist,22.0,-22.0,0,0.5,-2.8,-0.7,0,0.517,-9.1,-1.4,722,0.489,3.5,-0.4,349,0.476,8.9,0.0,22.0,162,0.5,-13.3,-0.8,-22.0,0,0.491,8.3,-0.2,Alabama St.,Southern Methodist,22.0,-22.0,0,0.503,-5.3,-0.9,0,0.528,-11.8,-1.3,302,0.483,6.8,-0.2,155,0.5,13.0,0.8,22.0,138,0.515,-13.7,-0.8,-22.0,0,0.5,10.7,0.5,5.0,257.0,257.0,5.0,Alabama St.,Southern Methodist,True
18,29,66.2,7:00 PM,James A. Rhodes Arena,205,N Kentucky,145,Akron,Northern Kentucky,Akron,6.0,0.5192,True,-6.0,0.5283,False,0,0.286,-3.6,-1.6,0,0.0,-16.3,-4.8,5,0.4,6.8,0.0,3,0.333,16.3,+1.3,N Kentucky,6.0,0.5192,0,0.0,-16.3,-4.3,Akron,-6.0,0.5283,0,0.333,11.3,1.3,Northern Kentucky,Akron,6.0,-6.0,0,0.507,2.9,0.6,0,0.519,-3.0,0.7,782,0.518,5.1,0.3,336,0.532,11.8,0.8,6.0,116,0.509,-6.7,1.1,-6.0,0,0.523,8.2,0.6,Northern Kentucky,Akron,6.0,-6.0,0,0.511,4.1,0.5,0,0.519,-2.2,0.7,306,0.508,6.0,0.7,130,0.543,13.2,1.4,6.0,106,0.519,-6.4,1.2,-6.0,0,0.5,8.2,0.7,197.0,2.0,2.0,197.0,Northern Kentucky,Akron,True
19,30,63.9,8:00 PM,CFSB Center,258,Evansville,86,Murray St,Evansville,Murray St.,13.5,0.5349,True,-13.5,0.5122,False,0,0.333,-2.6,-3.8,0,0.0,-28.0,-11.7,5,0.4,18.5,2.6,2,0.0,30.7,-8.0,Evansville,13.5,0.5349,0,0.25,-16.8,-4.3,Murray St,-13.5,0.5122,0,0.333,9.7,-2.8,Evansville,Murray St.,13.5,-13.5,0,0.496,-1.8,-0.8,0,0.49,-8.8,-1.8,692,0.493,8.0,0.4,295,0.507,14.7,0.9,13.5,481,0.488,-9.2,-1.2,-13.5,0,0.505,10.0,0.5,Evansville,Murray St.,13.5,-13.5,0,0.475,-2.2,-1.0,0,0.455,-10.2,-2.6,301,0.503,8.2,0.5,126,0.544,15.7,1.2,13.5,196,0.472,-9.8,-1.5,-13.5,0,0.5,9.3,0.2,84.0,187.0,187.0,84.0,Evansville,Murray St.,False
20,33,60.0,7:00 PM,University of Dayton Arena,294,W Michigan,49,Dayton,Western Michigan,Dayton,24.0,0.5192,True,-24.0,0.5283,False,0,0.4,3.9,2.0,0,0.5,-4.3,6.0,7,0.857,12.0,6.0,4,0.75,17.0,+1.4,W Michigan,24.0,0.5192,0,0.333,-4.3,4.1,Dayton,-24.0,0.5283,0,0.75,16.0,1.4,Western Michigan,Dayton,24.0,-24.0,0,0.485,0.1,-0.2,0,0.478,-5.8,-0.3,827,0.511,5.4,0.6,403,0.516,10.6,0.6,24.0,420,0.487,-7.4,0.2,-24.0,0,0.505,8.6,0.1,Western Michigan,Dayton,24.0,-24.0,0,0.472,-2.8,-0.9,0,0.482,-9.2,-0.4,327,0.505,7.2,0.9,160,0.516,12.5,1.2,24.0,204,0.487,-8.3,-0.1,-24.0,0,0.498,10.1,0.5,343.0,67.0,67.0,343.0,Western Michigan,Dayton,False
21,34,59.8,7:00 PM,Patrick Gymnasium,215,Brown,183,Vermont,Brown,Vermont,5.5,0.5283,True,-5.5,0.5192,False,0,0.429,8.0,1.1,0,0.0,3.0,-2.3,9,0.222,-2.4,-5.2,3,0.333,12.7,+6.0,Brown,5.5,0.5283,0,0.0,0.0,0.0,Vermont,-5.5,0.5192,0,0.0,0.2,-7.9,Brown,Vermont,5.5,-5.5,0,0.501,-2.1,0.2,0,0.536,-6.2,1.3,299,0.524,6.1,0.9,115,0.571,12.0,1.9,5.5,365,0.508,-8.2,0.7,-5.5,0,0.552,11.5,1.1,Brown,Vermont,5.5,-5.5,0,0.493,-0.5,0.1,0,0.535,-4.6,1.4,234,0.518,8.9,0.4,102,0.546,15.5,1.5,5.5,143,0.518,-6.4,1.3,-5.5,0,0.536,11.7,0.8,30.0,336.0,336.0,30.0,Brown,Vermont,False
